particle	component	position_label	corruption_mode	target_type	eval_mode	top_k	site_set_type	effect_score_mean	effect_score_ci_low	effect_score_ci_high	run_label	run_label_pretty	run_dir
only	attn	prompt_boundary	prompt_without	generated	sufficiency	5	random_mean	0.0022428213549832			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	attn	prompt_boundary	prompt_without	generated	sufficiency	10	localized	0.0070500643836603			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	attn	prompt_boundary	prompt_without	generated	sufficiency	10	random_mean	0.0038773007838885			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	attn	prompt_boundary	prompt_without	gold	sufficiency	1	localized	0.0002942304102315			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	attn	prompt_boundary	prompt_without	gold	sufficiency	1	random_mean	0.0001599537678753			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	attn	prompt_boundary	prompt_without	gold	sufficiency	3	localized	0.0025054180806404			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	attn	prompt_boundary	prompt_without	gold	sufficiency	3	random_mean	0.0005921360022674			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	attn	prompt_boundary	prompt_without	gold	sufficiency	5	localized	0.0048032800705245			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	attn	prompt_boundary	prompt_without	gold	sufficiency	5	random_mean	0.000514887524081			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	attn	prompt_boundary	prompt_without	gold	sufficiency	10	localized	0.0052458285844239			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	attn	prompt_boundary	prompt_without	gold	sufficiency	10	random_mean	6.262920915247325e-05			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	mlp	prompt_boundary	prompt_without	generated	necessity	1	localized	0.0006791230310497			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	mlp	prompt_boundary	prompt_without	generated	necessity	1	random_mean	0.0004969870864688			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	mlp	prompt_boundary	prompt_without	generated	necessity	3	localized	0.0014206922959057			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	mlp	prompt_boundary	prompt_without	generated	necessity	3	random_mean	0.0012314938281441			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	mlp	prompt_boundary	prompt_without	generated	necessity	5	localized	0.0024143862530317			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	mlp	prompt_boundary	prompt_without	generated	necessity	5	random_mean	0.0014502935484189			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	mlp	prompt_boundary	prompt_without	generated	necessity	10	localized	0.0039508829743686			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	mlp	prompt_boundary	prompt_without	generated	necessity	10	random_mean	0.0026228346352907			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	mlp	prompt_boundary	prompt_without	gold	necessity	1	localized	0.0005716376046131			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	mlp	prompt_boundary	prompt_without	gold	necessity	1	random_mean	-0.0001372573100544			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	mlp	prompt_boundary	prompt_without	gold	necessity	3	localized	-0.0024172626689819			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	mlp	prompt_boundary	prompt_without	gold	necessity	3	random_mean	-0.0020101093799467			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	mlp	prompt_boundary	prompt_without	gold	necessity	5	localized	-0.0031061314165617			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	mlp	prompt_boundary	prompt_without	gold	necessity	5	random_mean	-0.0005559263995228			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	mlp	prompt_boundary	prompt_without	gold	necessity	10	localized	-6.836483463275788e-06			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	mlp	prompt_boundary	prompt_without	gold	necessity	10	random_mean	-0.000464067371573			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	mlp	prompt_boundary	prompt_without	generated	sufficiency	1	localized	0.0008083535093302			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	mlp	prompt_boundary	prompt_without	generated	sufficiency	1	random_mean	0.0005663308615965			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	mlp	prompt_boundary	prompt_without	generated	sufficiency	3	localized	0.0018196165121342			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	mlp	prompt_boundary	prompt_without	generated	sufficiency	3	random_mean	0.0011185137731292			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	mlp	prompt_boundary	prompt_without	generated	sufficiency	5	localized	0.0026508981017704			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	mlp	prompt_boundary	prompt_without	generated	sufficiency	5	random_mean	0.0025116354253432			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	mlp	prompt_boundary	prompt_without	generated	sufficiency	10	localized	0.0046038240761051			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	mlp	prompt_boundary	prompt_without	generated	sufficiency	10	random_mean	0.0028916154349798			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	mlp	prompt_boundary	prompt_without	gold	sufficiency	1	localized	0.000520617737955			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	mlp	prompt_boundary	prompt_without	gold	sufficiency	1	random_mean	-0.0004027746518862			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	mlp	prompt_boundary	prompt_without	gold	sufficiency	3	localized	-0.002627336133383			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	mlp	prompt_boundary	prompt_without	gold	sufficiency	3	random_mean	0.0008894245119437			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	mlp	prompt_boundary	prompt_without	gold	sufficiency	5	localized	-0.0030176330094305			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	mlp	prompt_boundary	prompt_without	gold	sufficiency	5	random_mean	0.0009823015133008			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	mlp	prompt_boundary	prompt_without	gold	sufficiency	10	localized	0.0016010798586289			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	mlp	prompt_boundary	prompt_without	gold	sufficiency	10	random_mean	-0.0014277459805552			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	resid	prompt_boundary	prompt_without	generated	necessity	1	localized	0.0059019071626941			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	resid	prompt_boundary	prompt_without	generated	necessity	1	random_mean	0.0027314941261526			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	resid	prompt_boundary	prompt_without	generated	necessity	3	localized	0.0072397458039012			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	resid	prompt_boundary	prompt_without	generated	necessity	3	random_mean	0.0059926833876739			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	resid	prompt_boundary	prompt_without	generated	necessity	5	localized	0.0073397733689539			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	resid	prompt_boundary	prompt_without	generated	necessity	5	random_mean	0.0072777840015036			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	resid	prompt_boundary	prompt_without	generated	necessity	10	localized	0.0084969762510465			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	resid	prompt_boundary	prompt_without	generated	necessity	10	random_mean	0.0079648483230054			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	resid	prompt_boundary	prompt_without	gold	necessity	1	localized	0.0044719961030717			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	resid	prompt_boundary	prompt_without	gold	necessity	1	random_mean	0.0015205736856078			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	resid	prompt_boundary	prompt_without	gold	necessity	3	localized	0.0043285301640815			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	resid	prompt_boundary	prompt_without	gold	necessity	3	random_mean	0.0044260037431333			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	resid	prompt_boundary	prompt_without	gold	necessity	5	localized	0.0039242590963101			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	resid	prompt_boundary	prompt_without	gold	necessity	5	random_mean	0.0043151560112045			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	resid	prompt_boundary	prompt_without	gold	necessity	10	localized	0.0047499427196696			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	resid	prompt_boundary	prompt_without	gold	necessity	10	random_mean	0.0043809266521225			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	resid	prompt_boundary	prompt_without	generated	sufficiency	1	localized	0.0065383556637558			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	resid	prompt_boundary	prompt_without	generated	sufficiency	1	random_mean	0.0032296744739275			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	resid	prompt_boundary	prompt_without	generated	sufficiency	3	localized	0.0073788475259936			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	resid	prompt_boundary	prompt_without	generated	sufficiency	3	random_mean	0.0080047645221549			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	resid	prompt_boundary	prompt_without	generated	sufficiency	5	localized	0.007596002049685			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	resid	prompt_boundary	prompt_without	generated	sufficiency	5	random_mean	0.0083674469689566			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	resid	prompt_boundary	prompt_without	generated	sufficiency	10	localized	0.009346438895289			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	resid	prompt_boundary	prompt_without	generated	sufficiency	10	random_mean	0.0102299944875795			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	resid	prompt_boundary	prompt_without	gold	sufficiency	1	localized	0.0041788633807709			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	resid	prompt_boundary	prompt_without	gold	sufficiency	1	random_mean	0.0020708850637728			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	resid	prompt_boundary	prompt_without	gold	sufficiency	3	localized	0.0046939627660428			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	resid	prompt_boundary	prompt_without	gold	sufficiency	3	random_mean	0.0056670560551253			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	resid	prompt_boundary	prompt_without	gold	sufficiency	5	localized	0.0047198919425147			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	resid	prompt_boundary	prompt_without	gold	sufficiency	5	random_mean	0.0053953643179194			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	resid	prompt_boundary	prompt_without	gold	sufficiency	10	localized	0.0058581895473438			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
only	resid	prompt_boundary	prompt_without	gold	sufficiency	10	random_mean	0.0068722630644811			full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only
