	id	word	word sense	context	w_word	wo_word	followup
1188	4573	not		How's your new work, Carl?__eou__A tough job. They even offer in-service training every Wednesday afternoon.__eou__Good for you.	I don't like it. I am not used to this kind of 9 to 5 work hours. Above all, I hate talking to those poker faces everyday.	I don't like it. I am used to this kind of 9 to 5 work hours. Above all, I hate talking to those poker faces everyday.	Well, you have to take the bad with the good.
1189	4575	not		Would you like to see our new shirts?	Sorry, but I’m not really that interested in those things.	Sorry, but I’m really that interested in those things.	Well, they are very nice you know.
1190	4581	not		Why don't you sit down and relax, darling?__eou__I don't want to.__eou__Well, come over and talk to me then.	Certainly not.	Certainly.	May I turn on the TV then?
1191	4584	not		Excuse me, I wonder if you could help me?__eou__Of course, what can I do for you?	Well, I hate to have to say this, but I'm not happy with my room.	Well, I hate to have to say this, but I'm happy with my room.	Oh, what exactly is problem?
1192	4588	not		I must apologize for having delayed the work.	No, that’s not all your fault.	No, that’s all your fault.	But you will miss your good chance. I’m So sorry
1193	4598	not		Why didn't you tell me you had a girlfriend?__eou__Sorry, I thought you knew.__eou__But you should tell me you were in love with her.__eou__Didn't I?__eou__You know you didn't.__eou__Well, I am telling you now.__eou__Yes, but you might have told me before.__eou__I didn't think you would be interested.	You can't be serious. How dare you not tell me you are going to marry her?	You can't be serious. How dare you tell me you are going to marry her?	Sorry, I didn't think it mattered.
1194	4599	not		David, why don't you clean your room?	I am not in the mood.	I am in the mood.	Why are you feeling depress?
1195	4610	not		The band is pretty good. How do you like the music?__eou__It's very nice. I haven't heard live music in a while. This is fun.__eou__Well, then, may I invite you for the next dance?	Of course. But I'm afraid I'm not much of a dancer ...	Of course. But I'm afraid I'm much of a dancer ...	Don't worry. I'm not much of a dancer myself.
1196	4611	not			Excuse me. In this museum, you are not supposed to take pictures.	Excuse me. In this museum, you are supposed to take pictures.	Is that right? I didn't know it.
1197	4615	not		are you working overtime again? Over the last two weeks, you have worked overtime every day without a break! Your company is draining the life out of you!__eou__I know, but I don't have a choice, my boss has complete control over our work schedules. I haven't made it out of the office before 9 PM a single day this week.__eou__Well, I hope they're paying you the big bucks for all this work ...	No, not exactly, I'm working for minimum wage.And they don't give extra pay for overtime. Overtime is our own time.	No, exactly, I'm working for minimum wage.And they don't give extra pay for overtime. Overtime is our own time.	What?! Isn't there a law against that, I think there is some legislation that requires employers to give their employees a fair rate of wages. You should know your rights! If you are putting in so many hours, they should give you some kind of compensation.
1198	4618	not		What's that?__eou__It's a surprise!__eou__For me?__eou__Yes. Let's go inside and you can open it up.__eou__Wow! It's big! What could it be?	I'll give you two clues. First, it cost more than $ 250. And second, it's not big, but fat.	I'll give you two clues. First, it cost more than $ 250. And second, it's big, but fat.	What does that mean, not big but fat? You didn't buy ...
1199	4620	not		Mary? Are you still there?__eou__Yes. What do you want?__eou__Did your bid win?__eou__What do you care, dork?	Hey! I'm trying to be nice, and you still want to fight! Did you get the statue or not?	Hey! I'm trying to be nice, and you still want to fight! Did you get the statue or?	You mean fat boy?
1200	4621	not		Maybe you'll get another chance at the statue.__eou__I don't think so. Did you ever go and look at your stamp?__eou__And let them ruin my life? Forget it!__eou__But you've been looking for that stamp for years.	It's not worth it. Besides, I have to save up to pay for some bills.	It's worth it. Besides, I have to save up to pay for some bills.	Bummer. I guess we're both out of luck.
1201	4622	not		How do you get along with your co-workers?__eou__I get along pretty well with most of them.It seems there are always a few rotten apples in the bunch, though, Like Margaret. I don't know why management hasn't fired her yet.She' s a terrible gossip.__eou__Do you think management should fire someone just because they gossip?	It's not only that she gossips, but she also tries to start problems among other employees by spreading rumors and telling lies about her co-workers.She' s not trustworthy, and in my opinion, I think she's nuts.	It's only that she gossips, but she also tries to start problems among other employees by spreading rumors and telling lies about her co-workers.She' s trustworthy, and in my opinion, I think she's nuts.	So how do you develop good relationships in the office?
1202	4624	not		I can't wait until my car is repaired. The commuting with public transportation is killing me.__eou__It can't be that bad.__eou__But it is! Take this morning for example. The subway was so packed this morning, I got totally squished by about a hundred busy commuters on the way to work.__eou__At least the subway is better than the bus. It's faster for one thing. And usually less crowded. But the drawback is that the subway is more expensive than the bus. It adds up over time, if you take it every day.__eou__That's true. The bus is even worse. Just thinking about taking the bus every day makes me tired! Hey, how do you get to work every day?__eou__I ride my bike. I don't live too far away, so it's pretty convenient. it's only about a ten minute bike ride from my house to the office.__eou__I'll bet it's good exercise, too ... a good way to keep fit.	Yes, not only a good way to keep in shape, but a good way to relieve stress as well. While you're stressed out by your commute, I'm releasing all the stress of the day with mine.	Yes, only a good way to keep in shape, but a good way to relieve stress as well. While you're stressed out by your commute, I'm releasing all the stress of the day with mine.	
1203	4625	not		Did you go to the bank to withdraw money?__eou__Today is so hot, besides I had so much housework to do. My friend came for a visit and stayed for two hours. I didn’t forget, but I had no time at all.__eou__So you didn’t. Is that right?__eou__Yes. I’m sorry.	Why didn’t you just answer my question directly? Why would Chinese answer questions this way? I simply asked if you did it or not. It’s a very simple question. And Chinese often give the reason before they would give a direct answer.	Why didn’t you just answer my question directly? Why would Chinese answer questions this way? I simply asked if you did it or. It’s a very simple question. And Chinese often give the reason before they would give a direct answer.	Yes, I’m sorry. I know it bothers you very much. But I don’t know why Chinese sometimes would do this.
1204	4627	not		Would you go to the bookstore with me?__eou__It sounds a good idea. Let’s go.__eou__Do you know Jeffery has published his second detective novel?	Yes. I heard about that. And I know you want to buy it, but I’m not interested in detective novels.	Yes. I heard about that. And I know you want to buy it, but I’m interested in detective novels.	So what are you interested in?
1205	4629	not		Hi, Becky, what's up?	Not much, except that my mother-in-law is driving me up the wall.	much, except that my mother-in-law is driving me up the wall.	What's the problem?
1206	4630	not		Lester, you are really fantastic at automobile repair.__eou__Thanks, June. But I think I need to be certified as a mechanic before I’m allowed to repair cars for a living.	That’s not a big problem. There are many small schools for adults like you who can study to be certified.	That’s a big problem. There are many small schools for adults like you who can study to be certified.	I guess I never thought of that before.
1207	4631	not		I think you should look over these figures again. There are some calculations that are a bit off.	I apologize. This should not have to be this way.	I apologize. This should have to be this way.	Apology is accepted. Try to do better next time.
1208	4634	not		Look, here is a very special business card from an illustrator. Every time I go through my book of business cards, I will notice it. It is an eye-catching one.__eou__Wow, fantastic. I like the font and color for his name. It is creative yet personal.__eou__Yes, it is a bold design. People will believe he can make an illustration as an impressive as a business card. It just stands out from those plain and standard ones used by government people or other big private and public organizations.	I agree. Business cards are great tools for promoting personal business. It won’t take much time to design an amazing card, but it can make a big difference among the crowd. And you’ll always notice it from your collection. For they have outspoken colors, own design and the sizes are not always according the mainstream business card. I wish to have one like this. But for sure our company has its own corporate design which all employees have to follow.	I agree. Business cards are great tools for promoting personal business. It won’t take much time to design an amazing card, but it can make a big difference among the crowd. And you’ll always notice it from your collection. For they have outspoken colors, own design and the sizes are always according the mainstream business card. I wish to have one like this. But for sure our company has its own corporate design which all employees have to follow.	
1209	4635	not		You must like negotiating a lot. People are saying, you are a super negotiator.__eou__Ha, I am flattered. Actually, when it comes to negotiate, you don’t need to like it. You just need to understand how it works.	I am not good at it by any means. Give me some advice.	I am good at it by any means. Give me some advice.	Well, generally speaking, if you want to change someone’s mind or understand his position, you have to put yourself in his shoes. Understand his need and the cost for his need. And then you work together to find a solution.
1210	4637	not		You look really wiped out?__eou__I had meetings back to back all morning. And phone rang off the hook from the minute I walked into the office.	Not a good day. I hate to tell you that Mr. Thomas wants to see the profit’s statement for new project tomorrow morning.	a good day. I hate to tell you that Mr. Thomas wants to see the profit’s statement for new project tomorrow morning.	I can’t believe it. I guess I’ll be here until 10 again tonight.
1211	4640	not		Henry, do you know how much we spent this month?	No, I'm not clear.	No, I'm clear.	we've spent $ 1,000.
1212	4644	not		What upsets you?__eou__My parents called. As usual, they reminded me again that I should have a plan to marry by my late 20s. Easier said then done. Who should I marry? I have no time to go on a date.	It is not your mother finding one for you?	It is your mother finding one for you?	I will find one myself, of course. I’m a modern girl.
1213	4646	not		She's pretty and meek.	No, I can't agree with you. She's one but not the other.	No, I can't agree with you. She's one but the other.	What makes you think so?
1214	4649	not		Mrs.Smith, time has stood still with you!__eou__Thank you.You' re partial.	I'm not flattering you.You' re full of energy every day.	I'm flattering you.You' re full of energy every day.	It's nice to hear that anyway.
1215	4650	not			I'm scared that she might not come back.	I'm scared that she might come back.	No, I don't think she's that strong-minded.
1216	4663	not		How much did you bid?__eou__Eighty-five dollars. If my bid is the highest after three more days, I win! It's fun!__eou__We'll see how much fun it is after they take all your money!!__eou__But they won't! I checked the seller's history, and he got good reviews from other buyers.__eou__What if he had his friends fake the reviews?	You are so paranoid! Not everybody is a crook, you know.	You are so paranoid! everybody is a crook, you know.	
1217	4666	not		But the auction is a blast! And I haven't even told you the best part yet!	I don't care what the best part is. Whatever you say won't change my mind. I'm not buying anything!	I don't care what the best part is. Whatever you say won't change my mind. I'm buying anything!	That stamp you've been looking for is for sale.
1218	4672	not			This shirt you gave me is not my favorite brand.	This shirt you gave me is my favorite brand.	Don't look a gift horse in the mouth! That was the best they had.
1219	4676	not		your daughter will be back soon. I'm going to start making dinner. You can just watch some TV in TV room if you like. We just bought a new TV with a LCD screen. The remote control is on the coffee ta__eou__would you mind if I helped out in the kitchen instead? I do enjoy cooking.__eou__this is supposed to be your vacation; we'd like you to just relax.__eou__cooking makes me feel relaxed. So, what are we cooking?__eou__ok, well, we're going to make a pan of lasagne, a salad, and some garlic bread. Here's the recipe. Do you want to get the ingredients we need out of the cupboard?__eou__sure. We should probably pre-heat the oven right away, too.__eou__that's a good idea. Can you set the oven to 200 degrees Celsius?__eou__that's a bit high for lasagne. I'll just set it at 180 degree and we can take it from there.__eou__fine. I'll just get out the casserole dish, the saucepan, the salad bowl, and the baking sheet.__eou__you know, I could do this myself. Why don't you go get the screwdriver and the pliers and go fix the vacuum cleaner so it works better?__eou__I don't think it's broken.	well, if it's not broken, then you need to learn how to vacuum better, because it doesn't look like you've vacuumed for ages!	well, if it's broken, then you need to learn how to vacuum better, because it doesn't look like you've vacuumed for ages!	fine. I'll go vacuum. Let me know if you need any other help.
1220	4680	not		Howdy! Nice car! What seems to be the problem?__eou__I don’t know! This stupid old car started spewing white smoke and it just died on me. Luckily, I managed to start it up and drive it here. What do you think it is?	Not sure yet.How about you pop the hood and we can take a look. Mmmm, it doesn’t look good.	sure yet.How about you pop the hood and we can take a look. Mmmm, it doesn’t look good.	What do you mean? My daddy gave me this car for my birthday last month. It’s brand new!
1221	4691	not		What's all this noise about?__eou__They're discussing whether they should replace Miss Smith, the Music teacher.__eou__Why?	Because she's not responsible enough.	Because she's responsible enough.	
1222	4698	not			I must admit I'm not at all interested in math.	I must admit I'm at all interested in math.	I'm sure you'll soon begin to like it.It' s such an interesting subject.
1223	4701	not		Can you be serious for a moment, we've been dating for 6 months now, I really like you. I'd like to take a relationship to the next level.__eou__So what are you trying to say to me?	It feels like you are not dedicate to our relationship. It seems like you treat it as a just casual dating.	It feels like you are dedicate to our relationship. It seems like you treat it as a just casual dating.	How should I say it?
1224	4702	not		What do you think of being a secretary?	I'm not at all keen on that sort of job.It makes me crazy.	I'm at all keen on that sort of job.It makes me crazy.	How come?
1225	4706	not		i saw lily for the first time. and fell like i'v been struck by lightening.she is a girl of my dreams. i have a date with her on Friday, but i really can't decide what to do.__eou__what about taking her for a dinner or a movie?	not bad, any other ideas?	bad, any other ideas?	well, there is a play on campus this weekend.
1226	4713	not		I’m Miss Sherman. What seems to be the problem?__eou__Well, apparently I’Ve run up quite a bill. I was under the impression that the Junior Executive Holiday Package only cost 250 dollars per night. I’Ve just been informed that it’s actually 500 do__eou__That’s true. For the Junior Executive Room ... three nights ... yes, your bill should be $ 1,500__eou__But I definitely was led to believe that a three-night stay would be $ 750.__eou__The advertised rate is based on double occupancy.	When I booked the room, your staff didn’t mention this. And the brochure and your promotional mailings do not mention that.	When I booked the room, your staff didn’t mention this. And the brochure and your promotional mailings do mention that.	Are you quite sure?
1227	4719	not		So, Emily, how was your day?__eou__I don't think you really want to hear about it.__eou__It can't have been that bad. Go on and tell me about it.__eou__To be honest, it was horrible! My manager is such a pain in the neck!__eou__Why? What happened?__eou__Well, he made quite a few mistakes on the monthly report and when his supervisor found them, my manager blamed them on me!	That's not very fair. What did you do?	That's very fair. What did you do?	There wasn't really anything that I could do. There's always been a lot of bad blood between my manager and myself. If I had said anything, he would have fired for me for sure.
1228	4720	not		I don't know what to do about the people who live in the flat above me!__eou__Why? What are they like?__eou__They're incredibly selfish. They' re always up until the wee hours of the night playing their music so loudly that I have to wear earplugs in order to fall asleep!__eou__Have you ever talked to them about it?__eou__I tried to introduce myself to them when they moved in, but they were so arrogant that I didin't want to ever talk to them again!__eou__What did they say?__eou__They both just talk about how great they are all the time.__eou__They soud like the neighbours from hell!__eou__They are! Besides being loud and arrogant, they're also terrible gossips. They're always talking about everybody else in the apartment.__eou__I thought you didn't talk to them much.	I don't, but they talk so loudly that I can hear what they're talking about from my bedroom - and it's not very nice.	I don't, but they talk so loudly that I can hear what they're talking about from my bedroom - and it's very nice.	What do the other people in your apartment think about them?
1229	4731	not		Hi, why do you look so depressed today, Mike?__eou__I had a terrible quarrel with my neighbor yesterday.__eou__How come?__eou__It is a long story. Basically, she thought I had laughed at her while I didn't.	I know everyone suffers when he is misunderstood. But why not take it easy?	I know everyone suffers when he is misunderstood. But why take it easy?	Yeah. It's so nice of you to comfort me.
1230	4740	not		what a nice uniform!__eou__thanks; do you like it?	not really. I was being sarcastic. Does it come with the job?	really. I was being sarcastic. Does it come with the job?	yes, everyone on the sales floor has to wear one. They're supposed to make us look more professional.
1231	4743	not		you're rather energetic today. What's going on?__eou__nothing really. I think I've had a few too many coffees.__eou__free coffee is one of the perks at this place, isn't it?__eou__it's the only perk of this job! How's your day going?	not that well. I've got that Monday morning feeling today.	that well. I've got that Monday morning feeling today.	why is that?
1232	4746	not		so, how should we go to the theatre?__eou__let's take the bus.__eou__I hate the bus system in London! The bus drivers are rude, the buses are never on time, and there are few people around who can help you.	it's not that bad. You probably just had a bad experience once.	it's that bad. You probably just had a bad experience once.	it wasn't just once. Every single time I take the bus, something bad happens to me or to someone else on the bus.
1233	4748	not		You can take this car into consideration. It works well and its price is reasonable.	I was not born yesterday.	I was born yesterday.	
1234	4750	not		are you ready to go the concert?__eou__yes. Should we go there by bus so we aren't late?__eou__actually, why don't we go there by bike? We could get stuck in traffic if we travel by bus in such hour.__eou__that's true. Cycling is good for our environment, too. Let me just get my helmet then.__eou__is your helmet comfortable?	not really, but I liked the design, so I got it.	really, but I liked the design, so I got it.	maybe you should think about getting a round helmet; they're better.
1235	4756	not		It smells like an ashtray in here!__eou__Hi honey! What’s wrong? Why do you have that look on your face?__eou__What’s wrong? I thought we agreed that you were gonna quit smoking.__eou__No! I said I was going to cut down which is very different. You can’t just expect me to go cold turkey overnight!	Look, there are other ways to quit. You can try the nicotine patch, or nicotine chewing gum. We spend a fortune on cigarettes every month and now laws are cracking down and not allowing smoking in any public place. It’s not like you can just light up like before.	Look, there are other ways to quit. You can try the nicotine patch, or nicotine chewing gum. We spend a fortune on cigarettes every month and now laws are cracking down and allowing smoking in any public place. It’s like you can just light up like before.	I know, I know. I am trying but, I don’t have the willpower to just quit. I can’t fight with the urge to reach for my pack of smokes in the morning with coffee or after lunch! Please understand?
1236	4764	not		hey, Tom, did you enjoy your lunch?__eou__oh, don't mention it. It was terrible.__eou__what' the matter?__eou__the food station was as crowded as usual. I waited for 20 minutes for my sandwich, and when I finally got it the chicken was underdone.__eou__I see. You simply can't blame the server for this.__eou__yes, I know. Fast food is so popular in this district.__eou__that's true.__eou__anyway, how was your such, Catherine?__eou__it was good. I brough lunch from home today.__eou__you did? I thought you must feel right at home here as we get as many fast food restaurants as you do in America.__eou__well, I personally don't like then because i don't believe they are healthy.	i guess you're right. More often than not, people go there only for convenience. The foods may taste good, but generally speaking, they are high in calories, salt and fat.	i guess you're right. More often than, people go there only for convenience. The foods may taste good, but generally speaking, they are high in calories, salt and fat.	yes. I am wondering that you must believe fast food is your lifestyle, don't you?
1237	4765	not		The sun is up! Time for all the campers to rise. Time to get paddling.__eou__Oh, no! No more paddling! My arms are sore!	Do not worry. Today will be easier.	Do worry. Today will be easier.	Beth, what date is today?
1238	4769	not		Veronica! Veronica! Veronica! Are you OK?__eou__Steven! What’s going on! Who were those guys? I didn’t know you have a gun! What’s going on!__eou__I will come clean as soon as we get to safety, OK? For now, you have to trust me, please! I would never do anything to hurt you.__eou__Steven, I ...	I haven’t been completely honest with you Veronica, I’m sorry. I’m not a fireman. I’m not even from the United States. I’m a spy for the Indian government.	I haven’t been completely honest with you Veronica, I’m sorry. I’m a fireman. I’m even from the United States. I’m a spy for the Indian government.	What? Why didn’t you tell me before? What are you doing here?
1239	4770	not		Stephanie! Did you just get to school? But you were up and about when I left the dorm this morning! That was about an hour and a half ago. This happens all the time! Why do you always take so long__eou__It’s a skill. What can I say? I don’t know why, I just have a long routine.__eou__Please explain because it makes no sense to me. How can a girl’s routine be so complicated? You get up, you shower, you get dressed, you brush your teeth, you’re out the door. Half an hour, tops.__eou__Jacob, you have the luxury of having a haircut that rarely needs styling. I don’t. I have to set aside about an hour and a half to get ready in the mornings. Every day, I wake up and head straight for the shower. Every second day, I wash my hair. If it’s a hair-washing day, I frequently need to wash my hair twice because it gets really oily. Then I usually put in a conditioner and have to rinse that out too. Because my hair is so long, I seldom manage to take a shower in under twenty minutes. Afterwards, I often put on a pot of coffee and get dressed while I wait for it to brew. I take a long time to get dressed in the morning. Every now and then I remember to choose my outfit the night before, but usually I do it in the morning. In all, getting dressed takes about half an hour, at which time my hair is now semi-dry so then I have to style my hair. From time to time I’ll put my hair up, butoften times I bloody it straight. And then, because of the texture of my hair, I regularly have to flat-iron it to keep it from frizzing. That’s another twenty minutes or so. After that, I have my daily makeup routine.__eou__True, I hardly ever see you without your hair done and your makeup on, even when you show up to class in sweatpants. Tell me, how long does it take you to choose that outfit in the morning?	Not funny.	funny.	
1240	4771	not			I'm not satisfied with it.	I'm satisfied with it.	Why not? What's wrong with it?
1241	4772	not		You mustn't touch the wet paint, Bill.__eou__I'm sorry. I won't do it again.__eou__Try to be more careful in future.__eou__I shall. I wasn't as careless as John Sampson. He walked across that wet cement over there.__eou__The workmen oughtn't to leave it without a no tice.	The headmaster asked them not to do so.	The headmaster asked them to do so.	Then why isn't there a notice?
1242	4773	not		Mom, why do chinese people like to touch my head? sometimes they even touch my cheeks.__eou__That is a part of chinese culture, if they think you are a lovely child, they touch your head and say, how cute you are.	But i donor like it, not a bit, i am not a pet, i am a girl.	But i donor like it, a bit, i am a pet, i am a girl.	Well, you get used to it, different countries have different manners.
1243	4777	not		Hi Isabel! You wanted to see me?__eou__Yes Anthony, come on in. Have a seat.__eou__Is everything okay? You seem a bit preoccupied.	Well, Anthony, this is not going to be an easy conversation.The company has made some decisions which will have a direct impact on your employment.	Well, Anthony, this is going to be an easy conversation.The company has made some decisions which will have a direct impact on your employment.	Okay ...
1244	4779	not		Doris, I'm glad you're home. I'm terrified. I don't know what to do!__eou__What is it? What happened?__eou__I think someone is stalking me.__eou__No, it can't be. Really? Who?	I don't know. I saw him the first time Tuesday. He was at the cafe. I noticed he was looking at me a lot. Not just the usual looking, but staring.He just kept staring at me. He didn't stop.	I don't know. I saw him the first time Tuesday. He was at the cafe. I noticed he was looking at me a lot. just the usual looking, but staring.He just kept staring at me. He didn't stop.	What did you do?
1245	4782	not		What do you think of this one?__eou__Eh, so so.__eou__And this one? Too flashy?	Nah, not too flashy.	Nah, too flashy.	Hug! And this sweater from my aunt? Isn’t it hideous?
1246	4783	not		Hey, Mary, can you cut that out?	Cut what out I’m not doing anything.	Cut what out I’m doing anything.	The tapping of your pen on your desk. It’s driving me crazy.
1247	4786	not		Honey come on! We are going to be late! Honestly, you take longer getting ready than I do!__eou__I was drying my hair and ironing my shirt! Can you come here for a sec? I need your help.__eou__What is it? Why are all these clothes on the bed?__eou__I don’t know what to wear! Ok, give me your opinion. Do you like the way this looks? The striped short sleeved shirt with this checkered sweater and my lucky sandals. I like the cut and hemline of these shorts so I think I’ll wear these as well.	Are you joking? What am I going to do with you? We are going to a dinner party not the beach! Wear the shirt with the silk tie I bought you and these corduroy pants. It’s chilly outside so you can wear this coat.	Are you joking? What am I going to do with you? We are going to a dinner party the beach! Wear the shirt with the silk tie I bought you and these corduroy pants. It’s chilly outside so you can wear this coat.	Thanks honey! You have such great fashion sense.Now, what am I going to do with my hair?
1248	4787	not		Wow, that terrible movie is finally over. Next time I’m picking the film, because I don’t want to end up seeing a chick flick.__eou__Well you should have picked, in the end you always complain about everything.	Not everything, just this film. Even the title is ridiculous. and it’s so long, those are the two and a half most wasted hours of my life, so much so that I’m thinking about asking them to give me my money back.	everything, just this film. Even the title is ridiculous. and it’s so long, those are the two and a half most wasted hours of my life, so much so that I’m thinking about asking them to give me my money back.	I’m thinking of taking you back home. I thought we could have a nice evening, but you’re always so negative.
1249	4789	not		Hi dude, you look upset, what's up?__eou__haven't been sleeping well recently.__eou__what's the problem?	every night my roommates watch the Korean soap operas till mid-night. I am not a big fan of Korean shows and I don't know how to tell them to stop without hurting their feelings.	every night my roommates watch the Korean soap operas till mid-night. I am a big fan of Korean shows and I don't know how to tell them to stop without hurting their feelings.	well, you can simply tell them you want to sleep, or make an arrangement for a time when the room should quiet down.
1250	4792	not		the dinner was really good. It knocked my socks off.__eou__that's very kind of you to say so. Let's try some after-dinner wines.__eou__great. Sweet wines are my favorite. They always make a great finish to a decisions meal.__eou__do you prefer brandy or ports.__eou__port, please.__eou__excellent choice. I love its smooth flavor.__eou__the port is exquisite. It must have spent years aging in barrels. Am I right?__eou__yes. You always have a good nose for wines.__eou__next time we are about to dinner we should try some Canadian ice wine.__eou__oh, what's that?__eou__it's made from naturally frozen grapes.	why not? It sounds great.	why? It sounds great.	oh, here's to your health.
1251	4793	not		we are going out for dinner tonight. Are you coming, Betty?	I'm not sure. I have to check my schedule. Where are you going?	I'm sure. I have to check my schedule. Where are you going?	oh, Jake made a reservation at Friday's.
1252	4795	not		Doris, I'm glad you're home. I'm terrified. I don't know what to do!__eou__What is it? What happened?__eou__I think someone is stalking me.__eou__No, it can't be. Really? Who?	I don't know. I saw him the first time Tuesday. He was at the cafe. I noticed he was looking at me a lot. Not just the usual looking, but staring.He just kept staring at me. He didn't stop.	I don't know. I saw him the first time Tuesday. He was at the cafe. I noticed he was looking at me a lot. just the usual looking, but staring.He just kept staring at me. He didn't stop.	What did you do?
1253	4796	not		He followed me all the way home!__eou__That's about five blocks. And around corners too.So he was definitely following you.	Yes, he was. I'm not imagining it.Finally, just when I got home, I turned around and looked at him.He was just standing there. He didn't smile. He just stood there. It was so obvious.What should I do? I'm so scared. Can I call the police?	Yes, he was. I'm imagining it.Finally, just when I got home, I turned around and looked at him.He was just standing there. He didn't smile. He just stood there. It was so obvious.What should I do? I'm so scared. Can I call the police?	Actually, I don't think you can call the police. Not yet at least.He hasn't done anything. And probably the police will just ignore it.But if anything happens again, then maybe you should call.
1254	4799	not		I tried to ask the bank teller why it changed, but she didn't speak English well enough.So I decided to go to the magazine shop. The one around the corner.And I bought an American newspaper.__eou__What happened?__eou__It seems that yesterday the Mexican government declared wouldn't pay back the loans it got from the World Bank.The government declared a default on the loans.__eou__That's serious.__eou__I know. The economy here is having serious problems.But because the government declared a default, the currency value went way down.__eou__So now Mexican pesos are worth about half as much.__eou__Yes, it's an amazing drop.__eou__Wow. I feel sorry for the Mexicans. But it's good for us.__eou__Yes, it's very good. We suddenly have twice as much money to spend here.Our hotel is now half as expensive as when we got here! Isn't that strange?__eou__Yes, and you know what?__eou__What?__eou__I don't really like this hotel that much.So tonight, now that we are so rich, tonight why don't we stay in the most expensive hotel in town?	Why not? We should do it. Because now we can afford it.	Why? We should do it. Because now we can afford it.	
1255	4805	not		I'd like to talk with you again about what happened.	Oh, come on. Let's not beat a dead horse.	Oh, come on. Let's beat a dead horse.	
1256	4806	not		I'm so busy. I don't know how will get this done.	You're not the only one with a lot to do. We are all in the same boat.	You're the only one with a lot to do. We are all in the same boat.	
1257	4811	not			You are not being a good sport about this.	You are being a good sport about this.	That's because you cheated.
1258	4813	not		Hurry up, get in.__eou__I’m in, let’s go!__eou__OK, make a left here... no wait, I meant make a right. Come on, speed up!__eou__Geez! What’s the rush?__eou__Don’t worry about it, just drive. Oh, no, the light is about to change... step on it!	Are you nuts! I’m not going to run a red light!	Are you nuts! I’m going to run a red light!	Whatever. Just turn right here.... The freeway will be packed at this hour.... let’s take a side street.Go on! Get out of our way! Move, move!
1259	4816	not		I hate working on Christmas Eve! Whoa! Get a load of this guy! Come in central, I think we’Ve got ourselves a situation here.__eou__License and registration please. Have you been drinking tonight, sir?__eou__I had one or two glasses of eggnog, but nothing else.__eou__Step out of the vehicle, please. Sir, what do you have in the back?__eou__Just a few Christmas gifts,’tis the season, after all!__eou__Don’t take that tone with me. Do you have an invoice for these items?__eou__Umm ... no ... I make these in my workshop in the North Pole!	You are under arrest, sir. You have the right to remain silent. You better not pout, you better not cry. Anything you say can and will be used against you. You have the right to an attorney. if you cannot afford one, the state will appoint one for you.do you understand the arrest to you?	You are under arrest, sir. You have the right to remain silent. You better pout, you better cry. Anything you say can and will be used against you. You have the right to an attorney. if you cannot afford one, the state will appoint one for you.do you understand the arrest to you?	You can’t take me to jail! What about my sleigh? It’s Christmas Eve! I have presents to deliver! Rudolph! Prancer! Dancer! Get help!
1260	4826	not		Wow! That's a fantastic movie!__eou__Yes. I love it, too.__eou__Who was the director?	I'm not sure, but I think it must be directed by Zhang You. That's typical of him.	I'm sure, but I think it must be directed by Zhang You. That's typical of him.	
1261	4831	not		What do you say to eating out, Maggie?	Yeah, why not? We haven't been out for dinner for quite a long time. A new French restaurant has just opened in our neighborhood. We can go there.	Yeah, why? We haven't been out for dinner for quite a long time. A new French restaurant has just opened in our neighborhood. We can go there.	Do we need to book a table in advance?
1262	4832	not		What a wonderful party! I had a good time. How about you?__eou__I enjoyed myself, too.__eou__Shall I give you a ride home?	Yes, if it's not too much of a trouble.	Yes, if it's too much of a trouble.	It's no trouble at all because your house is on the way to my place.
1263	4834	not			I am not certain, but I think I might ask to be considered for the new job.	I am certain, but I think I might ask to be considered for the new job.	Why are you considering trying for it?
1264	4837	not		Can you do push-ups?	Of course I can. It's a piece of cake! Believe it or not, I can do 30 push-ups a minute.	Of course I can. It's a piece of cake! Believe it or, I can do 30 push-ups a minute.	Really? I think that's impossible!
1265	4838	not		How was my singing?	Not bad at all.	bad at all.	
1266	4853	not		Jim, I heard you’Ve bought a new computer.__eou__Yes. Look, it is on my desk.__eou__Your office looks different with a computer. By the way, is it difficult to use a computer?	Not at all. It’s a piece of cake.	at all. It’s a piece of cake.	A piece of cake?
1267	4858	not		Have you eaten?	Not yet.	yet.	
1268	4864	not		Have you ever seen coco?	I've seen her on TV but not in the flesh.	I've seen her on TV but in the flesh.	I'm so familiar with her songs, but I don't know what kind of person she is in real life.
1269	4867	not		I've heard that you've made a new strange friend recently, Sophie.	Yes. He is an old man with a great sense of humour. Not only can he play the piano, he also draws pictures very well.	Yes. He is an old man with a great sense of humour. only can he play the piano, he also draws pictures very well.	So you can learn a lot from him.
1270	4884	not		Hi. What's up?__eou__Nothing much. What's new with you?	Not too much. I've been pretty busy.	too much. I've been pretty busy.	Me too. Seems like all I do is eat and sleep.
1271	4891	not		Are you ready?	Not yet.	yet.	
1272	4892	not		You must be pretty excited about your trip to Europe. When is it that you are leaving?__eou__In just three weeks, and I am excited. But there are still a few things I need to do before I go.__eou__Like what?__eou__Like renewing my passport, going to the travel agency to buy my plane ticket and figuring out what to do with my apartment while I'm gone.	You are not going to give it up, are you?	You are going to give it up, are you?	No way. I'll never find another apartment around here. But I don't like the idea of paying three months' rent on an empty apartment, either.
