	id	word	word sense	context	w_word	wo_word	followup
174	2180	only		What did the boss say?__eou__He asked me if I'd like to be a newspaper salesperson?__eou__You are still student so I don't think you should have time for that.__eou__Don't worry about that. He said I can do that at spare time. Anyway, it's just a part-time job.__eou__Okay, then. What kind of newspaper he wants you to sell?	It's a weekly newspaper named Olympic English. So I need to be here only on Sunday.	It's a weekly newspaper named Olympic English. So I need to be here on Sunday.	Sounds interesting. Especially that we are Olympic Volunteers.
175	2183	only		Daniel, here is some money for the tickets.__eou__OK, it's my pleasure. How many tickets?__eou__Oh, like a gentleman. Two tickets for two people.	But I am only half a person as you and they charge both of us the same price tickets.	But I am half a person as you and they charge both of us the same price tickets.	They may unless we get a half-price ticket for you.
176	2185	only		That was really a nightmare!__eou__Honey, what's up?__eou__I was stuck between 15th and 16th floors in the elevator.__eou__Oh, really? I know that telephone signal must have been shielded in the elevator shaft, so what did you do then?__eou__I pressed the emergency button! And then I stayed in the elevator waiting for the rescue.__eou__Did you panic at the time?__eou__A little bit, but I know that the elevator isn't enclosed. at least I wouldn't be smothered there.__eou__Was there anyone else with you?__eou__Of course, there are 6 other people in the elevator; they were so scared that someone even started crying.	So you mean that you were the only brave one there?	So you mean that you were the brave one there?	Yes. I have to call the property management.
177	2190	only		Hey Joe, what are you doing in this department store?__eou__Hi, Rita, I'm just looking for a pair of shoes. I won't be here for long.__eou__Why not? When I go shoe shopping, I have so many options for sneakers that I spend awhile looking at all of the choices.__eou__That's my problem. I don't have a lot of options.__eou__What do you mean? This is a big store, isn't it?	Yes, but I have unusually big feet. That wouldn't be too much of a problem except that they're also very wide, and only a few brands sell shoes that I can fit into.	Yes, but I have unusually big feet. That wouldn't be too much of a problem except that they're also very wide, and a few brands sell shoes that I can fit into.	So how do you usually go about buying shoes, then?
178	2212	only		Now darling, I know that we've bought this house together, but it's just going to be far too expensive to decorate it. I think we should sell it.__eou__Oh, no, Nathan, I ... I really think we've bought this flat at the right time, you know. Market prices are going to go up, and I think you'll find in a year or two it will be worth a lot more.__eou__But we're going to spend so much money in furnishing and decorating. I think we could get a much cheaper place that's already furnished.__eou__But don't you like this place? I remember when we came to see it we thought it would be lovely.	Well, only you liked it really, darling.	Well, you liked it really, darling.	Oh, why didn't you say so then? But I still think we've made a good buy.
179	2213	only		Tom, you promised to cut the lung. You won't forget, will you?__eou__No, I assure you.__eou__And you'll repair the television, won't you?__eou__Ok.__eou__Do you promise?__eou__Of course.__eou__And Tom, you will help Johnny with his homework, won't you?__eou__I'll see. I will if I can but I won't promise.__eou__But you'll promise not to be late for dinner tonight, won't you?	Yes. But only if you ask me nicely.	Yes. But if you ask me nicely.	Tom, darling. You'll try not to be late for dinner tonight, won't you? Please!
180	2227	only		Bobby! Come here, look what I got you!__eou__What is that?__eou__A chess board! Daddy is going to teach you how to play!__eou__Cool!	Ok, each player gets 16 pieces. You can be the white ones and I’ll play with the black pieces. Now in the front, you set up the pawns. Those are the least valuable pieces and can only move one space forward. When you are about to capture another piece, it can move one space diagonally.	Ok, each player gets 16 pieces. You can be the white ones and I’ll play with the black pieces. Now in the front, you set up the pawns. Those are the least valuable pieces and can move one space forward. When you are about to capture another piece, it can move one space diagonally.	What about all these other pieces?
181	2232	only		I'm here to conduct the annual census of foreigners living in Beijing. This is my service ID card.__eou__OK. What do you want to know?	We only need to verify your information against our records.	We need to verify your information against our records.	OK.
182	2250	only		Do you often buy magazines?__eou__I buy a computer magazine every month. It keeps me up-to date with all the latest developments.__eou__Why don’t you find the information on the internet instead?__eou__Sometimes it takes too long to find the exact information you are looking for. Besides, I like to read a magazine in a coffee bar sometimes.__eou__Do you have an online edition of that magazine?	Yes, they do. But you can only access all the articles if you have a subscription.	Yes, they do. But you can access all the articles if you have a subscription.	Do you have a subscription?
183	2256	only		I’m thinking about getting a pet, but I’m really not sure which animal would be suitable. Could you give me some advice?__eou__Certainly! The first thing is to be honest about how much time for you can devote to your pet. Dogs are very demanding. You need to take them for walks and they love to play. Cats, on the other hand, are more independent.__eou__I’m fairly busy, so I really need an animal that I don’t need to care of very much. Actually, I’d like a pet that’s a little unusual. I don't’really want a typical pet, like a cat, dog, or hamster. Do you have any suggestions?__eou__Unusual pet are often more expensive to keep. Is that a problem?__eou__Not really. By the way, I don’t want a pet that could be dangerous, like a tarantula or rattlesnake.	We have those, but I only sell them to people I know well, for obvious reasons. How about a lizard? I have some that are very brightly coloured, are not aggressive, and are easy to feed and look after.	We have those, but I sell them to people I know well, for obvious reasons. How about a lizard? I have some that are very brightly coloured, are not aggressive, and are easy to feed and look after.	That sounds ideal. Could you show me some?
184	2258	only		Hello! nice to see you here at the finest centre again. What exercises are you going to do today?__eou__I'm going to do some jogging on the treadmill. Then I think I'll do some work with the dumbbless.__eou__Good idea. I'd suggest you do some crunches too. Thery're great for getting in shape. Make sure you do them correctly.__eou__Ok. I will. Could you help me with the treadmill? I found it difficult to get the setting right last time.	Sure. Is today only you second visit?	Sure. Is today you second visit?	Yes, it is. I'll be coming here regularly. I think I need regular exercise to get in shape and then to stay in shape.
185	2259	only		What do we need for the barbecue?__eou__Well, I’Ve bought a lot of meat. I’Ve got pork chops, small steaks, chicken wings, and plenty of hot sausages and hamburger patties.__eou__I can’t wait to start cooking! I’Ve bought the grill and charcoal. Do you have enough plates and utensils?__eou__I think so. I bought some paper plates and cups for people to use. It will save on the washing up!__eou__And if people drop them, they won’t break. We’ll need to buy some buns to make hot dogs and hamburgers.__eou__They sell them at the shop around the corner. We can go and get some in a few minutes.__eou__I brought some cheese to make cheeseburgers and some onions for the hot dogs. We’ll need some tomato ketchup and some barbecue sauce.__eou__I have the sauce, but remind me to get some ketchup at the shop.__eou__How long does it take to cook meat on a barbecue?	It only takes a few minutes. Some people like their meat well done. Others like it rare. The great thing about a barbecue is that everyone can choose how they want their meat cooked.	It takes a few minutes. Some people like their meat well done. Others like it rare. The great thing about a barbecue is that everyone can choose how they want their meat cooked.	They can cook it themselves to make sure it’s exactly how they like it.
186	2260	only		Do you like cooking?__eou__I love it. I really enjoy creating a meal from various ingredients and watching my friends enjoy it. It gives me a real sense of satisfaction. Do you enjoy cooking?__eou__I don’t like it. It takes up too much time and I really hate having to clean up after the meal. I can’t stand doing the washing up, drying up, and putting all the dishes and cutlery away.__eou__You can ask the guests to help. My guests usually insist on doing the washing up. I just have to remind them where everything goes.__eou__So, what kind of dishes do you usually make? I know you like Italian food.	Italian, Indian, and Chinese. I’Ve only recently started cooking Chinese meals and I need some more practice.	Italian, Indian, and Chinese. I’Ve recently started cooking Chinese meals and I need some more practice.	Do you find it hard to get ingredients for Chinese food?
187	2264	only		Welcome back racing fans! My name is Rick Fields and, as always, I am joined by my partner in crime, Bob Copeland.	We’re in the last stretch of this very exciting race, and Kimmi Rikknen is leading the pack with only four laps to go! They are heading to turn three and Lewis Hamilton tries to pass Rikknen! It’s a close one and, oh no! Hamilton hits the wall!	We’re in the last stretch of this very exciting race, and Kimmi Rikknen is leading the pack with four laps to go! They are heading to turn three and Lewis Hamilton tries to pass Rikknen! It’s a close one and, oh no! Hamilton hits the wall!	He came in too fast, jammed on the breaks and spun out. We have a yellow flag and the pace car is making its way onto the track.
188	2275	only		How can I help you?__eou__I seem to have lost my train ticket.__eou__What’s your destination?__eou__I’m supposed to be going to shanghai.__eou__Ok. When is your train supposed to leave?__eou__It’s supposed to leave in 30 minutes.__eou__OH, dear. What’s your last name, please?__eou__S M I T H.__eou__And your passport number?__eou__Z3264356.__eou__Let me see ... it doesn’t look like we have any information about your ticket here.__eou__Is there anything you can do for me? If I don’t make it to shanghai in time, my wife is going go kill me.__eou__Oh dear. I’m really sorry, sir. But you don’t have any proof of purchase. You’ll simply have to purchase another ticket.__eou__How much is that going to cost me?	It depends on how you want to travel. If you want a soft sleeper, it will cost 610 RIB, if you want a hard seat, it will only cost 100RMB.	It depends on how you want to travel. If you want a soft sleeper, it will cost 610 RIB, if you want a hard seat, it will cost 100RMB.	I can’t possibly travel on a hard seat for 10 hours!
189	2277	only		Ok, I’Ve got an up-to-day map. Let’s check the route from here to the airport.__eou__Where are we? Oh, here we are. So we drive to the A120 and turn left.__eou__No, we turn right. Remember that we are coming from this direction.__eou__Oh yes! Sorry! Then we drive to the M11 motorway.__eou__How far is that?	It’s only seven miles. We turn left to join the motorway and drive south.	It’s seven miles. We turn left to join the motorway and drive south.	According to the map, we get off the M11 at the second junction and join the M25. That’s the motorway that goes around the edge of London.
190	2283	only		They must have got in through the kitchen window.	If only we'd remember to close it.	If we'd remember to close it.	I am afraid your diamond bracelet has gone, darling!
191	2289	only		I’m sorry, dad. But you can’t do that. It’s for me to decide.	Oh, I see. You’Ve already decided, have you? Now, you listen to me, you’re only 19.	Oh, I see. You’Ve already decided, have you? Now, you listen to me, you’re 19.	I didn’t say I’d already decided, dad. I said it was for me to decide. There is a difference.
192	2311	only		So, tell me about you new house. How is it different to your old one?__eou__Well, first of all, it’s much bigger. It has the same number of rooms, but each room is larger. We also have a larger garden, which our dog loves, of course!__eou__So, it’s a three-bedrooms detached house?__eou__Yes. One bedroom is for my wife and I. there’s another for our daughter. My wife wants to use the third one as a guest room, but I’d like to make it into a study. Our daughter is also keen on making it a study, so that’s probably what will happen.__eou__What’s the kitchen like? I know both you and your wife like to cook.__eou__That’s one of the main reason we chose that particular house. The kitchen and dining room are together. It’s really large.__eou__Are the rooms nice and bright?__eou__Yes, they are. That’s very important to us. We like to live in a home with plenty of natural light. Each room has large windows.__eou__Do you have a balcony?	No, we don’t. We wish we had one. That’s the only thing we wanted, but don’t have. The area is very nice and the neighbours seem friendly.	No, we don’t. We wish we had one. That’s the thing we wanted, but don’t have. The area is very nice and the neighbours seem friendly.	You’re right on the edge of the city, aren’t you? There can’t be much noise or traffic there. Is it easy to get into city centre?
193	2328	only		Good morning! May I help you?__eou__Yes. My wife and I are interested in renting a house for the summer.__eou__Do you want a furnished house or an unfurnished one?__eou__Furnished.__eou__Very well. How long do you want the house? All summer?__eou__No, not all summer. Just for six weeks.	I'm afraid I can only rent it for two months.	I'm afraid I can rent it for two months.	My holiday is only six weeks, but I think my brother and his family would take it for the other two weeks. Is the house in good condition?
194	2333	only		Good morning. Do I need an appointment?	No, ma'am, there's only one person ahead of you. You won't have to wait long.	No, ma'am, there's one person ahead of you. You won't have to wait long.	Thank you.
195	2347	only		May I help you?__eou__Yes. I'm looking for a green dress.__eou__What size do you wear? These dresses are on sale.__eou__I wear size 32. This one looks nice. Where may I try it on?__eou__Come this way. Here's the dressing room.__eou__How does it look?__eou__It looks nice. And it's not expensive.__eou__How much is it?	It's only $ 20.	It's $ 20.	I'll take it.
196	2370	only		Excuse me, do the buses stop here?__eou__Yes, they all stop at this corner.__eou__I want to go to Broadway and 82nd Street. Can I take any bus that comes along?__eou__You can take any bus except the Number 9.__eou__How often do the buses run?__eou__They run about every five minutes.__eou__Fine. How long does it take to get to 82nd Street?__eou__About fifteen minutes. It's not far. Are you a stranger in New York?	Yes, I am. I arrived only three days ago from Japan.	Yes, I am. I arrived three days ago from Japan.	How do you like New York city?
197	2376	only		What are you working on?__eou__I'm figuring out my budget.__eou__What budget?__eou__I'm making a shopping budget, so that I don't spend too much money.__eou__How much money can you spend?	I can only spend $ 300 a month.	I can spend $ 300 a month.	Why only $ 300?
198	2385	only		Johnny, I want to thank you.__eou__What do you mean, Mom? For breaking your best china?__eou__Oh, Johnny, that stuff was dollar store junk. No, I want to thank you for keeping Grandma busy.__eou__Well, it's more like she kept me busy ...__eou__I know, and normally she's trying to tell me how to clean my house. So, thank you.__eou__Am I back in your good books?	Not only that, but I'm going to buy you that video game after all!	Not that, but I'm going to buy you that video game after all!	
199	2390	only		Guess what, Gilly? I won both bids.__eou__Good for you. Did you use Paypal?__eou__Yeah. It was so easy and super-fast, once I figured it out.__eou__That's the beauty of it, and the danger.__eou__I should get the items within a week. But in the meantime I'm bidding on a digital video camera.__eou__How much?	Thirty U. S. dollars ... and it's only been used for six months.	Thirty U. S. dollars ... and it's been used for six months.	Mmmm, sounds like risky business. Good luck.
200	2401	only		This motor oil case is still really slippery.__eou__Yeah, time for more coffee!__eou__Sure, why not? I think I want a chocolate chip cookie, too.__eou__By the way, I heard Kitty's just got in a shipment of Jamaican Blue Mountain.__eou__So what?	It's only the rarest coffee in the world! Didn't your momma teach you anything when you were growing up?	It's the rarest coffee in the world! Didn't your momma teach you anything when you were growing up?	
201	2402	only		Then I'll have to borrow it.	Sure you can. But I'm only gonna keep it for a month.	Sure you can. But I'm gonna keep it for a month.	Why? It's in mint condition!
202	2405	only		So the apartment comes unfurnished?__eou__This one is. I have another one that's furnished, but I'm not sure you'll like the furniture.__eou__We have tons of furniture. What we need are air conditioners.	This building is only four years old. It was built with central air.	This building is four years old. It was built with central air.	Just like in the States! That's perfect!
203	2414	only		This is awful! It's like drinking saltwater! It's like drowning in the ocean!__eou__Don't be so dramatic. You're such a baby. Now sit down and finish your soup.__eou__OK, OK.__eou__And when we get back from the doctor's, you'll gargle again.__eou__Maybe I'll run away first.	Well, the only free food on the streets is from a soup kitchen, and their soup isn't as tasty as mine!	Well, the free food on the streets is from a soup kitchen, and their soup isn't as tasty as mine!	
204	2427	only		Hi, I would like to return this TV.__eou__Sure, do you have the receipt?__eou__Yeah here you go. Actually I also want to return this keyboard.__eou__Ok. may I ask what is the reason for returning these products?__eou__The TV flickers a lot when I am watching a movie and at times the image is not very clear.__eou__I see, and what about the keyboard?__eou__I spilled some coffee on it and now it won't work.	I am sorry mam, but we can only exchange or refund defective products, we cannot take responsibility for misuse or damages.	I am sorry mam, but we can exchange or refund defective products, we cannot take responsibility for misuse or damages.	Fine! I don't know why they make these things so delicate anyways.
205	2437	only		I'm hungry, let's order up something to eat.__eou__Ok, maybe we can order a soup and a salad from the restaurant down the street.__eou__I was thinking of getting a hamburger, fries and a chocolate sundae.__eou__You eat too much junk food. That sort of stuff clogs up your arteries and is very high in cholesterol.__eou__Well I never seem to gain weight so I don't mind.	It's not only about getting fat or not, it's about being healthy. You could really have some health problems later on.	It's not about getting fat or not, it's about being healthy. You could really have some health problems later on.	How about pizza or maybe some fried chicken! Better yet, let's order some hot dogs!
206	2440	only		What's for dinner?__eou__Leftovers.__eou__What? Leftovers of what and from when?__eou__From last night! I took the left over turkey, mixed it with some diced peppers and onions, added a little bit of mayonnaise and made some sandwiches!__eou__Isn't that dangerous though? I mean bacteria and germs reproducing on food that was left out or re-heated?__eou__Well, I didn't leave the turkey out at room temperature for more than a an hour and I refrigerated it soon after we finished eating. Also, when reheating, I put it in the oven for fifteen minutes at one hundred degrees Celsius.__eou__Well OK, I am just afraid of getting food poisoning.	Don't worry about it! Making a new meal out of leftovers is almost an art! Not only do you save money, but you also get to be creative and have something different to eat!	Don't worry about it! Making a new meal out of leftovers is almost an art! Not do you save money, but you also get to be creative and have something different to eat!	
207	2447	only		Hello Mrs Parker, how have you been?__eou__Hello Dr Peters. Just fine thank you. Ricky and I are here for his vaccines.__eou__Very well. Let's see, according to his vaccination record, Ricky has received his Polio, Tetanus and Hepatitis B shots. He is 14 months old, so he is due for Hepatitis A, Chickenpox and Measles shots.__eou__What about Rubella and Mumps?	Well, I can only give him these for now, and after a couple of weeks I can administer the rest.	Well, I can give him these for now, and after a couple of weeks I can administer the rest.	OK, great. Doctor, I think I also may need a Tetanus booster. Last time I got it was maybe fifteen years ago!
208	2451	only		"What's wrong?__eou__I have a headache. These past few days I've been living off painkillers. Man, I feel like my head is going to explode.__eou__You should get acupuncture treatment. My mom was always having headache issues and it was acupuncture that cured her.__eou__The results are too slow. On top of that, just the thought of smoking needles poking into my flesh frightens me.__eou__They don't just randomly stick you, they find your pressure points. The heat allows the body to immediately respond to the treatment, restoring the body's "" chi "".__eou__But I get scared the moment I see a needle. How could I stand having needles in my body for hours on end?__eou__The needles are very thin, and as long as the doctor's technique is good, and the patient himself is relaxed, it won't hurt-on the contrary it will actually alleviate pain. Now there are high-tech needles that are micro thin; they don't hurt at all. However, if you are really scared of acupuncture, scraping or cupping are also options.__eou__Scraping is too terrifying. When they finish scrapping, your body is all red, as if you were just tortured. Cupping is the same, your body ends up with red circles all over. It looks like someone beat you up."	This only signifies that the toxins have left the body. Actually, there is only discomfort during the treatment process. Once it's over you feel very comfortable.	This signifies that the toxins have left the body. Actually, there is discomfort during the treatment process. Once it's over you feel very comfortable.	Chinese medicine is strange. The patients are already ill, and then the doctor makes them suffer more.
209	2454	only		You want to go get a facial with me today?	Dude, what are you talking about? Only girls do that.	Dude, what are you talking about? Girls do that.	Not at all, guys also get facials, manicures and pedicures. There is nothing wrong with looking after your skin and looking good.
210	2464	only		I am really interested in buying this television.__eou__That's so great!__eou__How much are you selling it for?	This t. v is only $ 2500.	This t. v is $ 2500.	You can't be serious.
211	2470	only		Hi, I would like to purchase a one way ticket to Brussels, please.__eou__Certainly sir, this is our train schedule. We have an express train departing every morning and an overnight train that departs at nine pm.__eou__How long does it take to get there?	About twelve hours. We currently have tickets available only for first class on the express train. If you’d like, you can choose a sleeper on the overnight train which is a bit less expensive.	About twelve hours. We currently have tickets available for first class on the express train. If you’d like, you can choose a sleeper on the overnight train which is a bit less expensive.	Yeah, I think that is the best option. Do you serve food on the train? Twelve hours is such a long time!
212	2471	only		I’m hungry, let’s go grab a bite to eat.__eou__Yeah me too. Oh! Can we stop at the shop really fast? I lost my makeup bag at the airport and I want to pick up a few things.__eou__Will you take long?__eou__No! Five minutes I promise!	Come on! We have been here for almost an hour! I thought you said you were only going to get a few things! How long does it take you to pick out a lipstick and some nail polish!	Come on! We have been here for almost an hour! I thought you said you were going to get a few things! How long does it take you to pick out a lipstick and some nail polish!	Are you crazy? You have no idea what you are talking about! Just for my eyes I have to get eye-liner, an eyelash curler, eye shadow, an eyebrow pencil and mascara. Then I need to get foundation, liquid foundation.
213	2477	only		I need to purchase some business cards.__eou__No problem. How many are you thinking about?__eou__I think 2,000 would be fine.__eou__If you'll just fill out this form, please.__eou__I want the new cards to be exactly like this card.__eou__We can do that very easily.__eou__... Okay, I'm done. Here's the form and my old card.	Great. Your order will take only one week.	Great. Your order will take one week.	You know, I think it would be better if I could pick it up in three days.
214	2480	only		Hi. I'm looking for some good deals on produce.__eou__You might want to try the mangoes.__eou__Can you describe a mango to me?__eou__It's a fruit a little smaller than a grapefruit. It has a big seed in it.__eou__Do I eat the seed?__eou__Maybe some animals eat the seed, but humans don't. You'd have to soak it for 10 years.__eou__What's the price of these mangoes?	Today you get a 50 - percent discount. They're only $ 1 each.	Today you get a 50 - percent discount. They're $ 1 each.	Tell me what they taste like.
215	2484	only		Can you tell me about some good deals on produce?__eou__The mangoes are on sale today.__eou__What exactly are mangoes?__eou__They have yellowish red skin. It's a fruit with one big seed.__eou__Is the seed edible?__eou__Maybe if you were a parrot. I wouldn't recommend it.__eou__How much does a mango cost?	Normally, they're $ 2 each. Today, they're only $ 1 each.	Normally, they're $ 2 each. Today, they're $ 1 each.	Maybe I won't like the taste.
216	2486	only		Can you direct me to some fresh produce that's on sale?__eou__Well, we've got some great mangoes on sale.__eou__Mangoes? What are mangoes?__eou__Well, it's a fruit with a big seed in it.__eou__Can you eat the seed?__eou__No. Peel the skin with a sharp knife, and throw out the seed.__eou__Well, how much are they?	Well, they're on sale today for only $ 1 each.	Well, they're on sale today for $ 1 each.	Can you describe their taste?
217	2494	only		What can I do for you today?__eou__I need to buy a new refrigerator today.__eou__Were you looking at a particular refrigerator?__eou__I like that Kenmore refrigerator.__eou__This particular refrigerator is a very good choice.__eou__Tell me about it.	Not only is it affordable, but it comes with all the appliances.	Not is it affordable, but it comes with all the appliances.	What are the appliances?
218	2504	only		Those are the headlines for today, and now for the international weather report with Mike Sanderson.__eou__Thank you, Bob! This past week has been the beginning of Armageddon for many, a series of unprecedented meteorological events occurred around the world. In Switzerland, a major avalanche was reported in the Alps. Fortunately, no one was injured. Due to to the extreme cold this winter, a blizzard has struck the US Midwest, causing classes in schools and universities to be temporarily canceled.	Moving to to Latin American, Ecuador has suffered a six month drought that has not only affected farming, but has also forced the closure of the hydroelectric power plant that provides electricity for the entire country. In Chile, a major earthquake that registered seven point five on the Richter scale struck the southern region. Losses are reported to be in the billions. Authorities have not yet released an official statement.	Moving to to Latin American, Ecuador has suffered a six month drought that has not affected farming, but has also forced the closure of the hydroelectric power plant that provides electricity for the entire country. In Chile, a major earthquake that registered seven point five on the Richter scale struck the southern region. Losses are reported to be in the billions. Authorities have not yet released an official statement.	Not a great week for the world! Any good news?
219	2514	only		Hi, I would like to send this package to China, and these postcards as well.__eou__Very well. You will need some stamps for the postcards and I need to weigh that package, too.__eou__Great. How much is this going to cost?__eou__Well, it depends. Do you want to send it via priority, express or standard mail?__eou__What’s the difference?	Well, standard mail can take up to fifteen working days. Priority is a bit faster and will arrive in about five to eight working days. Express is the fastest, but it’s also the most expensive. It only takes three days and you can track your package online.	Well, standard mail can take up to fifteen working days. Priority is a bit faster and will arrive in about five to eight working days. Express is the fastest, but it’s also the most expensive. It takes three days and you can track your package online.	I see. Well, there’s no rush. Please send it via priority mail. Please be extra careful, the contents of the package are fragile.
220	2529	only		I want a refund!__eou__Yes, miss. What was the problem with your purchase?__eou__These pajamas don't fit right. They're too long.__eou__Would you like to have them altered? Or would you like a different size?__eou__No. I want my money back.	I'm sorry, but this was on sale, so I can only give you store credit.	I'm sorry, but this was on sale, so I can give you store credit.	Fine. Here's my receipt. I'd better be able to use this anywhere in the store.
221	2557	only			Do you have this design with only one breast pocket?	Do you have this design with one breast pocket?	Let me see.Oh, we have the design but not the same color as this one.
222	2578	only		Does the material stand washing?	Sure.This material is not only washable but also unshrinkable, sun-resistant, crease-resistant, resilient.	Sure.This material is not washable but also unshrinkable, sun-resistant, crease-resistant, resilient.	Is it drip-dry?
223	2581	only		I've found a nice place in this district.Three bedrooms, a large kitchen, high ceilings, a tile bath and a big drawing room.__eou__It sounds nice, but don't forget this is a seedy, run-down neighborhood.__eou__What about the one on the Yellow River Road? It's a two-bedroom one, and renovated building with an eat-in kitchen.	It's a bit small but looks nice.What' s more, it's only ten minutes' walk to the company.	It's a bit small but looks nice.What' s more, it's ten minutes' walk to the company.	
224	2621	only		This website offers very convenient air tickets booking service. It is quick and accurate.	Yes, I once booked there. They give the immediate confirm information and flight information to both your mobile phone and e-mail. You can conveniently pay by credit card, so the whole transaction only takes a couple of minutes. They also provide e-tickets, meaning you don’t need to go to any office to pick an air ticket. You go to the airport directly and check in with your ID card.	Yes, I once booked there. They give the immediate confirm information and flight information to both your mobile phone and e-mail. You can conveniently pay by credit card, so the whole transaction takes a couple of minutes. They also provide e-tickets, meaning you don’t need to go to any office to pick an air ticket. You go to the airport directly and check in with your ID card.	So it has attracted more and more customers these days.
225	2627	only		May I have a look at that vase, please?	Of course. It's the best one I have here---and it's only 300 yuan.	Of course. It's the best one I have here---and it's 300 yuan.	Oh, it's really nice, but to tell the truth, that's far too expensive.
226	2649	only		Look! Allen has the mike!	I thought he only liked to listen?	I thought he liked to listen?	That was before he heard Stanley sing! I guess he couldn't stand it anymore, so he decided to give it a try himself! Allen has a really good voice! He sounds like Enrique Iglesias!
227	2652	only			Hey! What happened?! My song was only half way through and it skipped to the next song.	Hey! What happened?! My song was half way through and it skipped to the next song.	I don't know what happened!
228	2678	only		Did you like the Chanel bag that I got?__eou__You must have a rich boyfriend because that bag is so expensive!	I bought it on eBay. It was only one-tenth of the original price. And the purchase was so easy.	I bought it on eBay. It was one-tenth of the original price. And the purchase was so easy.	No kidding! Then how do you know the bag's real?
229	2682	only		Only one. But I wanted to make sure I'd get it.__eou__Yeah, I really wanted that Chanel bag, too. But just in case you should bid low.	But there are only two more days until the bidding closes!	But there are two more days until the bidding closes!	I bid on a Chanel watch at the last minute, and got it sixty percent off!
230	2683	only		So, got any more ideas for the website?	"Well, since we're collecting gifts instead of red envelopes, I made a "" for guests only "" gift chat room."	"Well, since we're collecting gifts instead of red envelopes, I made a "" for guests "" gift chat room."	But we registered at Macy's. People can just buy gifts there.
231	2695	only		Wow! Your fruit looks really fresh! How much are these apples?__eou__The apples are 30NT each. How many would you like?__eou__Let's see, 30NT is about ... almost a dollar US. What?! How about these pineapples?	They're 250NT each, but they're not edible. They're only used for worship.	They're 250NT each, but they're not edible. They're used for worship.	Hmm, 250NT is ... 8 dollars?!! And you can't even eat them? You're crazy!
232	2703	only		Who finances the magazine?	I don't know exactly. I only hear it's financed by a famous film star.	I don't know exactly. I hear it's financed by a famous film star.	Does it have a large circulation?
233	2711	only		Excuse me, are there any more shopping carts?__eou__Yes, you can find it at the entrance.__eou__But there isn't a single one right now.__eou__Ok, I'll get one for you.__eou__thank you, I'll wait here.__eou__Here it is. It’s really hard to find a shopping cart at this moment.__eou__Thanks a lot. By the way, do you make the deliveries?	We make deliveries only for bulk buying.	We make deliveries for bulk buying.	Is it free of charge?
234	2713	only		Hello. I am calling about the apartment you advertised.__eou__Yes, what kind of apartment are you interested in?__eou__I am interested in one-bedroom. Do you have any available?__eou__Yes, I have one. When you need it?__eou__Sometime around next week. What can you tell me about this apartment?	Well, It's a one-bedroom apartment. The monthly rent at 650 dollars and a 300 dollars security deposit. You pay electricity only. Gas and water is included. Both the heat and stove are gas. Let me see, what else ... Oh, you'll be assigned a sheltered parking space at no extra charge. And that's probably it.	Well, It's a one-bedroom apartment. The monthly rent at 650 dollars and a 300 dollars security deposit. You pay electricity. Gas and water is included. Both the heat and stove are gas. Let me see, what else ... Oh, you'll be assigned a sheltered parking space at no extra charge. And that's probably it.	Sounds good. May I come over tomorrow to take a look?
235	2714	only		Will you bring our bill, please?__eou__Yes, certainly. I'll be back in a minute.Here you are.__eou__Thanks. Let me see. I think there's a mistake on the bill here. Would you mind checking, please?__eou__Of course not. Let me check. Oh, you seem to be correct.__eou__How about taxes service charge?	Only ten percent of taxes included in the bill.	Ten percent of taxes included in the bill.	Then 100 US dollars covers everything, doesn't it?
236	2730	only		You are from Japan, aren't you?__eou__Oh, yes!__eou__I love Japan a lot.__eou__I am glad to hear that.__eou__Let's go to another place where my friend is working, let me pay here.__eou__Thank you, I’ll pay next then.__eou__Oh, I must be going now; it was nice talking with you.__eou__Check, please.__eou__500 US dollars.	No kidding! We have only 5 bottles of beer.	No kidding! We have 5 bottles of beer.	You had champagne for the girl.
237	2805	only		My lease ends next month, so I have to find a new place.__eou__I feel sorry for you. It's a jungle out there.__eou__Do you know any places?__eou__Well. I guess I can ask around to see if anyone's got a room or apartment available.__eou__Thank you. I think I should also have a look at the Internet to see if anyone's got a sublet.__eou__How much do are you looking to spend?	I can only afford about 1,000 yuan a month.	I can afford about 1,000 yuan a month.	Looks like you'll have to get a place in the suburbs.
238	2807	only		What kind of car is best for me?__eou__For you, I would recommend this one here.__eou__The compact? Why do you think that one is better than the others?	This automobile is just right for your needs because not only is it compact for ease in city driving, but also, it has many safety features. I know that as a parent, you are concerned about safety in driving your kids to and from school.	This automobile is just right for your needs because not is it compact for ease in city driving, but also, it has many safety features. I know that as a parent, you are concerned about safety in driving your kids to and from school.	That's true. What kind of safety features are we talking about?
