	id	word	word sense	context	w_word	wo_word	followup
1008	4060	just		Excuse me, Professor, is there a time when I could meet with you?__eou__I could meet with you tomorrow anywhere from two until four; what time works out best?__eou__I would like to come in at three o'clock.__eou__I am glad that that works out; can you find my office?__eou__Yes, I can.	Just follow the walkway to the outside and climb the stairs to the third floor.	Follow the walkway to the outside and climb the stairs to the third floor.	I got it.
1009	4065	just		Would you talk to me about taking one of Dr. Miller's classes?__eou__Yes. Have you ever been in one of his classes?__eou__I'm thinking about taking his class next semester.__eou__He was a very easy teacher. Are you thinking of taking a class with him?__eou__I'm not sure because I really need to learn something, but I also worry about grades.__eou__Grades are important, but don't you think that gaining the knowledge is important, too?__eou__I really need to learn this stuff.	He made everything so interesting that the time just flew by. Do you know what I mean?	He made everything so interesting that the time flew by. Do you know what I mean?	Yes, that sounds right for me.
1010	4069	just		I am unsure how to add a class and need help.__eou__I have an opening. Do you have an add sheet for me to sign?__eou__Yes, I have an add sheet.__eou__After I sign it, you must take it to the Admissions and Records Office to add the class. Do you know where that is?__eou__No, I'm not sure.__eou__When you cross the quad, the office is right in front of you. Go inside and follow the signs to the correct line.__eou__Thanks. I understand what to do now.__eou__It should be easy to find. After you add the class, check with me in a few weeks to make sure that you are on my roll sheet.__eou__That sounds good.	Good, just make sure that you do the same thing if you ever need to drop a class. Good luck!	Good, make sure that you do the same thing if you ever need to drop a class. Good luck!	
1011	4073	just		Where should I park?__eou__Do you have a car or motorbike?__eou__I drive a scooter__eou__In that case, you can park either in a student lot or on the street. Are you aware of the marked handicapped spots?__eou__No, I haven't seen those spots.__eou__The handicapped logo with blue means that you are not to park there unless you have a handicapped permit. Will you mostly be parking during the day or the night?__eou__I park in the daytime.__eou__Make sure you pay special attention to the street signs with time limits. Have you noticed those signs?__eou__No, I have not seen the signs.__eou__Pay attention to what the signs tell you in terms of time limits and what days you can park there. Do you know what the curb colors mean?__eou__No, I don't know what the curb colors mean.	Just remember that red means absolutely no parking and white means loading and unloading only. I think you'll be good to go!	Remember that red means absolutely no parking and white means loading and unloading only. I think you'll be good to go!	
1012	4076	just		I'd like to purchase a parking permit for next semester.	Are you a daytime student or do you just come in the evenings?	Are you a daytime student or do you come in the evenings?	I am a daytime student.
1013	4079	just		I want to buy a parking permit, please.__eou__Are you a full-time student or do you attend part-time in the evenings?__eou__I attend both day and evening classes.__eou__Will you be riding a motorcycle or do you drive a car?__eou__I ride a motorcycle.__eou__That permit will run twenty-five dollars; will that be cash or credit card?__eou__I'll use a credit card, thank you.__eou__Do you need a second permit for a car?	No, just the motorcycle permit.	No, the motorcycle permit.	Fine, here it is and have a great semester!
1014	4081	just		Professor, do you have a few moments when I could meet with you?__eou__I schedule my appointments from two to four on Saturday; what works best for you?__eou__Three would be a good time.__eou__Great, do you need directions to my office?__eou__I'm not sure.	Well, just make sure to go through the double doors, and I'll be on the right.	Well, make sure to go through the double doors, and I'll be on the right.	OK, I'll find it.
1015	4083	just		Excuse me, Professor. I think there might be an error in my test score.__eou__Sure. Do you think that the total is wrong or that you got something marked wrong that should have been marked right?__eou__I think that the percentage is incorrect.	Let's just go over all of it to double-check.	Let's go over all of it to double-check.	Sure, let's do it.
1016	4087	just		What do you base our grades on?__eou__All of your coursework is important, including everything from attendance and homework to all of your test results for the semester.__eou__Does the final count the most?	All of it is important; please just do your best at all times.	All of it is important; please do your best at all times.	How do you total our scores?
1017	4091	just		Professor, I'm concerned about my grades. Do you have a minute?__eou__Of course, how can I help you?__eou__I want to know if I am doing OK.__eou__Let's pull out your scores so far. Do you think you are doing OK?__eou__I am afraid that I might not be doing all that well.__eou__I'm seeing that you are doing OK in some areas, but not so well in others.__eou__I think I could take better notes and read a little more.__eou__You can greatly improve your grades by always reflecting on what you can improve on.__eou__I'm working on it!	Just do your best and I am sure that you will see improvement.	Do your best and I am sure that you will see improvement.	
1018	4103	just		May I help you?__eou__I’m returning a book.__eou__Do you need anything else?__eou__I also need to check out this video.__eou__This is all you want to check out?	Just the video.	The video.	I’m going to need your library card.
1019	4109	just		What may I do for you?__eou__I need to get a passport.__eou__You will need to apply for one.__eou__When will I be able to do that?__eou__You can do it right now, if you’d like.__eou__That’s fine.__eou__Please fill out this application.__eou__Then what do I do?	I just need to take your picture.	I need to take your picture.	How long will it take for my passport to be ready?
1020	4114	just		How may I help you?__eou__I need to get on the Internet.__eou__Do you have your library card with you?__eou__Yes, I have it.__eou__You’re going to have to wait for a computer.__eou__That’s okay.__eou__Please put your name on this list.__eou__Then what do I need to do?__eou__When there is a computer available, I will call you.__eou__What do I do to log on to the computer?	Just type in the number on the back of your library card.	Type in the number on the back of your library card.	Okay. Thanks for your help.
1021	4121	just		what do you think of studying abroad?__eou__I think it's a great idea. Studying abroad will offer you plenty of new opportunities. Are you planning on going abroad?__eou__yes, I hope so. I am studying for my BELTS right now.__eou__which country do you want to go to?__eou__I'd like to study in the UK, but it's really expensive.__eou__have you applied to any schools there?__eou__yes, I received a conditional offer from Oxford University a few days ago.__eou__congratulations! That's excellent news? What do you have to do to get an unconditional offer?__eou__I have to get an BELTS score of 7.5 overall. Do you think I can do that?__eou__if you study hard, I don't see why you wouldn't. Have you received any other offers?__eou__I was also accepted into Yale University, and Sydney University.__eou__if you're worried about money, the cost of living is lowest in America. However, if you go to Oxford University, you'll probably be able to get any job you want in the future.	I just can't decide where to go. It's not an easy decision to make.	I can't decide where to go. It's not an easy decision to make.	if I were you, I'd apply for some scholarships and grants before you decide. Whatever you do, I know you'll succeed.
1022	4122	just		how did you do on your BELTS exam?__eou__fantastic! I got an overall score of eight.__eou__that's excellent! Have you received your conditional offers yet?	yes. I'm just waiting until I officially get admitted to the university with a conditional offer to apply for my visa.	yes. I'm waiting until I officially get admitted to the university with a conditional offer to apply for my visa.	do you know where the visa office is?
1023	4123	just		you look better today. How did your test go?__eou__much better than it did yesterday.__eou__did you pass?__eou__I not only passed my test, but I aced it! I'm so happy!__eou__you should be. You worked really hard last night preparing for it.__eou__thanks for helping me with it. If you hadn't encouraged me to do my best, I wouldn't have ever been able to pass.	you don't have to thank me. It's just a part of my job as your counsellor.	you don't have to thank me. It's a part of my job as your counsellor.	did you always do well at school?
1024	4124	just		how was school today, Dominic?__eou__I hate school!__eou__why? What happened?__eou__I messed up my mid-term exam so badly today!	it's just one exam. Can you re-take the exam?	it's one exam. Can you re-take the exam?	yes, but it's so humiliating! I don't want my friends to know I failed!
1025	4126	just		You look hot and tired. Jack, have you been exercising?	Yes. We just had a basketball match with Class Two.	Yes. We had a basketball match with Class Two.	Who won?
1026	4130	just		did you go to university?__eou__yes, I graduated with a BA in English from Qingdao University.__eou__when did you graduate?	just a few years ago. What about you?	a few years ago. What about you?	I just graduated from high school.
1027	4132	just		Hi.Ed, what's up?__eou__Nothing.__eou__Doesn't look like it to me.	Just get out of my face!	Get out of my face!	Woo, easy.
1028	4134	just		Jenny, you look terrible. What's eating you?__eou__Don't brother me!	Hey, Chillon, I'm just trying to help.	Hey, Chillon, I'm trying to help.	Sorry, Sally, it's not your fault.
1029	4136	just		why are you so upset today, Maria? Cheer up!__eou__oh, Iris, it’s about the job with the PR company.__eou__it’s a great opportunity. You should be happy with the offer.__eou__but my mother won’t allow me to accept any part-time job. I’m afraid she will say no again.__eou__why? It’s unfair. You can learn a lot from it.__eou__she says a part-time job is cursed blessing. It takes so much time and energy that I won’t be able to focus on my studys.__eou__that may be true. But I’m sure you’re able to find a balance between them. Why not try it?__eou__I turned down quite a few offers before for her sake. But I’m a senior now, I don’t want to miss the chance this time.__eou__I agree with you but I think you really need to talk to your mother and tell her what's on your mind.__eou__I’ll try, but what if she insists?	just let her know that the experience will be both amazing and rewarding. And more importantly, you can manage both your study and the job.	let her know that the experience will be both amazing and rewarding. And more importantly, you can manage both your study and the job.	do you think it will work?
1030	4137	just		I'll always remember my college days.__eou__oh yeah?__eou__It was one of the best times in my life. It was tough, but I made it. I became a college graduate.__eou__how did you feel when you graduated?__eou__it was a round day for me. My family attend the graduation ceremony. I was so nervous. I couldn't find my cap and gown, but all worked out in the end.__eou__what did you do after graduation?__eou__I was planning to attend gradate school, but then I was offered a good job doing marketing, so I changed my mind.__eou__sounds like you're happy with your decision.__eou__I sure am. So what about you? How did you feel when you graduated?__eou__it was also a proud day for me, but I also felt like a kind of loss that day.__eou__how could it be?__eou__while seeing others going to work or continue their study, I didn't know what I would do.__eou__you didn't have an offer?__eou__I had one, but I didn't like the job very much. I wanted to attend graduate school, but I was afraid it would be too tough.	I think you lack in the power of decision. Once you make your decision, don't be overtaken by misgivings and fear. Just go full steam ahead!	I think you lack in the power of decision. Once you make your decision, don't be overtaken by misgivings and fear. Go full steam ahead!	
1031	4141	just		hey, Maris, are you a part-timer?__eou__part-timer? Is that a new buzzword?__eou__oh, it’s pretty popular among my classmates these days. So are you?__eou__sure, I have a part-time job as a bartender.__eou__cool! It must be amazing to work at a bar!__eou__yeah, but I’m not there for fun. I have to remain professional and if I get distracted, the manager would be pretty upset.__eou__that’s true. I’m wondering did you learn anything from the job?__eou__of course. There’s always much to learn. I got to know more about the real world.__eou__you mean you got working experience, right?	not just working experience. I would say the biggest lesson I learned is how to deal with people from all walks of life.	not working experience. I would say the biggest lesson I learned is how to deal with people from all walks of life.	it must be very demanding.
1032	4145	just		hello! How are you today?	hi. I’m feeling very nervous. I just had a test and I’m not sure how well or how badly I did.	hi. I’m feeling very nervous. I had a test and I’m not sure how well or how badly I did.	it’s not use worrying about it now. you’Ve done test and you can’t change any of your answers.
1033	4148	just		What are you doing?	I’m just looking at this map of the world. I’m preparing for a geography class.	I’m looking at this map of the world. I’m preparing for a geography class.	There are no countries marked on the map.
1034	4154	just		What are you reading about in that science magazine?	There are several interesting articles on recent scientific breakthroughs. I just finished reading one about cloning.	There are several interesting articles on recent scientific breakthroughs. I finished reading one about cloning.	I’m not sure I like the idea of that. I don’t want people copying me or other people. It could be very confusing.
1035	4155	just		Hi Cody, how did practicing go this week?__eou__Well I had several tests and an oral presentation this week so I didn’t get a chance to memorize the second page, but I think I mastered the tricky section.__eou__Great! Warm up with some scales and arpeggios first. Good, good. This week, work on keeping the rhythm steady when you play the last part with the sixteenth note. Now let’s take a look at this__eou__Charles? Before I start I was wondering if it was ok if I put a small crescendo in here and then decrescendo back to pianissimo again over here?__eou__It might work. I’ll have to hear it.Show me what you’Ve done.__eou__It was horrible! I played play it much better at home!	It’s just nerves. Just play the right hand for now. One two three four five six, ta ti tri-ple-ti. Good, good. Don’t forget the accidentals! The key signature says that note should be a G-sharp b	It’s nerves. play The right hand for now. One two three four five six, ta ti tri-ple-ti. Good, good. Don’t forget the accidentals! The key signature says that note should be a G-sharp b	Is that better?
1036	4159	just		What’s up? You don’t look too good.__eou__Yeah, my head hurts, that’s all. I’Ve been in physics class all day. It’s killer!__eou__I liked physics. It’s all math, really. arcs, curves, velocity, cool stuff.__eou__Yeah, yeah, but today’s lesson was all about the creation of the universe.__eou__A physics class about the creation of the universe? That’s some pretty unscientific language there. Sounds more religious to me.__eou__It’s all religion. Take the theory of the Big Bang.How is it possible that all of the stuff in the universe comes from an explosion? That’s no better than Atlas carrying the globe on his back or African myths about turtles and stuff.__eou__Turtles? Whatever ... Look, all that’s required for the creation of matter an imbalance of particles and anti-particles. At least, that’s what the math says.__eou__Math, sheath. What’s the evidence?__eou__There is evidence! You know Edwin Hubble? He’s the guy who in the early twentieth century was the first scientist to measure the drift of matter in the universe, thus advancing notions of an expanding universe. What would it be expanding from? Well, the Big Bang ... DUH!	Anyway, it’s just a theory. Why do people go around touting theories? Where’s the scientific rigor in that?	Anyway, it’s a theory. Why do people go around touting theories? Where’s the scientific rigor in that?	Dude, don’t equivocate. A theory only becomes a theory after withstanding rigorous testing. You slept through class, didn’t you?
1037	4161	just		Hello everyone, and welcome to our CPR for beginners course.First of all, does anyone know what CPR stands for?__eou__Cardiopulmonary resuscitation!__eou__That’s right! We apply CPR in the case of cardiac arrest or pulmonary arrest.__eou__What does that mean?__eou__Well, basically if your heart stops pumping blood, or your lungs stop pumping air, then we need to get them going again! That’s when we have to apply this procedure. Let’s begin! I need a volunteer.__eou__Me! Me!__eou__Alright, come here and lay flat on your back. Let’s suppose this young woman has stopped breathing. We must lift the person’s chin so that we clear a pathway for air to get into the lungs. Then we place our mouth over the other person’s mouth and blow air two or three times, like this.	Wait, what are you doing? I’m a married woman! You can’t just try to kiss me like this!	Wait, what are you doing? I’m a married woman! You can’t try to kiss me like this!	Madam I’m not trying to kiss you! I am trying to demonstrate how to apply CPR in the case of an emergency.
1038	4162	just		Do you know where you want to transfer to?__eou__I don’t have the slightest clue.__eou__What school would you like to go to?__eou__I’m not sure.__eou__You honestly have no idea?__eou__PCC is perfectly fine for me.__eou__You might as well stay here.__eou__That’s not a bad idea.__eou__PCC is a wonderful institution.__eou__You have a point.__eou__So, what are you going to do?	I’m just going to keep going to PCC.	I’m going to keep going to PCC.	
1039	4163	just		You got a letter in the mail.__eou__Give it to me.__eou__What is it?__eou__It’s my acceptance letter from UCLA.__eou__What does it say?__eou__I’Ve been accepted!__eou__Are you serious?__eou__I’m serious.__eou__Good for you!	NYU was my first choice, but UCLA is just fine.	NYU was my first choice, but UCLA is fine.	I’m so proud of you.
1040	4164	just			Stop running around in front of the TV, will you? Why don't you just sit and watch?	Stop running around in front of the TV, will you? Why don't you sit and watch?	I've tried, but I can't stand the bald man talking so loudly in the program.
1041	4166	just		You got a letter in the mail.__eou__Give it to me.__eou__What is it?__eou__It’s from NYU.__eou__What does it say?__eou__I didn’t get accepted.__eou__You can’t be serious!__eou__I’m serious.__eou__Are you all right?__eou__NYU was my first choice.__eou__I’m sorry that you didn’t get in.	I’ll just have to wait for UCLA.	I’ll have to wait for UCLA.	
1042	4167	just			I was just about to go to bed when the telephone rang last night.	I was about to go to bed when the telephone rang last night.	Who was it?
1043	4171	just		I work so hard that I do not have the energy to exercise.	That is just an excuse.You can always find some time to exercise.	That is an excuse.You can always find some time to exercise.	But I work hard all the time for long hours. Often I have no time for lunch. Yet, I am still getting fatter.
1044	4211	just		Oh!__eou__What fools we were!__eou__To think of it! All my old silver! It meant so much to me.__eou__And my new car. To think that he simply drove off with everything in my car. That's what hurts me most.__eou__What's so terrible too, is the fools we've made of ourselves.	I hardly dare call the police. They'll just laugh at us.	I hardly dare call the police. They'll laugh at us.	I'll never get over it. Oh, Harry, it was all so unnecessary. That man!! How could he do this to us after we'd put him up?
1045	4213	just		I am confused by what he said.__eou__Why do you say that?	I don’t know what he wants to do. Does he want help me or just scold me?	I don’t know what he wants to do. Does he want help me or scold me?	Think a little. I think he means well at the bottom of his heart.
1046	4214	just		You are saying he will be promoted to the general manager?__eou__Yeah.__eou__Are you sure?__eou__Yes. I bet my bottom dollar that he will get promoted.	Just because he gets on well with everybody?	Because he gets on well with everybody?	Partly, and he's also a hardworking man.
1047	4220	just		Tom, is Jenny crying?__eou__Can you take he away from me?	I’m just coming for that.	I’m coming for that.	She kept on bothering me.
1048	4233	just		My father’s angry face always makes my blood run cold.__eou__You mean that he is bad-tempered and often gets angry with you.	Not often. Just when I make mistakes.	Not often. When I make mistakes.	
1049	4238	just		It’s really terrible!__eou__What are you talking about?__eou__Don’t you see many parents are forcing there children’s hands to learn something they think important to their children. But the children are not interested in it at all.	You said it. Many parents just don’t understand know how to educate their children.	You said it. Many parents don’t understand know how to educate their children.	
1050	4243	just		I’m itching for moving!__eou__What’s the matter? What annoy you?	It’s so wet and dark, I’m just fed up.	It’s so wet and dark, I’m fed up.	
1051	4247	just		You're late.__eou__I know I'm late. I'm sorry. I tried to call you to tell you, but your phone seems to be disconnected.__eou__My phone?__eou__Yes. An automatic message says your phone is not in service.__eou__Really? I had no idea. Let me check.Yes, it's dead. There's no dial tone.__eou__So I couldn't get through. I knew I'd be late because my car wouldn't start.It was too cold I had to warm it up in the garage with a heater. That's why I'm late.__eou__But this is terrible. I'm expecting important calls.__eou__About what?__eou__You know what.The theater guild is supposed to call me and discuss a contract for my play.They are supposed to call me this evening.If I don't have a phone. Oh, what can I do?__eou__Well, the only thing you can do is tell the phone company and hope they fix it fast.__eou__Do you have a cell phone?__eou__No. I hate cell phones.But you could go to a neighbor's house and use their phone.__eou__Can you drive me? I will go to Ann's house. It isn't far. I can call the theater guild from there and give them her number.She will let us wait in her living room.__eou__Yes, of course I can drive you.So you don't want to get your phone fixed right away?	Yes, I do.At Ann's house I will call the phone company and have them check my line.If they can fix it right away without coming to my house, then we'll just return here.But if not, I need to wait at Ann's house to talk with the theater guild.It' s very important to me.	Yes, I do.At Ann's house I will call the phone company and have them check my line.If they can fix it right away without coming to my house, then we'll return here.But if not, I need to wait at Ann's house to talk with the theater guild.It' s very important to me.	Alright, let's go.
1052	4250	just		Doris, I'm glad you're home. I'm terrified. I don't know what to do!__eou__What is it? What happened?__eou__I think someone is stalking me.__eou__No, it can't be. Really? Who?	I don't know. I saw him the first time Tuesday. He was at the cafe. I noticed he was looking at me a lot. Not just the usual looking, but staring.He just kept staring at me. He didn't stop.	I don't know. I saw him the first time Tuesday. He was at the cafe. I noticed he was looking at me a lot. Not the usual looking, but staring.He kept staring at me. He didn't stop.	What did you do?
1053	4251	just		Ah! No! Damn it!__eou__It's a blackout. Now I can't see Seinfeld.	So what? I just lost one hour's worth of work.	So what? I lost one hour's worth of work.	Really? How could you do that? Don't you save every couple minutes?
1054	4255	just			Congratulations! You've just won a car!	Congratulations! You've won a car!	It's too good to be true.
1055	4260	just		Hey, that's a really nice outfit you have on.__eou__Thank you. I wasn't sure if it looked okay or not.__eou__Oh, you look stunning. Your dress really goes well with your shoes.__eou__I'm glad that you think so. I thought it might be a bit too revealing.__eou__No, not at all. It looks really classy on you. Where did you pick that up?__eou__I got it on sale down at the department store.__eou__When did you go there?	I was just there a couple of days ago. You know, you should go down there too. They have a lot of stylish clothes on sale.	I was there a couple of days ago. You know, you should go down there too. They have a lot of stylish clothes on sale.	I might just do that. What style of clothes do they have?
1056	4262	just		Hey, Cindy, I'm so sorry about yesterday. I shouldn't have yelled at you in front of everyone.__eou__Don't worry about it.	I don't know what happened to me. I just lost it.	I don't know what happened to me. I lost it.	I think you just need to get more sleep.
1057	4263	just			I really hate to say this, but don't go away mad, just go away.	I really hate to say this, but don't go away mad, go away.	I knew this would happen some day.
1058	4270	just			Hey Matt. I just got a job at a consulting firm.	Hey Matt. I got a job at a consulting firm.	Congratulations. That's great!
1059	4283	just		Are you listening to me, Dan?__eou__I'm with you, Jane.	What did I just say?	What did I say?	Well, uh ... I didn't catch the last part.
1060	4290	just		Hello, Dora, I haven't seen you for a long time. Where have you been?__eou__I didn’t go anywhere. I stayed at home.__eou__What's up? You look unhappy.	Nothing. I just feel very lonely in this city. I miss my family.	Nothing. I feel very lonely in this city. I miss my family.	Oh, I know. Sometimes I have the same feeling with you. But you'd better not be so emotional.
1061	4292	just		What a beautiful sweater!__eou__Do you think it looks good on me?__eou__Yes, and it goes beautifully with your pants.__eou__You won't believe it, but it was really cheap.	I wish I could find one just like it.	I wish I could find one like it.	
1062	4298	just			I have just had my new paper published.	I have had my new paper published.	You have done excellent work.
1063	4300	just			I just heard that you won the long-distance race. Congratulations on your victory.	I heard that you won the long-distance race. Congratulations on your victory.	Thank you.
1064	4305	just		Mike, did you win the lottery or something? Why the big smile?	I'm so relieved. I just passed the bar exam.	I'm so relieved. I passed the bar exam.	You did? That's great! You must be very happy now?
1065	4306	just		Hello?__eou__Hey Tina. What are you doing?	I was just watching TV. What's going on with you?	I was watching TV. What's going on with you?	I just watched a movie and I'm scared.
1066	4308	just		You seem really ticked off. What's up?	Just get out of my face, would you?	Get out of my face, would you?	Chill out! What's eating you, anyway?
1067	4310	just		Jack, what's wrong?__eou__You!__eou__What are you talking about? What did I do?__eou__You told Martha that I was on a date? What was that all about?	No ... that's not what I meant. I didn't mean that. She asked me where you were and I jokingly said that you were on a date with Sara. I thought Martha knew that you and Sara were just friends.	No ... that's not what I meant. I didn't mean that. She asked me where you were and I jokingly said that you were on a date with Sara. I thought Martha knew that you and Sara were friends.	She started feeling suspicious after you said that.
1068	4311	just		I'm sorry I'm late.	Oh, that's all right. I just wondered what was keeping you.	Oh, that's all right. I wondered what was keeping you.	The bus I took.
1069	4315	just		David, why don't you clean your room?__eou__I am not in the mood.__eou__Why are you feeling depress?__eou__I was told my girlfriend was speaking ill of me. It's a real letdown.__eou__I don't think she would do such a thing.__eou__But she did and it made me disappointed.__eou__Oh, cheer up! A girlfriend is not everything.__eou__But she means a lot to me.__eou__Then forgive her mistake.	Oh, I just can't forget it.	Oh, I can't forget it.	
1070	4318	just		Morning, Peter. Nice suit! A new one?__eou__Oh, yes. My wife bought it for me yesterday. Hmm, you look nice in that yellow dress. Yellow suits you really well.__eou__Maybe. Several people have suggested that I get more yellow clothes. They say the color suits me because I have a fair complexion.	That's right. You know, pink, green and black could also be good for you. Actually, I think that all colors are okay for a person with your complexion. It's just that different colors can give people different impressions. For example, black could make you look mature, while pink could make you look young and energetic.	That's right. You know, pink, green and black could also be good for you. Actually, I think that all colors are okay for a person with your complexion. It's that different colors can give people different impressions. For example, black could make you look mature, while pink could make you look young and energetic.	Thank you for your compliments. It sounds like you're a clothing expert.
1071	4320	just		You’re making my blood boil.__eou__Calm down. Madam.__eou__I'm about to explode! You’Ve made a mess of this matter.__eou__I am very sorry to hear that you’Ve been having so many problems.__eou__Sorry isn’t good enough! What can you do to help me?__eou__I understand why you’re angry, Mrs. Wilson, and believe me, we are doing everything in our power to work this out.__eou__Well, obviously, what you’re doing is not good enough!	If you could just give us a few more days, we should be able to get this straightened out.	If you could give us a few more days, we should be able to get this straightened out.	
1072	4335	just		Are you a newcomer?__eou__Yeah, this is my first visit here.__eou__You speak good English, though.__eou__Thanks, but I speak English with a strong German accent.	But let me tell you, you're doing just fine. I couldn't do half as well as you do when I was learning German.By the way, how long have you been learning English?	But let me tell you, you're doing fine. I couldn't do half as well as you do when I was learning German.By the way, how long have you been learning English?	On and off, for quite a few years.
1073	4337	just		You must be new.__eou__As a matter of fact, I am.	Have you just started college?	Have you started college?	No. I transferred here from a different school.
1074	4341	just		You’re new here, right?__eou__Yes, I am new.__eou__Is this your first semester?	I just transferred from another school.	I transferred from another school.	What school did you transfer from?
1075	4343	just		Where are you planning on transferring to?__eou__I can’t seem to make a decision.__eou__Where do you want to go?__eou__I honestly have no idea.__eou__You haven’t thought about it?__eou__I like it here at PCC.	Why don’t you just continue going to PCC?	Why don’t you continue going to PCC?	I like that idea.
1076	4345	just		Have you figured out where you want to transfer to?__eou__I can’t think of where to go.__eou__Where would you like to go to school?__eou__I really don’t know.__eou__You can’t think of anything?__eou__I really like where I’m at now.	So, why don’t you just stay here?	So, why don’t you stay here?	That may be what I’m going to do.
1077	4349	just		Hey Sarah, are you all right? You look upset.	As a matter of fact, I am a bit upset. I just came out of a meeting and it didn't go very well.	As a matter of fact, I am a bit upset. I came out of a meeting and it didn't go very well.	What happened?
1078	4353	just		I'm going for a walk, Yi-jun. I need some time to myself.__eou__Don't you want to go to the visiting hours? This sheet says they are tonight.	I just can't right now. Everyone will be talking about Taylor and ...	I can't right now. Everyone will be talking about Taylor and ...	... and maybe that's what we both need.
1079	4355	just		Oh, no. It looks like we're late.	Let's just sit in the back. We can still hear the service from here.	Let's sit in the back. We can still hear the service from here.	There're so many people here. Where are Rich and Cath and Taylor's parents?
1080	4358	just		Wedding rings!__eou__Oh, no ...__eou__Aren't they cool? I like the settings.__eou__Jen, is there someone you're not telling me about?	No. I just like looking at wedding rings, OK?	No. I like looking at wedding rings, OK?	Women are such dreamers.
1081	4362	just		I've been standing here since half past seven. Where on earth have you been?	I'm terribly sorry I'm late. I just couldn't help it.	I'm terribly sorry I'm late. I couldn't help it.	It's really very easy saying you're sorry.
1082	4363	just		Wow! What happened to you? You look sad.	I just lost my job. My boss just told me.	I lost my job. My boss told me.	That's unbelievable. Why did this happen?
1083	4366	just		I don't like this movie. It's a bomb.__eou__Look, I've already paid for the tickets, so whether you like it or not we're going to finish watching it.__eou__Well, give me the Walkman. I'll listen to the music then.	Come on. Give it a chance. The movie just started.	Come on. Give it a chance. The movie started.	
1084	4367	just		My goodness! What happened? You have blood on your face.	Oh, don't worry. I just killed a pigeon.	Oh, don't worry. I killed a pigeon.	How could you have the heart to kill it? We only have one!
1085	4370	just		What do you think about violence in movies?__eou__Personally, I'm not for it. I feel it's bad for kids to watch.	But kids like watching things like that. It's just for fun, would't you say?	But kids like watching things like that. It's for fun, would't you say?	If you ask me, I have to disagree. Something shouldn't be watched for fun.
1086	4371	just			I'm afraid we can't increase salary this year, money is just too title.	I'm afraid we can't increase salary this year, money is too title.	I'm not sure I can't agree, dan.
1087	4379	just		Did Bean send these dirty jokes to you, too? Look!__eou__What a creep! Phony good luck e-mails are one thing, but sexual harassment is crossing the line.	No wonder he asked for my address first-he just wants to harass me!	No wonder he asked for my address first-he wants to harass me!	You could try using a spam filter to reject stuff that's obviously pornographic or anything else you don't want.
1088	4380	just		Hello. I was wondering if Taylor Smith has checked out yet?	Just one moment. I'll check with the cancer ward desk.	One moment. I'll check with the cancer ward desk.	The cancer ward!? Oh, my. It's worse than we thought.
1089	4384	just		Sorry! Excuse me! I got your message.__eou__Taylor? Taylor! Is this a joke? Is it really you? But ... but ... everyone said you were dead!	That's OK. Just let it out. I'm OK! I was out of town with ... Femi.	That's OK. Let it out. I'm OK! I was out of town with ... Femi.	Oh, Taylor! I'm so ... so happy. But then ... who's that?
1090	4388	just		Brooke, are you still mad? Is your mom mad?__eou__No ... mom said that we'll have the wedding at home on the 2nd. So let's hope your mom is right about that being a lucky day ...	It will be. And today is, too. I just talked to the airlines ...	It will be. And today is, too. I talked to the airlines ...	They're going to give us back the seats?
1091	4392	just		Does Mr. Schmidt know he's going to become a father?__eou__No, and I have no way of getting ahold of him! There's no phone where he's at!__eou__Well, he has a surprise waiting for him when he gets back, doesn't he!__eou__My older sister Judy will be here soon to help. She already has a boy and a girl of her own ...	I just saw a red van pulling into the driveway. Is that her?	I saw a red van pulling into the driveway. Is that her?	
1092	4394	just		Kim! I'm here! I brought all my old maternity clothes plus Dave and Alice's baby clothes!__eou__It's a little early for those, isn't it? I still have eight months to go ...__eou__Believe me, the time will fly by! Before you know it, you'll be changing diapers! You have to start preparing!__eou__I thought we could turn the upstairs study into a baby room. What do you think about lavender?	I'll be back tomorrow with my work clothes and a gallon of lavender paint! You just sit back and relax!	I'll be back tomorrow with my work clothes and a gallon of lavender paint! You sit back and relax!	
1093	4397	just		How are you, Sue?	Pretty good. I’Ve just had my new poems published.	Pretty good. I’Ve had my new poems published.	Congratulations on your success.
1094	4401	just		I’m so excited, mother. Oh, a new baby!__eou__My first grandchild.__eou__And my first nephew. He looks a lot like you, mum. He does.__eou__Do you think so? Well, I guess. He does look a lot like me. Oh, he’s got Richard’s eyes though.__eou__Yes, he does have Richard’s eyes. The baby even looks like you than Richard does.__eou__Well, children usually resemble their parents.	It’s true. Michelle is a lot like Henry in so many ways. And she is shy with new people just like he is.	It’s true. Michelle is a lot like Henry in so many ways. And she is shy with new people like he is.	You often like comparing children with their parents.
1095	4402	just		You are studying here, aren’t you?__eou__Yes. I have been here for three years.__eou__Do you like this campus?__eou__Well. I’m rather disappointed with it.__eou__How come?__eou__It’s too old. And it isn’t as specious as I expected.__eou__Oh. It’s awful, but it can’t be helped.	I’ll just have to put up with it.	I’ll have to put up with it.	
