particle	train_fold	layer_index	position_label	position_order	patch_scope	onset_tokens	mean_clean_log_prob_per_token	mean_corrupted_log_prob_per_token	mean_patched_log_prob_per_token	mean_raw_delta_per_token	mean_restoration	mean_restoration_clipped	row_count	source_item_count	site_metric	ranking_score
not	1	16	predict_1	1	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.197259495877994	0.02106600255855261	0.148567865004314	0.15793109706139877	217	14	restoration	0.148567865004314
not	1	17	predict_1	1	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.197065751147385	0.021259747289161884	0.14748230277973112	0.15897518698525914	217	14	restoration	0.14748230277973112
not	1	15	predict_1	1	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.1977357526197947	0.020589745816752127	0.14705605568884278	0.15510128987761726	217	14	restoration	0.14705605568884278
not	1	20	predict_0	0	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.1991607655261456	0.019164732910401355	0.1460701695606666	0.16134261247576678	217	14	restoration	0.1460701695606666
not	1	19	predict_0	0	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.199014616211447	0.01931088222509981	0.145848466607033	0.161859213169186	217	14	restoration	0.145848466607033
not	1	21	predict_0	0	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.199948798411824	0.01837670002472308	0.14003922197641241	0.1570229082200389	217	14	restoration	0.14003922197641241
not	1	14	predict_1	1	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.199516227008213	0.018809271428333364	0.13418605247842372	0.14263083010290253	217	14	restoration	0.13418605247842372
not	1	22	predict_0	0	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.2009620930315497	0.017363405404997343	0.13367681585086075	0.15095628878555342	217	14	restoration	0.13367681585086075
not	1	23	predict_0	0	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.201229845683115	0.017095652753431428	0.1315134541742444	0.15113302134610146	217	14	restoration	0.1315134541742444
not	1	13	predict_1	1	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.2011127595633355	0.017212738873211116	0.12444299976994468	0.13258186478767306	217	14	restoration	0.12444299976994468
not	1	12	predict_0	0	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.2014334437208225	0.016892054715724216	0.12134674879623518	0.12430479520575476	217	14	restoration	0.12134674879623518
not	1	24	predict_0	0	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.2025850348811487	0.015740463555398283	0.11946043036037386	0.13932247808871526	217	14	restoration	0.11946043036037386
not	1	25	predict_0	0	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.2040140444929244	0.014311453943622602	0.1076711890538794	0.13005973136894125	217	14	restoration	0.1076711890538794
not	1	27	predict_0	0	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.2039299804878847	0.0143955179486622	0.10686303742577355	0.1301454214898145	217	14	restoration	0.10686303742577355
not	1	26	predict_0	0	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.204128022242091	0.014197476194455477	0.10610029391942663	0.12917303487603027	217	14	restoration	0.10610029391942663
not	1	30	predict_0	0	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.204161181971838	0.014164316464708547	0.1026357720494899	0.1344555385107648	217	14	restoration	0.1026357720494899
not	1	12	predict_1	1	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.2044430476415995	0.013882450794947343	0.10239303631888504	0.1092250099667931	217	14	restoration	0.10239303631888504
not	1	28	predict_0	0	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.204418241410097	0.013907257026450195	0.10219029902244046	0.13146737721407192	217	14	restoration	0.10219029902244046
not	1	29	predict_0	0	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.2050551588036664	0.013270339632880284	0.09529336056903863	0.12634552351421374	217	14	restoration	0.09529336056903863
not	1	31	predict_2	2	hybrid	3	-2.046526215384442	-2.1998232205824233	-2.184359410023668	0.0154638105587549	0.09388693761776465	0.11401251362603117	214	14	restoration	0.09388693761776465
not	1	30	predict_2	2	hybrid	3	-2.046526215384442	-2.1998232205824233	-2.184660671870517	0.015162548711905874	0.09150432736830887	0.111718460513566	214	14	restoration	0.09150432736830887
not	1	31	predict_0	0	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.206078316991205	0.012247181445341706	0.09140726444488502	0.12922849830487054	217	14	restoration	0.09140726444488502
not	1	29	predict_2	2	hybrid	3	-2.046526215384442	-2.1998232205824233	-2.1851297578448983	0.014693462737524685	0.08740788741736434	0.10826736167968012	214	14	restoration	0.08740788741736434
not	1	28	predict_2	2	hybrid	3	-2.046526215384442	-2.1998232205824233	-2.185127481928839	0.014695738653583996	0.08677034952573667	0.10796597899418196	214	14	restoration	0.08677034952573667
not	1	26	predict_2	2	hybrid	3	-2.046526215384442	-2.1998232205824233	-2.18525990716198	0.014563313420443372	0.08664525010744786	0.10691488041322503	214	14	restoration	0.08664525010744786
not	1	27	predict_2	2	hybrid	3	-2.046526215384442	-2.1998232205824233	-2.185495138047929	0.014328082534493912	0.08504999341542528	0.10505948146817766	214	14	restoration	0.08504999341542528
not	1	25	predict_2	2	hybrid	3	-2.046526215384442	-2.1998232205824233	-2.1856339566038145	0.014189263978608686	0.08240609859507089	0.10208086067423693	214	14	restoration	0.08240609859507089
not	1	20	predict_2	2	hybrid	3	-2.046526215384442	-2.1998232205824233	-2.186219543981379	0.01360367660104424	0.08032836758165074	0.09720324627725584	214	14	restoration	0.08032836758165074
not	1	22	predict_2	2	hybrid	3	-2.046526215384442	-2.1998232205824233	-2.1860435443795874	0.013779676202835654	0.07990744994921904	0.09772749303513759	214	14	restoration	0.07990744994921904
not	1	24	predict_2	2	hybrid	3	-2.046526215384442	-2.1998232205824233	-2.186145996905714	0.013677223676708903	0.07945026992070663	0.09820652026926101	214	14	restoration	0.07945026992070663
not	1	23	predict_2	2	hybrid	3	-2.046526215384442	-2.1998232205824233	-2.1861855754006996	0.013637645181723524	0.07935138900872461	0.09779988714528651	214	14	restoration	0.07935138900872461
not	1	21	predict_2	2	hybrid	3	-2.046526215384442	-2.1998232205824233	-2.1863889400050045	0.01343428057741866	0.07932482933911415	0.09703415559246016	214	14	restoration	0.07932482933911415
not	1	19	predict_2	2	hybrid	3	-2.046526215384442	-2.1998232205824233	-2.18652519560951	0.013298024972913224	0.07880874876939584	0.09556051482720022	214	14	restoration	0.07880874876939584
not	1	17	predict_2	2	hybrid	3	-2.046526215384442	-2.1998232205824233	-2.1867875738856983	0.013035646696724915	0.07851321370179354	0.09325781893044427	214	14	restoration	0.07851321370179354
not	1	18	predict_2	2	hybrid	3	-2.046526215384442	-2.1998232205824233	-2.1866722417088615	0.013150978873561637	0.07785397783052236	0.09425779106844702	214	14	restoration	0.07785397783052236
not	1	11	predict_1	1	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.208199527722676	0.010125970713870855	0.07612792532812072	0.08444266814114802	217	14	restoration	0.07612792532812072
not	1	16	predict_2	2	hybrid	3	-2.046526215384442	-2.1998232205824233	-2.1876645364587284	0.012158684123694643	0.0728338797593803	0.08625127897899042	214	14	restoration	0.0728338797593803
not	1	31	predict_last	3	hybrid	3	-2.0254809636860567	-2.177889191591935	-2.169426886820133	0.008462304771802362	0.07029239659933195	0.09748244009919402	212	14	restoration	0.07029239659933195
not	1	11	predict_0	0	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.2088584335844748	0.00946706485207221	0.06906728100319319	0.07761528908097315	217	14	restoration	0.06906728100319319
not	1	15	predict_2	2	hybrid	3	-2.046526215384442	-2.1998232205824233	-2.1890613105363848	0.010761910046038329	0.06827253998286549	0.08037227788344851	214	14	restoration	0.06827253998286549
not	1	30	predict_last	3	hybrid	3	-2.0254809636860567	-2.177889191591935	-2.169727510314666	0.008161681277269225	0.06788707921996408	0.09430458122629377	212	14	restoration	0.06788707921996408
not	1	28	predict_last	3	hybrid	3	-2.0254809636860567	-2.177889191591935	-2.1697818871687895	0.008107304423145997	0.06748268359710012	0.09301600260131063	212	14	restoration	0.06748268359710012
not	1	25	predict_last	3	hybrid	3	-2.0254809636860567	-2.177889191591935	-2.169851165071138	0.008038026520797216	0.066910694745889	0.0911234820487011	212	14	restoration	0.066910694745889
not	1	29	predict_last	3	hybrid	3	-2.0254809636860567	-2.177889191591935	-2.1698498068956273	0.0080393846963081	0.06689088744573415	0.0926415516305276	212	14	restoration	0.06689088744573415
not	1	26	predict_last	3	hybrid	3	-2.0254809636860567	-2.177889191591935	-2.1699228587924986	0.007966332799436683	0.0667106896394162	0.0919957213076527	212	14	restoration	0.0667106896394162
not	1	27	predict_last	3	hybrid	3	-2.0254809636860567	-2.177889191591935	-2.169937004147582	0.007952187444353425	0.06662331019162608	0.0916646208144394	212	14	restoration	0.06662331019162608
not	1	14	predict_2	2	hybrid	3	-2.046526215384442	-2.1998232205824233	-2.1895357639538724	0.010287456628551007	0.06632335543984538	0.07816488905075693	214	14	restoration	0.06632335543984538
not	1	24	predict_last	3	hybrid	3	-2.0254809636860567	-2.177889191591935	-2.169938061600955	0.007951129990980106	0.06600008811003252	0.08745431725839793	212	14	restoration	0.06600008811003252
not	1	10	predict_1	1	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.209927602388537	0.008397896048010039	0.06168372862645067	0.06950730466573966	217	14	restoration	0.06168372862645067
not	1	10	predict_0	0	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.2101079885069757	0.008217509929571326	0.05856732676695709	0.06726019891159055	217	14	restoration	0.05856732676695709
not	1	22	predict_last	3	hybrid	3	-2.0254809636860567	-2.177889191591935	-2.170856731068365	0.007032460523570163	0.056981792355094596	0.07583298999236296	212	14	restoration	0.056981792355094596
not	1	23	predict_last	3	hybrid	3	-2.0254809636860567	-2.177889191591935	-2.1709517311110864	0.00693746048084898	0.05676803757232257	0.07621722503743296	212	14	restoration	0.05676803757232257
not	1	21	predict_last	3	hybrid	3	-2.0254809636860567	-2.177889191591935	-2.171092669387962	0.006796522203973418	0.055551335329716005	0.07221699594540455	212	14	restoration	0.055551335329716005
not	1	13	predict_2	2	hybrid	3	-2.046526215384442	-2.1998232205824233	-2.1911321404030586	0.008691080179364468	0.054286026154106735	0.06623500120623604	214	14	restoration	0.054286026154106735
not	1	19	predict_last	3	hybrid	3	-2.0254809636860567	-2.177889191591935	-2.1716216312414773	0.006267560350458186	0.05060610050312191	0.0651209266216778	212	14	restoration	0.05060610050312191
not	1	20	predict_last	3	hybrid	3	-2.0254809636860567	-2.177889191591935	-2.1718475532270936	0.006041638364841679	0.04957077092272965	0.0652832147498156	212	14	restoration	0.04957077092272965
not	1	18	predict_last	3	hybrid	3	-2.0254809636860567	-2.177889191591935	-2.1719477380983654	0.005941453493569818	0.047908760251028505	0.06151380781855975	212	14	restoration	0.047908760251028505
not	1	17	predict_last	3	hybrid	3	-2.0254809636860567	-2.177889191591935	-2.1721447683561697	0.005744423235765768	0.04649254411935969	0.05893489322794347	212	14	restoration	0.04649254411935969
not	1	16	predict_last	3	hybrid	3	-2.0254809636860567	-2.177889191591935	-2.172586039606215	0.005303151985720185	0.043247272424204564	0.05562162231815317	212	14	restoration	0.043247272424204564
not	1	9	predict_0	0	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.2125320279269975	0.0057934705095489866	0.04222887480891959	0.049631995427469204	217	14	restoration	0.04222887480891959
not	1	9	predict_1	1	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.2126188179282407	0.005706680508305949	0.04216380753374177	0.049985793112231176	217	14	restoration	0.04216380753374177
not	1	12	predict_2	2	hybrid	3	-2.046526215384442	-2.1998232205824233	-2.1945549952166243	0.005268225365798751	0.030424248526744163	0.04664296498849372	214	14	restoration	0.030424248526744163
not	1	15	predict_last	3	hybrid	3	-2.0254809636860567	-2.177889191591935	-2.1743749432899797	0.0035142483019557596	0.02851965535718229	0.03615861869940905	212	14	restoration	0.02851965535718229
not	1	8	predict_0	0	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.2148085185538897	0.003516979882657082	0.02777706098176465	0.03439143214915039	217	14	restoration	0.02777706098176465
not	1	14	predict_last	3	hybrid	3	-2.0254809636860567	-2.177889191591935	-2.174777161642061	0.0031120299498745506	0.024581743896810334	0.03182478226589433	212	14	restoration	0.024581743896810334
not	1	8	predict_1	1	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.2147565480775877	0.0035689503589587043	0.02384749543421964	0.033483273996535785	217	14	restoration	0.02384749543421964
not	1	7	predict_1	1	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.2153214968904122	0.003004001546134263	0.022913922795896623	0.03172208766864203	217	14	restoration	0.022913922795896623
not	1	13	predict_last	3	hybrid	3	-2.0254809636860567	-2.177889191591935	-2.17504107388373	0.0028481177082054117	0.02145349163044984	0.027435782901037892	212	14	restoration	0.02145349163044984
not	1	7	predict_0	0	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.2160665127093933	0.0022589857271534306	0.018654727040061925	0.02553047732199776	217	14	restoration	0.018654727040061925
not	1	6	predict_1	1	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.2161824319104366	0.0021430665261101584	0.0169383203552638	0.025612035375910492	217	14	restoration	0.0169383203552638
not	1	11	predict_2	2	hybrid	3	-2.046526215384442	-2.1998232205824233	-2.196769275309033	0.0030539452733902455	0.016720304017790573	0.035914946381221	214	14	restoration	0.016720304017790573
not	1	12	predict_last	3	hybrid	3	-2.0254809636860567	-2.177889191591935	-2.1755154041609206	0.0023737874310148033	0.01635651854895043	0.022047908555482606	212	14	restoration	0.01635651854895043
not	1	5	predict_1	1	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.216715571035524	0.0016099274010229754	0.012606068479034829	0.02001884942765399	217	14	restoration	0.012606068479034829
not	1	10	predict_2	2	hybrid	3	-2.046526215384442	-2.1998232205824233	-2.197619192250221	0.002204028332202323	0.01208176304479759	0.03250215299736951	214	14	restoration	0.01208176304479759
not	1	4	predict_1	1	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.217083143426984	0.0012423550095626752	0.010374843375091373	0.01669976764174123	217	14	restoration	0.010374843375091373
not	1	11	predict_last	3	hybrid	3	-2.0254809636860567	-2.177889191591935	-2.1765028972801295	0.0013862943118058927	0.009277186637346137	0.015121566463193488	212	14	restoration	0.009277186637346137
not	1	9	predict_2	2	hybrid	3	-2.046526215384442	-2.1998232205824233	-2.198384786517632	0.001438434064791096	0.007838013047271932	0.02471180048953368	214	14	restoration	0.007838013047271932
not	1	4	predict_0	0	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.2172808363433045	0.0010446620932423208	0.006928444768932137	0.012806647657003971	217	14	restoration	0.006928444768932137
not	1	10	predict_last	3	hybrid	3	-2.0254809636860567	-2.177889191591935	-2.1769765810141712	0.0009126105777642346	0.00667467025757236	0.0118533957860275	212	14	restoration	0.00667467025757236
not	1	8	predict_last	3	hybrid	3	-2.0254809636860567	-2.177889191591935	-2.1769563906004636	0.0009328009914716322	0.006283699121816306	0.009214016830861881	212	14	restoration	0.006283699121816306
not	1	3	predict_0	0	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.2175768958403723	0.000748602596174374	0.005929775925795073	0.010743719631661227	217	14	restoration	0.005929775925795073
not	1	2	predict_0	0	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.2177045076253683	0.000620990811178145	0.005561853867282008	0.010037834573396662	217	14	restoration	0.005561853867282008
not	1	7	predict_last	3	hybrid	3	-2.0254809636860567	-2.177889191591935	-2.1770977412314076	0.000791450360527657	0.005180768279328689	0.007598603587607273	212	14	restoration	0.005180768279328689
not	1	5	predict_0	0	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.217548311340261	0.0007771870962857488	0.0049264409061374635	0.013600994170137616	217	14	restoration	0.0049264409061374635
not	1	4	predict_2	2	hybrid	3	-2.046526215384442	-2.1998232205824233	-2.1993110237195412	0.0005121968628817588	0.004394633777026002	0.012565120900816117	214	14	restoration	0.004394633777026002
not	1	7	predict_2	2	hybrid	3	-2.046526215384442	-2.1998232205824233	-2.1991521006610735	0.0006711199213496612	0.004364866983062296	0.018630137077113935	214	14	restoration	0.004364866983062296
not	1	9	predict_last	3	hybrid	3	-2.0254809636860567	-2.177889191591935	-2.177202433940871	0.0006867576510643679	0.004135833043374399	0.009099978253221817	212	14	restoration	0.004135833043374399
not	1	3	predict_1	1	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.2178500692393617	0.0004754291971851184	0.0038333399289703592	0.009231950800443436	217	14	restoration	0.0038333399289703592
not	1	6	predict_last	3	hybrid	3	-2.0254809636860567	-2.177889191591935	-2.1772683533558106	0.000620838236124655	0.0038329709669966887	0.0059616950915826585	212	14	restoration	0.0038329709669966887
not	1	2	predict_1	1	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.217935269935635	0.00039022850091165607	0.003771631350379927	0.008927676795999668	217	14	restoration	0.003771631350379927
not	1	6	predict_0	0	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.217791240554211	0.0005342578823355632	0.003519136181889079	0.013112776114426515	217	14	restoration	0.003519136181889079
not	1	0	predict_2	2	hybrid	3	-2.046526215384442	-2.1998232205824233	-2.1994767561196213	0.0003464644628019153	0.0031005529665427923	0.00665699518690892	214	14	restoration	0.0031005529665427923
not	1	8	predict_2	2	hybrid	3	-2.046526215384442	-2.1998232205824233	-2.1991246950620296	0.0006985255203936978	0.0026723502024046638	0.01995613393406359	214	14	restoration	0.0026723502024046638
not	1	2	predict_2	2	hybrid	3	-2.046526215384442	-2.1998232205824233	-2.1995903069317686	0.00023291365065430838	0.0023220008294600725	0.007729915547252061	214	14	restoration	0.0023220008294600725
not	1	1	predict_2	2	hybrid	3	-2.046526215384442	-2.1998232205824233	-2.1995999169058833	0.00022330367653989745	0.0020616503435962777	0.005894267544983327	214	14	restoration	0.0020616503435962777
not	1	5	predict_last	3	hybrid	3	-2.0254809636860567	-2.177889191591935	-2.177503436831742	0.000385754760193288	0.0018239739585338226	0.004049967613354907	212	14	restoration	0.0018239739585338226
not	1	0	predict_0	0	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.218291742654325	3.375578222185688e-05	0.001232578667813112	0.005603304162488284	217	14	restoration	0.001232578667813112
not	1	1	predict_1	1	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.2182360145663083	8.94838702383539e-05	0.0010591586180112046	0.005412717990254798	217	14	restoration	0.0010591586180112046
not	1	4	predict_last	3	hybrid	3	-2.0254809636860567	-2.177889191591935	-2.1776830067004482	0.00020618489148715083	0.0009872588961165178	0.002696192412744671	212	14	restoration	0.0009872588961165178
not	1	5	predict_2	2	hybrid	3	-2.046526215384442	-2.1998232205824233	-2.1995867010685335	0.00023651951388954458	0.0009049608318216008	0.011881200734590017	214	14	restoration	0.0009049608318216008
not	1	0	predict_last	3	hybrid	3	-2.0254809636860567	-2.177889191591935	-2.1778317869849597	5.740460697571343e-05	0.00042490494313953585	0.0016380939810131127	212	14	restoration	0.00042490494313953585
not	1	3	predict_2	2	hybrid	3	-2.046526215384442	-2.1998232205824233	-2.1997737095105085	4.951107191442534e-05	0.0003319148984021809	0.006853459831995781	214	14	restoration	0.0003319148984021809
not	1	1	predict_last	3	hybrid	3	-2.0254809636860567	-2.177889191591935	-2.1778443960091844	4.4795582751147936e-05	0.000228909600503886	0.001405048254719568	212	14	restoration	0.000228909600503886
not	1	1	predict_0	0	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.2183501195292243	-2.4621092677474775e-05	-0.00017892433977898984	0.0043731749856511975	217	14	restoration	-0.00017892433977898984
not	1	3	predict_last	3	hybrid	3	-2.0254809636860567	-2.177889191591935	-2.177886454741024	2.736850911227241e-06	-0.0002464841498783021	0.001967367734549571	212	14	restoration	-0.0002464841498783021
not	1	2	predict_last	3	hybrid	3	-2.0254809636860567	-2.177889191591935	-2.177977180076519	-8.798848458347599e-05	-0.0005720839988349061	0.0011116008531241405	212	14	restoration	-0.0005720839988349061
not	1	0	predict_1	1	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.2184231702759023	-9.767183935568151e-05	-0.0008592678981927212	0.0032486045155849207	217	14	restoration	-0.0008592678981927212
not	1	6	predict_2	2	hybrid	3	-2.046526215384442	-2.1998232205824233	-2.2001255798593435	-0.0003023592769204827	-0.0028097554509812464	0.0102818541820059	214	14	restoration	-0.0028097554509812464
