Unnamed: 0	id	word	word sense	context	w_word	wo_word	followup
2226	8134	not		I've got to put together a sales pitch to give to our clients in the morning. You always give such amazing presentations, I was hoping you could give me some advice about how to win them over tomorrow.__eou__Sure, it's easy. First of all, the secret to a successful oral presentation is to keep things simple. People are listening and they usually don't have a long attention spans. Stick to about three or four points, give an overview of the points, then present them one by one, and then summarize at the end. Be straightforward and organized and you're sure to be remembered.__eou__What kind of visuals should I use to support the presentation? Do you think I should use PowerPoint?	You should consider the size and interests of your audience. In other words, who is listening, and what do they want to hear ... you can put together a PPT with some graphics and animations that will catch people's attention, but be careful not to go overboard.	You should consider the size and interests of your audience. In other words, who is listening, and what do they want to hear ... you can put together a PPT with some graphics and animations that will catch people's attention, but be careful to go overboard.	I think I can put something together, no problem. But when it comes to tomorrow, I'll just be a bundle of nerves! How can I get over my fear of speaking in public?
2227	8135	not		Hi, Francis.__eou__Oh, Mike. How are you doing?	Not bad. It seems you are super yogurt lover. You have so many in your cart.	Bad. It seems you are super yogurt lover. You have so many in your cart.	Well, I prefer yogurt to all the other drinks. Have you ever tried a kind of yogurt with old milk in it? It tastes great and very healthy too.
2229	8143	not		What's the news on our website? How effective do you think it is from a marketing standpoint?__eou__We've been able to survey and track some of the information of our website users through some cookie technology, and it's surprising to see the results.__eou__What kinds of hits are we getting on our company's website?	From the numbers, it seems nearly half of the visitors who stumble onto our page pick up the link not from network browsers or search engines, but from our circular insert. That means our consumers are purposefully and actively seeking information about our products and services through the web format. Based on these findings, I am completely convinced the internet is the marketing power of the future!	From the numbers, it seems nearly half of the visitors who stumble onto our page pick up the link from network browsers or search engines, but from our circular insert. That means our consumers are purposefully and actively seeking information about our products and services through the web format. Based on these findings, I am completely convinced the internet is the marketing power of the future!	You really think that many people turn to the internet to find product information.What about the old standbys of word mouth and print media?
2232	8152	not		I heard a rumor this morning ... It seems Trusten Tools is going out of business.Another competitor is going bankrupt.That could be good news for us.	I think you must have heard wrong.The truth is we are going to be taken over by Trusten.We are being bought out, and our company will be merging with our largest competitor.It' s not good news at all ...	I think you must have heard wrong.The truth is we are going to be taken over by Trusten.We are being bought out, and our company will be merging with our largest competitor.It' s good news at all ...	What? We are merging with Trusten? I never thought that would happen.Will we be getting new owners? Will it affect our jobs?
2234	8154	not		I really should be on my way.	Oh, not yet. At least have one for the road.	Oh, yet. At least have one for the road.	No, thanks all the same.
2235	8155	not		Hi, Jack. Long time no see!__eou__Yeah. How's everything going?	Not bad. At least I am still alive.	Bad. At least I am still alive.	Just alive? I guess you are some lucky guy. I heard you are going out with Jane.
2239	8165	not		Oh my god! It's 10:00 pm. I have to go.__eou__Can’t you stay a little longer?	I am afraid not.	I am afraid.	Say hi to your parents for me. I hope to see them soon.
2240	8167	not		Would you like to go sightseeing tomorrow?	Not a bad idea.	A bad idea.	What would you like to see in Beijing?
2241	8172	not		Good afternoon, would you mind if I sat here?	Of course not.	Of course.	I’m Jack. What’s your name?
2242	8177	not		Thank you for coming to see me off.	Not at all.	At all.	If I have time, I will come again.
2244	8185	not		How about going swimming?__eou__Ok. Where should we go?	Why don’t we down to the pool? It’s not too far from here.	Why don’t we down to the pool? It’s too far from here.	Fine. I’ll be ready in a minute.
2246	8200	not		Did you hear peter just retired?__eou__Are you sure? He is quite young, isn't he?	He is not young as he looks. I think he's almost sixty.	He is young as he looks. I think he's almost sixty.	Really? He looks so young.
2247	8201	not		What are you doing over the weekend?__eou__I'm planing to go bolling tonight.Tomorrow I was hoping to see a movie.What about you?	I want to go camping, you know, just get a way for the weekend. I'm not sure I'll be able to, though.	I want to go camping, you know, just get a way for the weekend. I'm sure I'll be able to, though.	Why not?
2249	8213	not		Dou you think I should join a basketball team, Mary?	Why not. If I were you, I certainly would.	Why. If I were you, I certainly would.	But I'm afraid it will take too much of my time.
2255	8227	not		hi, Emily, do you know that guy over there?__eou__The tall one? Sure, that's Drive, he works with Lily.__eou__He is cute.What dose he do?	I'm not sure, he is a manager I think.	I'm sure, he is a manager I think.	Really? Are you going to introduce us?
2261	8250	not		Hello!__eou__Hi, Jenny! Jason here. It's great to hear your voice again.__eou__Hi, Jason! Long time no see. How's the hotel?	It's pretty nice, but I'm going to start looking for an apartment soon. Hotel living is not for me.	It's pretty nice, but I'm going to start looking for an apartment soon. Hotel living is for me.	I know what you mean.
2263	8255	not		Hi, Mike. Haven't seen you for a while. How's Cathy?	We are not seeing each other any more.	We are seeing each other any more.	What happened? Did you break up?
2265	8266	not		So what did you think about the movie?	Well, I think this Star Wars episode is an excellent piece of work, but not as good as the previous ones.	Well, I think this Star Wars episode is an excellent piece of work, but as good as the previous ones.	Really? I don't agree. This Star Wars episode was incredible!
2268	8272	not		I need some flowers for my girlfriend.__eou__No problem. Would you like some artificial carnations?	Oh, no. Carnations are not very elegant.Artificial flowers have no passion.	Oh, no. Carnations are very elegant.Artificial flowers have no passion.	How much did you want to spend?
2269	8283	not		Hi, Is that David?__eou__Hi, Jenny. It's David here.__eou__Hey, what's new?	Not much. My girlfriend just dumped me.	Much. My girlfriend just dumped me.	Sorry to hear that. What happened?
2272	8294	not		If you wanna keep healthy, you must give up smoking. It's extremely bad for your health, you know.	I know it's not good for me, but the problem is I just can't help it.	I know it's good for me, but the problem is I just can't help it.	Well, I've got an idea, put the label cancer sticks on each pack of cigarettes, and read it before you smoke. It may give you a feeling to reduce it.
2273	8297	not		Steve, you look pale. What happened?__eou__I didn't sleep a wink last night.__eou__Did you have something on your mind? You look so concerned. Maybe I can help you.	Well, I am under a lot of pressure. My boss is very pushy. He assigned me three projects. Now the deadlines are near, and I still have not finished all of my projects.	Well, I am under a lot of pressure. My boss is very pushy. He assigned me three projects. Now the deadlines are near, and I still have finished all of my projects.	Is there anything I can do to help you?
2277	8303	not		What's the Mountaineering Club doing this weekend?__eou__We are going to climb a cliff on the Yangtze River.__eou__How hard is the climb?	It is a very difficult climb, because there are not many places to put your hands and feet.	It is a very difficult climb, because there are many places to put your hands and feet.	What did you do last week?
2279	8309	not		Oh, my! It's really hot. I've never seen such scorching weather in my life.__eou__Tell me about it! It's like the whole world is broiling.__eou__Oh, look at the thermometer! The temperature has hit 98.	I hope it's not gonna break into three digits	I hope it's gonna break into three digits	But it's already awfully close.
2282	8318	not		Do you know anyone who’s had plastic surgery?	You mean like a breast enlargement? I don't think that's really necessary. That's not the way a woman should stay attractive.	You mean like a breast enlargement? I don't think that's really necessary. That's the way a woman should stay attractive.	Why not? Why can't we go back to the way things were?
2284	8328	not		Hi, David! What are you doing?__eou__Oh, just looking at these club notices. I'm thinking of joining one. Hey-why don't we join a club together? How about the Tennis Club?	Actually, I'm not good at tennis at all ...	Actually, I'm good at tennis at all ...	Neither am I. It's just that the best-looking girls are in that club.
2285	8329	not		Have you ever made any plan for your future?__eou__Of course I have. I'd like to marry a handsome man and have two children if possible.	Not me. I'd like to be a bachelor forever.	Me. I'd like to be a bachelor forever.	I don't believe you can make it when you meet your Mrs. Right.
2286	8332	not		What’s on TV tonight?	Not much, that new reality-TV show, Ally McNeal, oooo, Dark Angel.	Much, that new reality-TV show, Ally McNeal, oooo, Dark Angel.	Wait a second. I want to watch Ally McNeal.
2290	8345	not		Hey, Susie, what health club do you belong to?__eou__Total Fitness, why?__eou__Well, I’Ve been going to Athletic Express, but I don’t like it there.	Really? Why not? I hear it’s pretty good.	Really? Why? I hear it’s pretty good.	The people don’t really work out there. They just stand around and talk all the time.
2294	8368	not		Hey, how was the show?	Not great. It's a kind of boring.	Great. It's a kind of boring.	Really? I heard it was supposed to be great.
2295	8369	not		It's awfully quiet around here.__eou__Yeah. There's nobody in sight.	I have a feeling that we're not supposed to be in here.	I have a feeling that we're supposed to be in here.	I think you're right. Let's go.
2296	8374	not		Harry, do you like the opera?	No, not really.	No, really.	Why is that? It is called real art.
2298	8387	not		So did you get in touch with your brother?	No, not yet. I'm really worried.	No, yet. I'm really worried.	Well, it'd be foolish to call the police. He probably just went away overnight.
2299	8391	not		Good afternoon, would you mind if I sit here?	Of course not.	Of course.	I’m Jack. What’s your name?
2302	8401	not		Do you watch a lot of TV?	Not really. I could take it or leave it.	Really. I could take it or leave it.	Not me. I have to have my TV and watch whatever comes on.
2303	8404	not		Have you run into your cousin Jimmy lately?__eou__As a matter of fact, I have. I ran into him just the other day.__eou__How's he doing?	Not too well. He had to have four teeth pulled last week.	Too well. He had to have four teeth pulled last week.	He did? That's too bad!
2306	8415	not		Hey, David. Where did you get the sofa? It's so beautiful. Look at the color, I really love this yellow, so bright! It must be very expensive.	Not really. To be honest, it's very cheap. I only spent $ 100.	Really. To be honest, it's very cheap. I only spent $ 100.	Are you kidding? $ 100 for this big leather sofa?
2309	8423	not		Well, what a nice day!__eou__Yeah, the air is really fresh.	But it was not at all so fine yesterday.	But it was at all so fine yesterday.	Because it rained last night.
2314	8432	not		Well, my particular interest is collecting stamps, especially the rare ones. What about you?	I’m afraid that’s not my cup of tea. I just find skin-diving attracting.	I’m afraid that’s my cup of tea. I just find skin-diving attracting.	So have you ever been to the stamp display of the town?
2316	8437	not		I’ll sing you a song.__eou__Yes, sing a song. But don’t sing a sad song.__eou__Most of my songs are sad, sorry.	Well, please sing one that’s not sad.	Well, please sing one that’s sad.	OK, I’ll sing San Francisco then.
2319	8456	not		Hi, Mel, would you like to come and have a cup of coffee this afternoon?__eou__I’d love to, but you know I’Ve got another appointment. I’m really sorry.__eou__I see. Then what about tomorrow, at Starbucks?	I’m afraid not, George. You gotta know something, I’m not available any more. but I know Becky has a crush on ya.	I’m afraid, George. You gotta know something, I’m available any more. but I know Becky has a crush on ya.	Are you kidding me? Becky? She’s a real bitch.
2321	8463	not		Well, you know what, don’t do it, ‘ cause the minute you do, they lose all respect for you.	Well, it’s not like that. We just e-mail, it’s really nothing. On top of which I am definitely thinking about stopping because it’s getting ...	Well, it’s like that. We just e-mail, it’s really nothing. On top of which I am definitely thinking about stopping because it’s getting ...	Out of hand.
2327	8483	not		You're late.__eou__I know I'm late. I'm sorry. I tried to call you to tell you, but your phone seems to be disconnected.__eou__My phone?	Yes. An automatic message says your phone is not in service.	Yes. An automatic message says your phone is in service.	Really? I had no idea. Let me check.Yes, it's dead. There's no dial tone.
2334	8496	not		what did you do over the weekend?__eou__I went a global warming rally in London. It was fantastic to be around so many people who care about the environment.__eou__do you think there's anything we can do to reverse the damage that's been done already?	it might not be possible to fix the problems that we've created for ourselves, but there are lots of things we can do to prevent more damages from happening.	it might be possible to fix the problems that we've created for ourselves, but there are lots of things we can do to prevent more damages from happening.	like what?
2337	8501	not		I would love to be famous and have thousands of adoring fans.	Really? I’m not sure that I would like all the attention. There have been numerous cases of paparazzi interfering with star’s private live in recent years.	Really? I’m sure that I would like all the attention. There have been numerous cases of paparazzi interfering with star’s private live in recent years.	I love being photographed! If I were famous, I’d do interviews for all the top magazines, like cosmo and elle.
2346	8520	not		Those are the headlines for today, and now for the international weather report with Mike Sanderson.	Thank you, Bob! This past week has been the beginning of Armageddon for many, a series of unprecedented meteorological events occurred around the world. In Switzerland, a major avalanche was reported in the Alps. Fortunately, no one was injured. Due to to the extreme cold this winter, a blizzard has struck the US Midwest, causing classes in schools and universities to be temporarily canceled. Moving to to Latin American, Ecuador has suffered a six month drought that has not only affected farming, but has also forced the closure of the hydroelectric power plant that provides electricity for the entire country. In Chile, a major earthquake that registered seven point five on the Richter scale struck the southern region. Losses are reported to be in the billions. Authorities have not yet released an official statement.	Thank you, Bob! This past week has been the beginning of Armageddon for many, a series of unprecedented meteorological events occurred around the world. In Switzerland, a major avalanche was reported in the Alps. Fortunately, no one was injured. Due to to the extreme cold this winter, a blizzard has struck the US Midwest, causing classes in schools and universities to be temporarily canceled. Moving to to Latin American, Ecuador has suffered a six month drought that has only affected farming, but has also forced the closure of the hydroelectric power plant that provides electricity for the entire country. In Chile, a major earthquake that registered seven point five on the Richter scale struck the southern region. Losses are reported to be in the billions. Authorities have yet released an official statement.	Not a great week for the world! Any good news?
2350	8526	not		Hey. Why did you take that money? You are such a cheater! I should send you to jail!	I am not cheating. When you pass go, you collect $ 200, Everyone knows that!	I am cheating. When you pass go, you collect $ 200, Everyone knows that!	Well you can’t just take the money. You have to ask the bank for money. And I’m the banker.
2353	8535	not		Hi. What's up?__eou__Nothing much. What's new with you?	Not too much. I've been pretty busy.	Too much. I've been pretty busy.	Me too. Seems like all I do is eat and sleep.
2356	8540	not		Hey there, you look a little lost. Are you new here?__eou__Yeah how’d you know?__eou__You can always spot the newbies. I can give you a few pointers if you want. Were you trying to use this machine here?	Yeah! I just started my training today and I’m not really sure where to begin.	Yeah! I just started my training today and I’m really sure where to begin.	It’s ok, I know how it is. This machine here will work out your upper body, mainly your triceps and biceps. Are you looking to develop strength or muscle tone and definition?
2361	8554	not		Hey, you’re early! Where’s everyone?	Well ... I told them not to come. I made a reservation just for the two of us. I thought we could have an quiet evening all to ourselves.	Well ... I told them to come. I made a reservation just for the two of us. I thought we could have an quiet evening all to ourselves.	Oh ... why?
2365	8558	not		I am kind of nervous.__eou__Nervous? Why?	I don't know. I never went to a church before. I was not raised as a Christian, so I don't know what to do.	I don't know. I never went to a church before. I was raised as a Christian, so I don't know what to do.	Don't worry. You don't have to do anything.All you have to do is listen. You will enjoy it.
2368	8561	not		So it looks like we start selling in the U. S. next year.__eou__Did Mr. Lin put you in charge of marketing?	He's still not sure whether he wants to put me in charge, or whether he wants to hire an American.But even if he hires an American, I'll probably be transferred to our American office.	He's still sure whether he wants to put me in charge, or whether he wants to hire an American.But even if he hires an American, I'll probably be transferred to our American office.	Where will it be?
2370	8565	not		Did you read this? It says that the number one new years resolution make is to spend more time with friends and family.__eou__Why would that be funny?	Well, think about it. We are a society that is always on the go, not because we have to, but because we want to.	Well, think about it. We are a society that is always on the go, because we have to, but because we want to.	Why?
2371	8566	not		Man, I’m freaking out! You gotta help me!__eou__Whoa, whoa, take it easy, relax. Geez, you’re sweating like a pig! What’s going on?	I can’t go through with this! I just can’t! I’m not ready for marriage! What was I thinking? I’m only thirty five years old! I’Ve got my entire life ahead of me, adventures waiting! I can’t settle down yet!	I can’t go through with this! I just can’t! I’m ready for marriage! What was I thinking? I’m only thirty five years old! I’Ve got my entire life ahead of me, adventures waiting! I can’t settle down yet!	What are you talking about? It wasn’t more than a month ago that you were rambling on about how you are tired of living the life of a bachelor and how you envy your friends that have a family!
2374	8574	not		What’s the Mountaineering Club doing this weekend?__eou__We are going to climb a cliff on the Colorado River.__eou__How hard is the climb?	It is a very difficult climb because there are not many places to put your hands and feet.	It is a very difficult climb because there are many places to put your hands and feet.	What did you do last week?
2375	8580	not		Thank god you showed up when you did! He’s insane! Do you think we should call the police?__eou__Don’t worry about it, I’ll call my friend and have him take care of it. I can’t believe he was stalking you all these years. What a nut job!	I know! Well ... he said I’m not pregnant. I’m sorry if I got you all worked up over nothing. I want you to know that I didn’t do it on purpose ...	I know! Well ... he said I’m pregnant. I’m sorry if I got you all worked up over nothing. I want you to know that I didn’t do it on purpose ...	Don’t apologize! From the moment I met you, not a day has gone by when I haven’t thought of you.And now that I’m with you again, I’m ... I’m just scared, Veronica. The closer I get to you, the worse it gets. The thought of not being with you, I mean, I just can’t handle it! We were made for each other, Veronica. You are my everything, my soul mate. What can I do?
2376	8582	not		We’Ve been over this a thousand times. The data is irrefutable! Look, we’Ve done extensive research, built studies, and read the literature, and there is conclusive evidence to support my theory!	Horowitz, I beg to differ. Even in your most recent study, the investigative approach was flawed! You know as well as I do that the collection of data was not systematic, and there is a large margin of error. To draw a definitive conclusion based on that data would be misleading	Horowitz, I beg to differ. Even in your most recent study, the investigative approach was flawed! You know as well as I do that the collection of data was systematic, and there is a large margin of error. To draw a definitive conclusion based on that data would be misleading	That is preposterous!
2379	8595	not		This place serves good breakfasts, don't you think?	Yes. But I'm not used to eating American-style breakfast.	Yes. But I'm used to eating American-style breakfast.	What are you planning to do today?
2388	8622	not		It’s so relaxing, taking a walk in the country. The air is so fresh and clean.	Would you like to live in the country? I’m not sure I’d like it.	Would you like to live in the country? I’m sure I’d like it.	I can see a lot of advantage and disadvantage. The problem is that, for me, each advantage has its own disadvantage.
2390	8624	not		What’s your city like?__eou__It’s quite an interesting place to live. The best thing to do in my city is go shopping. There are several indoor and outdoor markets, department stores and shopping malls.__eou__Is the traffic bad in the city centre?	Not really. Cars are not permitted in several parts of city centre, especially in the main shopping areas. The public transport system is pretty good.	Really. Cars are permitted in several parts of city centre, especially in the main shopping areas. The public transport system is pretty good.	What about restaurants and entertainment?
2391	8625	not		Is your city a historical place?	Not rally. 200 years ago, it was just a small insignificant village.	Rally. 200 years ago, it was just a small insignificant village.	How did it grow into such a large place?
2393	8627	not		I haven't met you at the gym for a long time.__eou__yeah, I quit my job, and started working from home. Recently I've got a project to deal with and don't have much time to work out.__eou__why? You have a decent salary, lots of promotion opportunities and a regular life of going to the office at 9 o' clock and coming back home at 5 in the evening.	it's not about pay raise or promotion. You know, I hate getting up early in the morning and coming back home late at night.	it's about pay raise or promotion. You know, I hate getting up early in the morning and coming back home late at night.	then SOHO is your ideal work style.
2402	8655	not		Hi Paul. How are you, friend.	Not good. My cousin is driving me up the wall.	Good. My cousin is driving me up the wall.	How so?
2404	8657	not		You look like a basket case.	I'm not surprised.	I'm surprised.	What's the problem?
2407	8661	not		what's wrong, Jerry? You look so upset.__eou__to be honest, I was just dumped.__eou__oh, I'm sorry to hear that. You can go on a holiday to cheer you up.	no, thanks. I'm not in the mood for traveling.	no, thanks. I'm in the mood for traveling.	come on. A trip will do you good. Are you doing anything this weekend?
2409	8664	not		hey, Mary, what's up?	not much. Last night I met this great guy at the bar and we had such a wonderful time that we decided to meet again tonight.	much. Last night I met this great guy at the bar and we had such a wonderful time that we decided to meet again tonight.	oh, that's exciting. What's this guy like? Is he hot?
2414	8672	not		what are you looking for?__eou__I want to buy a new camcorder for my trip this summer.__eou__do you know what camcorder options are available?	not really. I thought I'd just have a look today.	really. I thought I'd just have a look today.	would you like to look at the new digital camcorders that have just come in?
2415	8673	not		what's up?	not much. I'm just trying to hook up to the internet. I'm having a few problems though.	much. I'm just trying to hook up to the internet. I'm having a few problems though.	what's wrong?
2417	8676	not		do you like playing games?	I like playing computer games, but I'm not really into board games.	I like playing computer games, but I'm really into board games.	how about individual games like the Rubik's cube or solitaire?
2418	8677	not		how did your interview go?	pretty well. I don't know if I'll get the promotion or not, but I feel good about it.	pretty well. I don't know if I'll get the promotion or, but I feel good about it.	if you get the promotion, what will your new title be?
2419	8679	not		do you mind if I sit here?	no, of course not. Go ahead.	no, of course. Go ahead.	don't I know you?
2421	8688	not		if you can choose, will you marry a foreigner or a Chinese?__eou__why? Did tom pop the question?	not yet. But I wonder if I can get my parents’consent.	yet. But I wonder if I can get my parents’consent.	let me guess, your parents want you to marry a Chinese man, right?
2426	8698	not		our company is going to do some cutbacks soon.__eou__really? Where did you hear that?__eou__I met with the supervisor just this morning. I don't know, but I am a little worried. Who do you think will get sacked?	I'm not sure ... well, first, it couldn't be George. He is such a kiss-ass. He'd wash the boss's dog if he asked.	I'm sure ... well, first, it couldn't be George. He is such a kiss-ass. He'd wash the boss's dog if he asked.	no, it's not going to be George. I don't think it's Andy either. He is involved with the boss's sister in-law. And you know how whipped our boss is.
2427	8699	not		The band is pretty good. How do you like the music?__eou__it's very nice. I haven't heard live music in a while. This is fun.__eou__well, then, may I invite you for the next dance?	of course. But I'm afraid I'm not much of a dancer ...	of course. But I'm afraid I'm much of a dancer ...	don't worry. I'm not much of a dancer myself.
2430	8702	not		what's your opinion about childless couples? Will you choose to have no kids?__eou__to be honest, I wouldn't.__eou__why? Do you have to make a choice now?	not really. But it has puzzled me for a long time.	really. But it has puzzled me for a long time.	what's the puzzle?
2432	8710	not		what's your apartment like?__eou__it's furnished two bedroom flat in a three-story building on campus.__eou__what is it like living in on-campus housing?	it's not as bad as I thought it would be. The freshmen that live nearby are really loud, especially on the weekends. But, the rent is much cheaper than private housing, so it's worth it.	it's as bad as I thought it would be. The freshmen that live nearby are really loud, especially on the weekends. But, the rent is much cheaper than private housing, so it's worth it.	did you have to pay a deposit?
2433	8711	not		you haven't spent much time with Sophia lately. Are you speaking to each other at the moment?	no, we're not. We've been drifting apart for a while.	no, we're. We've been drifting apart for a while.	but you two used to do everything together. I thought you really enjoyed each other's company.
2439	8719	not		you don't look too well. Maybe you should take the day off from work.__eou__I couldn't do that. I have an important meeting to go to today.__eou__do you feel ok?	not really. After a 12 - hour flight, I've got jetlag, and on top of that, I think I've also got the flu.	really. After a 12 - hour flight, I've got jetlag, and on top of that, I think I've also got the flu.	why don't you call your secretary and tell her to reschedule the meeting? You should really get some seat or you'll end up feeling even worse than you do now.
2444	8730	not		Can you play baseball with me today?__eou__No, I can't. I'm sorry. I have to help my mother. We're going to move tomorrow.__eou__Where's the new house? Is it far from here?	No, it's not far. It's near our old house.	No, it's far. It's near our old house.	Can I help you pack?
2448	8741	not		What did you think of the movie?	I didn't like it. Not a bit. I couldn't stand the music. Besides the story was so boring that it put me to sleep.	I didn't like it. A bit. I couldn't stand the music. Besides the story was so boring that it put me to sleep.	I noticed that, it was not exciting as I expected, but the music was great. I'm always found Jazz. And that movie had a lot of Jazz.
2451	8749	not		Which of the two do you think is better? I mean, what's the difference between them?	Well ... this one costs more, but it has a much better sound.This part of it is made of wood, not plastic. And there's a tone control, too.	Well ... this one costs more, but it has a much better sound.This part of it is made of wood, plastic. And there's a tone control, too.	I only want it for the kitchen. I like to listen to the news at breakfast time.
2452	8751	not		Hi, Fanny.__eou__Hi, Andy.__eou__Are you feeling OK? You sound a little tired this morning.	I did not sleep much last night. I really feel bad. It was a crazy night.	I did sleep much last night. I really feel bad. It was a crazy night.	What happened?
2453	8752	not		I don't know why people are just mad about David Peckham. Is there really anything so fascinating with him?__eou__He appeals to the fans thanks to two things__eou__you mean he plays well? Yeah, he often scores by free kicks in crucial games. But a football match is by no means merely a show of taking free kicks.	Certainly not. What really counts is to play as a team, passing the ball amongst each other, dodging defenders. Free kicks are a result of all the teammates' collective efforts. However, a few free k	Certainly. What really counts is to play as a team, passing the ball amongst each other, dodging defenders. Free kicks are a result of all the teammates' collective efforts. However, a few free k	In the case, maybe facial charm should be his leading card. After all, the majority of his fans are girls.
2457	8757	not		hey, Jimmy, you've been sitting in front of the TV all day. Anything interesting on TV?	not really. Quite boring right now, actually. Mostly infomercials and public service announcements.	really. Quite boring right now, actually. Mostly infomercials and public service announcements.	why don't you turn off the TV and get outside? You need to get some fresh air.
2459	8759	not		I heard that ben is forming his own band.__eou__it will be a rock and roll band probably. He’s a very good guitarist.__eou__can you play a musical instrument? If you can, he might ask you to join the band.	I can play drums, but I haven’t played for a while. I’m not sure I’d be good enough to play in a band.	I can play drums, but I haven’t played for a while. I’m sure I’d be good enough to play in a band.	I wish I could play a musical instrument. I love music.
2460	8763	not		are you good at making decisions?	not really. Sometimes, I even let other people make key decision for me.	really. Sometimes, I even let other people make key decision for me.	what kinds of decisions do you leave to other people?
2461	8764	not		I find it really hard to express myself in class. I have lots of ideas, but they never seem to come out of my mouth.__eou__let me give you a little advice. You know what the topics are going to be, so prepares what you would like to say in advance.__eou__I often do, but I’m worried about the responses from other people.	you have to be realistic. Not everyone is going to agree with you, but people will respect your opinion and they will respect the fact that you have contributed something to the discussion.	you have to be realistic. Everyone is going to agree with you, but people will respect your opinion and they will respect the fact that you have contributed something to the discussion.	I’m worried that what I say will not make sense.
2465	8773	not		I went shopping without my umbrella yesterday morning.__eou__Yesterday morning was beautiful i thought the sunning was going to continue.__eou__So did i. that's why i didn't take my umbrella. i got cold in the rain in the afternoon.it was raining cats and dogs.	I know. i could not believe it when i got hit by that storm.it was pouring with rain all afternoon.	I know. i could believe it when i got hit by that storm.it was pouring with rain all afternoon.	We really have some miserable weather sometime. i wish i would live somewhere which were sunning all year round.
2466	8777	not		There are so many environment problems in the world today. Do you think we can really solve them all or will destroy the world?__eou__I hope that world leaders can get together and agree on a plan of action, but I doubt it’ll happen before it’s too late.__eou__We need to solve the problem of air pollution before we destroy the atmosphere. There’s lots of clean, modern technology, but companies in developed countries say it’s expensive. Developing countries	Everyone is looking at the issue in the short term, rather than the long term. It’s the same with the destruction of the rainforests. Countries and companies just want the wood. They’re not thinking a	Everyone is looking at the issue in the short term, rather than the long term. It’s the same with the destruction of the rainforests. Countries and companies just want the wood. They’re thinking a	In other parts of the world, especially in Africa, there is a problem with desertification. Climate change and over-farming are causing farmland to turn into desert. In means that people cannot grow e
2474	8788	not		Wake up sleepyhead.The sun is beginning to shine. What a lovely summer day!__eou__Yeah, clearly blue sky.But it is a bit too hot for me. I don't like heat and humidity.	It's not that hot. It's cooler than yesterday. Let's go swimming!	It's that hot. It's cooler than yesterday. Let's go swimming!	That's a thought. It's still early, and the beach isn't crowded at this time of the day. If we don't stay too long, we won't get sunburned.
2480	8796	not		I’m betting the New York Yankees win. How about you?__eou__Well, I’m favor of the Red Sox. They’Ve had a good season.__eou__Sorry, guys. Could I just interrupt for a moment? My money is on the Yankees!	That’s not a very good pick. I’m against the Yankees.	That’s a very good pick. I’m against the Yankees.	Hey, Ken. Good luck if you already put your money on the Red Sox.
2481	8797	not		what did you do over the weekend?__eou__I went a global warming rally in London. It was fantastic to be around so many people who care about the environment.__eou__do you think there's anything we can do to reverse the damage that's been done already?	it might not be possible to fix the problems that we've created for ourselves, but there are lots of things we can do to prevent more damages from happening.	it might be possible to fix the problems that we've created for ourselves, but there are lots of things we can do to prevent more damages from happening.	like what?
2484	8812	not		Where do you come from?__eou__I come from England.__eou__What's the climate like in your country?	It's mild, but it's not always pleasant.The weather's often cold in the North and windy in the East. It's often wet in the West and sometimes warm in the South.	It's mild, but it's always pleasant.The weather's often cold in the North and windy in the East. It's often wet in the West and sometimes warm in the South.	Which seasons do you like best?
2486	8814	not		I can't believe you wear jeans to the office! Are you trying to lose your job?	Of course not. I'm just observing casual day. On Fridays, the company doesn't require us to wear formal business attire.	Of course. I'm just observing casual day. On Fridays, the company doesn't require us to wear formal business attire.	Wow! Nobody told me about that. Won't the relaxed dress code damage the company image?
2487	8817	not		Where are you going to spend your holidays this year, Harry?	We may go abroad. I’m not sure. My wife wants to go to Egypt. I’d like to go there, too. We can’t make up our minds.	We may go abroad. I’m sure. My wife wants to go to Egypt. I’d like to go there, too. We can’t make up our minds.	Will you travel by sea or by air?
2489	8819	not		Has Mien sold his house yet?__eou__Yes, he has. He sold it last week.__eou__Has he moved to his new house yet?	No, not yet. He's still here. He's going to move tomorrow.	No, yet. He's still here. He's going to move tomorrow.	When? Tomorrow morning?
2490	8821	not		Can’t you come in and have tea now, Peter?	Not yet, I must water the garden first.	Yet, I must water the garden first.	Do you have to water it now?
2491	8824	not		I hear Fred is a very good student in your class.	Though he's not the one who can get the highest score, yet, on the whole, he is comparable to the best.	Though he's the one who can get the highest score, yet, on the whole, he is comparable to the best.	What do you mean by on the whole.
2493	8831	not		Have you any idea of the prices of ruby and diamond?	I'm not very sure.but I know ruby is less valuable than diamond.	I'm very sure.but I know ruby is less valuable than diamond.	How do you know that?
2502	8898	not		Have you ever thought about having children, Kaitlyn?	My husband and I have thought about it, but we've decided not to have any. They're just too expensive. Besides, with all the news about global warming on the news lately, who knows what kind of Worl	My husband and I have thought about it, but we've decided to have any. They're just too expensive. Besides, with all the news about global warming on the news lately, who knows what kind of Worl	Well, I've always wanted to have lots of children. Growing up with only one brother, I always felt a bit lonely. What do you think about families with only one child?
2505	8902	not		How about going to the cinema tonight?__eou__That's great. What's on tonight?	I am not sure about the name of the film, but I know it's a romantic one.	I am sure about the name of the film, but I know it's a romantic one.	Romantic? I am afraid I like thrillers better.
2507	8909	not		I heard that Kevin got divorced. Is that true?	Not so bad, but Kevin does have problems with his wife.	So bad, but Kevin does have problems with his wife.	What?
