particle	component	position_label	corruption_mode	eval_mode	target_type	top_k	site_set_type	effect_score_mean	effect_score_mean_ci_low	effect_score_mean_ci_high	method	run_label	run_label_pretty	run_dir
just	attn	utterance_final	prompt_without	sufficiency	generated	3	random_mean	0.0028691559976962	0.0002776062304031	0.0054607057649894	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	attn	utterance_final	prompt_without	sufficiency	generated	5	localized	0.0146371602038694	0.0087931899653751	0.0204811304423637	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	attn	utterance_final	prompt_without	sufficiency	generated	5	random_mean	0.0023041483664375	0.0021076088894114	0.0025006878434636	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	attn	utterance_final	prompt_without	sufficiency	generated	10	localized	0.0214306314386402	0.0146673433504543	0.0281939195268261	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	attn	utterance_final	prompt_without	sufficiency	generated	10	random_mean	0.0015282850013928	0.0007669549666926	0.002289615036093	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	attn	utterance_final	prompt_without	sufficiency	gold	1	localized	0.0005370713766611	0.0003696753111614	0.0007044674421609	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	attn	utterance_final	prompt_without	sufficiency	gold	1	random_mean	0.0001902469573974	3.046267687329144e-05	0.0003500312379215	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	attn	utterance_final	prompt_without	sufficiency	gold	3	localized	0.0024914212721668	0.0006283503722739	0.0043544921720598	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	attn	utterance_final	prompt_without	sufficiency	gold	3	random_mean	0.0002101383140895	-0.0001066552413034	0.0005269318694824	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	attn	utterance_final	prompt_without	sufficiency	gold	5	localized	0.0028502075190076	-0.000142365944201	0.0058427809822163	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	attn	utterance_final	prompt_without	sufficiency	gold	5	random_mean	0.0010989085807863	0.0010650580571596	0.0011327591044129	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	attn	utterance_final	prompt_without	sufficiency	gold	10	localized	0.004395319775402	0.0016164894606784	0.0071741500901255	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	attn	utterance_final	prompt_without	sufficiency	gold	10	random_mean	0.0010808154805809	0.0005528739162085	0.0016087570449533	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	necessity	generated	1	localized	0.0007446645638238	-0.0004401052843119	0.0019294344119596	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	necessity	generated	1	random_mean	0.0003474112740596	2.767447746847672e-05	0.0006671480706508	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	necessity	generated	3	localized	0.0012842563783956	3.261269878788116e-05	0.0025359000580034	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	necessity	generated	3	random_mean	0.0018336186667229	0.0012540403661062	0.0024131969673397	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	necessity	generated	5	localized	0.0028814785588736	0.0008364363570632	0.0049265207606839	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	necessity	generated	5	random_mean	0.0021046544878527	0.0015872920065536	0.0026220169691518	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	necessity	generated	10	localized	0.0044086054504167	0.0030556705234862	0.0057615403773471	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	necessity	generated	10	random_mean	0.0034527463591206	0.0027543098482013	0.0041511828700399	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	necessity	gold	1	localized	0.000912509003067	-0.0006672074122309	0.002492225418365	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	necessity	gold	1	random_mean	6.373117527313921e-05	-0.0002928826732016	0.0004203450237478	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	necessity	gold	3	localized	0.0015461852526341	0.0008763684869795	0.0022160020182886	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	necessity	gold	3	random_mean	3.464597190204696e-05	-6.921105578596826e-05	0.00013850299959	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	necessity	gold	5	localized	0.0014098900813354	0.0007748300851916	0.0020449500774791	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	necessity	gold	5	random_mean	0.0007610332546692	5.4174885724336384e-05	0.0014678916236141	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	necessity	gold	10	localized	0.0006357740477547	0.0002302146018687	0.0010413334936407	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	necessity	gold	10	random_mean	0.0014176595839385	0.0007176917865274	0.0021176273813496	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	sufficiency	generated	1	localized	0.0012848695893687	-0.0001381127003379	0.0027078518790754	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	sufficiency	generated	1	random_mean	0.0009220517533382	0.000478049322143	0.0013660541845334	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	sufficiency	generated	3	localized	0.0017789225024329	-0.0002429902364091	0.0038008352412749	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	sufficiency	generated	3	random_mean	0.0012317837104239	0.0005538252908412	0.0019097421300066	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	sufficiency	generated	5	localized	0.0031200977612907	0.0006844413283987	0.0055557541941827	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	sufficiency	generated	5	random_mean	0.0021626531171944	0.0013287502947462	0.0029965559396426	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	sufficiency	generated	10	localized	0.0035043886458557	0.0016879557031922	0.0053208215885191	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	sufficiency	generated	10	random_mean	0.0025704962501477	0.0015898719911012	0.0035511205091941	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	sufficiency	gold	1	localized	0.0003600018936077	-0.0002622395817655	0.000982243368981	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	sufficiency	gold	1	random_mean	-0.0001492553089069	-0.0001597411428383	-0.0001387694749754	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	sufficiency	gold	3	localized	0.0001636597035037	-0.0001333847908828	0.0004607041978903	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	sufficiency	gold	3	random_mean	0.0006317729477574	0.0005389716612878	0.000724574234227	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	sufficiency	gold	5	localized	-0.0003083519170906	-0.0006191364122919	2.432578110652497e-06	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	sufficiency	gold	5	random_mean	0.000463730968182	-0.0005359895029605	0.0014634514393246	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	sufficiency	gold	10	localized	-0.0017763361364025	-0.0020167851037024	-0.0015358871691026	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	sufficiency	gold	10	random_mean	0.0014276323206344	0.0005672619895075	0.0022880026517612	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	necessity	generated	1	localized	0.0089990447412755	0.0063526543832215	0.0116454350993295	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	necessity	generated	1	random_mean	0.0040078423256288	0.0026205779695969	0.0053951066816606	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	necessity	generated	3	localized	0.0131763081271441	0.0107304303340883	0.0156221859201998	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	necessity	generated	3	random_mean	0.0034651424174084	0.0028578696041436	0.0040724152306731	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	necessity	generated	5	localized	0.0152778278944647	0.0119116917519525	0.0186439640369769	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	necessity	generated	5	random_mean	0.0053937585450675	0.0031901244901319	0.007597392600003	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	necessity	generated	10	localized	0.0193845302715917	0.0151309968631755	0.023638063680008	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	necessity	generated	10	random_mean	0.0055657409670302	0.0030123630623187	0.0081191188717416	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	necessity	gold	1	localized	0.0031179406739629	0.0003597920528426	0.0058760892950832	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	necessity	gold	1	random_mean	0.0018628047599849	0.0006702108551542	0.0030553986648155	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	necessity	gold	3	localized	0.0036119314932001	0.0006878027839851	0.006536060202415	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	necessity	gold	3	random_mean	0.0011569896551496	-0.0002998596369557	0.002613838947255	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	necessity	gold	5	localized	0.0030455937706936	-0.0003467859248894	0.0064379734662767	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	necessity	gold	5	random_mean	0.0019084009768965	-0.0002226304683776	0.0040394324221708	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	necessity	gold	10	localized	0.0040730063782522	-0.0003957247747987	0.0085417375313033	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	necessity	gold	10	random_mean	0.0019909637423912	0.0003515779174164	0.003630349567366	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	sufficiency	generated	1	localized	0.0125946448994038	0.0071988357345606	0.017990454064247	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	sufficiency	generated	1	random_mean	0.004396177545768	0.0022247974436858	0.0065675576478502	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	sufficiency	generated	3	localized	0.0175087173298481	0.0121592009361585	0.0228582337235376	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	sufficiency	generated	3	random_mean	0.0075876632840481	0.0043022545049298	0.0108730720631664	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	sufficiency	generated	5	localized	0.0203156900430845	0.0140410784575861	0.0265903016285828	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	sufficiency	generated	5	random_mean	0.0098237489072929	0.0047011550981933	0.0149463427163925	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	sufficiency	generated	10	localized	0.0254972776525169	0.0174184873519322	0.0335760679531016	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	sufficiency	generated	10	random_mean	0.0078504304082053	0.0050313268055115	0.0106695340108992	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	sufficiency	gold	1	localized	0.0046233410646927	0.0013515596253983	0.0078951225039871	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	sufficiency	gold	1	random_mean	0.0013888062943357	0.0002505216683803	0.0025270909202912	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	sufficiency	gold	3	localized	0.0050025589390157	0.001389916476251	0.0086152014017804	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	sufficiency	gold	3	random_mean	0.0018799356474455	-0.0007682138613197	0.0045280851562107	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	sufficiency	gold	5	localized	0.0045599643306135	0.0011280508717917	0.0079918777894353	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	sufficiency	gold	5	random_mean	0.0036662933170335	0.0011090876918295	0.0062234989422375	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	sufficiency	gold	10	localized	0.0062739053758642	0.0021272884647003	0.0104205222870281	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	sufficiency	gold	10	random_mean	0.0028409723162653	0.0004817695719336	0.005200175060597	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
only	attn	utterance_final	prompt_without	necessity	generated	1	localized	0.001640795905869	0.0010192641390205	0.0022623276727175	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	necessity	generated	1	random_mean	0.0001730276345136	5.8352478138733074e-05	0.0002877027908884	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	necessity	generated	3	localized	0.0035785966688993	0.002958323969469	0.0041988693683296	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	necessity	generated	3	random_mean	0.0003218263726156	0.0001505545830804	0.0004930981621508	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	necessity	generated	5	localized	0.0061163847833708	0.0060617798856607	0.0061709896810809	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	necessity	generated	5	random_mean	0.00078680029188	0.0004228365272692	0.0011507640564908	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	necessity	generated	10	localized	0.0111250279719172	0.0110262586804121	0.0112237972634224	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	necessity	generated	10	random_mean	0.0007056198621977	0.0006339007390966	0.0007773389852988	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	necessity	gold	1	localized	-0.0008895332749821	-0.0014829141783842	-0.00029615237158	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	necessity	gold	1	random_mean	-0.0002744591206197	-0.0003650078491306	-0.0001839103921087	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	necessity	gold	3	localized	-0.0012277934187733	-0.0015562428197046	-0.000899344017842	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	necessity	gold	3	random_mean	-0.0002268429333273	-0.0003707492715426	-8.293659511216893e-05	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	necessity	gold	5	localized	-0.0007145517660954	-0.0020758082919314	0.0006467047597405	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	necessity	gold	5	random_mean	0.0004391111934004	-0.0002074324393853	0.0010856548261861	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	necessity	gold	10	localized	0.0027788380480137	0.0025195131384559	0.0030381629575715	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	necessity	gold	10	random_mean	-0.0001485845636619	-0.0001982933137238	-9.88758136000023e-05	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	sufficiency	generated	1	localized	0.0040272807750587	0.0037232877949099	0.0043312737552075	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	sufficiency	generated	1	random_mean	0.0004407299775221	0.0001796832622221	0.0007017766928222	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	sufficiency	generated	3	localized	0.007566079619585	0.0069066671443907	0.0082254920947794	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	sufficiency	generated	3	random_mean	0.0008461793581675	0.0005590662013088	0.0011332925150262	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	sufficiency	generated	5	localized	0.0111032800792991	0.0094942229044882	0.01271233725411	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	sufficiency	generated	5	random_mean	0.0014964709973454	0.0013857321644038	0.0016072098302869	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	sufficiency	generated	10	localized	0.017082004244065	0.0150885005389568	0.0190755079491732	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	sufficiency	generated	10	random_mean	0.0017282334986492	0.0007869085673751	0.0026695584299233	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	sufficiency	gold	1	localized	0.0021883531165727	0.0016905050947345	0.0026862011384108	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	sufficiency	gold	1	random_mean	0.0001703338529507	-7.79077968779518e-05	0.0004185755027794	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	sufficiency	gold	3	localized	0.0040523266953958	0.0007920047732726	0.007312648617519	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	sufficiency	gold	3	random_mean	-0.000242512383585	-0.000328027524422	-0.000156997242748	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	sufficiency	gold	5	localized	0.0052890352057937	0.0009414110571414	0.009636659354446	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	sufficiency	gold	5	random_mean	0.000231588166548	-0.0002912075974267	0.0007543839305229	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	sufficiency	gold	10	localized	0.0092705285981031	0.0033427635741757	0.0151982936220305	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	sufficiency	gold	10	random_mean	0.0014026900468496	0.0012692443314288	0.0015361357622704	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	necessity	generated	1	localized	0.0012140341933365	0.0008834229235434	0.0015446454631297	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	necessity	generated	1	random_mean	0.0001480964978593	-5.543607805658417e-05	0.0003516290737753	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	necessity	generated	3	localized	0.0014379780983599	0.0010383037071231	0.0018376524895966	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	necessity	generated	3	random_mean	0.0001758752942959	-3.895740751881663e-06	0.0003556463293437	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	necessity	generated	5	localized	0.0014134398964938	0.001340623430933	0.0014862563620545	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	necessity	generated	5	random_mean	0.0003473400319012	0.000237510623757	0.0004571694400454	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	necessity	generated	10	localized	0.0019514785803078	0.0012730457233248	0.0026299114372909	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
