particle	component	position_label	corruption_mode	eval_mode	target_type	top_k	site_set_type	effect_score_mean	effect_score_mean_ci_low	effect_score_mean_ci_high	method	run_label	run_label_pretty	run_dir	effect_score_original_mean	effect_score_original_ci_low	effect_score_original_ci_high	metric_sign_convention
just	resid	utterance_final	prompt_without	necessity	generated	10	localized	-0.0135335569428683	-0.0168956803577058	-0.0101714335280308	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0135335569428683	0.0101714335280308	0.0168956803577058	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	generated	10	random_mean	-0.0020326031982856	-0.0027424588403488	-0.0013227475562224	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0020326031982856	0.0013227475562224	0.0027424588403488	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	gold	1	localized	-0.0196185695261652	-0.0363035638349484	-0.002933575217382	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0196185695261652	0.002933575217382	0.0363035638349484	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	gold	1	random_mean	-0.0038887161745987	-0.0070911780202449	-0.0006862543289525	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0038887161745987	0.0006862543289525	0.0070911780202449	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	gold	3	localized	-0.0248016141900954	-0.0502406665505942	0.0006374381704033	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0248016141900954	-0.0006374381704033	0.0502406665505942	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	gold	3	random_mean	-0.0003290303977757	-0.0010547401077071	0.0003966793121556	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0003290303977757	-0.0003966793121556	0.0010547401077071	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	gold	5	localized	-0.0298245842848534	-0.0592053774792627	-0.0004437910904442	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0298245842848534	0.0004437910904442	0.0592053774792627	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	gold	5	random_mean	-0.0078661360509523	-0.0154405405363256	-0.0002917315655791	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0078661360509523	0.0002917315655791	0.0154405405363256	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	gold	10	localized	-0.03646274136964	-0.0735777536724698	0.0006522709331896	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.03646274136964	-0.0006522709331896	0.0735777536724698	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	gold	10	random_mean	-8.863693175681039e-05	-0.0012100060326355	0.0010327321691219	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	8.863693175681039e-05	-0.0010327321691219	0.0012100060326355	patched_minus_baseline
only	attn	utterance_final	prompt_without	necessity	generated	1	localized	-0.0037620448387859	-0.0045807557165463	-0.0029433339610256	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0037620448387859	0.0029433339610256	0.0045807557165463	patched_minus_baseline
only	attn	utterance_final	prompt_without	necessity	generated	1	random_mean	-0.0004737367661491	-0.0008581115450187	-8.936198727946017e-05	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0004737367661491	8.936198727946017e-05	0.0008581115450187	patched_minus_baseline
only	attn	utterance_final	prompt_without	necessity	generated	3	localized	-0.0103501696397017	-0.0111439110212773	-0.0095564282581261	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0103501696397017	0.0095564282581261	0.0111439110212773	patched_minus_baseline
only	attn	utterance_final	prompt_without	necessity	generated	3	random_mean	-0.00100163000248	-0.0010832385943814	-0.0009200214105786	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.00100163000248	0.0009200214105786	0.0010832385943814	patched_minus_baseline
only	attn	utterance_final	prompt_without	necessity	generated	5	localized	-0.0159613117963879	-0.0189474059477411	-0.0129752176450346	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0159613117963879	0.0129752176450346	0.0189474059477411	patched_minus_baseline
only	attn	utterance_final	prompt_without	necessity	generated	5	random_mean	-0.0005671351361585	-0.0006598672823623	-0.0004744029899548	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0005671351361585	0.0004744029899548	0.0006598672823623	patched_minus_baseline
only	attn	utterance_final	prompt_without	necessity	generated	10	localized	-0.0218730127897813	-0.0264667836477573	-0.0172792419318053	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0218730127897813	0.0172792419318053	0.0264667836477573	patched_minus_baseline
only	attn	utterance_final	prompt_without	necessity	generated	10	random_mean	-0.0013025177840295	-0.0013259899874559	-0.0012790455806032	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0013025177840295	0.0012790455806032	0.0013259899874559	patched_minus_baseline
only	attn	utterance_final	prompt_without	necessity	gold	1	localized	0.0011275515722925	-3.3421113603308385e-05	0.0022885242581884	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	-0.0011275515722925	-0.0022885242581884	3.3421113603308385e-05	patched_minus_baseline
only	attn	utterance_final	prompt_without	necessity	gold	1	random_mean	-0.0004374110869982	-0.0010968547653745	0.000222032591378	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0004374110869982	-0.000222032591378	0.0010968547653745	patched_minus_baseline
only	attn	utterance_final	prompt_without	necessity	gold	3	localized	0.0028103602804701	-0.0020676511706727	0.0076883717316131	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	-0.0028103602804701	-0.0076883717316131	0.0020676511706727	patched_minus_baseline
only	attn	utterance_final	prompt_without	necessity	gold	3	random_mean	-0.0001130506384266	-0.0007699639701739	0.0005438626933206	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0001130506384266	-0.0005438626933206	0.0007699639701739	patched_minus_baseline
only	attn	utterance_final	prompt_without	necessity	gold	5	localized	0.0050221577270498	0.0003555315139489	0.0096887839401508	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	-0.0050221577270498	-0.0096887839401508	-0.0003555315139489	patched_minus_baseline
only	attn	utterance_final	prompt_without	necessity	gold	5	random_mean	-0.0002293007798156	-0.0021716918199608	0.0017130902603296	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0002293007798156	-0.0017130902603296	0.0021716918199608	patched_minus_baseline
only	attn	utterance_final	prompt_without	necessity	gold	10	localized	0.0072236825249178	0.0034213878117599	0.0110259772380758	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	-0.0072236825249178	-0.0110259772380758	-0.0034213878117599	patched_minus_baseline
only	attn	utterance_final	prompt_without	necessity	gold	10	random_mean	0.0036975639988437	0.0008549516980266	0.0065401762996608	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	-0.0036975639988437	-0.0065401762996608	-0.0008549516980266	patched_minus_baseline
only	mlp	utterance_final	prompt_without	necessity	generated	1	localized	-0.0010513808546035	-0.0011078344318546	-0.0009949272773525	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0010513808546035	0.0009949272773525	0.0011078344318546	patched_minus_baseline
only	mlp	utterance_final	prompt_without	necessity	generated	1	random_mean	-0.0002886495917163	-0.0003443190121953	-0.0002329801712373	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0002886495917163	0.0002329801712373	0.0003443190121953	patched_minus_baseline
only	mlp	utterance_final	prompt_without	necessity	generated	3	localized	-0.0021468424936718	-0.0022834299135764	-0.0020102550737672	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0021468424936718	0.0020102550737672	0.0022834299135764	patched_minus_baseline
only	mlp	utterance_final	prompt_without	necessity	generated	3	random_mean	-0.0011623443397513	-0.0020959670846026	-0.0002287215949001	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0011623443397513	0.0002287215949001	0.0020959670846026	patched_minus_baseline
only	mlp	utterance_final	prompt_without	necessity	generated	5	localized	-0.0035695571491751	-0.0037973371347027	-0.0033417771636475	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0035695571491751	0.0033417771636475	0.0037973371347027	patched_minus_baseline
only	mlp	utterance_final	prompt_without	necessity	generated	5	random_mean	-0.0003275114318198	-0.0003808182629507	-0.000274204600689	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0003275114318198	0.000274204600689	0.0003808182629507	patched_minus_baseline
only	mlp	utterance_final	prompt_without	necessity	generated	10	localized	-0.0050244687763614	-0.0057604293950105	-0.0042885081577123	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0050244687763614	0.0042885081577123	0.0057604293950105	patched_minus_baseline
only	mlp	utterance_final	prompt_without	necessity	generated	10	random_mean	-0.0021597432646718	-0.0021660205525305	-0.0021534659768132	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0021597432646718	0.0021534659768132	0.0021660205525305	patched_minus_baseline
only	mlp	utterance_final	prompt_without	necessity	gold	1	localized	0.003372538091423	0.0004275663881981	0.006317509794648	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	-0.003372538091423	-0.006317509794648	-0.0004275663881981	patched_minus_baseline
only	mlp	utterance_final	prompt_without	necessity	gold	1	random_mean	0.0001942173124227	-7.973544389339633e-05	0.0004681700687388	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	-0.0001942173124227	-0.0004681700687388	7.973544389339633e-05	patched_minus_baseline
only	mlp	utterance_final	prompt_without	necessity	gold	3	localized	-0.0001595152002984	-0.0035528270941428	0.0032337966935459	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0001595152002984	-0.0032337966935459	0.0035528270941428	patched_minus_baseline
only	mlp	utterance_final	prompt_without	necessity	gold	3	random_mean	0.0008500065675491	0.0002836391661998	0.0014163739688985	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	-0.0008500065675491	-0.0014163739688985	-0.0002836391661998	patched_minus_baseline
only	mlp	utterance_final	prompt_without	necessity	gold	5	localized	-0.0039067065877561	-0.00538038099106	-0.0024330321844521	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0039067065877561	0.0024330321844521	0.00538038099106	patched_minus_baseline
only	mlp	utterance_final	prompt_without	necessity	gold	5	random_mean	-0.0020548931467423	-0.0040646224672339	-4.516382625085015e-05	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0020548931467423	4.516382625085015e-05	0.0040646224672339	patched_minus_baseline
only	mlp	utterance_final	prompt_without	necessity	gold	10	localized	-0.0070402253808284	-0.0187070277447083	0.0046265769830514	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0070402253808284	-0.0046265769830514	0.0187070277447083	patched_minus_baseline
only	mlp	utterance_final	prompt_without	necessity	gold	10	random_mean	0.0055915864829251	0.0040400047306123	0.007143168235238	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	-0.0055915864829251	-0.007143168235238	-0.0040400047306123	patched_minus_baseline
only	resid	utterance_final	prompt_without	necessity	generated	1	localized	-0.0134649402072999	-0.01546351777925	-0.0114663626353498	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0134649402072999	0.0114663626353498	0.01546351777925	patched_minus_baseline
only	resid	utterance_final	prompt_without	necessity	generated	1	random_mean	-0.0028103621406653	-0.0030836426893897	-0.0025370815919409	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0028103621406653	0.0025370815919409	0.0030836426893897	patched_minus_baseline
only	resid	utterance_final	prompt_without	necessity	generated	3	localized	-0.0169854331673508	-0.0205945516563037	-0.0133763146783979	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0169854331673508	0.0133763146783979	0.0205945516563037	patched_minus_baseline
only	resid	utterance_final	prompt_without	necessity	generated	3	random_mean	-0.0069011447885326	-0.0100558449372506	-0.0037464446398146	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0069011447885326	0.0037464446398146	0.0100558449372506	patched_minus_baseline
only	resid	utterance_final	prompt_without	necessity	generated	5	localized	-0.0214163419624422	-0.0248419025235627	-0.0179907814013217	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0214163419624422	0.0179907814013217	0.0248419025235627	patched_minus_baseline
only	resid	utterance_final	prompt_without	necessity	generated	5	random_mean	-0.0062353820556227	-0.0080075484794906	-0.0044632156317549	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0062353820556227	0.0044632156317549	0.0080075484794906	patched_minus_baseline
only	resid	utterance_final	prompt_without	necessity	generated	10	localized	-0.0279087147005439	-0.0354087388181231	-0.0204086905829646	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0279087147005439	0.0204086905829646	0.0354087388181231	patched_minus_baseline
only	resid	utterance_final	prompt_without	necessity	generated	10	random_mean	-0.0038521476352006	-0.0047685928069079	-0.0029357024634934	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0038521476352006	0.0029357024634934	0.0047685928069079	patched_minus_baseline
only	resid	utterance_final	prompt_without	necessity	gold	1	localized	0.0018358245159526	-0.0025046936361304	0.0061763426680357	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	-0.0018358245159526	-0.0061763426680357	0.0025046936361304	patched_minus_baseline
only	resid	utterance_final	prompt_without	necessity	gold	1	random_mean	-0.0004655505941529	-0.0009153003259626	-1.5800862343267657e-05	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0004655505941529	1.5800862343267657e-05	0.0009153003259626	patched_minus_baseline
only	resid	utterance_final	prompt_without	necessity	gold	3	localized	0.0030700639544902	-7.2904015000203e-05	0.0062130319239807	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	-0.0030700639544902	-0.0062130319239807	7.2904015000203e-05	patched_minus_baseline
only	resid	utterance_final	prompt_without	necessity	gold	3	random_mean	0.0050188530217163	0.0018469016402315	0.0081908044032011	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	-0.0050188530217163	-0.0081908044032011	-0.0018469016402315	patched_minus_baseline
only	resid	utterance_final	prompt_without	necessity	gold	5	localized	-0.0038802053105039	-0.014740937896621	0.0069805272756132	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0038802053105039	-0.0069805272756132	0.014740937896621	patched_minus_baseline
only	resid	utterance_final	prompt_without	necessity	gold	5	random_mean	-0.0003943081137195	-0.0023692987855959	0.0015806825581567	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0003943081137195	-0.0015806825581567	0.0023692987855959	patched_minus_baseline
only	resid	utterance_final	prompt_without	necessity	gold	10	localized	0.00239051554608	-0.016870477860108	0.0216515089522681	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	-0.00239051554608	-0.0216515089522681	0.016870477860108	patched_minus_baseline
only	resid	utterance_final	prompt_without	necessity	gold	10	random_mean	-0.0008012355343822	-0.0020539348195125	0.000451463750748	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0008012355343822	-0.000451463750748	0.0020539348195125	patched_minus_baseline
