id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	observer_mode	removal_log_prob_delta_per_token	removal_upper_iqr_outlier
4383	not	You know, Taylor's been in the hospital for a couple of days.__eou__And I'm the one who put him there with my football moves.	But you're not to blame for them keeping him there.	But you're to blame for them keeping him there.	Yeah, what was all that stuff about running tests about anyway?	-72.11680603027344	-74.98759460449219	-4.0064892239040795	-4.411034976734834	18	17	-109.62783813476562	-116.33670043945312	-6.090435451931423	-6.4631500244140625	18	18	-443.5302176475525	-453.11035680770874	-5.686284841635288	-5.884550088411801	78	77	True	False	0.4045457528307548	False
4404	not	David, why didn’t you clean the room?	I’m not in the mood.	I’m in the mood.	Why are you feeling depressed?	-48.07391357421875	-59.79583740234375	-3.697993351862981	-4.9829864501953125	13	12	-69.94203186035156	-69.07771301269531	-6.358366532759233	-6.27979209206321	11	11	-320.8639373779297	-331.71971130371094	-6.975302986476732	-7.3715491400824655	46	45	True	False	1.2849930983323317	False
4408	not	Would you like to see our new shirts?	Sorry, but I’m not really interested in those things.	Sorry, but I’m really interested in those things.	But they’re very nice, you know.	-70.4959487915039	-83.5211181640625	-3.9164415995279946	-4.913006950827206	18	17	-93.86795473098755	-84.3451042175293	-6.257863648732504	-5.623006947835287	15	15	-357.87462282180786	-361.3769416809082	-6.752351373996374	-6.949556570786696	53	52	True	False	0.996565351299211	False
4411	not	You don’t look like enjoying this workout.	I’m not crazy about it at all.	I’m crazy about it at all.	You don’t like this sort of exercise?	-63.49944305419922	-75.89623260498047	-4.233296203613281	-5.4211594717843195	15	14	-86.52567481994629	-74.63945198059082	-5.768378321329752	-4.975963465372721	15	15	-364.42892265319824	-364.9308223724365	-7.145665150062711	-7.2986164474487305	51	50	True	False	1.1878632681710384	False
4414	not	Hey, Mary, can you cut that out?	Cut what out I’m not doing anything.	Cut what out I’m doing anything.	The tapping of your pen on your desk. It’s driving me crazy.	-53.716257095336914	-65.2970142364502	-3.581083806355794	-4.664072445460728	15	14	-91.48350179195404	-86.70819687843323	-4.356357228188288	-4.128961756115868	21	21	-351.76757085323334	-358.67939019203186	-6.171360892161989	-6.404989110571997	57	56	True	False	1.0829886391049337	False
4416	not	I'm sorry, ladies. Mr. Smith's viewing is over. It ended an hour ago.__eou__But we just drove across town. Can't we just go in to see him one last ...	I'm afraid not. But at tomorrow's funeral, the family requested an open casket service.	I'm afraid. But at tomorrow's funeral, the family requested an open casket service.	This is all too fast. He's my best friend, and now he's gone.	-106.37250864505768	-111.97738468647003	-4.091250332502218	-4.479095387458801	26	25	-90.36323165893555	-86.5961766242981	-3.614529266357422	-3.4638470649719237	25	25	-484.97749614715576	-486.85761511325836	-4.663245155261113	-4.726772962264644	104	103	True	False	0.38784505495658284	False
4421	not	Why are you so rude to your wife?__eou__I didn't like her butting in where I didn't want her. She's a chatter box.	But she means to help you, not to trouble you.	But she means to help you, to trouble you.	I know. But I just can't stand her butting in when I was trying to emphasize a point.	-95.19942092895508	-100.568359375	-5.599965936997357	-6.2855224609375	17	16	-113.59546709060669	-112.27924108505249	-4.0569809675216675	-4.009972895894732	28	28	-482.92660188674927	-487.00709295272827	-5.426141594233138	-5.534171510826457	89	88	True	False	0.6855565239401429	False
4429	not	It’s really terrible!__eou__What are you talking about?	Don’t you see many parents are forcing there children’s hands to learn something they think important to their children. But the children are not interested in it at all.	Don’t you see many parents are forcing there children’s hands to learn something they think important to their children. But the children are interested in it at all.	You said it. Many parents just don’t know how to educate their children.	-166.7912551164627	-183.59525787830353	-4.169781377911567	-4.707570714828296	40	39	-149.3381805419922	-148.6114959716797	-6.7880991155451	-6.755067998712713	22	22	-524.1085387468338	-540.2244883775711	-6.16598280878628	-6.431243909256799	85	84	True	False	0.5377893369167284	False
4439	not	I give up! I simply can't learn French!__eou__Why do you say that? I think you're making a lot of progress.	No, I'm not. I try and try and I still can't speak it very well.	No, I'm. I try and try and I still can't speak it very well.	Learning any language takes a lot of effort. But don't give up. Why don't we practise those dialogues together?	-82.59302949905396	-95.67709517478943	-3.059001092557554	-3.6798882759534397	27	26	-171.18039453029633	-174.76807034015656	-5.52194821065472	-5.637679688392147	31	31	-522.9114118814468	-539.5863901376724	-5.335830733484151	-5.562746290079097	98	97	True	False	0.6208871833958858	False
4443	not	I don't know what I can do now. I'm down and out.	You are not the gray train, I guess. But bite the bullet and you'll soon be in the chips again.	You are the gray train, I guess. But bite the bullet and you'll soon be in the chips again.	I hope so. But I'm always caught short.	-158.55374145507812	-162.518310546875	-5.285124715169271	-5.604079674030173	30	29	-107.23664855957031	-110.75633239746094	-6.308038150562959	-6.515078376321232	17	17	-474.83670115470886	-482.3598334789276	-6.2478513309830115	-6.431464446385702	76	75	True	False	0.3189549588609015	False
4446	not	John, why don’t you go and do some gardening? The lawn needs weeding.	Because I’m not in the mood, that’s why.	Because I’m in the mood, that’s why.	Well, don’t just sit there, do something. Come and help me in the kitchen.	-52.260403513908386	-71.55411386489868	-2.7505475533635995	-3.9752285480499268	19	18	-94.02818250656128	-88.98537683486938	-3.761127300262451	-3.5594150733947756	25	25	-366.0888638496399	-380.26108741760254	-5.014915943145752	-5.281403991911146	73	72	True	False	1.2246809946863273	False
4466	not	What do you think of the new television channel? Aren't the programs awful?__eou__I quite agree with you. They are terrible. They are complete waste of time, but my wife disagrees with me.__eou__Actually, what bothers me is the violence. There are far too many detective and police shows.	I couldn't agree with you more. There aren't enough educational programs, and even the news shows are not well done.	I couldn't agree with you more. There aren't enough educational programs, and even the news shows are well done.	You are absolutely right. They are too brief. They don't tell you anything.	-88.32086837291718	-99.8027104139328	-2.7600271366536617	-3.2194422714171873	32	31	-98.01259207725525	-99.76599681377411	-4.261417046837185	-4.337652035381483	23	23	-666.5550870895386	-679.7903338670731	-4.901140346246607	-5.035483954570911	136	135	True	False	0.4594151347635256	False
4475	not	What happen, John?__eou__Nothing.__eou__Why do you look unhappy?	I’m rather disappointed at not being able to see my best friend off.	I’m rather disappointed at being able to see my best friend off.	Oh, cheer up. He’ll understand you.	-94.75315952301025	-97.35531044006348	-4.512055215381441	-4.8677655220031735	21	20	-107.46133232116699	-106.1581346988678	-6.716333270072937	-6.634883418679237	16	16	-502.39085578918457	-503.7369282245636	-7.075927546326543	-7.19624183177948	71	70	True	False	0.35571030662173264	False
4476	not	David, why didn’t you clean the room?	I’m not in the mood.	I’m in the mood.	Why are you feeling depressed?	-48.07391357421875	-59.79583740234375	-3.697993351862981	-4.9829864501953125	13	12	-69.94203186035156	-69.07771301269531	-6.358366532759233	-6.27979209206321	11	11	-320.8639373779297	-331.71971130371094	-6.975302986476732	-7.3715491400824655	46	45	True	False	1.2849930983323317	False
4489	not	Say, Jim, how about going for a few beers after dinner?	You know that is tempting but is really not good for our fitness.	You know that is tempting but is really good for our fitness.	What do you mean? It will help us to relax.	-105.09710693359375	-104.384033203125	-5.531426680715461	-5.799112955729167	19	18	-99.75041961669922	-95.1383056640625	-5.867671742158778	-5.596370921415441	17	17	-419.5990219116211	-414.2693786621094	-6.878672490354444	-6.90448964436849	61	60	True	False	0.26768627501370634	False
4494	not	Hi, Becky, what's up?	Not much, except that my mother-in-law is driving me up the wall.	Much, except that my mother-in-law is driving me up the wall.	What's the problem?	-89.4960126876831	-96.16355109214783	-3.8911309864210044	-4.371070504188538	23	22	-98.1199083328247	-96.46990919113159	-8.919991666620428	-8.769991744648326	11	11	-382.0964072942734	-387.113946557045	-7.075859394338396	-7.304036727491415	54	53	True	False	0.4799395177675332	False
4502	not	Why don’t you sit down and relax, darling?__eou__I don’t want to.__eou__Well, come and talk to me then.	Certainly not.	Certainly.	May I turn on the radio then?	-61.60394287109375	-70.3128662109375	-7.700492858886719	-10.044695172991071	8	7	-83.07496643066406	-102.10551071166992	-6.390382033128005	-7.85427005474384	13	13	-510.02306389808655	-537.7652781009674	-7.286043769972665	-7.793699682622716	70	69	True	False	2.3442023141043524	True
4534	not	Honey, why are you so angry? Can you tell me?__eou__You don’t love me, Roy.__eou__Why do you say such words? I love you very much.	No, you used to be. But not now. You are in love with someone else. You are in love with my friend, Janet. You appreciate her very much. You think she is beautiful and fun to be with and you think I’m dumb and uninteresting.	No, you used to be. But now. You are in love with someone else. You are in love with my friend, Janet. You appreciate her very much. You think she is beautiful and fun to be with and you think I’m dumb and uninteresting.	Susan, just one last week I went out to have a lunch with her. There is nothing for you to be jealous about. I like your company much better than Janet’s.	-201.22416269779205	-203.76870667934418	-3.3537360449632008	-3.4537068928702404	60	59	-202.7961106300354	-202.73492527008057	-4.828478824524653	-4.8270220302400135	42	42	-813.8851240873337	-816.3026539087296	-5.151171671438821	-5.199379961202099	158	157	True	False	0.09997084790703958	False
4545	not	Isn’t he the best instructor? I think * he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	-168.69832801818848	-171.60638999938965	-3.8340529095042837	-3.990846279055573	44	43	-133.78377079963684	-131.15799117088318	-3.344594269990921	-3.2789497792720796	40	40	-746.5872515439987	-746.839401602745	-4.637187897788812	-4.667746260017156	161	160	True	False	0.15679336955128953	False
4552	not	If ever you’re in Chicago, please do look me up.	Well, yes, I’d like to, if it’s not too much trouble.	Well, yes, I’d like to, if it’s too much trouble.	No trouble at all. I think maybe you will meet some of my friends here as well.	-81.60006618499756	-88.97384548187256	-3.4000027577082315	-3.8684280644292417	24	23	-107.91302144527435	-106.47120189666748	-4.496375893553098	-4.436300079027812	24	24	-396.96938359737396	-402.9173746109009	-5.437936761607863	-5.596074647373623	73	72	True	False	0.46842530672101024	False
4564	not	You should have seen the line at the housing office.It took me an hour to make my dormitory deposit for next year. Have you made yours yet?	No, I’m not sure I’m going to.	No, I’m sure I’m going to.	Why not? There’s not much time left. Are you short of cash?	-73.86962890625	-79.38166809082031	-4.103868272569445	-4.6695098876953125	18	17	-101.87412309646606	-105.15581703186035	-4.630641958930275	-4.7798098650845615	22	22	-444.2511067390442	-453.06641578674316	-5.4176964236468805	-5.593412540577076	82	81	True	False	0.5656416151258679	False
4573	not	How's your new work, Carl?__eou__A tough job. They even offer in-service training every Wednesday afternoon.__eou__Good for you.	I don't like it. I am not used to this kind of 9 to 5 work hours. Above all, I hate talking to those poker faces everyday.	I don't like it. I am used to this kind of 9 to 5 work hours. Above all, I hate talking to those poker faces everyday.	Well, you have to take the bad with the good.	-157.5940842628479	-159.01884508132935	-3.9398521065711973	-4.07740628413665	40	39	-110.22442829608917	-99.50842249393463	-6.483789899769952	-5.8534366172902725	17	17	-659.2406603097916	-649.9608308076859	-6.219251512356524	-6.190103150549389	106	105	True	False	0.13755417756545274	False
4575	not	Would you like to see our new shirts?	Sorry, but I’m not really that interested in those things.	Sorry, but I’m really that interested in those things.	Well, they are very nice you know.	-75.88123321533203	-89.07923126220703	-3.9937491165964225	-4.948846181233724	19	18	-105.09368133544922	-105.14436340332031	-7.506691523960659	-7.510311671665737	14	14	-374.48563385009766	-387.73431396484375	-7.065766676416937	-7.456429114708533	53	52	True	False	0.9550970646373012	False
4581	not	Why don't you sit down and relax, darling?__eou__I don't want to.__eou__Well, come over and talk to me then.	Certainly not.	Certainly.	May I turn on the TV then?	-58.8055419921875	-67.6112060546875	-7.3506927490234375	-9.658743722098214	8	7	-81.78269958496094	-101.05775833129883	-6.290976891150842	-7.773673717792217	13	13	-500.6278706789017	-528.7882262468338	-7.051096770125375	-7.554117517811911	71	70	True	False	2.308050973074776	True
4584	not	Excuse me, I wonder if you could help me?__eou__Of course, what can I do for you?	Well, I hate to have to say this, but I'm not happy with my room.	Well, I hate to have to say this, but I'm happy with my room.	Oh, what exactly is problem?	-142.078857421875	-141.7074737548828	-5.683154296875	-5.904478073120117	25	24	-134.80690002441406	-92.2452392578125	-11.233908335367838	-7.687103271484375	12	12	-463.4966082572937	-420.54334592819214	-6.717342148656431	-6.184460969532237	69	68	True	False	0.221323776245117	False
4588	not	I must apologize for having delayed the work.	No, that’s not all your fault.	No, that’s all your fault.	But you will miss your good chance. I’m So sorry	-78.20890235900879	-72.60550844669342	-5.213926823933919	-5.186107746192387	15	14	-118.5587158203125	-126.965087890625	-6.586595323350695	-7.053615993923611	18	18	-407.86774611473083	-410.64045119285583	-7.6956178512213365	-7.896931753708766	53	52	True	False	-0.02781907774153236	False
4599	not	David, why don't you clean your room?	I am not in the mood.	I am in the mood.	Why are you feeling depress?	-50.90380859375	-64.0146484375	-4.241984049479167	-5.819513494318182	12	11	-95.91521072387695	-96.45623016357422	-8.719564611261541	-8.768748196688565	11	11	-338.0783121585846	-351.78583550453186	-7.51285138130188	-7.995132625102997	45	44	True	False	1.5775294448390147	True
4610	not	The band is pretty good. How do you like the music?__eou__It's very nice. I haven't heard live music in a while. This is fun.__eou__Well, then, may I invite you for the next dance?	Of course. But I'm afraid I'm not much of a dancer ...	Of course. But I'm afraid I'm much of a dancer ...	Don't worry. I'm not much of a dancer myself.	-76.90762090682983	-92.67465591430664	-3.495800950310447	-4.413078853062221	22	21	-90.49592304229736	-88.50018835067749	-4.5247961521148685	-4.425009417533874	20	20	-553.9746872186661	-567.739549279213	-5.036133520169692	-5.208619718157917	110	109	True	False	0.9172779027517746	False
4615	not	are you working overtime again? Over the last two weeks, you have worked overtime every day without a break! Your company is draining the life out of you!__eou__I know, but I don't have a choice, my boss has complete control over our work schedules. I haven't made it out of the office before 9 PM a single day this week.__eou__Well, I hope they're paying you the big bucks for all this work ...	No, not exactly, I'm working for minimum wage.And they don't give extra pay for overtime. Overtime is our own time.	No, exactly, I'm working for minimum wage.And they don't give extra pay for overtime. Overtime is our own time.	What?! Isn't there a law against that, I think there is some legislation that requires employers to give their employees a fair rate of wages. You should know your rights! If you are putting in so many hours, they should give you some kind of compensation.	-109.61886394023895	-112.35652565956116	-3.0449684427844153	-3.210186447416033	36	35	-209.14326858520508	-211.20328330993652	-3.544801162461103	-3.5797166662701105	59	59	-869.561584353447	-874.4141972064972	-4.20078060074129	-4.244729112652899	207	206	True	False	0.16521800463161762	False
4622	not	How do you get along with your co-workers?__eou__I get along pretty well with most of them.It seems there are always a few rotten apples in the bunch, though, Like Margaret. I don't know why management hasn't fired her yet.She' s a terrible gossip.__eou__Do you think management should fire someone just because they gossip?	It's not only that she gossips, but she also tries to start problems among other employees by spreading rumors and telling lies about her co-workers.She' s not trustworthy, and in my opinion, I think she's nuts.	It's only that she gossips, but she also tries to start problems among other employees by spreading rumors and telling lies about her co-workers.She' s trustworthy, and in my opinion, I think she's nuts.	So how do you develop good relationships in the office?	-191.7922294139862	-192.11473882198334	-3.487131443890658	-3.62480639286761	55	53	-124.5784912109375	-121.60855102539062	-7.786155700683594	-7.600534439086914	16	16	-765.0089378356934	-762.3615070581436	-4.664688645339593	-4.705935228753973	164	162	True	False	0.13767494897695176	False
4627	not	Would you go to the bookstore with me?__eou__It sounds a good idea. Let’s go.__eou__Do you know Jeffery has published his second detective novel?	Yes. I heard about that. And I know you want to buy it, but I’m not interested in detective novels.	Yes. I heard about that. And I know you want to buy it, but I’m interested in detective novels.	So what are you interested in?	-106.36611938476562	-121.95208740234375	-3.4311651414440525	-4.065069580078125	31	30	-72.65404891967773	-81.66207313537598	-6.0545040766398115	-6.805172761281331	12	12	-561.47702896595	-586.078253865242	-5.910284515431052	-6.2348750411195955	95	94	True	False	0.6339044386340729	False
4629	not	Hi, Becky, what's up?	Not much, except that my mother-in-law is driving me up the wall.	Much, except that my mother-in-law is driving me up the wall.	What's the problem?	-89.4960126876831	-96.16355109214783	-3.8911309864210044	-4.371070504188538	23	22	-98.1199083328247	-96.46990919113159	-8.919991666620428	-8.769991744648326	11	11	-382.0964072942734	-387.113946557045	-7.075859394338396	-7.304036727491415	54	53	True	False	0.4799395177675332	False
4630	not	Lester, you are really fantastic at automobile repair.__eou__Thanks, June. But I think I need to be certified as a mechanic before I’m allowed to repair cars for a living.	That’s not a big problem. There are many small schools for adults like you who can study to be certified.	That’s a big problem. There are many small schools for adults like you who can study to be certified.	I guess I never thought of that before.	-128.85990297794342	-136.87015688419342	-4.443444930273911	-4.888219888721194	29	28	-111.67581176757812	-112.25286865234375	-7.976843697684152	-8.018062046595983	14	14	-577.996774315834	-586.6153351068497	-6.351612904569605	-6.517948167853885	91	90	True	False	0.4447749584472831	False
4631	not	I think you should look over these figures again. There are some calculations that are a bit off.	I apologize. This should not have to be this way.	I apologize. This should have to be this way.	Apology is accepted. Try to do better next time.	-85.1640625	-88.672119140625	-5.009650735294118	-5.5420074462890625	17	16	-97.75573468208313	-102.10448718070984	-5.750337334240184	-6.006146304747638	17	17	-402.5835545063019	-410.4058177471161	-6.193593146250798	-6.412590902298689	65	64	True	False	0.5323567109949447	False
4635	not	You must like negotiating a lot. People are saying, you are a super negotiator.__eou__Ha, I am flattered. Actually, when it comes to negotiate, you don’t need to like it. You just need to understand how it works.	I am not good at it by any means. Give me some advice.	I am good at it by any means. Give me some advice.	Well, generally speaking, if you want to change someone’s mind or understand his position, you have to put yourself in his shoes. Understand his need and the cost for his need. And then you work together to find a solution.	-110.65130424499512	-116.84544372558594	-5.5325652122497555	-6.14976019608347	20	19	-223.67551839351654	-220.95495188236237	-4.2202927998776705	-4.168961356270988	53	53	-707.3593739271164	-710.9063569307327	-5.31849153328659	-5.385654219172218	133	132	True	False	0.6171949838337145	False
4637	not	You look really wiped out?__eou__I had meetings back to back all morning. And phone rang off the hook from the minute I walked into the office.	Not a good day. I hate to tell you that Mr. Thomas wants to see the profit’s statement for new project tomorrow morning.	A good day. I hate to tell you that Mr. Thomas wants to see the profit’s statement for new project tomorrow morning.	I can’t believe it. I guess I’ll be here until 10 again tonight.	-160.95612335205078	-158.8946304321289	-4.8774582833954785	-4.965457201004028	33	32	-99.99268591403961	-99.82252752780914	-3.8458725351553698	-3.8393279818388133	26	26	-550.2377749681473	-548.0198260545731	-5.5023777496814725	-5.535553798531041	100	99	True	False	0.08799891760854983	False
4640	not	Henry, do you know how much we spent this month?	No, I'm not clear.	No, I'm clear.	we've spent $ 1,000.	-70.98537063598633	-62.97780227661133	-5.460413125845102	-5.24815018971761	13	12	-80.00970458984375	-70.8526611328125	-4.706453211167279	-4.167803596047794	17	17	-354.1216621398926	-336.9438667297363	-6.681540795092313	-6.479689744802622	53	52	True	False	-0.21226293612749192	False
4646	not	She's pretty and meek.	No, I can't agree with you. She's one but not the other.	No, I can't agree with you. She's one but the other.	What makes you think so?	-99.24037683010101	-107.15559899806976	-4.135015701254209	-4.658939086872598	24	23	-91.79879570007324	-93.3541088104248	-8.345345063643022	-8.486737164584072	11	11	-383.51524674892426	-392.98578202724457	-7.236136731111778	-7.5574188851393185	53	52	True	False	0.5239233856183896	False
4649	not	Mrs.Smith, time has stood still with you!__eou__Thank you.You' re partial.	I'm not flattering you.You' re full of energy every day.	I'm flattering you.You' re full of energy every day.	It's nice to hear that anyway.	-92.85809326171875	-90.96118450164795	-4.42181396484375	-4.5480592250823975	21	20	-95.55089199542999	-93.1803070306778	-6.825063713959286	-6.655736216476986	14	14	-444.525555729866	-440.2891389131546	-6.8388547035364	-6.879517795518041	65	64	True	False	0.12624526023864746	False
4666	not	But the auction is a blast! And I haven't even told you the best part yet!	I don't care what the best part is. Whatever you say won't change my mind. I'm not buying anything!	I don't care what the best part is. Whatever you say won't change my mind. I'm buying anything!	That stamp you've been looking for is for sale.	-93.72237884998322	-109.16925394535065	-2.840072086363128	-3.4115391857922077	33	32	-108.81661987304688	-113.18659210205078	-6.400977639590993	-6.658034829532399	17	17	-422.28596472740173	-442.09136176109314	-5.213406971943232	-5.526142022013664	81	80	True	False	0.5714670994290798	False
4680	not	Howdy! Nice car! What seems to be the problem?__eou__I don’t know! This stupid old car started spewing white smoke and it just died on me. Luckily, I managed to start it up and drive it here. What do you think it is?	Not sure yet.How about you pop the hood and we can take a look. Mmmm, it doesn’t look good.	Sure yet.How about you pop the hood and we can take a look. Mmmm, it doesn’t look good.	What do you mean? My daddy gave me this car for my birthday last month. It’s brand new!	-111.33309733867645	-121.02230179309845	-3.479159291833639	-3.903945219132208	32	31	-105.71755886077881	-106.39583206176758	-3.7756271021706715	-3.7998511450631276	28	28	-513.8691543340683	-524.223551273346	-4.110953234672547	-4.227609284462467	125	124	True	False	0.424785927298569	False
4701	not	Can you be serious for a moment, we've been dating for 6 months now, I really like you. I'd like to take a relationship to the next level.__eou__So what are you trying to say to me?	It feels like you are not dedicate to our relationship. It seems like you treat it as a just casual dating.	It feels like you are dedicate to our relationship. It seems like you treat it as a just casual dating.	How should I say it?	-115.001953125	-131.1253662109375	-4.107212611607143	-4.856495044849537	28	27	-91.00056457519531	-90.219482421875	-8.27277859774503	-8.201771129261363	11	11	-503.02597975730896	-518.3683106899261	-5.185834842858855	-5.399669903020064	97	96	True	False	0.749282433242394	False
4702	not	What do you think of being a secretary?	I'm not at all keen on that sort of job.It makes me crazy.	I'm at all keen on that sort of job.It makes me crazy.	How come?	-114.42509984970093	-125.43321228027344	-4.975004341291345	-5.701509649103338	23	22	-74.2673568725586	-78.802001953125	-9.283419609069824	-9.850250244140625	8	8	-387.92267370224	-403.4654312133789	-7.606326935338039	-8.069308624267578	51	50	True	False	0.7265053078119932	False
4746	not	so, how should we go to the theatre?__eou__let's take the bus.__eou__I hate the bus system in London! The bus drivers are rude, the buses are never on time, and there are few people around who can help you.	It's not that bad. You probably just had a bad experience once.	It's that bad. You probably just had a bad experience once.	it wasn't just once. Every single time I take the bus, something bad happens to me or to someone else on the bus.	-66.90997314453125	-82.21968841552734	-3.186189197358631	-4.110984420776367	21	20	-131.56890857219696	-136.926855802536	-3.9869366233999077	-4.149298660682909	33	33	-629.4146132469177	-650.1209148168564	-5.075924300378369	-5.28553589281997	124	123	True	False	0.9247952234177359	False
4765	not	The sun is up! Time for all the campers to rise. Time to get paddling.__eou__Oh, no! No more paddling! My arms are sore!	Do not worry. Today will be easier.	Do worry. Today will be easier.	Beth, what date is today?	-84.1414566040039	-94.50465393066406	-6.010104043143136	-7.269588763897236	14	13	-87.19818115234375	-86.9320068359375	-7.2665150960286455	-7.244333902994792	12	12	-442.8378448486328	-452.9348907470703	-6.512321247774012	-6.760222249956273	68	67	True	False	1.2594847207540996	False
4773	not	Mom, why do chinese people like to touch my head? sometimes they even touch my cheeks.__eou__That is a part of chinese culture, if they think you are a lovely child, they touch your head and say, how cute you are.	But i donor like it, not a bit, i am not a pet, i am a girl.	But i donor like it, a bit, i am a pet, i am a girl.	Well, you get used to it, different countries have different manners.	-148.06048583984375	-157.77859497070312	-5.694634070763221	-6.574108123779297	26	24	-127.3642578125	-127.78498077392578	-6.703381990131579	-6.725525303890831	19	19	-646.5230112075806	-656.6618432998657	-6.216567415457505	-6.437861208822213	104	102	True	False	0.8794740530160761	False
4777	not	Hi Isabel! You wanted to see me?__eou__Yes Anthony, come on in. Have a seat.__eou__Is everything okay? You seem a bit preoccupied.	Well, Anthony, this is not going to be an easy conversation.The company has made some decisions which will have a direct impact on your employment.	Well, Anthony, this is going to be an easy conversation.The company has made some decisions which will have a direct impact on your employment.	Okay ...	-113.46985912322998	-129.64534378051758	-3.241995974949428	-3.8130983464858113	35	34	-98.34375	-93.1318359375	-14.049107142857142	-13.304547991071429	7	7	-586.4008798599243	-597.3644504547119	-6.305385804945423	-6.4930918527686075	93	92	True	False	0.5711023715363832	False
4782	not	What do you think of this one?__eou__Eh, so so.__eou__And this one? Too flashy?	Nah, not too flashy.	Nah, too flashy.	Hug! And this sweater from my aunt? Isn’t it hideous?	-50.96388626098633	-50.43351745605469	-4.633080569180575	-5.043351745605468	11	10	-117.53668427467346	-128.3366711139679	-5.876834213733673	-6.416833555698394	20	20	-508.4503710269928	-518.717316865921	-7.061810708708233	-7.3058777023369155	72	71	True	False	0.4102711764248932	False
4783	not	Hey, Mary, can you cut that out?	Cut what out I’m not doing anything.	Cut what out I’m doing anything.	The tapping of your pen on your desk. It’s driving me crazy.	-53.716257095336914	-65.2970142364502	-3.581083806355794	-4.664072445460728	15	14	-91.48350179195404	-86.70819687843323	-4.356357228188288	-4.128961756115868	21	21	-351.76757085323334	-358.67939019203186	-6.171360892161989	-6.404989110571997	57	56	True	False	1.0829886391049337	False
4787	not	Wow, that terrible movie is finally over. Next time I’m picking the film, because I don’t want to end up seeing a chick flick.__eou__Well you should have picked, in the end you always complain about everything.	Not everything, just this film. Even the title is ridiculous. and it’s so long, those are the two and a half most wasted hours of my life, so much so that I’m thinking about asking them to give me my money back.	Everything, just this film. Even the title is ridiculous. and it’s so long, those are the two and a half most wasted hours of my life, so much so that I’m thinking about asking them to give me my money back.	I’m thinking of taking you back home. I thought we could have a nice evening, but you’re always so negative.	-182.39083743095398	-191.96558380126953	-3.1998392531746314	-3.427956853594099	57	56	-121.6668701171875	-118.2158203125	-3.8020896911621094	-3.694244384765625	32	32	-669.6108739376068	-675.7073240280151	-4.555176013180999	-4.628132356356268	147	146	True	False	0.2281176004194676	False
4789	not	Hi dude, you look upset, what's up?__eou__haven't been sleeping well recently.__eou__what's the problem?	Every night my roommates watch the Korean soap operas till mid-night. I am not a big fan of Korean shows and I don't know how to tell them to stop without hurting their feelings.	Every night my roommates watch the Korean soap operas till mid-night. I am a big fan of Korean shows and I don't know how to tell them to stop without hurting their feelings.	well, you can simply tell them you want to sleep, or make an arrangement for a time when the room should quiet down.	-153.77763533592224	-163.0125972032547	-3.4172807852427165	-3.704831754619425	45	44	-167.37443161010742	-164.22101593017578	-5.399175213229272	-5.297452126779864	31	31	-708.5240030288696	-714.65609395504	-5.760357748202192	-5.857836835697049	123	122	True	False	0.28755096937670865	False
4831	not	What do you say to eating out, Maggie?	Yeah, why not? We haven't been out for dinner for quite a long time. A new French restaurant has just opened in our neighborhood. We can go there.	Yeah, why? We haven't been out for dinner for quite a long time. A new French restaurant has just opened in our neighborhood. We can go there.	Do we need to book a table in advance?	-144.25126469135284	-144.1211953163147	-3.606281617283821	-3.6954152645208898	40	39	-78.85139846801758	-80.13473320007324	-5.2567598978678385	-5.342315546671549	15	15	-434.99937641620636	-436.05684518814087	-5.723676005476399	-5.814091269175211	76	75	True	False	0.08913364723706874	False
4832	not	What a wonderful party! I had a good time. How about you?__eou__I enjoyed myself, too.__eou__Shall I give you a ride home?	Yes, if it's not too much of a trouble.	Yes, if it's too much of a trouble.	It's no trouble at all because your house is on the way to my place.	-57.78366827964783	-66.15587592124939	-3.2102037933137684	-3.8915221130146698	18	17	-96.96889877319336	-94.90760946273804	-4.216039077095363	-4.126417802727741	23	23	-488.1621426343918	-494.4429706335068	-5.364419149828481	-5.493810784816742	91	90	True	False	0.6813183197009014	False
4837	not	Can you do push-ups?	Of course I can. It's a piece of cake! Believe it or not, I can do 30 push-ups a minute.	Of course I can. It's a piece of cake! Believe it or, I can do 30 push-ups a minute.	Really? I think that's impossible!	-108.05146169662476	-112.54577374458313	-3.0871846199035646	-3.310169816017151	35	34	-109.57950329780579	-109.01358103752136	-7.827107378414699	-7.786684359822955	14	14	-402.62819647789	-406.60036420822144	-6.00937606683418	-6.160611578912446	67	66	True	False	0.22298519611358625	False
