Just	JustEncouragedPreadd	JustNoPreadd	NoJust	JustDiscouragedPreadd	NoJustNoPreadd
"Dave says ""Two days ago she just stopped coming to work.""
Then Sally asks "	" You have to pee right?
And Dave replies in a hurried voice  Yep.
So up the hill to his office he went and ""Ooh hey Bev if you're not coming in tomorrow can you come pee for me, ok?""Working at a mining company is a position coveted by many in the"	"  ""What should I do?""
""--------------------------Best Tricks, Free Gadgets, and Record Breaking moments posted ALL for YOUR enjoyment"" and ____________.
 ____________"	"Dave says ""Two days ago she stopped coming to work.""
Then Sally asks "	" ""Dazed he sat there wonderin' why she would do a thing like this.""
""Please don't take my ass this time,"" she says.I have a psyduck hat and pink Azalea I'd trade for your squid chair and 10 pink hybrids :)
hi there, i can do"	" Dave:Do you know where she is?
---------------------- Forwarded by Eddy Alejandro on 01/08/2001 12:36
PM ---------------------------

	Enron North America Corp.

	From:  Christi L Nicolay             "
"Dave says ""Lana thinks he just won't show.""
Then Sally asks "	"  ""Won't, can't, will? What's the difference?""> the fire isn’t likely to go out any time soon, even though there are no reported injuries.  Holy shit man, what? Fire and airhead didnt mix well?
No better sin than that.Sony"	"  ""Why you'll let a word like that bother you?
She won't come to Kinley for the ballet, as her husband will be playing the dinosaur."""	"Dave says ""Lana thinks he won't show.""
Then Sally asks "	" ""Did La Trafficace overhear?"" (This is a running joke in this sub of someone's old moniker spelling out ""Senator Dana White"" in Spelling Bee vocabulary)Cyndaquill here I come!
Yep, my little boy is ready to fight too! (He's moreso the big brother"	" ""But why would he leave Paige to eat shit"""
"Dave says ""I've just got a bad feeling about this.""
Then Sally asks "	" ""Are you psychic?""""""not to describe stretches of nearly two-hours long held up to the camera stop, static, dramatic findings and exasperated bystanders eyes""  The best documentary's are done that way. It's more real that way.  I thought the documentary was captivating. There wasn't a"	" ""Warrant?""
in Canada, it's pretty much a requirement.
Dunno about that... Have had a few warrants in Canada and never had to sign."	"Dave says ""I've got a bad feeling about this.""
Then Sally asks "	" &ldquo;Are we renaming the company for this? AB Painters.” He says ""Paintings it is.Have you created an account yet?  If no, do it then fill in the address and give me a pm with your email address linked
This, you'll need"	"  “Can I borrow your egg cutter again?”
All this family needs is for Preston to become the next mayor of the City.
The rest of the family are definitely crooks."
"Dave says ""She just left, out of the blue, two days ago.""
Then Sally asks "	" him to drive her to No. 27 Hospital & he says ""yeah"".
I wondered how close they were after that.
Another scene which didn't make it into the programme is of Sally and Dave together in a field.
Sally says she's bad rubbish at making friends, whilst Dave says ""Me too"	" ""Oh ok.""   ""It looks like it could be a bad breakup.""   Him and Amanda (the instructor) are observing phone calls"	"Dave says ""She left, out of the blue, two days ago.""
Then Sally asks "	"  >What do you mean she left?   Dave says ""Out of the blue.""   ""Out of the blue"" is a perfect expression to use in this situation, because it implies there were no clues, or no red flags beforehand.
Does it? He goes on to talk about how it might"	" ""Thats a long time ago""  but Dave says ""One second"" and he's putting his phone on speaker and says ""Oh, my Christ"" in a really loud voice."
"Dave says ""Yesterday, we were walking along, and Alex just tripped on the side walk.""
Then Sally asks "	" what time they begin the play.
Dave replies  ""At 8:30 in the morning, but it looks like Nay must get some rest!""
Size: ""Looks like it""
Dave: ""Don't worry, we can always postpone the play untill the next day!"" The audience cheers
Guns"	" ""Who's Alex?""  And Dave says ""Oh, yeah!! That's Alex the vampire.""
Shelby is like ""Wow, isn't that Warner?""  and Dave is like ""That's Warner?! Damn, I though he was dead.""
Didn't he come off as quite friendly?"	"Dave says ""Yesterday, we were walking along, and Alex tripped on the sidewalk.""
Then Sally asks "	"
""Who was with you?""
Surprise!
They're twins.
Are they raised separately?
How do you know?
Someone said:
For me, for me, for me!
Looks cute, thinks mommy!
No, because they're girls.
They need to play together"	" ""How did that even happen?""
Alex says ""Sally tripped on the back of my hand""
And because I have flashbacks
When Ansel & I were trying to regain the connection that we once had
The letter was a present to me
She was a present when we went to the disco
"
"Dave says ""These things just happen.""
Then Sally asks "	" Dave,  ""How does he manage to get away from you?"" Dave answers:  ""He's very fast and I'm not very good at chasing him""  PC response: ""You're fast enough, good enough!""I currently have Debian testing 12.3 on an NUC running a 1.2"	  SALLY: where was your poor girlfriend when all this squirmy-wabbly-fely behavior is going on?  DAVE: uh...I've got six MORE Jerrys hanging out in my pocket.  I don't even want to think about where my poor girlfriend will be when I'm	"Dave says ""These things happen.""
Then Sally asks "	" ""Dave, she fucking died. The Tech said she was dead""
We know by this point the tech said she was dead. It's probably just awkward face and hand yes/no/Andy nodding with a disrespectful look back and forth.We did 4 nights total in Manhattan.  Every day we went to"	" *How much do you know about ghosts?*
That's good! Same joke, tree limbs."
"Dave says ""Last week they just invited me over.""
Then Sally asks "	"  ""...To fingerblast you, right?""Africa Man is mod confirmed.
# #freetheafricaBurned the card from getting too many at once. The tragedy
Depression too stronkSigh, again another striker that **BY THE NRL STANDARD**, is not"	 >Is that normal?	"Dave says ""Last week they invited me over.""
Then Sally asks "	" 1. Who took the picture? Dave says, George
2. What was is like to take the picture? Dave says, it was great, 'cause she (Sally)
has some great tits.
3. When did she take it? Dave says, 'bout a month ago.
Then"	"  > Have you talked to somebody?

 > Dave: No, I haven't talked to anybody. They kind of took me by surprise. I thought I'd wait until my stuff got there.

 Makes sense. Dave's a computer scientist first and foremost. Networking was a mere secondary consideration. That's not"
"Dave says ""The soup is just delicious.""
Then Sally asks "	"  ""But what flavor coffee?""  The last thing they say is ""Off."" And he slowly nodding up and downthere actually is more to gaining than just getting your breath back. you breathe in oxygen. when you breath out carbon dioxide. you drink fluid and sweat, among other things. you dont just breath"	" ""Sal, are you having a relationship with Jesus?""  Then she comes home."	"Dave says ""The soup is delicious.""
Then Sally asks "	" ""The orange a good color tonight?""
Hahaha you jest, but I am sure my wife would say that. She actually (other than at Chinese restaurants) loves the orange soda I bring back from California. Actually, I prefer it here over our local brand, but that works too :)Yeh"	" ""Did you sneak any of the gravy from the turkey into your soup?""  ""No I like my soup plain."""
"Dave says ""The engine in this car is just awful.""
Then Sally asks "	" ""have you ever driven a fucking car?""  Seriously. drive a high performance car before you criticize, Dave is in the most cry-baby fucking mood ever.
I do drive a car, Sally.
Stop lying, you don't even have one of these do you Dave?!? OHH NOOOOOO"	" ""Would you like his ass kicked off the planet earth?""  Then Dave and Sally pick up a turtle with their mouths.
Hopefully that would give the turtle more of a chance to live."	"Dave says ""The engine in this car is awful.""
Then Sally asks "	" ""What kind of car IS it?""
Dave thinks for a second and decides he's too old to figure it out, so he walks away and Sally says ""It's in class.""'Legerdemain' is just the term that swords specifically use to make stuns. It's why Saber spams"	 > In what way is it awful?  and Dave doesn't know what to say, but he says,   >It’s awful how awful it is.
"Dave says ""This kind of behavior is just not ok.""
Then Sally asks "	" Gordon: ""But can't they just skip?""Why does ad carry not matter if you can 1 shot people? Ad carry is probably the hardest position to play in terms of everything.
Getting fed isn't impossible. If a fed Riven spent her entire teamfight blinded in mid aa+r they will"	" ""My son said I can't enjoy the show because I'm half his age.""
Doesn't he actually acknowledge her concerns and tell her to call someone on her ability to enjoy something and not hers?
In the modern world a strongly worded statement or two probably ceases to require more action than Dave's '"	"Dave says ""This kind of behavior is not ok.""
Then Sally asks "	" ""Hmmm, I don't see you ending your relationships because of the same kind of behavior,  so if you say it's not ok to do it,  I believe you.""Speaking of the Stand, King spent a few chapters describing in excruciating detail the attack on the titular character, a guy so"	" ""What aboot racism and whether they offend for Canadian broadcasters""
it's a rhetorical question; they both know all he needs to say is yes they do but Sally wants to preserve her career and Dave wants to promote his"
"Dave says ""The article is just badly written.""
Then Sally asks "	" him if he means badly-written or badly-conducted oral sex and he says it was both, lol.
Ha!  I wonder if he picked up on the fact that none of our friends laughs along with our dirty comments! HAHAHaha...that's what she said.When i drove a"	" ""Should we change writers?""
I'm not an English major but I thought she said ""change the devil"".
I'm pretty sure she says that, but it's worded as ""coverage change"".
I had written up a list of possible Orange Lines prior to getting the tweet.  This one wasn"	"Dave says ""The article is badly written.""
Then Sally asks "	" ""Who is Dave?""Two facing charges of aggravated assault
EL PASO, Texas - A two week long investigation into multiple Wanted Fugitives in El Paso and Las Cruces has led to nine fugitives being arrested.
Nine warrants were sent by Secret Witness to the Criminal Investigations Division. Which led to a"	" ""So would you vote for a Anyone But Trump, or Maybe Trump?"" I thought he would have said ""I'd vote for Bernie Sanders"" but he didn't. Why not???
I can't remember exactly but I think it was for Bernie Sanders because he said Bernie Sanders rejected personal favors from Trump and once he"
"Dave says ""The headphones just won't untangle.""
Then Sally asks "	" I have a theory for that you should try  ""Okay Sally, get your loupe out, let's have a read through before I wake up my entire family for the 5th time.""
Then Sally unrolls Doug's flourescent duct tape tube lamp ....I’ve not checked out Song"	~~Dave for help~~ if he wants some help.	"Dave says ""The headphones won't untangle.""
Then Sally asks "	"  ""Fair trade then?""This theory is kinda meh....Especially the vatican. Therefore, I'll take this too seriously, as I can see reading from a different perspective.       I like the part where young Morgan (John Langahan) is receiving the we still believe in you"	" the question /u/DaveCarson asked in his tuesday post.  ""How THE FUCK???""  His answer comes a few minutes later, you'll love it.
Ah ok. I read his answer before seeing this post and was slightly amused with how no one else answered. This makes it funnier"
"Dave says ""Cutting up a jackfruit is just tedious.""
Then Sally asks "	" if there is something particularly appealing about a jackfruit.
Nope. Dave says it's just tedious.
What if Dave's point is that it just isn't a good idea to use inferior products just because they're easier?
I think so too, but Im guessing Sally read it the wrong way, as"	 “Why not just eat the apples and the bananas Gill and Gill? I hear that’s good for workouts.”  Dave: “What are you talking about?”	"Dave says ""Cutting up a jackfruit is tedious.""
Then Sally asks "	" ""Is it?""  ""No, it tastes quite good,"" Dave answers, enjoying two fingers of brickwood
I have no idea what any of you just said
Something about Sally a dick sucking bitch who has no idea what goes on between two boys who work with nutsackLol I wrote that.
"	" ""Dave... have you gotten any kinks during sex?""
Dave reads out back cover of Sally’s kink mag  “Hi. I want to shove my whole dick up your ass and cum.”"
"Dave says ""Their sense of humor is just the worst.""
Then Sally asks "	" Dave: Are you guys like British, or something?Sold out bonus tracks or live songs?  Just picked up the Bob Rock RIOT vinyl from RSD. Should make my collection complete so unless they do a second press I've got no motivation to get this randomly pop up.
I'm only familiar with"	" ""What's his favorite song?""  ""Happy Together""  ""What else have they done?""  ""So much stuff!  We're so lucky.  Umm, 'Magic Bus,' has a weird vibe that's important to Cee-Lo, and he's got a real love of our song '"	"Dave says ""Their sense of humor is the worst.""
Then Sally asks "	" ""From where I'm standing""
But it's a joke, you chuckled and moved on...
Yeah, but Dave added in the unnecessary ""sense of humor"" to throw out another 'Not they're sense of humor' joke.
It's a play on words for their *sense of humor*, which she"	" ""I hear the black guy has a huge dick!""  r/ThatHappened
Yeah it does
So why waste your time threatening to throw trash at people you don’t know?  You have clearly been contaminated by show business.
the McRib makes us crazy  I would’"
"Dave says ""Mammoths are just gigantic.""
Then Sally asks "	"  ""So, Sasquatch isn't just a mythical creature?""Game Of Thrones Season 8 date and times confirmed including Peter Dinklage's diary plot
The most anticipated final season of Game Of Thrones will be officially unveiled at Westeros.org on April 24 (Picture: HBO)
Toarchal"	 Edit: I'm a good speller	"Dave says ""Mammoths are gigantic.""
Then Sally asks "	" ""Where are they now?'  Audience laughter.   Same joke I'm sure you and the others realized haha :)He's in a cell fucking theIris. In the police parking lot. With a microphone, filmed by a cop. Waggling at the sight of his cock, blond hair coming"	" ""Dayuuum Dave you be fine  U understand that?""
sally is the real hero"
"Dave says ""The movie is just superb.""
Then Sally asks "	" *""Was Arnold Shwarzenegger Han Solo or Obi Wan?!""*
hehehehe. very funny winning a Golden Globe.
Very funny acting in a film that's winning two Golden Globes.u wanna look good.. don't desert ur looks to get a zeta
how else will I"	"  ""When we get outside they are""  and Dave replies   ""Far from superb. Far from far from superb. How in the ***NEXT***  segment Sally?
Hahahaahhahhaaa that was the best part. It was literally nobody beside Dave."	"Dave says ""The movie is superb.""
Then Sally asks "	" ""Dave, was the striptease close enough to perfection?""  Dave says, ""Absolutely!""I only have 21 keys will that be enough for aviator cert?
Lol man I only have this trying to get rid of my crates. What's your Id?
Lol that makes sense why"	" Slightly paraphrased:  ""Isn't that the most spectacularly subjective statement ever?""  Awesome.
Sally(i) all the way!"
"Dave says ""Smith just abhors Clancey's guts.""
Then Sally asks "	"  ""Why did you let him on board the women and children's transport""Israeli doxycycline kills my sex drive. I love this drug. Moral of the story -  take doxycycline, and enjoy your nonexistent sex drive.
Have you tried benzodiazepines like Xanax? I"	" ""How come?""
""Why, because he knows more about it than you?""
Larry adds  ""AND you guys don't.""
#"	"Dave says ""Smith abhors Clancey's guts.""
Then Sally asks "	" Dave: Kicks so much ass, Clancey would piss his pants.   I'm pretty sure Dave and st Betrot preach hate against gays or something equally as vile as this quote.
Fuck. How can I upvote an Oklahoma reference? -30 for pointing out homophobia
Or *maybe* its"	" *""Does that mean you hate me?""*
*the game of the three girls giggles happily*
*their game is being difficult names, such as Sonny, or guys who start with ""E"". What will be in their championship game?!*
*Smith again reminds Sally of the dummy she threw in"
"Dave says ""This wall paper is just horrendous.""
Then Sally asks "	" ""Hey Dave. What are you talking about?""
""I dunno. Let's go have a word to Cheryl.""
Then Candice says *""Rich boy is a nark""*
Rayn’tanto Tat, Rayn Pinnin-junts!
*cut to a picture of"	" ""Yes, would you say ""horrendous""?  ""Absolutely"""	"Dave says ""This wall paper is horrendous.""
Then Sally asks "	"  ""What makes you shout?""
and Dave says  ""Because I don't like it""
And then there was Sally's dad. And everyone around and people for miles around so they could all hear him say   ""I doodled all over it, and oh my god why did you say that"	" ""What would Freud say?""
I bet Freud'd have an equally unsatisfying answer."
"Dave says ""My mother-in-law's quiche is just to die for.""
Then Sally asks "	"  ""So, have you told your wife you make quiche?""
Sally says ""Not yet. He's been skinnier lately, but it could be all the exercise.""
At that point, Dave's son and her husband come in saying ""Shhhhhh. There's people here."" She walks"	"  ""So what's your happens when you die"""	"Dave says ""My mother-in-law's quiche is to die for.""
Then Sally asks "	" ""have you really been far even as decided to use even go want to do look more like?""  Edit: fixed for we
""Have you really been *farther*?""
Sandwich?Well they upped the strength and quality in Lorazepam since Alprazolam became more"	"  ""What was the delivery time?"""
"Dave says ""That movie was just fantastic!""
Then Sally asks "	" ""For you?""  Dave: ""I enjoyed it thoroughly.""This might be a dumb question, but how will the paper texture end up being? I'm considering flipping my Citadel mat over and painting it white, will the shape of it affect the paper texture?
Given a laser printer the paper texture should be"	" ""Did you see that movie at all?""  ""Oh yeah, I went to space. That movie was just fantastic!"""	"Dave says ""That movie was fantastic!""
Then Sally asks "	"  ""You like the movie?""   Dave  responds with   ""Yes, very much.""   Followed by one of the lights changing back to his normal green colorI wouldn't dare touch this computer with dirty, hands. Only autoclickers and smurf accounts, no way would I"	  *have you seen it?*
"Dave says ""The stars are just extrordinary tonight.""
Then Sally asks "	" Well, she said star something.Welcome :D Welcome to the best freakin club on the planet! What was your first jersey?
I have lots of jerseys but my first was a classy red throwback Mike Modano :) Ps I'm your age and in my first year at Apple(now Amazon) as"	" ""just me and those fireflies..."""	"Dave says ""The stars are extrordinary tonight.""
Then Sally asks "	" ""What have you got there Dave?""
I DON'T KNOW! WHAT HAVE YOU GOT THERE SALLY?!
Sally gets absolutely confused at what she said, she has no idea Dave doesn't know what he has at this point
""What have you got in that bag Dave? I'm worried's all"	"  ""when you flew up here can you explain what happened to our chicken?""
""She's fucking dead, with an earthworm on her.""
""You could have made your chicken explode in a romantic way but you couldn't"""
"Dave says ""Your garden is just gorgeous.""
Then Sally asks "	"  ""What explains that pretty lad?"" and Dave says   ""Because he was born that way.""  And it's a romcom until the end.   Heheh.Removing chocolate bars from the game could cause problems like the mystery drink dissapearing. There's ways around it, like"	" ""So is this"" hahaha
My friend objectively says ""this is the best show ever"" and I he bucks up and smiles like he's just won the lottery."	"Dave says ""Your garden is gorgeous.""
Then Sally asks "	" ""Why am I mole jail?""
Sally says again, ""Dave says that your garden is gorgeous.  You are welcome to a garden of friendship.""  Sally hugs her.   Then Dave and the rest lift the lid her her prison.  She protests that she can't have a garden, but they"	" about the giant sign on the trellis.
I am garden-ignorant... What exactly does it say? The only thing I caught was ""Don't Forget!""
Came here to say that, will say that."
