source_dataset	dataset_role	source_row_index	id	word	subset	generated_from	n_candidates	n_items	mean_candidates_per_item	mean_own_context_log_prob_advantage	median_own_context_log_prob_advantage	mean_own_context_log_prob_advantage_per_token	own_context_win_rate	weighted_own_context_win_rate	weighted_own_context_log_prob_advantage	top1_own_context_win_rate	top1_mean_own_context_log_prob_advantage	mean_unique_samples_obtained	min_unique_samples_obtained	mean_sample_draw	source_file	model_dir	model_label	model_order	condition	condition_label	generated_from_label	item_key
only	discourse_particle	2	501	only	h	P_prime	50	1	50.0	0.1419568991661071	-0.0856274366378783	0.0025715888628828	0.44	0.0434308151630893	-0.2367619606261081	0.0	-0.5055605173110962	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S' samples	only:2:501
only	discourse_particle	3	649	only	h	P	50	1	50.0	0.2163898253440856	0.1544191837310791	0.0037347950594512	0.64	0.8516796958801729	0.6730484870812473	1.0	0.7096803188323975	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S samples	only:3:649
only	discourse_particle	3	649	only	h	P_prime	50	1	50.0	0.2788229489326477	0.172676682472229	0.0050433065474619	0.74	0.2765420853868056	-0.0745414444221857	1.0	0.4231175184249878	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S' samples	only:3:649
only	discourse_particle	4	660	only	h	P	50	1	50.0	1.550551357269287	1.3400729298591614	0.0312233394594849	0.88	0.9999959028743456	0.927605473915902	1.0	0.0912834405899047	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S samples	only:4:660
only	discourse_particle	4	660	only	h	P_prime	50	1	50.0	0.9427585244178772	0.8129975199699402	0.0183937632163748	0.7	0.3260593455695003	-0.0503286396096154	0.0	-1.3359357118606567	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S' samples	only:4:660
only	discourse_particle	5	687	only	h	P	50	1	50.0	0.191279501914978	0.260477066040039	0.006263653129683	0.64	0.90967160531775	0.5968852142789671	1.0	0.3499637842178345	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S samples	only:5:687
only	discourse_particle	5	687	only	h	P_prime	50	1	50.0	0.194855031967163	0.1911075711250305	0.0080607896853903	0.56	0.752229921544487	0.7853306818270956	1.0	0.2250053882598877	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S' samples	only:5:687
only	discourse_particle	6	745	only	h	P	50	1	50.0	0.0775049471855163	0.0767813920974731	0.0013027545837554	0.54	0.0708877700615304	-0.1910306200461988	1.0	0.0847294330596923	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S samples	only:6:745
only	discourse_particle	6	745	only	h	P_prime	50	1	50.0	0.1218940758705139	0.1828656792640685	0.0022590751070784	0.7	0.9813414198595776	0.1559720862468348	1.0	0.4731086492538452	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S' samples	only:6:745
only	discourse_particle	7	794	only	h	P	50	1	50.0	1.0522833275794985	0.8325406312942505	0.0232887571331215	0.86	0.9999960920904716	1.117189930807886	1.0	1.1500333547592163	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S samples	only:7:794
only	discourse_particle	7	794	only	h	P_prime	50	1	50.0	0.7109144258499146	0.8419685363769531	0.0253811393142262	0.7	0.6952359896433788	0.8459068062137601	1.0	6.870825529098511	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S' samples	only:7:794
only	discourse_particle	8	965	only	h	P	50	1	50.0	0.4037008833885193	0.4087444543838501	0.0194076088624387	0.84	0.9998877696762852	0.4324655788518005	1.0	0.4269640445709228	50.0	50	51.66	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S samples	only:8:965
only	discourse_particle	8	965	only	h	P_prime	50	1	50.0	0.6049523019790649	-0.0387221574783325	0.0244236840954847	0.42	0.0299139758514242	-0.2756983837801805	1.0	2.3583314418792725	50.0	50	37.44	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S' samples	only:8:965
only	discourse_particle	9	966	only	h	P	50	1	50.0	0.0591863274574279	-0.0180975198745727	0.0013196100350744	0.5	0.15215132150478	-0.126985139219904	1.0	0.00086510181427	50.0	50	28.24	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S samples	only:9:966
only	discourse_particle	9	966	only	h	P_prime	50	1	50.0	0.041712999343872	0.0364631414413452	0.0020786705893422	0.56	0.8573777299947879	0.134433109055535	1.0	0.5413491725921631	50.0	50	32.36	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S' samples	only:9:966
only	discourse_particle	10	1038	only	h	P	50	1	50.0	8.81780291080475	5.305266380310059	0.2715983083240094	0.92	0.6464246026596016	3.737506619824994	1.0	25.91245758533477	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S samples	only:10:1038
only	discourse_particle	10	1038	only	h	P_prime	50	1	50.0	5.518409357070923	5.469026863574982	0.1541667617892765	0.94	0.7037354169699251	1.2533657395964526	1.0	2.15962827205658	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S' samples	only:10:1038
only	discourse_particle	11	1142	only	h	P	50	1	50.0	3.1530379390716554	2.3310409784317017	0.0717246620295823	0.82	0.969595727943469	1.5232765222278164	1.0	0.3105630874633789	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S samples	only:11:1142
only	discourse_particle	11	1142	only	h	P_prime	50	1	50.0	2.1689141607284546	2.02222216129303	0.0651922527952383	0.86	0.9668904250309998	2.118107389630291	1.0	0.8933587074279785	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S' samples	only:11:1142
only	discourse_particle	12	1272	only	h	P	50	1	50.0	0.861753740310669	0.982750117778778	0.0325181684196165	0.68	0.812193220248737	1.9217737042267813	1.0	2.818044900894165	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S samples	only:12:1272
only	discourse_particle	12	1272	only	h	P_prime	50	1	50.0	0.4903176712989807	0.600416898727417	0.0222515422639729	0.76	0.9509064444590508	0.5334649817331157	1.0	1.0003691911697388	50.0	50	25.52	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S' samples	only:12:1272
only	discourse_particle	13	1368	only	h	P	50	1	50.0	1.92773184299469	1.628273844718933	0.0917749462059004	0.92	0.9846883486617606	1.420733395190214	1.0	2.665610432624817	50.0	50	25.82	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S samples	only:13:1368
only	discourse_particle	13	1368	only	h	P_prime	50	1	50.0	2.705540883541107	2.263324558734894	0.1143310862431992	0.88	0.651383822679066	2.063260573450284	1.0	0.233100414276123	50.0	50	25.86	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S' samples	only:13:1368
only	discourse_particle	14	1446	only	h	P	50	1	50.0	3.0344398474693297	3.0632655024528503	0.1387462260523051	0.88	0.9366509178491678	3.189983980992791	1.0	3.232428789138794	50.0	50	25.72	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S samples	only:14:1446
only	discourse_particle	14	1446	only	h	P_prime	50	1	50.0	2.974129176139832	2.8231606483459477	0.1403737929280069	0.9	0.946487694257641	2.449722149811069	1.0	3.3111422061920166	50.0	50	26.42	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S' samples	only:14:1446
only	discourse_particle	15	1493	only	h	P	50	1	50.0	3.0974160981178285	2.487874984741211	0.0619877636492097	0.92	0.9981342996578896	2.862749845031145	1.0	3.024220108985901	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S samples	only:15:1493
only	discourse_particle	15	1493	only	h	P_prime	50	1	50.0	4.350442748069764	4.11718362569809	0.079356428055185	0.86	0.7558989534050722	3.465661162068383	1.0	11.60231900215149	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S' samples	only:15:1493
only	discourse_particle	16	1538	only	h	P	50	1	50.0	0.8129129648208618	1.027174174785614	0.039108682498444	0.76	0.3741755412568627	-0.12770209121775	0.0	-1.0157933235168457	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S samples	only:16:1538
only	discourse_particle	16	1538	only	h	P_prime	50	1	50.0	0.7992309999465942	0.9442880153656006	0.0414487804677187	0.7	0.9857028275961922	0.9429426870101116	1.0	1.5098448991775513	50.0	50	27.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S' samples	only:16:1538
only	discourse_particle	17	1577	only	h	P	50	1	50.0	0.2477590632438659	0.1171870827674865	0.0101722142932803	0.6	0.5851962242079654	0.1114117413216733	1.0	0.055794358253479	50.0	50	26.86	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S samples	only:17:1577
only	discourse_particle	17	1577	only	h	P_prime	50	1	50.0	0.1454850387573242	0.068973958492279	0.0048470325181009	0.62	0.4637920906825879	-0.0188409905052366	1.0	0.0163400173187255	50.0	50	26.88	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S' samples	only:17:1577
only	discourse_particle	18	1579	only	h	P	50	1	50.0	0.4085612750053405	0.4609413146972656	0.0101229591104635	0.74	0.508107965130468	0.1490211340727406	0.0	-0.1437251567840576	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S samples	only:18:1579
only	discourse_particle	18	1579	only	h	P_prime	50	1	50.0	0.3719970464706421	0.1867284774780273	0.013090282116326	0.58	0.6427260087162333	0.2055983531074482	0.0	-0.966803789138794	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S' samples	only:18:1579
only	discourse_particle	19	1602	only	h	P	50	1	50.0	2.7668427991867066	2.59221225976944	0.0728555003440012	0.82	0.9999856597886434	5.060086398512184	0.0	-0.4489469528198242	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S samples	only:19:1602
only	discourse_particle	19	1602	only	h	P_prime	50	1	50.0	2.40992360830307	2.6552003026008606	0.0551800056434755	0.88	0.6991003880035518	2.1026799765042385	1.0	2.208534598350525	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S' samples	only:19:1602
only	discourse_particle	20	1624	only	h	P	50	1	50.0	3.9540707898139953	2.974462866783142	0.1799063960056238	0.98	0.9991629438286964	1.9273643118949029	1.0	6.896148681640625	50.0	50	25.68	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S samples	only:20:1624
only	discourse_particle	20	1624	only	h	P_prime	50	1	50.0	2.484466416835785	2.5615524649620056	0.1373339546406073	0.9	0.960164555838775	3.27194986331728	1.0	3.340578079223633	50.0	50	26.04	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S' samples	only:20:1624
only	discourse_particle	21	1817	only	h	P	50	1	50.0	0.0908733940124511	0.0511626005172729	0.0016603030820259	0.68	0.0093797333681953	-0.1423019777734011	1.0	0.4135596752166748	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S samples	only:21:1817
only	discourse_particle	21	1817	only	h	P_prime	50	1	50.0	0.0159726357460021	0.0411802530288696	0.0004997494794929	0.62	0.773463426114249	0.1446558476054107	1.0	0.1600385904312133	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S' samples	only:21:1817
only	discourse_particle	22	1888	only	h	P	50	1	50.0	0.5125199389457703	0.2087700366973877	0.0105140737910673	0.6	0.8882983048705801	0.2529135481638476	1.0	0.0793778896331787	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S samples	only:22:1888
only	discourse_particle	22	1888	only	h	P_prime	50	1	50.0	0.6336627674102783	0.6348571181297302	0.0132443724827713	0.74	0.8420832384308015	0.0200626943249471	1.0	2.2076512575149536	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S' samples	only:22:1888
only	discourse_particle	23	1891	only	h	P	50	1	50.0	0.1296101021766662	0.146300733089447	0.0019270714240655	0.64	0.0178347503298885	-0.1731891321314801	0.0	-0.3172271251678467	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S samples	only:23:1891
only	discourse_particle	23	1891	only	h	P_prime	50	1	50.0	0.0981700778007507	0.0710264444351195	0.0014258729471581	0.64	0.9551200781127792	0.2201848892314278	0.0	-0.033388614654541	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S' samples	only:23:1891
only	discourse_particle	24	2032	only	h	P	50	1	50.0	0.7061149930953979	0.8099142909049988	0.0109831003759927	0.78	0.8646594061768593	0.7926692688702355	0.0	-0.1486449241638183	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S samples	only:24:2032
only	discourse_particle	24	2032	only	h	P_prime	50	1	50.0	0.4799690461158752	0.4314289689064025	0.0077318012603747	0.64	0.9955523217202652	0.955123937253663	1.0	1.1477208137512207	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S' samples	only:24:2032
only	discourse_particle	25	2038	only	h	P	50	1	50.0	3.5278799867630006	3.144167482852936	0.0610799611442534	0.92	0.021537437915526	0.0129630060007667	1.0	1.3855191469192505	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S samples	only:25:2038
only	discourse_particle	25	2038	only	h	P_prime	50	1	50.0	2.4200380730628965	2.3409730195999146	0.0691449154860439	0.78	0.9999955739277276	4.912490794302402	1.0	6.289231061935425	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S' samples	only:25:2038
only	discourse_particle	26	2118	only	h	P	50	1	50.0	3.362658107280731	3.216885566711426	0.1045707341253076	0.94	0.9999541902016712	1.9448446141885096	1.0	0.8392351865768433	50.0	50	28.04	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S samples	only:26:2118
only	discourse_particle	26	2118	only	h	P_prime	50	1	50.0	4.145851757526398	3.831100225448608	0.0832739651601493	0.94	0.6236393085007084	-0.0914242057891139	1.0	0.425984263420105	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S' samples	only:26:2118
only	discourse_particle	27	2232	only	h	P	50	1	50.0	0.3701436853408813	0.4395920038223266	0.006764426516258	0.72	0.997987559402464	0.6788414494297524	1.0	0.4231667518615722	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S samples	only:27:2232
only	discourse_particle	27	2232	only	h	P_prime	50	1	50.0	0.493366892337799	0.4588252305984497	0.0090643996494307	0.68	0.5455426564855004	0.1510463687140819	1.0	1.0282076597213743	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S' samples	only:27:2232
only	discourse_particle	28	2333	only	h	P	50	1	50.0	0.3860261034965515	0.1474892497062683	0.0091524998710555	0.58	0.5820457365625561	-0.1430894910758186	0.0	-1.189639449119568	50.0	50	26.2	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S samples	only:28:2333
only	discourse_particle	28	2333	only	h	P_prime	50	1	50.0	0.5565206289291382	0.5059890151023865	0.0219724201722608	0.74	0.7440647939575175	0.6141213751650962	1.0	0.1925700902938842	50.0	50	26.02	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S' samples	only:28:2333
only	discourse_particle	29	2405	only	h	P	50	1	50.0	1.1003683233261108	0.7529495358467102	0.0284712458240191	0.86	0.9713506239987864	1.271919469164598	0.0	-0.3530328273773193	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S samples	only:29:2405
only	discourse_particle	29	2405	only	h	P_prime	50	1	50.0	0.7857509016990661	0.6413412690162659	0.0216123941845241	0.68	0.9660408375077094	1.452316692428461	0.0	-0.3816256523132324	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only	S' samples	only:29:2405
not	meaning_control	0	5	not	h	P	50	1	50.0	13.339067084789276	13.533045530319214	0.3256035865091816	0.96	0.9999999999982612	1.7303312258325196	1.0	7.839523196220398	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)	S samples	not:0:5
not	meaning_control	0	5	not	h	P_prime	50	1	50.0	17.659570574760437	17.27412623167038	0.4147916861542924	0.96	0.747797687850709	9.104744756013814	1.0	11.28216290473938	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)	S' samples	not:0:5
not	meaning_control	1	7	not	h	P	50	1	50.0	2.5618700623512267	2.1811829805374146	0.0383080215051638	0.94	0.0072545043428018	-1.3369223107673929	1.0	4.360060811042786	50.0	50	25.98	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)	S samples	not:1:7
not	meaning_control	1	7	not	h	P_prime	50	1	50.0	3.223989152908325	2.242025434970856	0.0722448297322863	0.78	0.9887005095961576	1.4897353487543263	1.0	1.3581950664520264	50.0	50	26.32	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)	S' samples	not:1:7
not	meaning_control	2	15	not	h	P	50	1	50.0	24.52819183588028	22.37077569961548	0.5685586785283323	1.0	1.0	17.55211259085867	1.0	32.74976575374603	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)	S samples	not:2:15
not	meaning_control	2	15	not	h	P_prime	50	1	50.0	53.17001583814621	55.1271350979805	0.9358726370359082	1.0	1.0	38.06540763710202	1.0	69.74441027641296	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)	S' samples	not:2:15
not	meaning_control	3	71	not	h	P	50	1	50.0	3.2581770825386047	3.236020445823669	0.1204330528524952	0.9	0.9620869781069982	1.5769580188753278	1.0	2.814010500907898	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)	S samples	not:3:71
not	meaning_control	3	71	not	h	P_prime	50	1	50.0	7.232013292312622	3.348576068878174	0.2759793984360653	0.82	0.9959612821090784	3.990510628186296	1.0	21.07285916805268	50.0	50	26.58	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)	S' samples	not:3:71
not	meaning_control	4	81	not	h	P	50	1	50.0	24.046824159622197	25.532201528549194	1.1152557579791438	1.0	1.0	16.164741124773013	1.0	20.055881142616272	50.0	50	26.52	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)	S samples	not:4:81
not	meaning_control	4	81	not	h	P_prime	50	1	50.0	34.29981371402741	33.36208134889603	1.690534732086652	1.0	1.0	26.79775473882824	1.0	24.18335962295532	50.0	50	39.6	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)	S' samples	not:4:81
not	meaning_control	5	226	not	h	P	50	1	50.0	0.2412354016304016	0.1567821502685546	0.0034645552470757	0.6	0.1097740376293444	-0.2487567344649451	1.0	0.5369229316711426	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)	S samples	not:5:226
not	meaning_control	5	226	not	h	P_prime	50	1	50.0	0.6791312599182129	0.472625970840454	0.0101645407887722	0.78	0.8696243515586302	1.1865141760685272	0.0	-0.2695246934890747	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)	S' samples	not:5:226
not	meaning_control	6	244	not	h	P	50	1	50.0	23.958469886779785	23.39169704914093	0.4161748414482397	1.0	1.0	16.17154212839875	1.0	14.352074146270752	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)	S samples	not:6:244
not	meaning_control	6	244	not	h	P_prime	50	1	50.0	17.534775269031524	16.01299899816513	0.3868011508656614	1.0	1.0	9.344720483577944	1.0	14.34264314174652	50.0	50	25.6	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)	S' samples	not:6:244
not	meaning_control	7	272	not	h	P	50	1	50.0	2.3503599524497987	1.9770728349685671	0.0545809382032547	0.84	0.9999467476011704	0.7796478617784426	1.0	6.247639894485474	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)	S samples	not:7:272
not	meaning_control	7	272	not	h	P_prime	50	1	50.0	2.305203399658203	2.1202229857444763	0.0721993623568698	0.92	0.9998222882844632	2.0320524497742403	1.0	0.6407374143600464	50.0	50	25.52	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)	S' samples	not:7:272
not	meaning_control	8	302	not	h	P	50	1	50.0	0.1709753084182739	0.1048078536987304	0.0022885677584365	0.56	0.0152835607400597	-0.4481998768346211	1.0	0.3349291086196899	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)	S samples	not:8:302
not	meaning_control	8	302	not	h	P_prime	50	1	50.0	0.0610384559631347	0.148305058479309	0.0012288239331721	0.6	0.5770538639924703	0.0362830769725151	0.0	-0.4775049686431885	50.0	50	25.5	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_item_condition_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)	S' samples	not:8:302
