particle	component	position_label	corruption_mode	target_type	eval_mode	top_k	site_set_type	effect_score_mean	effect_score_ci_low	effect_score_ci_high	run_label	run_label_pretty	run_dir
just	attn	utterance_final	prompt_without	generated	sufficiency	3	localized	0.0074862595383634			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	attn	utterance_final	prompt_without	generated	sufficiency	3	random_mean	0.0028691559976962			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	attn	utterance_final	prompt_without	generated	sufficiency	5	localized	0.0146371602038694			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	attn	utterance_final	prompt_without	generated	sufficiency	5	random_mean	0.0023041483664375			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	attn	utterance_final	prompt_without	generated	sufficiency	10	localized	0.0214306314386402			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	attn	utterance_final	prompt_without	generated	sufficiency	10	random_mean	0.0015282850013928			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	attn	utterance_final	prompt_without	gold	sufficiency	1	localized	0.0005370713766611			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	attn	utterance_final	prompt_without	gold	sufficiency	1	random_mean	0.0001902469573974			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	attn	utterance_final	prompt_without	gold	sufficiency	3	localized	0.0024914212721668			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	attn	utterance_final	prompt_without	gold	sufficiency	3	random_mean	0.0002101383140895			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	attn	utterance_final	prompt_without	gold	sufficiency	5	localized	0.0028502075190076			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	attn	utterance_final	prompt_without	gold	sufficiency	5	random_mean	0.0010989085807863			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	attn	utterance_final	prompt_without	gold	sufficiency	10	localized	0.004395319775402			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	attn	utterance_final	prompt_without	gold	sufficiency	10	random_mean	0.0010808154805809			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	generated	necessity	1	localized	0.0007446645638238			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	generated	necessity	1	random_mean	0.0003474112740596			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	generated	necessity	3	localized	0.0012842563783956			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	generated	necessity	3	random_mean	0.0018336186667229			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	generated	necessity	5	localized	0.0028814785588736			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	generated	necessity	5	random_mean	0.0021046544878527			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	generated	necessity	10	localized	0.0044086054504167			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	generated	necessity	10	random_mean	0.0034527463591206			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	gold	necessity	1	localized	0.000912509003067			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	gold	necessity	1	random_mean	6.373117527313921e-05			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	gold	necessity	3	localized	0.0015461852526341			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	gold	necessity	3	random_mean	3.464597190204696e-05			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	gold	necessity	5	localized	0.0014098900813354			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	gold	necessity	5	random_mean	0.0007610332546692			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	gold	necessity	10	localized	0.0006357740477547			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	gold	necessity	10	random_mean	0.0014176595839385			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	generated	sufficiency	1	localized	0.0012848695893687			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	generated	sufficiency	1	random_mean	0.0009220517533382			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	generated	sufficiency	3	localized	0.0017789225024329			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	generated	sufficiency	3	random_mean	0.0012317837104239			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	generated	sufficiency	5	localized	0.0031200977612907			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	generated	sufficiency	5	random_mean	0.0021626531171944			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	generated	sufficiency	10	localized	0.0035043886458557			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	generated	sufficiency	10	random_mean	0.0025704962501477			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	gold	sufficiency	1	localized	0.0003600018936077			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	gold	sufficiency	1	random_mean	-0.0001492553089069			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	gold	sufficiency	3	localized	0.0001636597035037			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	gold	sufficiency	3	random_mean	0.0006317729477574			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	gold	sufficiency	5	localized	-0.0003083519170906			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	gold	sufficiency	5	random_mean	0.000463730968182			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	gold	sufficiency	10	localized	-0.0017763361364025			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	mlp	utterance_final	prompt_without	gold	sufficiency	10	random_mean	0.0014276323206344			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	generated	necessity	1	localized	0.0089990447412755			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	generated	necessity	1	random_mean	0.0040078423256288			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	generated	necessity	3	localized	0.0131763081271441			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	generated	necessity	3	random_mean	0.0034651424174084			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	generated	necessity	5	localized	0.0152778278944647			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	generated	necessity	5	random_mean	0.0053937585450675			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	generated	necessity	10	localized	0.0193845302715917			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	generated	necessity	10	random_mean	0.0055657409670302			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	gold	necessity	1	localized	0.0031179406739629			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	gold	necessity	1	random_mean	0.0018628047599849			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	gold	necessity	3	localized	0.0036119314932001			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	gold	necessity	3	random_mean	0.0011569896551496			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	gold	necessity	5	localized	0.0030455937706936			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	gold	necessity	5	random_mean	0.0019084009768965			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	gold	necessity	10	localized	0.0040730063782522			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	gold	necessity	10	random_mean	0.0019909637423912			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	generated	sufficiency	1	localized	0.0125946448994038			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	generated	sufficiency	1	random_mean	0.004396177545768			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	generated	sufficiency	3	localized	0.0175087173298481			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	generated	sufficiency	3	random_mean	0.0075876632840481			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	generated	sufficiency	5	localized	0.0203156900430845			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	generated	sufficiency	5	random_mean	0.0098237489072929			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	generated	sufficiency	10	localized	0.0254972776525169			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	generated	sufficiency	10	random_mean	0.0078504304082053			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	gold	sufficiency	1	localized	0.0046233410646927			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	gold	sufficiency	1	random_mean	0.0013888062943357			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	gold	sufficiency	3	localized	0.0050025589390157			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	gold	sufficiency	3	random_mean	0.0018799356474455			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	gold	sufficiency	5	localized	0.0045599643306135			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	gold	sufficiency	5	random_mean	0.0036662933170335			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	gold	sufficiency	10	localized	0.0062739053758642			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
just	resid	utterance_final	prompt_without	gold	sufficiency	10	random_mean	0.0028409723162653			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just
only	attn	utterance_final	prompt_without	generated	necessity	1	localized	0.001640795905869			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	generated	necessity	1	random_mean	0.0001730276345136			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	generated	necessity	3	localized	0.0035785966688993			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	generated	necessity	3	random_mean	0.0003218263726156			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	generated	necessity	5	localized	0.0061163847833708			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	generated	necessity	5	random_mean	0.00078680029188			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	generated	necessity	10	localized	0.0111250279719172			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	generated	necessity	10	random_mean	0.0007056198621977			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	gold	necessity	1	localized	-0.0008895332749821			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	gold	necessity	1	random_mean	-0.0002744591206197			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	gold	necessity	3	localized	-0.0012277934187733			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	gold	necessity	3	random_mean	-0.0002268429333273			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	gold	necessity	5	localized	-0.0007145517660954			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	gold	necessity	5	random_mean	0.0004391111934004			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	gold	necessity	10	localized	0.0027788380480137			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	gold	necessity	10	random_mean	-0.0001485845636619			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	generated	sufficiency	1	localized	0.0040272807750587			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	generated	sufficiency	1	random_mean	0.0004407299775221			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	generated	sufficiency	3	localized	0.007566079619585			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	generated	sufficiency	3	random_mean	0.0008461793581675			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	generated	sufficiency	5	localized	0.0111032800792991			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	generated	sufficiency	5	random_mean	0.0014964709973454			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	generated	sufficiency	10	localized	0.017082004244065			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	generated	sufficiency	10	random_mean	0.0017282334986492			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	gold	sufficiency	1	localized	0.0021883531165727			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	gold	sufficiency	1	random_mean	0.0001703338529507			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	gold	sufficiency	3	localized	0.0040523266953958			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	gold	sufficiency	3	random_mean	-0.000242512383585			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	gold	sufficiency	5	localized	0.0052890352057937			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	gold	sufficiency	5	random_mean	0.000231588166548			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	gold	sufficiency	10	localized	0.0092705285981031			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	attn	utterance_final	prompt_without	gold	sufficiency	10	random_mean	0.0014026900468496			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	generated	necessity	1	localized	0.0012140341933365			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	generated	necessity	1	random_mean	0.0001480964978593			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	generated	necessity	3	localized	0.0014379780983599			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	generated	necessity	3	random_mean	0.0001758752942959			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
