source_dataset	dataset_role	source_row_index	id	word	subset	context	w_word	wo_word	followup_metadata_only	with_without_diff	generated_from	generated_from_text	sampling_strategy	prompt_mode	top_p	temperature	base_seed	condition_seed	samples_requested	unique_samples_obtained	max_sample_draws	sample_draw	unique_rank	response	normalized_response	raw_generation	log_prob_given_P	log_prob_given_P_prime	log_prob_given_P_per_token	log_prob_given_P_prime_per_token	token_count_given_P	token_count_given_P_prime	own_log_prob	other_log_prob	own_log_prob_per_token	other_log_prob_per_token	own_context_log_prob_advantage	own_context_log_prob_advantage_per_token	own_context_win	include_context
just	discourse_particle	10	5138	just	h	Do you mind if I ask your friend out?	Of course, but we aren't going out, we're just friends.	Of course, but we aren't going out, we're friends.	Okay, that's good.	0.1151122086	P_prime	Of course, but we aren't going out, we're friends.	nucleus	base	0.9	1.0	20260416	2037838052	50	50	200	34	34	0k, I don't mind if you two go out, just as long as you go out, I was thinking, maybe, Starbucks, to get some coffee.	0k, i don't mind if you two go out, just as long as you go out, i was thinking, maybe, starbucks, to get some coffee.	0k, I don't mind if you two go out, just as long as you go out, I was thinking, maybe, Starbucks, to get some coffee.\nSpeaker 2: 5: 00 is too early for coffee, coffee makes you nauseous.\nSpeaker 1: Well, what about maybe	-71.77775573730469	-72.42804718017578	-2.111110462861902	-2.130236681769876	34	34	-72.42804718017578	-71.77775573730469	-2.130236681769876	-2.111110462861902	-0.6502914428710938	-0.0191262189079735	False	True
just	discourse_particle	10	5138	just	h	Do you mind if I ask your friend out?	Of course, but we aren't going out, we're just friends.	Of course, but we aren't going out, we're friends.	Okay, that's good.	0.1151122086	P_prime	Of course, but we aren't going out, we're friends.	nucleus	base	0.9	1.0	20260416	2037838052	50	50	200	35	35	Hey girl. What's your name?	hey girl. what's your name?	 Hey girl. What's your name?\nSpeaker 2: My name is Kim, I'll let him know that you like her.\nSpeaker 1: Did you know that she has a boyfriend?\nSpeaker 2: Well, I know that now.	-24.14404296875	-24.33447265625	-3.01800537109375	-3.04180908203125	8	8	-24.33447265625	-24.14404296875	-3.04180908203125	-3.01800537109375	-0.1904296875	-0.0238037109375	False	True
just	discourse_particle	10	5138	just	h	Do you mind if I ask your friend out?	Of course, but we aren't going out, we're just friends.	Of course, but we aren't going out, we're friends.	Okay, that's good.	0.1151122086	P_prime	Of course, but we aren't going out, we're friends.	nucleus	base	0.9	1.0	20260416	2037838052	50	50	200	36	36	23, 6. Actually you're going out, but you aren't going out. What?	23, 6. actually you're going out, but you aren't going out. what?	23, 6. Actually you're going out, but you aren't going out. What?\nSpeaker 2: I went on a date with my friend once, and now we're just friends. So you can't ask her out.\nSpeaker 1: But that's not fair.\nSpeaker 2: Life	-52.51815986633301	-52.09197425842285	-2.6259079933166505	-2.6045987129211428	20	20	-52.09197425842285	-52.51815986633301	-2.6045987129211428	-2.6259079933166505	0.4261856079101562	0.0213092803955077	True	True
just	discourse_particle	10	5138	just	h	Do you mind if I ask your friend out?	Of course, but we aren't going out, we're just friends.	Of course, but we aren't going out, we're friends.	Okay, that's good.	0.1151122086	P_prime	Of course, but we aren't going out, we're friends.	nucleus	base	0.9	1.0	20260416	2037838052	50	50	200	37	37	你认识未来的人是高兴或是痛苦的那种？	你认识未来的人是高兴或是痛苦的那种？	你认识未来的人是高兴或是痛苦的那种？\n[A]: 痛苦\n\n\n[Q]: Speaker 1: You didn't care enough about me.\nSpeaker 2: What?\nSpeaker 1: You didn't care enough about me	-53.45195782184601	-53.382304310798645	-2.227164909243584	-2.22426267961661	24	24	-53.382304310798645	-53.45195782184601	-2.22426267961661	-2.227164909243584	0.0696535110473632	0.0029022296269736	True	True
just	discourse_particle	10	5138	just	h	Do you mind if I ask your friend out?	Of course, but we aren't going out, we're just friends.	Of course, but we aren't going out, we're friends.	Okay, that's good.	0.1151122086	P_prime	Of course, but we aren't going out, we're friends.	nucleus	base	0.9	1.0	20260416	2037838052	50	50	200	38	38	Right, um, I'll, uh, see you around, then.	right, um, i'll, uh, see you around, then.	 Right, um, I'll, uh, see you around, then.\nSpeaker 2: Yeah.\nSpeaker 1: Oh, sorry to keep you from your, uh, work.\nSpeaker 2: No problem.\nSpeaker 1: Right, take it easy.\nSpeaker 2: Take it easy.\nAnswer	-32.683837890625	-32.3013916015625	-2.1789225260416667	-2.153426106770833	15	15	-32.3013916015625	-32.683837890625	-2.153426106770833	-2.1789225260416667	0.3824462890625	0.0254964192708335	True	True
just	discourse_particle	10	5138	just	h	Do you mind if I ask your friend out?	Of course, but we aren't going out, we're just friends.	Of course, but we aren't going out, we're friends.	Okay, that's good.	0.1151122086	P_prime	Of course, but we aren't going out, we're friends.	nucleus	base	0.9	1.0	20260416	2037838052	50	50	200	39	39	6.17 out of 10	6.17 out of 10	6.17 out of 10\n\nIn the previous conversation, the interlocutors are clear about the relationship they have. They are friends, and this is what they need to know in order to have a correct idea of the situation. But, in the following exchange, the relationship is not clear, so the inter	-19.83236694335937	-19.514816284179688	-2.833195277622768	-2.7878308977399557	7	7	-19.514816284179688	-19.83236694335937	-2.7878308977399557	-2.833195277622768	0.3175506591796875	0.0453643798828125	True	True
just	discourse_particle	10	5138	just	h	Do you mind if I ask your friend out?	Of course, but we aren't going out, we're just friends.	Of course, but we aren't going out, we're friends.	Okay, that's good.	0.1151122086	P_prime	Of course, but we aren't going out, we're friends.	nucleus	base	0.9	1.0	20260416	2037838052	50	50	200	40	40	2. Do you mind if I ask you a favor?	2. do you mind if i ask you a favor?	2. Do you mind if I ask you a favor?\nSpeaker 2: Yes, but I'm doing some work on my computer right now, can you ask later?\nSentence 2: Do you mind if I borrow your car?\nWould the answer to these two sentences be the same? yes	-18.372711181640625	-18.72308349609375	-1.5310592651367188	-1.5602569580078125	12	12	-18.72308349609375	-18.372711181640625	-1.5602569580078125	-1.5310592651367188	-0.350372314453125	-0.0291976928710937	False	True
just	discourse_particle	10	5138	just	h	Do you mind if I ask your friend out?	Of course, but we aren't going out, we're just friends.	Of course, but we aren't going out, we're friends.	Okay, that's good.	0.1151122086	P_prime	Of course, but we aren't going out, we're friends.	nucleus	base	0.9	1.0	20260416	2037838052	50	50	200	41	41	1 love dating, but only with a really hot guy.	1 love dating, but only with a really hot guy.	1 love dating, but only with a really hot guy.\nSpeaker 2: In my opinion, everyone is hot. I mean, seriously. I'm just here because my friend is a girl. \nSpeaker 1: You love dating with a lot of people?\nSpeaker 2: With a few people.\nSpeaker	-39.4111328125	-39.2490234375	-3.284261067708333	-3.270751953125	12	12	-39.2490234375	-39.4111328125	-3.270751953125	-3.284261067708333	0.162109375	0.0135091145833334	True	True
just	discourse_particle	10	5138	just	h	Do you mind if I ask your friend out?	Of course, but we aren't going out, we're just friends.	Of course, but we aren't going out, we're friends.	Okay, that's good.	0.1151122086	P_prime	Of course, but we aren't going out, we're friends.	nucleus	base	0.9	1.0	20260416	2037838052	50	50	200	42	42	ick, I don't date friends, I only date lovers.	ick, i don't date friends, i only date lovers.	ick, I don't date friends, I only date lovers.\nSpeaker 2: That's weird.\n\nExplanation: In speaker 1, one thinks of friends as acquaintances, which is false. In speaker 2, one views a friend as someone with whom one goes on dates, which is false.\n\nProblem:	-27.977554321289062	-28.663841247558597	-2.1521195631760817	-2.204910865196815	13	13	-28.663841247558597	-27.977554321289062	-2.204910865196815	-2.1521195631760817	-0.6862869262695312	-0.0527913020207333	False	True
just	discourse_particle	10	5138	just	h	Do you mind if I ask your friend out?	Of course, but we aren't going out, we're just friends.	Of course, but we aren't going out, we're friends.	Okay, that's good.	0.1151122086	P_prime	Of course, but we aren't going out, we're friends.	nucleus	base	0.9	1.0	20260416	2037838052	50	50	200	43	43	什麼意思？來幫我想想。	什麼意思？來幫我想想。	什麼意思？來幫我想想。\n\nYou Might Also Like	-35.3396201133728	-36.2661075592041	-1.9633122285207112	-2.014783753289117	18	18	-36.2661075592041	-35.3396201133728	-2.014783753289117	-1.9633122285207112	-0.9264874458312988	-0.0514715247684056	False	True
just	discourse_particle	10	5138	just	h	Do you mind if I ask your friend out?	Of course, but we aren't going out, we're just friends.	Of course, but we aren't going out, we're friends.	Okay, that's good.	0.1151122086	P_prime	Of course, but we aren't going out, we're friends.	nucleus	base	0.9	1.0	20260416	2037838052	50	50	200	44	44	8	8	8	-6.515625	-6.2890625	-6.515625	-6.2890625	1	1	-6.2890625	-6.515625	-6.2890625	-6.515625	0.2265625	0.2265625	True	True
just	discourse_particle	10	5138	just	h	Do you mind if I ask your friend out?	Of course, but we aren't going out, we're just friends.	Of course, but we aren't going out, we're friends.	Okay, that's good.	0.1151122086	P_prime	Of course, but we aren't going out, we're friends.	nucleus	base	0.9	1.0	20260416	2037838052	50	50	200	45	45	1 = I'm your friend and 2 = I'm going out with you. Those don't seem to match so you don't mind if I ask.	1 = i'm your friend and 2 = i'm going out with you. those don't seem to match so you don't mind if i ask.	1 = I'm your friend and 2 = I'm going out with you. Those don't seem to match so you don't mind if I ask.	-58.66611289978027	-57.745229721069336	-1.833316028118133	-1.8045384287834167	32	32	-57.745229721069336	-58.66611289978027	-1.8045384287834167	-1.833316028118133	0.9208831787109376	0.0287775993347167	True	True
just	discourse_particle	10	5138	just	h	Do you mind if I ask your friend out?	Of course, but we aren't going out, we're just friends.	Of course, but we aren't going out, we're friends.	Okay, that's good.	0.1151122086	P_prime	Of course, but we aren't going out, we're friends.	nucleus	base	0.9	1.0	20260416	2037838052	50	50	200	46	46	Uh-oh, trouble.  Why?	uh-oh, trouble. why?	 Uh-oh, trouble.  Why?\nSpeaker 2:  A boy at my school just asked me out. I said no, I'm just friends.  Well, now he won't leave me alone. He's always texting me.  \nSpeaker 1:  Ugh	-35.2813720703125	-36.2532958984375	-3.52813720703125	-3.62532958984375	10	10	-36.2532958984375	-35.2813720703125	-3.62532958984375	-3.52813720703125	-0.971923828125	-0.0971923828125	False	True
just	discourse_particle	10	5138	just	h	Do you mind if I ask your friend out?	Of course, but we aren't going out, we're just friends.	Of course, but we aren't going out, we're friends.	Okay, that's good.	0.1151122086	P_prime	Of course, but we aren't going out, we're friends.	nucleus	base	0.9	1.0	20260416	2037838052	50	50	200	47	47	OK, I didn't know.  Maybe we should go out sometime?	ok, i didn't know. maybe we should go out sometime?	 OK, I didn't know.  Maybe we should go out sometime?\nSpeaker 2: You want to go out with me?\nSpeaker 1:  Yeah.\nSpeaker 2: Fine.  We can go out sometime.\n\nWe could replace\n Speaker 1: What do you want to eat?\n Speaker 	-36.65622329711914	-36.22492790222168	-2.4437482198079428	-2.4149951934814453	15	15	-36.22492790222168	-36.65622329711914	-2.4149951934814453	-2.4437482198079428	0.4312953948974609	0.0287530263264974	True	True
just	discourse_particle	10	5138	just	h	Do you mind if I ask your friend out?	Of course, but we aren't going out, we're just friends.	Of course, but we aren't going out, we're friends.	Okay, that's good.	0.1151122086	P_prime	Of course, but we aren't going out, we're friends.	nucleus	base	0.9	1.0	20260416	2037838052	50	50	200	48	48	90% of our conversations are sexual.	90% of our conversations are sexual.	90% of our conversations are sexual.\nSpeaker 2: I'm not going to say no, I'm just not ready.\nSpeaker 1: No, we haven't talked about this in 20 years.\nSpeaker 2: I told you I didn't want to be your friend anymore.\nSpeaker 1:	-20.58428955078125	-19.7523193359375	-2.573036193847656	-2.4690399169921875	8	8	-19.7523193359375	-20.58428955078125	-2.4690399169921875	-2.573036193847656	0.83197021484375	0.1039962768554687	True	True
just	discourse_particle	10	5138	just	h	Do you mind if I ask your friend out?	Of course, but we aren't going out, we're just friends.	Of course, but we aren't going out, we're friends.	Okay, that's good.	0.1151122086	P_prime	Of course, but we aren't going out, we're friends.	nucleus	base	0.9	1.0	20260416	2037838052	50	50	200	49	49	Then she says, 'Let's have lunch.'	then she says, 'let's have lunch.'	 Then she says, 'Let's have lunch.'\nOutput: No emotion,No emotion,No emotion,No emotion,No emotion	-32.29833984375	-32.2408447265625	-3.229833984375	-3.22408447265625	10	10	-32.2408447265625	-32.29833984375	-3.22408447265625	-3.229833984375	0.0574951171875	0.0057495117187498	True	True
just	discourse_particle	10	5138	just	h	Do you mind if I ask your friend out?	Of course, but we aren't going out, we're just friends.	Of course, but we aren't going out, we're friends.	Okay, that's good.	0.1151122086	P_prime	Of course, but we aren't going out, we're friends.	nucleus	base	0.9	1.0	20260416	2037838052	50	50	200	50	50	Do you mind if I ask you out?	do you mind if i ask you out?	 Do you mind if I ask you out?\nSpeaker 2: No, but we aren't going out, we're friends.\nSpeaker 1:  Do you mind if I ask you out?\nSpeaker 2: Of course, but we aren't going out, we're friends.\n\nInput: .\nGenerate a negative	-12.369537353515623	-12.289199829101562	-1.3743930392795138	-1.3654666476779511	9	9	-12.289199829101562	-12.369537353515623	-1.3654666476779511	-1.3743930392795138	0.0803375244140625	0.0089263916015625	True	True
just	discourse_particle	11	498	just	h	I'm hungry. Do we have anything to eat?	Just a few cookies.	A few cookies.	That's fine with me.	0.1138695549	P	Just a few cookies.	nucleus	base	0.9	1.0	20260416	120856176	50	50	200	1	1	7 + 6 = 13	7 + 6 = 13	7 + 6 = 13\nExample Output: Some\n\nExample Input: Speaker 1: You guys, I have to tell you something. It's about my hair. It's just to mess with my head, and I think it's insane.\nSpeaker 2: Yeah, it's not fair! I	-14.60791015625	-14.4754638671875	-2.0868443080357144	-2.0679234095982144	7	7	-14.60791015625	-14.4754638671875	-2.0868443080357144	-2.0679234095982144	-0.1324462890625	-0.0189208984375	False	True
just	discourse_particle	11	498	just	h	I'm hungry. Do we have anything to eat?	Just a few cookies.	A few cookies.	That's fine with me.	0.1138695549	P	Just a few cookies.	nucleus	base	0.9	1.0	20260416	120856176	50	50	200	2	2	100 grams of cookies and 150 grams of cereal is 250 grams of cereal in total.	100 grams of cookies and 150 grams of cereal is 250 grams of cereal in total.	100 grams of cookies and 150 grams of cereal is 250 grams of cereal in total.\nStudent 2: Alright, so the total is 600 plus 250.\nStudent 1: That's 850 grams.\nStudent 2: Yes, the answer is 850 grams.	-35.6649169921875	-35.460426330566406	-1.877100894325658	-1.866338227924548	19	19	-35.6649169921875	-35.460426330566406	-1.877100894325658	-1.866338227924548	-0.2044906616210937	-0.0107626664011102	False	True
just	discourse_particle	11	498	just	h	I'm hungry. Do we have anything to eat?	Just a few cookies.	A few cookies.	That's fine with me.	0.1138695549	P	Just a few cookies.	nucleus	base	0.9	1.0	20260416	120856176	50	50	200	3	3	2, 4, 8, 16. There we go.	2, 4, 8, 16. there we go.	2, 4, 8, 16. There we go.\nSent 5: I'm going to need a glass of milk for these.\nSpeaker 2: Help yourself.\nSent 6: This has been one crazy day. You're going to have to forgive me for being a little off my game	-17.453521728515625	-17.204010009765625	-1.163568115234375	-1.1469340006510416	15	15	-17.453521728515625	-17.204010009765625	-1.163568115234375	-1.1469340006510416	-0.24951171875	-0.0166341145833335	False	True
just	discourse_particle	11	498	just	h	I'm hungry. Do we have anything to eat?	Just a few cookies.	A few cookies.	That's fine with me.	0.1138695549	P	Just a few cookies.	nucleus	base	0.9	1.0	20260416	120856176	50	50	200	4	4	I would like one. And give you one too.	i would like one. and give you one too.	 I would like one. And give you one too.\nSpeaker 2: They are not enough to share.\nSpeaker 1: They're a treat for us to share. I mean, they are not necessary. They are just a treat.\nSpeaker 2: Okay. I give you a treat	-32.474609375	-32.60546875	-2.952237215909091	-2.964133522727273	11	11	-32.474609375	-32.60546875	-2.952237215909091	-2.964133522727273	0.130859375	0.0118963068181821	True	True
just	discourse_particle	11	498	just	h	I'm hungry. Do we have anything to eat?	Just a few cookies.	A few cookies.	That's fine with me.	0.1138695549	P	Just a few cookies.	nucleus	base	0.9	1.0	20260416	120856176	50	50	200	5	5	13. Let's see. Okay. We don't have enough for everyone to have 3 cookies, so let's give each person 2 cookies.	13. let's see. okay. we don't have enough for everyone to have 3 cookies, so let's give each person 2 cookies.	13. Let's see. Okay. We don't have enough for everyone to have 3 cookies, so let's give each person 2 cookies.\nSpeaker 2: Okay. So, that's 12 cookies. We still have 6 cookies left.\nSpeaker 1: And we have 11 muffins	-50.42980098724365	-50.68123912811279	-1.6267677737820534	-1.6348786815520255	31	31	-50.42980098724365	-50.68123912811279	-1.6267677737820534	-1.6348786815520255	0.2514381408691406	0.0081109077699721	True	True
just	discourse_particle	11	498	just	h	I'm hungry. Do we have anything to eat?	Just a few cookies.	A few cookies.	That's fine with me.	0.1138695549	P	Just a few cookies.	nucleus	base	0.9	1.0	20260416	120856176	50	50	200	6	6	1/2? So, let me see... 1/2 of 24, that's 24 divided by 2, which is 12. So we have 12 cookies.	1/2? so, let me see... 1/2 of 24, that's 24 divided by 2, which is 12. so we have 12 cookies.	1/2? So, let me see... 1/2 of 24, that's 24 divided by 2, which is 12. So we have 12 cookies.\nSpeaker 2: Exactly, now the 12 cookies are split between the two of us. So, how many do you	-50.66782760620117	-50.95621109008789	-1.299175066825671	-1.3065695151304588	39	39	-50.66782760620117	-50.95621109008789	-1.299175066825671	-1.3065695151304588	0.2883834838867187	0.0073944483047878	True	True
just	discourse_particle	11	498	just	h	I'm hungry. Do we have anything to eat?	Just a few cookies.	A few cookies.	That's fine with me.	0.1138695549	P	Just a few cookies.	nucleus	base	0.9	1.0	20260416	120856176	50	50	200	7	7	2, 3, 4, 5, 6, 7, 8, 9. How many cookies do we have?	2, 3, 4, 5, 6, 7, 8, 9. how many cookies do we have?	2, 3, 4, 5, 6, 7, 8, 9. How many cookies do we have?\nSpeaker 2: We have 9 cookies.\nSpeaker 1: 9 is less than 20, so we have enough cookies to share with our family. Let	-20.84039306640625	-20.571720123291016	-0.6946797688802083	-0.6857240041097005	30	30	-20.84039306640625	-20.571720123291016	-0.6946797688802083	-0.6857240041097005	-0.2686729431152344	-0.0089557647705078	False	True
just	discourse_particle	11	498	just	h	I'm hungry. Do we have anything to eat?	Just a few cookies.	A few cookies.	That's fine with me.	0.1138695549	P	Just a few cookies.	nucleus	base	0.9	1.0	20260416	120856176	50	50	200	8	8	15?	15?	15?\nSpeaker 2: 15?\nSpeaker 1: Cookies.\nSpeaker 2: And I can eat 2 of them. We have 13.\nSpeaker 1: 13?\nSpeaker 2: 13.\nSpeaker 1: Cookies.\nSpeaker 2: 13.\nSpeaker 1:	-5.85546875	-6.3359375	-2.927734375	-3.16796875	2	2	-5.85546875	-6.3359375	-2.927734375	-3.16796875	0.48046875	0.240234375	True	True
just	discourse_particle	11	498	just	h	I'm hungry. Do we have anything to eat?	Just a few cookies.	A few cookies.	That's fine with me.	0.1138695549	P	Just a few cookies.	nucleus	base	0.9	1.0	20260416	120856176	50	50	200	9	9	47. What is the remainder?	47. what is the remainder?	47. What is the remainder?\nStudent: 47	-24.29052734375	-25.07080078125	-3.4700753348214284	-3.58154296875	7	7	-24.29052734375	-25.07080078125	-3.4700753348214284	-3.58154296875	0.7802734375	0.1114676339285716	True	True
just	discourse_particle	11	498	just	h	I'm hungry. Do we have anything to eat?	Just a few cookies.	A few cookies.	That's fine with me.	0.1138695549	P	Just a few cookies.	nucleus	base	0.9	1.0	20260416	120856176	50	50	200	10	10	28?	28?	28?\nSpeaker 2: And we have 13 cookies.\nSpeaker 1: Okay. So, if we subtract the number of cookies from the number of muffins, we can find out how many more muffins we have than cookies.\nSpeaker 2: Right. So, it would be 28 minus 	-8.26171875	-8.986328125	-4.130859375	-4.4931640625	2	2	-8.26171875	-8.986328125	-4.130859375	-4.4931640625	0.724609375	0.3623046875	True	True
just	discourse_particle	11	498	just	h	I'm hungry. Do we have anything to eat?	Just a few cookies.	A few cookies.	That's fine with me.	0.1138695549	P	Just a few cookies.	nucleus	base	0.9	1.0	20260416	120856176	50	50	200	11	11	And a cake.	and a cake.	 And a cake.\nSpeaker 2:  And a cake. How about you go make a cake?\nSpeaker 1: But we have that already!\nSpeaker 2: Oh, right. Well I'll make a cake tomorrow. It'll be great.\nSpeaker 1: Well, I'm tired.	-13.90234375	-15.255859375	-3.4755859375	-3.81396484375	4	4	-13.90234375	-15.255859375	-3.4755859375	-3.81396484375	1.353515625	0.33837890625	True	True
just	discourse_particle	11	498	just	h	I'm hungry. Do we have anything to eat?	Just a few cookies.	A few cookies.	That's fine with me.	0.1138695549	P	Just a few cookies.	nucleus	base	0.9	1.0	20260416	120856176	50	50	200	12	12	24, 6 by 4 is 96. What do we do with the cookies?	24, 6 by 4 is 96. what do we do with the cookies?	24, 6 by 4 is 96. What do we do with the cookies?\nSpeaker 2: Divide the number of cookies by 2, because two people will be eating them.\nSpeaker 1: I think I'm getting the hang of this. So 96 plus 3 plus 24,	-39.73052978515625	-40.41365051269531	-2.091080515008224	-2.1270342375102795	19	19	-39.73052978515625	-40.41365051269531	-2.091080515008224	-2.1270342375102795	0.6831207275390625	0.0359537225020556	True	True
just	discourse_particle	11	498	just	h	I'm hungry. Do we have anything to eat?	Just a few cookies.	A few cookies.	That's fine with me.	0.1138695549	P	Just a few cookies.	nucleus	base	0.9	1.0	20260416	120856176	50	50	200	13	13	300 and 100 cookies.	300 and 100 cookies.	300 and 100 cookies.\n\nWe all feel a lot of guilt about giving to others. However, there are so many times when we look around and say, “No, we don’t have anything to give to others.” Many times this is simply because we haven’t taken the time to look within. Just a little	-20.81005859375	-21.1494140625	-3.468343098958333	-3.52490234375	6	6	-20.81005859375	-21.1494140625	-3.468343098958333	-3.52490234375	0.33935546875	0.0565592447916665	True	True
just	discourse_particle	11	498	just	h	I'm hungry. Do we have anything to eat?	Just a few cookies.	A few cookies.	That's fine with me.	0.1138695549	P	Just a few cookies.	nucleus	base	0.9	1.0	20260416	120856176	50	50	200	14	14	1 cookie, 2 cookies, 3 cookies, 4 cookies, 5 cookies. Let's eat!	1 cookie, 2 cookies, 3 cookies, 4 cookies, 5 cookies. let's eat!	1 cookie, 2 cookies, 3 cookies, 4 cookies, 5 cookies. Let's eat!\n\nParticipant A: It seems there are two actors in the play - you and your friend. How many actors are there in total?\nParticipant B: Let's count. The child counts from 1 to 	-21.212310791015625	-21.57440185546875	-0.9222743822180708	-0.9380174719769022	23	23	-21.212310791015625	-21.57440185546875	-0.9222743822180708	-0.9380174719769022	0.362091064453125	0.0157430897588315	True	True
just	discourse_particle	11	498	just	h	I'm hungry. Do we have anything to eat?	Just a few cookies.	A few cookies.	That's fine with me.	0.1138695549	P	Just a few cookies.	nucleus	base	0.9	1.0	20260416	120856176	50	50	200	15	15	2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23	2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23	2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23	-13.32037353515625	-12.975013732910156	-0.2081308364868164	-0.2027345895767212	64	64	-13.32037353515625	-12.975013732910156	-0.2081308364868164	-0.2027345895767212	-0.3453598022460937	-0.0053962469100952	False	True
just	discourse_particle	11	498	just	h	I'm hungry. Do we have anything to eat?	Just a few cookies.	A few cookies.	That's fine with me.	0.1138695549	P	Just a few cookies.	nucleus	base	0.9	1.0	20260416	120856176	50	50	200	16	16	What's for dinner?	what's for dinner?	 What's for dinner?\nSpeaker 2:  Just a few cookies.\nSpeaker 1:  We're out of cheese.\nSpeaker 2:  Just a few cookies.\nSpeaker 1:  What's for breakfast?\nSpeaker 2:  Just a few cookies.\nSpeaker 1:  I'll take	-13.1494140625	-12.61279296875	-2.6298828125	-2.52255859375	5	5	-13.1494140625	-12.61279296875	-2.6298828125	-2.52255859375	-0.53662109375	-0.10732421875	False	True
just	discourse_particle	11	498	just	h	I'm hungry. Do we have anything to eat?	Just a few cookies.	A few cookies.	That's fine with me.	0.1138695549	P	Just a few cookies.	nucleus	base	0.9	1.0	20260416	120856176	50	50	200	17	17	Okay, just a couple then.	okay, just a couple then.	 Okay, just a couple then.\nSpeaker 2: What? I thought you were on a diet. You can't eat just a few cookies. You have to have a snack size package to limit yourself.\nSpeaker 1: No, I'm not sure how that works. I thought the cookie package was the entire	-14.91650390625	-16.59130859375	-2.1309291294642856	-2.3701869419642856	7	7	-14.91650390625	-16.59130859375	-2.1309291294642856	-2.3701869419642856	1.6748046875	0.2392578125	True	True
just	discourse_particle	11	498	just	h	I'm hungry. Do we have anything to eat?	Just a few cookies.	A few cookies.	That's fine with me.	0.1138695549	P	Just a few cookies.	nucleus	base	0.9	1.0	20260416	120856176	50	50	200	18	18	2 cookies?	2 cookies?	2 cookies?\nSpeaker 2: I'm sorry. You have to lose weight.\nSpeaker 1: 1 cookie?\nSpeaker 2: I'm sorry. You have to lose weight.\nSpeaker 1: 1 cookie?\nSpeaker 2: I'm sorry. You have to lose weight.\nSpeaker 1	-3.97509765625	-4.1259765625	-1.3250325520833333	-1.3753255208333333	3	3	-3.97509765625	-4.1259765625	-1.3250325520833333	-1.3753255208333333	0.15087890625	0.05029296875	True	True
just	discourse_particle	11	498	just	h	I'm hungry. Do we have anything to eat?	Just a few cookies.	A few cookies.	That's fine with me.	0.1138695549	P	Just a few cookies.	nucleus	base	0.9	1.0	20260416	120856176	50	50	200	19	19	2 or 3, nice.	2 or 3, nice.	2 or 3, nice.\nSpeaker 2: Yeah.\nSpeaker 1: Okay.\nSpeaker 2: They are just me but I ate most of them.\n\nOutput: 2\n\n\nInput: Consider Input: Speaker 1: He's calling me from the movie theater but I can't.\nSpeaker 2	-17.5230712890625	-16.93505859375	-2.5032958984375	-2.4192940848214284	7	7	-17.5230712890625	-16.93505859375	-2.5032958984375	-2.4192940848214284	-0.5880126953125	-0.0840018136160716	False	True
just	discourse_particle	11	498	just	h	I'm hungry. Do we have anything to eat?	Just a few cookies.	A few cookies.	That's fine with me.	0.1138695549	P	Just a few cookies.	nucleus	base	0.9	1.0	20260416	120856176	50	50	200	20	20	Oh no!   Do we have any fruit?	oh no! do we have any fruit?	 Oh no!   Do we have any fruit?\nSpeaker 2:  Yes we do, we have two bananas.\nSpeaker 1:  Are we out of any food?\nSpeaker 2:  No, we're not out of food.\nA: No	-29.67376708984375	-30.25164794921875	-2.967376708984375	-3.025164794921875	10	10	-29.67376708984375	-30.25164794921875	-2.967376708984375	-3.025164794921875	0.577880859375	0.0577880859375001	True	True
just	discourse_particle	11	498	just	h	I'm hungry. Do we have anything to eat?	Just a few cookies.	A few cookies.	That's fine with me.	0.1138695549	P	Just a few cookies.	nucleus	base	0.9	1.0	20260416	120856176	50	50	200	21	21	4! 4 cookies? I'm not eating those! You don't even eat cookies. How are we going to eat 4 cookies?	4! 4 cookies? i'm not eating those! you don't even eat cookies. how are we going to eat 4 cookies?	4! 4 cookies? I'm not eating those! You don't even eat cookies. How are we going to eat 4 cookies?\nSpeaker 2: Easy, we don't need to eat them all at once. If we split them up, they'll last us a while.\nSpeaker 1: Are	-51.60786437988281	-50.96044731140137	-1.7795815303407867	-1.7572568038414265	29	29	-51.60786437988281	-50.96044731140137	-1.7795815303407867	-1.7572568038414265	-0.6474170684814453	-0.0223247264993602	False	True
just	discourse_particle	11	498	just	h	I'm hungry. Do we have anything to eat?	Just a few cookies.	A few cookies.	That's fine with me.	0.1138695549	P	Just a few cookies.	nucleus	base	0.9	1.0	20260416	120856176	50	50	200	22	22	10 cookies. I'm hungry.	10 cookies. i'm hungry.	10 cookies. I'm hungry.\nSpeaker 2: How many cookies did you eat?\nSpeaker 1: Half of them.\nSpeaker 2: How many are left?\nSpeaker 1: 2.5	-13.515625	-13.13671875	-1.9308035714285716	-1.8766741071428568	7	7	-13.515625	-13.13671875	-1.9308035714285716	-1.8766741071428568	-0.37890625	-0.0541294642857141	False	True
