particle	train_fold	source_row_index	pool_row_index	component	layer_index	position_label	position_order	corruption_mode	clean_prompt_boundary_position	corrupted_prompt_boundary_position	clean_log_prob_per_token	corrupted_log_prob_per_token	patched_log_prob_per_token	raw_delta_per_token	restoration	restoration_clipped
not	1	1	107	resid	16	prompt_boundary	0	prompt_without	23	22	-4.720052083333333	-4.969075520833333	-4.845865885416667	0.12320963541666607	0.494771241830063	0.494771241830063
not	1	5	119	resid	16	prompt_boundary	0	prompt_without	63	62	-1.203378116383272	-1.4344985064338236	-1.4286391314338236	0.005859375	0.02535204703798922	0.02535204703798922
not	1	6	263	resid	16	prompt_boundary	0	prompt_without	86	85	-1.833442211151123	-1.972058614095052	-1.9555190404256184	0.016539573669433594	0.11931902226696746	0.11931902226696746
not	1	0	51	resid	17	prompt_boundary	0	prompt_without	109	108	-1.792391640799386	-2.156933375767299	-2.1513319469633556	0.005601428803943431	0.015365672203311562	0.015365672203311562
not	1	1	107	resid	17	prompt_boundary	0	prompt_without	23	22	-4.720052083333333	-4.969075520833333	-4.831217447916667	0.13785807291666607	0.5535947712418277	0.5535947712418277
not	1	5	119	resid	17	prompt_boundary	0	prompt_without	63	62	-1.203378116383272	-1.4344985064338236	-1.4272712258731617	0.007227280560661908	0.03127063154869688	0.03127063154869688
not	1	6	263	resid	17	prompt_boundary	0	prompt_without	86	85	-1.833442211151123	-1.972058614095052	-1.957370122273763	0.014688491821289062	0.10596503378630184	0.10596503378630184
not	1	0	51	resid	18	prompt_boundary	0	prompt_without	109	108	-1.792391640799386	-2.156933375767299	-2.1543257577078685	0.00260761805943055	0.007153139981791311	0.007153139981791311
not	1	1	107	resid	18	prompt_boundary	0	prompt_without	23	22	-4.720052083333333	-4.969075520833333	-4.863444010416667	0.10563151041666607	0.4241830065359453	0.4241830065359453
not	1	5	119	resid	18	prompt_boundary	0	prompt_without	63	62	-1.203378116383272	-1.4344985064338236	-1.4251906451056986	0.009307861328125	0.04027278305513912	0.04027278305513912
not	1	6	263	resid	18	prompt_boundary	0	prompt_without	86	85	-1.833442211151123	-1.972058614095052	-1.959088643391927	0.012969970703125	0.0935673587517014	0.0935673587517014
not	1	0	51	resid	19	prompt_boundary	0	prompt_without	109	108	-1.792391640799386	-2.156933375767299	-2.1534371148972284	0.0034962608700706	0.009590838399829148	0.009590838399829148
not	1	1	107	resid	19	prompt_boundary	0	prompt_without	23	22	-4.720052083333333	-4.969075520833333	-4.86962890625	0.09944661458333304	0.399346405228757	0.399346405228757
not	1	5	119	resid	19	prompt_boundary	0	prompt_without	63	62	-1.203378116383272	-1.4344985064338236	-1.4251278147977942	0.009370691636029438	0.04054463404972552	0.04054463404972552
not	1	6	263	resid	19	prompt_boundary	0	prompt_without	86	85	-1.833442211151123	-1.972058614095052	-1.9584747950236003	0.013583819071451675	0.09799575506909092	0.09799575506909092
not	1	0	51	resid	20	prompt_boundary	0	prompt_without	109	108	-1.792391640799386	-2.156933375767299	-2.1527161371140253	0.004217238653273725	0.011568603122067565	0.011568603122067565
not	1	1	107	resid	20	prompt_boundary	0	prompt_without	23	22	-4.720052083333333	-4.969075520833333	-4.8701171875	0.09895833333333304	0.3973856209150315	0.3973856209150315
not	1	5	119	resid	20	prompt_boundary	0	prompt_without	63	62	-1.203378116383272	-1.4344985064338236	-1.4266339470358456	0.007864559397978033	0.03402797735092894	0.03402797735092894
not	1	6	263	resid	20	prompt_boundary	0	prompt_without	86	85	-1.833442211151123	-1.972058614095052	-1.9581308364868164	0.013927777608235603	0.1004771247301047	0.1004771247301047
not	1	0	51	resid	21	prompt_boundary	0	prompt_without	109	108	-1.792391640799386	-2.156933375767299	-2.1530383882068453	0.0038949875604537	0.010684613548559912	0.010684613548559912
not	1	1	107	resid	21	prompt_boundary	0	prompt_without	23	22	-4.720052083333333	-4.969075520833333	-4.870768229166667	0.09830729166666607	0.39477124183006296	0.39477124183006296
not	1	5	119	resid	21	prompt_boundary	0	prompt_without	63	62	-1.203378116383272	-1.4344985064338236	-1.4264239142922794	0.008074592141544157	0.03493673638997428	0.03493673638997428
not	1	6	263	resid	21	prompt_boundary	0	prompt_without	86	85	-1.833442211151123	-1.972058614095052	-1.958974838256836	0.013083775838216072	0.09438836645839473	0.09438836645839473
not	1	0	51	resid	22	prompt_boundary	0	prompt_without	109	108	-1.792391640799386	-2.156933375767299	-2.15178226289295	0.005151112874349106	0.014130378994335198	0.014130378994335198
not	1	1	107	resid	22	prompt_boundary	0	prompt_without	23	22	-4.720052083333333	-4.969075520833333	-4.88330078125	0.08577473958333304	0.3444444444444433	0.3444444444444433
not	1	5	119	resid	22	prompt_boundary	0	prompt_without	63	62	-1.203378116383272	-1.4344985064338236	-1.4226935891544117	0.011804917279411908	0.051076918297125955	0.051076918297125955
not	1	6	263	resid	22	prompt_boundary	0	prompt_without	86	85	-1.833442211151123	-1.972058614095052	-1.958997408548991	0.01306120554606105	0.09422554090762529	0.09422554090762529
not	1	0	51	resid	23	prompt_boundary	0	prompt_without	109	108	-1.792391640799386	-2.156933375767299	-2.1527244931175593	0.004208882649739731	0.01154568118273261	0.01154568118273261
not	1	1	107	resid	23	prompt_boundary	0	prompt_without	23	22	-4.720052083333333	-4.969075520833333	-4.883626302083333	0.08544921875	0.3431372549019608	0.3431372549019608
not	1	5	119	resid	23	prompt_boundary	0	prompt_without	63	62	-1.203378116383272	-1.4344985064338236	-1.4235265395220589	0.010971966911764719	0.04747295082603869	0.04747295082603869
not	1	6	263	resid	23	prompt_boundary	0	prompt_without	86	85	-1.833442211151123	-1.972058614095052	-1.9612709681193035	0.01078764597574855	0.07782373331468	0.07782373331468
not	1	0	51	resid	24	prompt_boundary	0	prompt_without	109	108	-1.792391640799386	-2.156933375767299	-2.153154827299572	0.00377854846772685	0.010365201306948952	0.010365201306948952
not	1	1	107	resid	24	prompt_boundary	0	prompt_without	23	22	-4.720052083333333	-4.969075520833333	-4.874186197916667	0.09488932291666607	0.3810457516339846	0.3810457516339846
not	1	5	119	resid	24	prompt_boundary	0	prompt_without	63	62	-1.203378116383272	-1.4344985064338236	-1.4244869456571692	0.010011560776654438	0.04331751419450559	0.04331751419450559
not	1	6	263	resid	24	prompt_boundary	0	prompt_without	86	85	-1.833442211151123	-1.972058614095052	-1.961591084798177	0.010467529296875	0.07551436247490255	0.07551436247490255
not	1	0	51	resid	25	prompt_boundary	0	prompt_without	109	108	-1.792391640799386	-2.156933375767299	-2.153343927292597	0.003589448474702106	0.009846467853723388	0.009846467853723388
not	1	1	107	resid	25	prompt_boundary	0	prompt_without	23	22	-4.720052083333333	-4.969075520833333	-4.905598958333333	0.0634765625	0.2549019607843137	0.2549019607843137
not	1	5	119	resid	25	prompt_boundary	0	prompt_without	63	62	-1.203378116383272	-1.4344985064338236	-1.4300608915441178	0.004437614889705843	0.019200447389065192	0.019200447389065192
not	1	6	263	resid	25	prompt_boundary	0	prompt_without	86	85	-1.833442211151123	-1.972058614095052	-1.961489995320638	0.010568618774414062	0.07624363747693787	0.07624363747693787
not	1	0	51	resid	26	prompt_boundary	0	prompt_without	109	108	-1.792391640799386	-2.156933375767299	-2.153387887137277	0.003545488630022131	0.00972587852069724	0.00972587852069724
not	1	1	107	resid	26	prompt_boundary	0	prompt_without	23	22	-4.720052083333333	-4.969075520833333	-4.898111979166667	0.07096354166666607	0.2849673202614355	0.2849673202614355
not	1	5	119	resid	26	prompt_boundary	0	prompt_without	63	62	-1.203378116383272	-1.4344985064338236	-1.4310284782858456	0.0034700281479780326	0.015013942072437024	0.015013942072437024
not	1	6	263	resid	26	prompt_boundary	0	prompt_without	86	85	-1.833442211151123	-1.972058614095052	-1.9620405832926433	0.010018030802408706	0.07227161136522242	0.07227161136522242
not	1	0	51	resid	27	prompt_boundary	0	prompt_without	109	108	-1.792391640799386	-2.156933375767299	-2.1527982439313615	0.0041351318359375	0.011343370152944147	0.011343370152944147
not	1	1	107	resid	27	prompt_boundary	0	prompt_without	23	22	-4.720052083333333	-4.969075520833333	-4.87451171875	0.09456380208333304	0.3797385620915021	0.3797385620915021
not	1	5	119	resid	27	prompt_boundary	0	prompt_without	63	62	-1.203378116383272	-1.4344985064338236	-1.4316693474264706	0.0028291590073530326	0.012241061927656954	0.012241061927656954
not	1	6	263	resid	27	prompt_boundary	0	prompt_without	86	85	-1.833442211151123	-1.972058614095052	-1.9620014826456706	0.010057131449381362	0.0725536894320474	0.0725536894320474
not	1	0	51	resid	28	prompt_boundary	0	prompt_without	109	108	-1.792391640799386	-2.156933375767299	-2.1519806271507624	0.004952748616536606	0.01358623208662939	0.01358623208662939
not	1	1	107	resid	28	prompt_boundary	0	prompt_without	23	22	-4.720052083333333	-4.969075520833333	-4.86474609375	0.10432942708333304	0.41895424836601186	0.41895424836601186
not	1	5	119	resid	28	prompt_boundary	0	prompt_without	63	62	-1.203378116383272	-1.4344985064338236	-1.4313695571001839	0.003128949333639719	0.013538179530396871	0.013538179530396871
not	1	6	263	resid	28	prompt_boundary	0	prompt_without	86	85	-1.833442211151123	-1.972058614095052	-1.9616953531901042	0.010363260904947769	0.07476215429670152	0.07476215429670152
not	1	0	51	resid	29	prompt_boundary	0	prompt_without	109	108	-1.792391640799386	-2.156933375767299	-2.1524483816964284	0.004484994070870663	0.01230310178686518	0.01230310178686518
not	1	1	107	resid	29	prompt_boundary	0	prompt_without	23	22	-4.720052083333333	-4.969075520833333	-4.841634114583333	0.12744140625	0.5117647058823529	0.5117647058823529
not	1	5	119	resid	29	prompt_boundary	0	prompt_without	63	62	-1.203378116383272	-1.4344985064338236	-1.4332813936121322	0.0012171128216913463	0.0052661421237007	0.0052661421237007
not	1	6	263	resid	29	prompt_boundary	0	prompt_without	86	85	-1.833442211151123	-1.972058614095052	-1.962506612141927	0.009552001953125	0.06890960773948833	0.06890960773948833
not	1	0	51	resid	30	prompt_boundary	0	prompt_without	109	108	-1.792391640799386	-2.156933375767299	-2.1532476515997026	0.0036857241675964936	0.010110568459111853	0.010110568459111853
not	1	1	107	resid	30	prompt_boundary	0	prompt_without	23	22	-4.720052083333333	-4.969075520833333	-4.85009765625	0.11897786458333304	0.4777777777777766	0.4777777777777766
not	1	5	119	resid	30	prompt_boundary	0	prompt_without	63	62	-1.203378116383272	-1.4344985064338236	-1.4322455911075367	0.0022529153262869084	0.009747799948737285	0.009747799948737285
not	1	6	263	resid	30	prompt_boundary	0	prompt_without	86	85	-1.833442211151123	-1.972058614095052	-1.963077227274577	0.008981386820475112	0.0647931026179357	0.0647931026179357
not	1	0	51	resid	31	prompt_boundary	0	prompt_without	109	108	-1.792391640799386	-2.156933375767299	-2.1533991495768228	0.003534226190476275	0.009694983732897849	0.009694983732897849
not	1	1	107	resid	31	prompt_boundary	0	prompt_without	23	22	-4.720052083333333	-4.969075520833333	-4.849283854166667	0.11979166666666607	0.48104575163398455	0.48104575163398455
not	1	5	119	resid	31	prompt_boundary	0	prompt_without	63	62	-1.203378116383272	-1.4344985064338236	-1.4403578814338236	-0.005859375	-0.02535204703798922	0.0
not	1	6	263	resid	31	prompt_boundary	0	prompt_without	86	85	-1.833442211151123	-1.972058614095052	-1.9635950724283855	0.008463541666666519	0.06105728822071702	0.06105728822071702
not	1	9	401	resid	0	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.0989617241753473	-0.0025533040364584814	-0.02687078471255906	0.0
not	1	11	191	resid	0	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.619140625	0.0032552083333330373	0.018050541516243905	0.018050541516243905
not	1	15	4	resid	0	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.080073765345982	-0.0010005405970980874	-0.001469440676134608	0.0
not	1	18	5	resid	0	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7653045654296875	0.0006798638237848209	0.0010195779303332271	0.0010195779303332271
not	1	9	401	resid	1	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.0958743625217013	0.0005340576171875	0.0056203832566106325	0.0056203832566106325
not	1	11	191	resid	1	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.621744791666667	0.0006510416666660745	0.003610108303245826	0.003610108303245826
not	1	15	4	resid	1	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.077929905482701	0.0011433192661831626	0.001679132101596482	0.001679132101596482
not	1	18	5	resid	1	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.765382554796007	0.0006018744574654011	0.0009026188660057787	0.0009026188660057787
not	1	9	401	resid	2	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.0964779324001737	-6.951226128482091e-05	-0.000731541947686867	0.0
not	1	11	191	resid	2	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.62109375	0.0013020833333330373	0.007220216606496577	0.007220216606496577
not	1	15	4	resid	2	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.079968043736049	-0.0008948189871649248	-0.0013141729794186536	0.0
not	1	18	5	resid	2	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7651926676432292	0.0007917616102430802	0.001187388761759508	0.001187388761759508
not	1	9	401	resid	3	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.096793280707465	-0.00038486056857633955	-0.004050244442064921	0.0
not	1	11	191	resid	3	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.625651041666667	-0.0032552083333339255	-0.01805054151624883	0.0
not	1	15	4	resid	3	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.0797249930245534	-0.0006517682756692622	-0.0009572173467626295	0.0
not	1	18	5	resid	3	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7657012939453125	0.0002831353081598209	0.00042461225527601885	0.00042461225527601885
not	1	9	401	resid	4	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.100582546657986	-0.004174126519097321	-0.043928201834208584	0.0
not	1	11	191	resid	4	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.6279296875	-0.005533854166666963	-0.030685920577619073	0.0
not	1	15	4	resid	4	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.0782972063337053	0.0007760184151788252	0.0011396969078521957	0.0011396969078521957
not	1	18	5	resid	4	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7626156277126737	0.0033688015407986605	0.005052123061276453	0.005052123061276453
not	1	9	401	resid	5	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.0998297797309027	-0.0034213595920138395	-0.03600613781536537	0.0
not	1	11	191	resid	5	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.621419270833333	0.0009765625	0.005415162454873664	0.005415162454873664
not	1	15	4	resid	5	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.078672136579241	0.0004010881696432378	0.0005890568287779058	0.0005890568287779058
not	1	18	5	resid	5	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7636328803168402	0.002351548936632142	0.0035265700483094746	0.0035265700483094746
not	1	9	401	resid	6	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.097507052951389	-0.0010986328125	-0.011561931270741873	0.0
not	1	11	191	resid	6	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.626953125	-0.004557291666666963	-0.02527075812274541	0.0
not	1	15	4	resid	6	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.077753339494978	0.00131988525390625	0.001938445162090671	0.001938445162090671
not	1	18	5	resid	6	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7624037000868056	0.0035807291666667407	0.005369946605644657	0.005369946605644657
not	1	9	401	resid	7	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.092195298936632	0.004213121202256698	0.04433857902437017	0.04433857902437017
not	1	11	191	resid	7	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.628255208333333	-0.005859375	-0.032490974729241985	0.0
not	1	15	4	resid	7	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.079157148088728	-8.392333984375e-05	-0.00012325373863004266	0.0
not	1	18	5	resid	7	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7653672960069444	0.0006171332465279011	0.0009255021612002867	0.0009255021612002867
not	1	9	401	resid	8	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.091344197591146	0.005064222547742858	0.053295507261889856	0.053295507261889856
not	1	11	191	resid	8	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.6240234375	-0.0016276041666669627	-0.009025270758124416	0.0
not	1	15	4	resid	8	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.0672836303710938	0.011789594377790369	0.017314749230664846	0.017314749230664846
not	1	18	5	resid	8	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7648518880208333	0.0011325412326390616	0.0016984490211037423	0.0016984490211037423
not	1	9	401	resid	9	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.0978580050998263	-0.0014495849609375	-0.01525532598222886	0.0
not	1	11	191	resid	9	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.619466145833333	0.0029296875	0.016245487364620993	0.016245487364620993
not	1	15	4	resid	9	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.0643463134765625	0.014726911272321619	0.021628630082716337	0.021628630082716337
not	1	18	5	resid	9	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7484402126736112	0.01754421657986116	0.026310704296974394	0.026310704296974394
not	1	9	401	resid	10	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.102386474609375	-0.0059780544704861605	-0.06291260750098175	0.0
not	1	11	191	resid	10	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.610677083333333	0.01171875	0.06498194945848397	0.06498194945848397
not	1	15	4	resid	10	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.0582471575055803	0.020826067243303825	0.030586135555102388	0.030586135555102388
not	1	18	5	resid	10	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7530093722873263	0.012975056966145981	0.019458428680396867	0.019458428680396867
not	1	9	401	resid	11	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.1010979546440973	-0.004689534505208481	-0.04935231773900159	0.0
not	1	11	191	resid	11	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.594075520833333	0.0283203125	0.15703971119133625	0.15703971119133625
not	1	15	4	resid	11	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.067112513950893	0.011960710797991325	0.01756605880163788	0.01756605880163788
not	1	18	5	resid	11	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7575429280598958	0.008441501193576562	0.012659547419273078	0.012659547419273078
not	1	9	401	resid	12	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.090481228298611	0.005927191840277679	0.06237733290511252	0.06237733290511252
not	1	11	191	resid	12	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.607747395833333	0.0146484375	0.08122743682310496	0.08122743682310496
not	1	15	4	resid	12	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.0579932076590404	0.02108001708984375	0.030959098166800716	0.030959098166800716
not	1	18	5	resid	12	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7512071397569444	0.014777289496527901	0.02216120010170372	0.02216120010170372
not	1	9	401	resid	13	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.0737728542751737	0.02263556586371518	0.23821503764764518	0.23821503764764518
not	1	11	191	resid	13	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.611002604166667	0.011393229166666075	0.06317689530685613	0.06317689530685613
not	1	15	4	resid	13	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.0367322649274553	0.042340959821428825	0.06218391218571333	0.06218391218571333
not	1	18	5	resid	13	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7621409098307292	0.0038435194227430802	0.00576404780066111	0.00576404780066111
not	1	9	401	resid	14	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.068995157877604	0.02741326226128482	0.2884951646861513	0.2884951646861513
not	1	11	191	resid	14	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.59765625	0.024739583333333037	0.13718411552346452	0.13718411552346452
not	1	15	4	resid	14	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.02630615234375	0.05276707240513412	0.07749618833811568	0.07749618833811568
not	1	18	5	resid	14	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7591027153862848	0.0068817138671875	0.010320366132723113	0.010320366132723113
not	1	9	401	resid	15	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.0631290011935763	0.0332794189453125	0.35023016807622254	0.35023016807622254
not	1	11	191	resid	15	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.5947265625	0.027669270833333037	0.1534296028880855	0.1534296028880855
not	1	15	4	resid	15	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.040918622698103	0.03815460205078125	0.0560356315353494	0.0560356315353494
not	1	18	5	resid	15	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7470431857638888	0.01894124348958348	0.028405797101449498	0.028405797101449498
not	1	9	401	resid	16	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.055821736653646	0.04058668348524286	0.42713128501587705	0.42713128501587705
not	1	11	191	resid	16	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.596354166666667	0.026041666666666075	0.1444043321299611	0.1444043321299611
not	1	15	4	resid	16	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.035162789481027	0.043910435267857206	0.06448891716788527	0.06448891716788527
not	1	18	5	resid	16	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7484910753038194	0.0174933539496529	0.026234426646326144	0.026234426646326144
not	1	9	401	resid	17	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.0604061550564237	0.03600226508246518	0.37888520144167126	0.37888520144167126
not	1	11	191	resid	17	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.601236979166667	0.021158854166666075	0.11732851985559277	0.11732851985559277
not	1	15	4	resid	17	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.0366298130580356	0.04244341169084853	0.06233437778871633	0.06233437778871633
not	1	18	5	resid	17	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7428012424045138	0.02318318684895848	0.03476735316552272	0.03476735316552272
not	1	9	401	resid	18	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.060846964518229	0.03556145562065982	0.3742461549441535	0.3742461549441535
not	1	11	191	resid	18	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.595377604166667	0.027018229166666075	0.14981949458483476	0.14981949458483476
not	1	15	4	resid	18	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.047208513532366	0.03186471121651824	0.0467980039297139	0.0467980039297139
not	1	18	5	resid	18	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.737548828125	0.02843560112847232	0.042644291889143295	0.042644291889143295
not	1	9	401	resid	19	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.0626932779947915	0.03371514214409732	0.35481568711415673	0.35481568711415673
not	1	11	191	resid	19	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.592447916666667	0.029947916666666075	0.16606498194945574	0.16606498194945574
not	1	15	4	resid	19	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.0476183210100447	0.03145490373883941	0.04619614151770189	0.04619614151770189
not	1	18	5	resid	19	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7324133978949652	0.03357103135850714	0.05034579201627286	0.05034579201627286
not	1	9	401	resid	20	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.062038845486111	0.03436957465277768	0.3617028869143188	0.3617028869143188
not	1	11	191	resid	20	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.597330729166667	0.025065104166666075	0.13898916967508743	0.13898916967508743
not	1	15	4	resid	20	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.047802516392299	0.031270708356585075	0.0459256235718777	0.0459256235718777
not	1	18	5	resid	20	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7308349609375	0.03514946831597232	0.05271294177472682	0.05271294177472682
not	1	9	401	resid	21	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.0611165364583335	0.03529188368055536	0.3714091995860517	0.3714091995860517
not	1	11	191	resid	21	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.59765625	0.024739583333333037	0.13718411552346452	0.13718411552346452
not	1	15	4	resid	21	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.0497164045061385	0.029356820242745663	0.04311479805195082	0.04311479805195082
not	1	18	5	resid	21	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7350396050347223	0.03094482421875	0.04640732265446224	0.04640732265446224
not	1	9	401	resid	22	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.0640869140625	0.03232150607638884	0.34014916318738075	0.34014916318738075
not	1	11	191	resid	22	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.593098958333333	0.029296875	0.16245487364620992	0.16245487364620992
not	1	15	4	resid	22	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.0502493722098216	0.0288238525390625	0.042332056776754654	0.042332056776754654
not	1	18	5	resid	22	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7333272298177083	0.03265719943576406	0.04897533689295729	0.04897533689295729
not	1	9	401	resid	23	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.0630730523003473	0.03333536783854152	0.35081897013167546	0.35081897013167546
not	1	11	191	resid	23	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.592447916666667	0.029947916666666075	0.16606498194945574	0.16606498194945574
