pool_row_index	pool_rank	source_dataset	dataset_role	source_row_index	id	word	subset	context	w_word	wo_word	followup_metadata_only	with_without_diff	generated_from	generated_from_text	sampling_strategy	prompt_mode	top_p	temperature	base_seed	condition_seed	samples_requested	unique_samples_obtained	max_sample_draws	sample_draw	unique_rank	response	normalized_response	raw_generation	log_prob_given_P	log_prob_given_P_prime	log_prob_given_P_per_token	log_prob_given_P_prime_per_token	token_count_given_P	token_count_given_P_prime	own_log_prob	other_log_prob	own_log_prob_per_token	other_log_prob_per_token	own_context_log_prob_advantage	own_context_log_prob_advantage_per_token	own_context_win	include_context	followup	particle	selection_score_per_token	selection_score_raw	fold_id	prompt_with	prompt_without	next_speaker
47	48	expanded_data	discourse_particle	105	only_3465	only	h	I am very nervous about signing my escrow papers.__eou__Escrow involves a lot of paperwork, but I will explain all of the steps to you as we go along.__eou__What should I have brought with me?	The only thing I will need to see is your driver’s license, as I will be notarizing these papers.	The thing I will need to see is your driver’s license, as I will be notarizing these papers.	I feel a little overwhelmed by so many papers.		P	The only thing I will need to see is your driver’s license, as I will be notarizing these papers.	nucleus	base	0.9	1.0	20260416	1770884	50	50	200	41	41	Great, so now what?	great, so now what?	 Great, so now what?\nSpeaker 2:  Now that we have your driver’s license, I can notarize the deed.\nSpeaker 1:  You mean this is my house? This paper says it is mine?\nSpeaker 2:  Yes, this is your house and the	-16.65185546875	-18.18701171875	-2.7753092447916665	-3.0311686197916665	6	6	-16.65185546875	-18.18701171875	-2.7753092447916665	-3.0311686197916665	1.53515625	0.255859375	True	True	I feel a little overwhelmed by so many papers.	only	0.255859375	1.53515625	1	"Speaker 1: I am very nervous about signing my escrow papers.
Speaker 2: Escrow involves a lot of paperwork, but I will explain all of the steps to you as we go along.
Speaker 1: What should I have brought with me?
Speaker 2: The only thing I will need to see is your driver’s license, as I will be notarizing these papers.
Speaker 1: "	"Speaker 1: I am very nervous about signing my escrow papers.
Speaker 2: Escrow involves a lot of paperwork, but I will explain all of the steps to you as we go along.
Speaker 1: What should I have brought with me?
Speaker 2: The thing I will need to see is your driver’s license, as I will be notarizing these papers.
Speaker 1: "	Speaker 1
48	49	expanded_data	discourse_particle	115	only_3896	only	h	In my country, we go to school from 8 o'clock in the morning until five in the afternoon.__eou__Five days a week, too?	Actually, five and a half. On Saturday, we have classes only in the morning.	Actually, five and a half. On Saturday, we have classes in the morning.	Gosh!		P	Actually, five and a half. On Saturday, we have classes only in the morning.	nucleus	base	0.9	1.0	20260416	2128578179	50	50	200	44	44	8 to noon on Saturday?	8 to noon on saturday?	8 to noon on Saturday?\nSpeaker 1: Uh-huh.\nSpeaker 2: Wow! And you work on Sundays, too?\nSpeaker 1: Well, actually we usually go to church.\nSpeaker 2: Mm. Are you in school year round? I'm in school, but my summer vacation	-10.57470703125	-12.103759765625	-1.762451171875	-2.017293294270833	6	6	-10.57470703125	-12.103759765625	-1.762451171875	-2.017293294270833	1.529052734375	0.2548421223958335	True	True	Gosh!	only	0.2548421223958335	1.529052734375	1	"Speaker 1: In my country, we go to school from 8 o'clock in the morning until five in the afternoon.
Speaker 2: Five days a week, too?
Speaker 1: Actually, five and a half. On Saturday, we have classes only in the morning.
Speaker 2: "	"Speaker 1: In my country, we go to school from 8 o'clock in the morning until five in the afternoon.
Speaker 2: Five days a week, too?
Speaker 1: Actually, five and a half. On Saturday, we have classes in the morning.
Speaker 2: "	Speaker 2
49	50	expanded_data	discourse_particle	73	only_1368	only	h	Excuse me. How much is the chocolate bar?__eou__One dollar.__eou__So, I can have five for five dollars?	Actually, you can only have four.	Actually, you can have four.	Oh, yeah. I forgot tax. Give me four then, please.		P	Actually, you can only have four.	nucleus	base	0.9	1.0	20260416	1921889511	50	50	200	48	45	Oh.	oh.	 Oh.\nSpeaker 2: Do you want to take the four?\nSpeaker 1: Yes, please.\nSpeaker 2: There you go.\nSpeaker 1: Thank you very much.\nHow much is the chocolate bar? Can I have five for five dollars?\nExcuse me, sir. How much is	-4.34375	-4.83984375	-2.171875	-2.419921875	2	2	-4.34375	-4.83984375	-2.171875	-2.419921875	0.49609375	0.248046875	True	True	Oh, yeah. I forgot tax. Give me four then, please.	only	0.248046875	0.49609375	0	"Speaker 1: Excuse me. How much is the chocolate bar?
Speaker 2: One dollar.
Speaker 1: So, I can have five for five dollars?
Speaker 2: Actually, you can only have four.
Speaker 1: "	"Speaker 1: Excuse me. How much is the chocolate bar?
Speaker 2: One dollar.
Speaker 1: So, I can have five for five dollars?
Speaker 2: Actually, you can have four.
Speaker 1: "	Speaker 1
50	51	expanded_data	discourse_particle	70	only_1038	only	h	Can I order take-out here?	We only have spring rolls today for take-out.	We have spring rolls today for take-out.	Then could I have four orders, please?		P	We only have spring rolls today for take-out.	nucleus	base	0.9	1.0	20260416	132238744	50	50	200	54	50	Okay, just give me two spring rolls then. Do you have soy sauce?	okay, just give me two spring rolls then. do you have soy sauce?	 Okay, just give me two spring rolls then. Do you have soy sauce?\nSpeaker 2: Sure. It's over there.\n#Exercise\n#Exercise 2 - Home\nWhen we want to describe the place that we live in, we can use simple expressions such as:\nI live in a one bedroom	-26.904216766357425	-30.83379364013672	-1.6815135478973389	-1.927112102508545	16	16	-26.904216766357425	-30.83379364013672	-1.6815135478973389	-1.927112102508545	3.929576873779297	0.245598554611206	True	True	Then could I have four orders, please?	only	0.245598554611206	3.929576873779297	1	"Speaker 1: Can I order take-out here?
Speaker 2: We only have spring rolls today for take-out.
Speaker 1: "	"Speaker 1: Can I order take-out here?
Speaker 2: We have spring rolls today for take-out.
Speaker 1: "	Speaker 1
51	52	expanded_data	discourse_particle	91	only_2627	only	h	May I have a look at that vase, please?	Of course. It's the best one I have here---and it's only 300 yuan.	Of course. It's the best one I have here---and it's 300 yuan.	Oh, it's really nice, but to tell the truth, that's far too expensive.		P	Of course. It's the best one I have here---and it's only 300 yuan.	nucleus	base	0.9	1.0	20260416	1772114272	50	50	200	26	26	300 yuan? That's a bargain.	300 yuan? that's a bargain.	300 yuan? That's a bargain.\nSpeaker 2: Yes. These vases are actually from a hotel.\nSpeaker 1: Wow. How do you get them?\nSpeaker 2: We bought them cheap and sell them at a higher price to customers like you.\nSpeaker 1: Oh, thank you.\n	-7.57696533203125	-9.528717041015623	-0.9471206665039062	-1.1910896301269531	8	8	-7.57696533203125	-9.528717041015623	-0.9471206665039062	-1.1910896301269531	1.951751708984375	0.2439689636230468	True	True	Oh, it's really nice, but to tell the truth, that's far too expensive.	only	0.2439689636230468	1.951751708984375	1	"Speaker 1: May I have a look at that vase, please?
Speaker 2: Of course. It's the best one I have here---and it's only 300 yuan.
Speaker 1: "	"Speaker 1: May I have a look at that vase, please?
Speaker 2: Of course. It's the best one I have here---and it's 300 yuan.
Speaker 1: "	Speaker 1
52	53	expanded_data	discourse_particle	111	only_3779	only	h	How many credits are you taking this semester?	I have to have at least eighteen to keep my scholarships and grant. But so far, I only have fifteen.	I have to have at least eighteen to keep my scholarships and grant. But so far, I have fifteen.	What's the matter, are the classes you want full?		P	I have to have at least eighteen to keep my scholarships and grant. But so far, I only have fifteen.	nucleus	base	0.9	1.0	20260416	1565198144	50	50	200	16	16	15 credits? Why are you taking so few classes?	15 credits? why are you taking so few classes?	15 credits? Why are you taking so few classes?	-14.69012451171875	-17.33197021484375	-1.3354658647017046	-1.5756336558948865	11	11	-14.69012451171875	-17.33197021484375	-1.3354658647017046	-1.5756336558948865	2.641845703125	0.2401677911931818	True	True	What's the matter, are the classes you want full?	only	0.2401677911931818	2.641845703125	1	"Speaker 1: How many credits are you taking this semester?
Speaker 2: I have to have at least eighteen to keep my scholarships and grant. But so far, I only have fifteen.
Speaker 1: "	"Speaker 1: How many credits are you taking this semester?
Speaker 2: I have to have at least eighteen to keep my scholarships and grant. But so far, I have fifteen.
Speaker 1: "	Speaker 1
53	54	expanded_data	discourse_particle	91	only_2627	only	h	May I have a look at that vase, please?	Of course. It's the best one I have here---and it's only 300 yuan.	Of course. It's the best one I have here---and it's 300 yuan.	Oh, it's really nice, but to tell the truth, that's far too expensive.		P	Of course. It's the best one I have here---and it's only 300 yuan.	nucleus	base	0.9	1.0	20260416	1772114272	50	50	200	19	19	300? That's so cheap!	300? that's so cheap!	300? That's so cheap!\nSpeaker 2: Oh, sorry. There's a mistake on the label. It should be 3,000 yuan.\nSpeaker 1: You must be joking.\nSpeaker 2: Sorry. I thought you were someone else.\nSpeaker 3: Would you like a teac	-9.90277099609375	-11.583404541015623	-1.4146815708705358	-1.6547720772879464	7	7	-9.90277099609375	-11.583404541015623	-1.4146815708705358	-1.6547720772879464	1.680633544921875	0.2400905064174106	True	True	Oh, it's really nice, but to tell the truth, that's far too expensive.	only	0.2400905064174106	1.680633544921875	1	"Speaker 1: May I have a look at that vase, please?
Speaker 2: Of course. It's the best one I have here---and it's only 300 yuan.
Speaker 1: "	"Speaker 1: May I have a look at that vase, please?
Speaker 2: Of course. It's the best one I have here---and it's 300 yuan.
Speaker 1: "	Speaker 1
54	55	expanded_data	discourse_particle	61	only_491	only	h	Excuse me. Can you tell me where the Wal-Mart supermarket is?__eou__Turn right at the second crossing and then go straight for two blocks.__eou__Is it far from here?	No, it’s only ten-minute's walk.	No, it’s ten-minute's walk.	Thanks a lot.		P	No, it’s only ten-minute's walk.	nucleus	base	0.9	1.0	20260416	732949419	50	50	200	25	25	？Thanks.	？thanks.	？Thanks.\nSpeaker 2: You’re welcome.\nHello. My name is Ted. I’m happy to see you. How are you today?\nWell, I’m fine and you? I haven’t seen you for a while. How’s your sister? Has she left that hospital yet?\nShe’s doing well now	-11.984375	-12.6884765625	-3.9947916666666665	-4.2294921875	3	3	-11.984375	-12.6884765625	-3.9947916666666665	-4.2294921875	0.7041015625	0.2347005208333334	True	True	Thanks a lot.	only	0.2347005208333334	0.7041015625	0	"Speaker 1: Excuse me. Can you tell me where the Wal-Mart supermarket is?
Speaker 2: Turn right at the second crossing and then go straight for two blocks.
Speaker 1: Is it far from here?
Speaker 2: No, it’s only ten-minute's walk.
Speaker 1: "	"Speaker 1: Excuse me. Can you tell me where the Wal-Mart supermarket is?
Speaker 2: Turn right at the second crossing and then go straight for two blocks.
Speaker 1: Is it far from here?
Speaker 2: No, it’s ten-minute's walk.
Speaker 1: "	Speaker 1
55	56	expanded_data	discourse_particle	60	only_315	only	h	Excuse me, could you tell me how much is the lipstick?	It costs only 25 yuan.	It costs 25 yuan.	Oh, it's too expensive. Can't you make it any cheaper?		P	It costs only 25 yuan.	nucleus	base	0.9	1.0	20260416	135704152	50	50	200	5	5	25 yuan is cheap. I'll take it.	25 yuan is cheap. i'll take it.	25 yuan is cheap. I'll take it.	-13.236480712890623	-15.57763671875	-1.3236480712890626	-1.557763671875	10	10	-13.236480712890623	-15.57763671875	-1.3236480712890626	-1.557763671875	2.341156005859375	0.2341156005859375	True	True	Oh, it's too expensive. Can't you make it any cheaper?	only	0.2341156005859375	2.341156005859375	0	"Speaker 1: Excuse me, could you tell me how much is the lipstick?
Speaker 2: It costs only 25 yuan.
Speaker 1: "	"Speaker 1: Excuse me, could you tell me how much is the lipstick?
Speaker 2: It costs 25 yuan.
Speaker 1: "	Speaker 1
56	57	expanded_data	discourse_particle	89	only_2405	only	h	So the apartment comes unfurnished?__eou__This one is. I have another one that's furnished, but I'm not sure you'll like the furniture.__eou__We have tons of furniture. What we need are air conditioners.	This building is only four years old. It was built with central air.	This building is four years old. It was built with central air.	Just like in the States! That's perfect!		P	This building is only four years old. It was built with central air.	nucleus	base	0.9	1.0	20260416	2066819324	50	50	200	24	24	What about the apartment? Is that also only four years old?	what about the apartment? is that also only four years old?	 What about the apartment? Is that also only four years old?\nSpeaker 2: Well, the apartment itself is older, but the interior is all new. There's nothing wrong with it.\nSpeaker 1: How about the front door? Is that working?\nSpeaker 2: We had to have the entire	-24.57655334472656	-27.613082885742188	-1.8905041034405048	-2.124083298903245	13	13	-24.57655334472656	-27.613082885742188	-1.8905041034405048	-2.124083298903245	3.036529541015625	0.2335791954627402	True	True	Just like in the States! That's perfect!	only	0.2335791954627402	3.036529541015625	1	"Speaker 1: So the apartment comes unfurnished?
Speaker 2: This one is. I have another one that's furnished, but I'm not sure you'll like the furniture.
Speaker 1: We have tons of furniture. What we need are air conditioners.
Speaker 2: This building is only four years old. It was built with central air.
Speaker 1: "	"Speaker 1: So the apartment comes unfurnished?
Speaker 2: This one is. I have another one that's furnished, but I'm not sure you'll like the furniture.
Speaker 1: We have tons of furniture. What we need are air conditioners.
Speaker 2: This building is four years old. It was built with central air.
Speaker 1: "	Speaker 1
57	58	expanded_data	discourse_particle	108	only_3568	only	h	I need to buy some flowers for my wife.__eou__Perhaps you'd be interested in red roses.__eou__What would the roses cost me?	They're only $ 20 a dozen.	They're $ 20 a dozen.	I like the sound of that.		P	They're only $ 20 a dozen.	nucleus	base	0.9	1.0	20260416	2035962109	50	50	200	27	27	20? That's very reasonable. But I have only one dollar.	20? that's very reasonable. but i have only one dollar.	20? That's very reasonable. But I have only one dollar.\nSpeaker 2: What? But you want a dozen roses.\nSpeaker 1: That's right, and I've got a dollar. Do you take checks?\nSpeaker 2: Of course we do, but the bank won't cash your check	-26.98828125	-30.2154541015625	-1.927734375	-2.1582467215401784	14	14	-26.98828125	-30.2154541015625	-1.927734375	-2.1582467215401784	3.2271728515625	0.2305123465401783	True	True	I like the sound of that.	only	0.2305123465401783	3.2271728515625	0	"Speaker 1: I need to buy some flowers for my wife.
Speaker 2: Perhaps you'd be interested in red roses.
Speaker 1: What would the roses cost me?
Speaker 2: They're only $ 20 a dozen.
Speaker 1: "	"Speaker 1: I need to buy some flowers for my wife.
Speaker 2: Perhaps you'd be interested in red roses.
Speaker 1: What would the roses cost me?
Speaker 2: They're $ 20 a dozen.
Speaker 1: "	Speaker 1
58	59	expanded_data	discourse_particle	107	only_3484	only	h	Did you ever get a parking ticket?	Only a few.	A few.	What's a few?		P	Only a few.	nucleus	base	0.9	1.0	20260416	777438343	50	50	200	17	17	75,000 Euros worth of tickets.	75,000 euros worth of tickets.	75,000 Euros worth of tickets.\nSpeaker 2: Oh wow!\nSpeaker 1: I didn't pay it, though.\nSpeaker 2: Why not?\nSpeaker 1: Because there are so many people that don't pay it that the city doesn't have the means to track them down.\nIt's	-23.39208984375	-25.22412109375	-2.92401123046875	-3.15301513671875	8	8	-23.39208984375	-25.22412109375	-2.92401123046875	-3.15301513671875	1.83203125	0.22900390625	True	True	What's a few?	only	0.22900390625	1.83203125	1	"Speaker 1: Did you ever get a parking ticket?
Speaker 2: Only a few.
Speaker 1: "	"Speaker 1: Did you ever get a parking ticket?
Speaker 2: A few.
Speaker 1: "	Speaker 1
59	60	expanded_data	discourse_particle	107	only_3484	only	h	Did you ever get a parking ticket?	Only a few.	A few.	What's a few?		P	Only a few.	nucleus	base	0.9	1.0	20260416	777438343	50	50	200	28	28	1,000?	1,000?	1,000?\nSpeaker 2: Yeah.\nSpeaker 1: That’s my cousin.\nSpeaker 2: What do you mean?\nSpeaker 1: I’ve been working with multiple health and social care professionals and leading figures over the past few months and I was particularly drawn to Stephen O’Riordan from	-8.4697265625	-9.361328125	-2.117431640625	-2.34033203125	4	4	-8.4697265625	-9.361328125	-2.117431640625	-2.34033203125	0.8916015625	0.222900390625	True	True	What's a few?	only	0.222900390625	0.8916015625	1	"Speaker 1: Did you ever get a parking ticket?
Speaker 2: Only a few.
Speaker 1: "	"Speaker 1: Did you ever get a parking ticket?
Speaker 2: A few.
Speaker 1: "	Speaker 1
60	61	expanded_data	discourse_particle	71	only_1142	only	h	Look! Allen has the mic!	I thought he only liked to listen!	I thought he liked to listen!	That was before he heard Stanley sing! I guess he couldn't stand it any more, so he decided to give it a try himself!		P	I thought he only liked to listen!	nucleus	base	0.9	1.0	20260416	529347650	50	50	200	32	32	No fair, Mark.	no fair, mark.	 No fair, Mark.\nSpeaker 2:  Hey, have you heard about Roger's new haircut?\nSpeaker 1:  No. What happened?\nSpeaker 2:  You know that short, curly hair he always wears? Well, it's gone. In fact, it's just disappeared!\nSpeaker 1	-19.6181640625	-20.73046875	-3.9236328125	-4.14609375	5	5	-19.6181640625	-20.73046875	-3.9236328125	-4.14609375	1.1123046875	0.2224609375000001	True	True	That was before he heard Stanley sing! I guess he couldn't stand it any more, so he decided to give it a try himself!	only	0.2224609375000001	1.1123046875	0	"Speaker 1: Look! Allen has the mic!
Speaker 2: I thought he only liked to listen!
Speaker 1: "	"Speaker 1: Look! Allen has the mic!
Speaker 2: I thought he liked to listen!
Speaker 1: "	Speaker 1
61	62	expanded_data	discourse_particle	86	only_2118	only	h	Hello, may I help you?__eou__Yes, I'd like to have this parcel delivered to Shanghai.	Oh, we only take care of mail. For parcels, you can go to the next window.	Oh, we take care of mail. For parcels, you can go to the next window.	Thanks! ... Hello, I have a parcel to deliver.		P	Oh, we only take care of mail. For parcels, you can go to the next window.	nucleus	base	0.9	1.0	20260416	415006148	50	50	200	47	47	皮单 on account of.	皮单 on account of.	皮单 on account of.\nSpeaker 3: 兴人 美好 is characterized by.\nSpeaker 1: You must be tired.\nSpeaker 2: How come you said this to me?\nSpeaker 1: Why don't you tell the truth?\nSpeaker 1: Look, I saw what you did.\n	-31.438232421875	-32.75390625	-5.239705403645833	-5.458984375	6	6	-31.438232421875	-32.75390625	-5.239705403645833	-5.458984375	1.315673828125	0.2192789713541669	True	True	Thanks! ... Hello, I have a parcel to deliver.	only	0.2192789713541669	1.315673828125	1	"Speaker 1: Hello, may I help you?
Speaker 2: Yes, I'd like to have this parcel delivered to Shanghai.
Speaker 1: Oh, we only take care of mail. For parcels, you can go to the next window.
Speaker 2: "	"Speaker 1: Hello, may I help you?
Speaker 2: Yes, I'd like to have this parcel delivered to Shanghai.
Speaker 1: Oh, we take care of mail. For parcels, you can go to the next window.
Speaker 2: "	Speaker 2
62	63	expanded_data	discourse_particle	115	only_3896	only	h	In my country, we go to school from 8 o'clock in the morning until five in the afternoon.__eou__Five days a week, too?	Actually, five and a half. On Saturday, we have classes only in the morning.	Actually, five and a half. On Saturday, we have classes in the morning.	Gosh!		P	Actually, five and a half. On Saturday, we have classes only in the morning.	nucleus	base	0.9	1.0	20260416	2128578179	50	50	200	16	16	8 to 12?	8 to 12?	8 to 12?\nSpeaker 1: Oh no, we have a lunch break. After lunch, we can go home.\nSpeaker 2: Okay, thanks for telling me all that. Bye.\nSpeaker 1: Bye.\nClick here to listen to the audio file .\nStudying in the US\nInternational	-5.8514404296875	-6.94140625	-1.1702880859375	-1.38828125	5	5	-5.8514404296875	-6.94140625	-1.1702880859375	-1.38828125	1.0899658203125	0.2179931640624999	True	True	Gosh!	only	0.2179931640624999	1.0899658203125	1	"Speaker 1: In my country, we go to school from 8 o'clock in the morning until five in the afternoon.
Speaker 2: Five days a week, too?
Speaker 1: Actually, five and a half. On Saturday, we have classes only in the morning.
Speaker 2: "	"Speaker 1: In my country, we go to school from 8 o'clock in the morning until five in the afternoon.
Speaker 2: Five days a week, too?
Speaker 1: Actually, five and a half. On Saturday, we have classes in the morning.
Speaker 2: "	Speaker 2
63	64	expanded_data	discourse_particle	101	only_3385	only	h	Are you going to eat anything with your sandwich?__eou__I may get some fruit.__eou__Oh really, what kind of fruit do you like?	I tend to only eat grapes and apples.	I tend to eat grapes and apples.	What kind of apples do you prefer?		P	I tend to only eat grapes and apples.	nucleus	base	0.9	1.0	20260416	1859154271	50	50	200	36	36	That's strange, I thought you liked other fruits, too.	that's strange, i thought you liked other fruits, too.	 That's strange, I thought you liked other fruits, too.\nSpeaker 2:  Not really, I think grapes are the only healthy ones.\nSpeaker 1:  I guess everyone has their own way of looking at things.\nSpeaker 2:  Yeah, well, if you had to	-25.3916015625	-28.1923828125	-1.953200120192308	-2.168644831730769	13	13	-25.3916015625	-28.1923828125	-1.953200120192308	-2.168644831730769	2.80078125	0.2154447115384614	True	True	What kind of apples do you prefer?	only	0.2154447115384614	2.80078125	0	"Speaker 1: Are you going to eat anything with your sandwich?
Speaker 2: I may get some fruit.
Speaker 1: Oh really, what kind of fruit do you like?
Speaker 2: I tend to only eat grapes and apples.
Speaker 1: "	"Speaker 1: Are you going to eat anything with your sandwich?
Speaker 2: I may get some fruit.
Speaker 1: Oh really, what kind of fruit do you like?
Speaker 2: I tend to eat grapes and apples.
Speaker 1: "	Speaker 1
64	65	expanded_data	discourse_particle	107	only_3484	only	h	Did you ever get a parking ticket?	Only a few.	A few.	What's a few?		P	Only a few.	nucleus	base	0.9	1.0	20260416	777438343	50	50	200	42	42	15?	15?	15?\nSpeaker 2: No.\nSpeaker 1: That’s because of your fancy car.\nSpeaker 2: Maybe.\nSpeaker 1: How about your grandparents? Do they have an alarm on their phone to remind them when it’s time to take their meds?\nSpeaker 2: What?\nSpeaker 1	-6.8046875	-7.232421875	-3.40234375	-3.6162109375	2	2	-6.8046875	-7.232421875	-3.40234375	-3.6162109375	0.427734375	0.2138671875	True	True	What's a few?	only	0.2138671875	0.427734375	1	"Speaker 1: Did you ever get a parking ticket?
Speaker 2: Only a few.
Speaker 1: "	"Speaker 1: Did you ever get a parking ticket?
Speaker 2: A few.
Speaker 1: "	Speaker 1
65	66	expanded_data	discourse_particle	109	only_3570	only	h	It's my wife's birthday. I need to buy some flowers for her.__eou__Most women love red roses for their birthday.__eou__How much will the roses be?	You can get a dozen for only $ 20.	You can get a dozen for $ 20.	Now, that's a price that I like.		P	You can get a dozen for only $ 20.	nucleus	base	0.9	1.0	20260416	2075154409	50	50	200	32	32	20 dollars seems like a good deal to me.	20 dollars seems like a good deal to me.	20 dollars seems like a good deal to me.\nSpeaker 2: But there is more. I can arrange the flowers and tie a beautiful ribbon around the bouquet for only an additional $ 10.\nSpeaker 1: Thanks! You've just saved me $ 10. I really appreciate that.\nSpeaker 2:	-12.169876098632812	-14.289505004882812	-1.2169876098632812	-1.4289505004882812	10	10	-12.169876098632812	-14.289505004882812	-1.2169876098632812	-1.4289505004882812	2.11962890625	0.2119628906249999	True	True	Now, that's a price that I like.	only	0.2119628906249999	2.11962890625	0	"Speaker 1: It's my wife's birthday. I need to buy some flowers for her.
Speaker 2: Most women love red roses for their birthday.
Speaker 1: How much will the roses be?
Speaker 2: You can get a dozen for only $ 20.
Speaker 1: "	"Speaker 1: It's my wife's birthday. I need to buy some flowers for her.
Speaker 2: Most women love red roses for their birthday.
Speaker 1: How much will the roses be?
Speaker 2: You can get a dozen for $ 20.
Speaker 1: "	Speaker 1
66	67	expanded_data	discourse_particle	60	only_315	only	h	Excuse me, could you tell me how much is the lipstick?	It costs only 25 yuan.	It costs 25 yuan.	Oh, it's too expensive. Can't you make it any cheaper?		P	It costs only 25 yuan.	nucleus	base	0.9	1.0	20260416	135704152	50	50	200	39	39	25 yuan? It’s really cheap. It’s my lucky day.	25 yuan? it’s really cheap. it’s my lucky day.	25 yuan? It’s really cheap. It’s my lucky day.\nSpeaker 2: Sorry. The lipstick is out of stock. May I help you?\nSpeaker 1: Yes, you can. I want to buy a CD and some clothes. Is there anything I can buy for only 10 yuan?\nSpeaker	-17.850723266601562	-20.81600952148437	-1.2750516619001115	-1.4868578229631697	14	14	-17.850723266601562	-20.81600952148437	-1.2750516619001115	-1.4868578229631697	2.9652862548828125	0.2118061610630581	True	True	Oh, it's too expensive. Can't you make it any cheaper?	only	0.2118061610630581	2.9652862548828125	0	"Speaker 1: Excuse me, could you tell me how much is the lipstick?
Speaker 2: It costs only 25 yuan.
Speaker 1: "	"Speaker 1: Excuse me, could you tell me how much is the lipstick?
Speaker 2: It costs 25 yuan.
Speaker 1: "	Speaker 1
67	68	expanded_data	discourse_particle	107	only_3484	only	h	Did you ever get a parking ticket?	Only a few.	A few.	What's a few?		P	Only a few.	nucleus	base	0.9	1.0	20260416	777438343	50	50	200	22	22	2000 real dollars or what?	2000 real dollars or what?	2000 real dollars or what?\nSpeaker 1: I told you, I live in one of those arty neighborhoods where they paint the curbs for you and tell you what you can and can't park in front of and all of it is reserved for two hours. Now, how did that happen?\nSpeaker 	-25.23046875	-26.681640625	-3.604352678571429	-3.811662946428572	7	7	-25.23046875	-26.681640625	-3.604352678571429	-3.811662946428572	1.451171875	0.2073102678571432	True	True	What's a few?	only	0.2073102678571432	1.451171875	1	"Speaker 1: Did you ever get a parking ticket?
Speaker 2: Only a few.
Speaker 1: "	"Speaker 1: Did you ever get a parking ticket?
Speaker 2: A few.
Speaker 1: "	Speaker 1
68	69	expanded_data	discourse_particle	107	only_3484	only	h	Did you ever get a parking ticket?	Only a few.	A few.	What's a few?		P	Only a few.	nucleus	base	0.9	1.0	20260416	777438343	50	50	200	6	6	21 in the last 4 years.	21 in the last 4 years.	21 in the last 4 years.\nSpeaker 2: I had never got one.\nSpeaker 1: What about when you had a conversation with someone you care about? How would you rate that on a scale of one to 10, with 10 being the best, one being the worst?\nSpeaker 2	-19.154541015625	-20.811279296875	-2.394317626953125	-2.601409912109375	8	8	-19.154541015625	-20.811279296875	-2.394317626953125	-2.601409912109375	1.65673828125	0.20709228515625	True	True	What's a few?	only	0.20709228515625	1.65673828125	1	"Speaker 1: Did you ever get a parking ticket?
Speaker 2: Only a few.
Speaker 1: "	"Speaker 1: Did you ever get a parking ticket?
Speaker 2: A few.
Speaker 1: "	Speaker 1
69	70	expanded_data	discourse_particle	60	only_315	only	h	Excuse me, could you tell me how much is the lipstick?	It costs only 25 yuan.	It costs 25 yuan.	Oh, it's too expensive. Can't you make it any cheaper?		P	It costs only 25 yuan.	nucleus	base	0.9	1.0	20260416	135704152	50	50	200	8	8	25 yuan? That's really cheap. I'll buy it.	25 yuan? that's really cheap. i'll buy it.	25 yuan? That's really cheap. I'll buy it.\nSpeaker 2: Thank you.\nSpeaker 1: I am pleased to do business with you.\nSpeaker 2: Next time, we will see each other again.\nSpeaker 1: Thank you.\n你可以跟我们在Lanhai6.	-13.424957275390623	-16.115234375	-1.0326890211838942	-1.2396334134615383	13	13	-13.424957275390623	-16.115234375	-1.0326890211838942	-1.2396334134615383	2.690277099609375	0.2069443922776443	True	True	Oh, it's too expensive. Can't you make it any cheaper?	only	0.2069443922776443	2.690277099609375	0	"Speaker 1: Excuse me, could you tell me how much is the lipstick?
Speaker 2: It costs only 25 yuan.
Speaker 1: "	"Speaker 1: Excuse me, could you tell me how much is the lipstick?
Speaker 2: It costs 25 yuan.
Speaker 1: "	Speaker 1
70	71	expanded_data	discourse_particle	101	only_3385	only	h	Are you going to eat anything with your sandwich?__eou__I may get some fruit.__eou__Oh really, what kind of fruit do you like?	I tend to only eat grapes and apples.	I tend to eat grapes and apples.	What kind of apples do you prefer?		P	I tend to only eat grapes and apples.	nucleus	base	0.9	1.0	20260416	1859154271	50	50	200	7	7	I can see you only like grapes and apples, are you going to eat grapes or apples?	i can see you only like grapes and apples, are you going to eat grapes or apples?	 I can see you only like grapes and apples, are you going to eat grapes or apples?\nSpeaker 2:  Actually, I like both.\nSpeaker 1:  How do you eat your apples?\nSpeaker 2:  I like to bite into them.\nSpeaker 1:  	-39.82313537597656	-43.72721862792969	-2.0959544934724508	-2.3014325593647205	19	19	-39.82313537597656	-43.72721862792969	-2.0959544934724508	-2.3014325593647205	3.904083251953125	0.2054780658922697	True	True	What kind of apples do you prefer?	only	0.2054780658922697	3.904083251953125	0	"Speaker 1: Are you going to eat anything with your sandwich?
Speaker 2: I may get some fruit.
Speaker 1: Oh really, what kind of fruit do you like?
Speaker 2: I tend to only eat grapes and apples.
Speaker 1: "	"Speaker 1: Are you going to eat anything with your sandwich?
Speaker 2: I may get some fruit.
Speaker 1: Oh really, what kind of fruit do you like?
Speaker 2: I tend to eat grapes and apples.
Speaker 1: "	Speaker 1
