id	word	context	w_word	wo_word	followup	log_prob_with_particle	log_prob_without_particle	prob_with_particle	prob_without_particle	log_prob_diff	prob_ratio	include_context
1775	just	[NO CONTEXT]	I just love your hair that way.	I love your hair that way.	Thanks.	-14.0166015625	-14.28515625	8.178380011995627e-07	6.252237507982354e-07	0.2685546875	1.3080725102899768	False
1777	just	[NO CONTEXT]	I just want to have a coffee, I think.	I want to have a coffee, I think.	Fine, and after dinner, shall we go to a disco?	-51.6612548828125	-51.3197021484375	3.6627061375540566e-23	5.1539066010652564e-23	-0.341552734375	0.7106659901048683	False
1790	just	[NO CONTEXT]	Operator, can you give me any information on the call I just received?	Operator, can you give me any information on the call I received?	I don’t know who placed the call. However, the call was from Toronto.	-56.12681579589844	-56.636436462402344	4.211469046344393e-25	2.5299280470878905e-25	0.5096206665039062	1.6646596140123686	False
1794	just	[NO CONTEXT]	Okay. Just stay in your car. We’ll be there in five minutes.	Okay. stay in your car. We’ll be there in five minutes.	Thanks a lot.	-16.1558837890625	-16.32421875	9.629169246874208e-08	8.137329003770481e-08	0.1683349609375	1.1833329145733784	False
1796	just	[NO CONTEXT]	Well, don’t just sit there, do something. Come and help me in the kitchen.	Well, don’t sit there, do something. Come and help me in the kitchen.	Help you in the kitchen, I don’t feel like it.	-35.33892822265625	-35.623382568359375	4.492607486922109e-16	3.3803488679734793e-16	0.284454345703125	1.329036635681757	False
1800	just	[NO CONTEXT]	Pretty good. I’Ve just had my new poems published.	Pretty good. I’Ve had my new poems published.	Congratulations on your success.	-21.3505859375	-20.68310546875	5.340210076893137e-10	1.0409777005235304e-09	-0.66748046875	0.5129994690767563	False
1806	just	[NO CONTEXT]	Just a moment, I'm coming. ( ten minutes later ). Now, what would you like?	a moment, I'm coming. ( ten minutes later ). Now, what would you like?	I'd like to see the menu.Would you get me one, please?	-38.80303955078125	-40.4833984375	1.406222498444298e-17	2.6198923689947504e-18	1.68035888671875	5.367481943480998	False
1810	just	[NO CONTEXT]	No, it's quite simple. When you get on, just ask the bus driver when to pay the fare and where you want to get off.	No, it's quite simple. When you get on, ask the bus driver when to pay the fare and where you want to get off.	How much does it cost?	-17.32781982421875	-16.795989990234375	2.982795415577468e-08	5.076848797782209e-08	-0.531829833984375	0.5875289051114708	False
1811	just	[NO CONTEXT]	I just saw her down the street. I don’t know where she is. I don’t know ...	I saw her down the street. I don’t know where she is. I don’t know ...	How long has it been?	-21.163787841796875	-19.857940673828125	6.437003186786353e-10	2.3757784759315346e-09	-1.30584716796875	0.2709429036418232	False
1814	just	[NO CONTEXT]	Myrdal, purse doesn’t just disappear. Think carefully. When did you have it last?	Myrdal, purse doesn’t disappear. Think carefully. When did you have it last?	I had it when I left the house. I had it when we start to get the hotdog.	-62.6099853515625	-62.4617919921875	6.439154561774185e-28	7.467726571402043e-28	-0.148193359375	0.8622643719218623	False
1815	just	[NO CONTEXT]	Oh, yes. It’s just a few minutes block. Turn left at the traffic light, and you’ll see it.	Oh, yes. It’s a few minutes block. Turn left at the traffic light, and you’ll see it.	Thank you very much.	-15.018455505371094	-14.939895629882812	3.003085156035218e-07	3.2485216667130905e-07	-0.07855987548828125	0.9244467065764689	False
1826	just	[NO CONTEXT]	I'm wondering if anyone has turned in a train ticket. I just lost my ticket for Beijing tonight.	I'm wondering if anyone has turned in a train ticket. I lost my ticket for Beijing tonight.	Let me see. I'm sorry. Nothing's been turned in. Do you want to buy another one?	-49.9300537109375	-49.79832458496094	2.0684888880730326e-22	2.3597306021917627e-22	-0.1317291259765625	0.8765784052432852	False
1828	just	[NO CONTEXT]	Wait a minute! Just hold your horses! What's your hurry, anyway?	Wait a minute! hold your horses! What's your hurry, anyway?	Well, I've got to stop and get gas in the car, first.	-46.69189453125	-46.11566162109375	5.271908396763131e-21	9.380427444736643e-21	-0.57623291015625	0.5620115317582034	False
1841	just	[NO CONTEXT]	Let me see. I am sorry we just have sold it out.	Let me see. I am sorry we have sold it out.	Will you have it later?	-23.94921875	-23.974609375	3.971791581725501e-11	3.872214818788965e-11	0.025390625	1.025715712478906	False
1845	just	[NO CONTEXT]	No, not all summer. Just for six weeks.	No, not all summer. for six weeks.	I'm afraid I can only rent it for two months.	-40.984619140625	-39.376953125	1.5871064781371352e-18	7.921483896081064e-18	-1.607666015625	0.20035469350916846	False
1846	just	[NO CONTEXT]	More or less. There's just one thing bothering me.	More or less. There's one thing bothering me.	Oh? What's that?	-15.576171875	-16.166748046875	1.7193112523647287e-07	9.525121692792699e-08	0.590576171875	1.8050281222818043	False
1849	just	[NO CONTEXT]	You bet. This is the nicest room in the district. You know what, I just had all the walls repainted last month.	You bet. This is the nicest room in the district. You know what, I had all the walls repainted last month.	What about the kitchen?	-20.0703125	-20.17431640625	1.9212064286108484e-09	1.7314330716086968e-09	0.10400390625	1.1096047893008252	False
1871	just	[NO CONTEXT]	Yes. Everything is fine in the family. Don’t worry about the family. Just enjoy your trip. How’s the weather there?	Yes. Everything is fine in the family. Don’t worry about the family. enjoy your trip. How’s the weather there?	The weather is gorgeous here.	-22.943359375	-22.80419921875	1.0859895021543217e-10	1.248136590145701e-10	-0.13916015625	0.8700886671606581	False
1880	just	[NO CONTEXT]	We maintain a curfew for Cindy because she's just 16.	We maintain a curfew for Cindy because she's 16.	How late can we stay out?	-33.66064453125	-33.70458984375	2.4064000213864027e-15	2.302939962314467e-15	0.0439453125	1.0449252089785086	False
1882	just	[NO CONTEXT]	The railway station? Just go down this street and turn left at the second corner. The station is at the end of that street.	The railway station? go down this street and turn left at the second corner. The station is at the end of that street.	How long will it take me to get there?	-21.922637939453125	-21.186767578125	3.0138339038898437e-10	6.290769195166606e-10	-0.735870361328125	0.47908829753370485	False
1883	just	[NO CONTEXT]	Do you really think so? I don't. It will just make us fat and act silly. Remember last time?	Do you really think so? I don't. It will make us fat and act silly. Remember last time?	I guess you are right. But what shall we do? I don't feel like sitting at home.	-50.284027099609375	-49.96356201171875	1.45185920617891e-22	2.0003257337033512e-22	-0.320465087890625	0.7258113924730527	False
1888	just	[NO CONTEXT]	Don't you see many people over there? Just on your left.	Don't you see many people over there? on your left.	Oh, I see them.Some are doing Taijiquan, some are performing swordplay, some are practising the Chinese Wushu.	-86.31394863128662	-85.5305233001709	3.268348797511685e-38	7.154276097975705e-38	-0.7834253311157227	0.4568385050776082	False
1891	just	[NO CONTEXT]	That is just an excuse. You can always find some time to exercise.	That is an excuse. You can always find some time to exercise.	But I work hard all the time for long hours. Often I have no time for lunch. Yet, I am still getting fatter.	-84.6241455078125	-84.3145751953125	1.7709266363684459e-37	2.4134885826002857e-37	-0.3095703125	0.7337621769316408	False
1894	just	[NO CONTEXT]	No no, I just changed my eating habits. I eat a balanced meal. and I eat less than before.	No no, I changed my eating habits. I eat a balanced meal. and I eat less than before.	Good for you, keep it up.	-22.107070922851562	-22.160110473632812	2.5062309400817063e-10	2.376765325453772e-10	0.05303955078125	1.0544713494603077	False
1907	just	[NO CONTEXT]	I just ran alongside the main road.	I ran alongside the main road.	Oh you ought to go to the park next time. They have a route for joggers there.	-69.21174621582031	-71.3131103515625	8.744209125061575e-31	1.0693249176241025e-31	2.1013641357421875	8.177317278353563	False
1915	just	[NO CONTEXT]	They think you are just a child.	They think you are a child.	But the child has his own feeling.	-32.5498046875	-33.087890625	7.308015119499752e-15	4.2668923266210135e-15	0.5380859375	1.7127254592072232	False
1920	just	[NO CONTEXT]	Well, don’t just sit there, do something. Come and help me in the kitchen.	Well, don’t sit there, do something. Come and help me in the kitchen.	Help you in the kitchen, I don’t feel like it.	-35.33892822265625	-35.623382568359375	4.492607486922109e-16	3.3803488679734793e-16	0.284454345703125	1.329036635681757	False
1936	just	[NO CONTEXT]	I just saw her down the street. I don’t know where she is.	I saw her down the street. I don’t know where she is.	How long has it been?	-24.734527587890625	-23.971847534179688	1.8110529836492955e-11	3.882924041517473e-11	-0.7626800537109375	0.466414733918288	False
1937	just	[NO CONTEXT]	Oh, yes. It’s just a few minutes walk. Turn left at the traffic light, and you’ll see it.	Oh, yes. It’s a few minutes walk. Turn left at the traffic light, and you’ll see it.	Thank you very much.	-15.199562072753906	-14.96474838256836	2.5056134084788276e-07	3.1687819412642986e-07	-0.23481369018554688	0.7907181544587836	False
1939	just	[NO CONTEXT]	Myrdal, purse don’t just disappear. Think carefully. When did you have it last?	Myrdal, purse don’t disappear. Think carefully. When did you have it last?	I had it when I left the house. I had it when we start to get the hotdog.	-63.0928955078125	-62.8521728515625	3.9728634073832803e-28	5.05415032489791e-28	-0.24072265625	0.7860596048780027	False
1962	just	[NO CONTEXT]	OK.Why don't you just hold the ladder, and I'll put it up.	OK.Why don't you hold the ladder, and I'll put it up.	Thanks, dear.	-24.3447265625	-23.4560546875	2.674358291213911e-11	6.503765620804375e-11	-0.888671875	0.41120151726549314	False
1966	just	[NO CONTEXT]	Just a moment, I'm coming.Now, what would you like?	a moment, I'm coming.Now, what would you like?	I'd like to see the menu.Would you get me one, please?	-35.738189697265625	-37.28009033203125	3.0137097369482724e-16	6.448556123121013e-17	1.541900634765625	4.673464383976979	False
1979	just	[NO CONTEXT]	Now darling, I know that we've bought this house together, but it's just going to be far too expensive to decorate it. I think we should sell it.	Now darling, I know that we've bought this house together, but it's going to be far too expensive to decorate it. I think we should sell it.	Oh, no, Nathan, I ... I really think we've bought this flat at the right time, you know.Market prices are going to go up, and I think you'll find in a year or two it will be worth a lot more.	-129.3717041015625	-129.80517578125	6.525034229517771e-57	4.229883788067116e-57	0.4334716796875	1.5426036639411895	False
1986	just	[NO CONTEXT]	Let me see. I am sorry we just have sold it out.	Let me see. I am sorry we have sold it out.	Will you have it later?	-23.94921875	-23.974609375	3.971791581725501e-11	3.872214818788965e-11	0.025390625	1.025715712478906	False
1989	just	[NO CONTEXT]	The railway station? Just go down this street and turn left at the second corner.The station is at the end of that street.	The railway station? go down this street and turn left at the second corner.The station is at the end of that street.	How long will it take me to get there?	-21.48590087890625	-20.6600341796875	4.664357285346986e-10	1.0652735890091336e-09	-0.82586669921875	0.4378553390857598	False
1994	just	[NO CONTEXT]	Just walk down the road for a few minutes, and you'll find it on your right.	walk down the road for a few minutes, and you'll find it on your right.	Thank you very much.	-17.093978881835938	-16.664154052734375	3.768593527096544e-08	5.792284024255128e-08	-0.4298248291015625	0.6506230549668487	False
2000	just	[NO CONTEXT]	I just can't understand why you want to stay at home. It is such a wonderful day today.	I can't understand why you want to stay at home. It is such a wonderful day today.	I prefer staying at home and watching TV.	-27.467453002929688	-26.665435791015625	1.1777055695136865e-12	2.6263244598018037e-12	-0.8020172119140625	0.44842348595518255	False
2001	just	[NO CONTEXT]	Just walk for a few minutes, you'll find it.	walk for a few minutes, you'll find it.	Thank you very much.	-16.041732788085938	-16.039337158203125	1.0793541606579402e-07	1.0819429934438236e-07	-0.0023956298828125	0.99760723734839	False
2002	just	[NO CONTEXT]	It's just about ten minutes' walk. Go along this street, on the third cross you'll find it on your left.	It's about ten minutes' walk. Go along this street, on the third cross you'll find it on your left.	Then I'll walk.Many thanks.	-42.0869140625	-41.876953125	5.270908319731552e-19	6.502349947090507e-19	-0.2099609375	0.8106159100357301	False
2003	just	[NO CONTEXT]	Let me have a look. It's mine. I have been looking for it, but just cannot find it. It's present from my father.	Let me have a look. It's mine. I have been looking for it, but cannot find it. It's present from my father.	Well, here you are. Remember to put it in a proper place.	-42.2733154296875	-42.4329833984375	4.374539850280631e-19	3.728974893669777e-19	0.15966796875	1.1731212933899744	False
2020	just	[NO CONTEXT]	Thanks, Miss. I want you to see our new stock of brocade satin, a splendid line, just came in.	Thanks, Miss. I want you to see our new stock of brocade satin, a splendid line, came in.	No, Thanks.Not today.	-41.1533203125	-41.7900390625	1.3407261382302036e-18	7.092782405467633e-19	0.63671875	1.8902682495894338	False
2021	just	[NO CONTEXT]	Sure. I have all kinds of tools. Just ask. I’ll be happy to get them for you.	Sure. I have all kinds of tools. ask. I’ll be happy to get them for you.	Thanks. That would be very helpful.	-22.943756103515625	-22.441253662109375	1.0855587446036994e-10	1.794268230575191e-10	-0.50250244140625	0.6050147498045486	False
2023	just	[NO CONTEXT]	My mother-in-law just went into the hospital in L.A.Hank and I will be flying there tonight.	My mother-in-law went into the hospital in L.A.Hank and I will be flying there tonight.	I'm sorry to hear it. What's wrong with her?	-27.860153198242188	-28.577056884765625	7.952234916095263e-13	3.882771971336823e-13	0.7169036865234375	2.048081879337699	False
2026	just	[NO CONTEXT]	Yes, but the gas and the battery both have to stay working.We can't just let the car run and run.If we do, it will die soon. Then we'll freeze.	Yes, but the gas and the battery both have to stay working.We can't let the car run and run.If we do, it will die soon. Then we'll freeze.	So what can we do?	-15.43817138671875	-15.52825927734375	1.973728244760246e-07	1.803693259442397e-07	0.090087890625	1.094270455593106	False
2029	just	[NO CONTEXT]	That's no problem.He just has a friend who works in a shop that can do plastic wrap. That's easy.And probably it's the same shop he got the boxes from.Maybe his friend works in an electronics store. They sell video cameras there.Probably they had a couple video camera boxes lying around.So they get the idea of wrapping bricks to sell to fools like you.Twenty dollars a brick. That's a good profit if they can sell enough bricks.	That's no problem.He has a friend who works in a shop that can do plastic wrap. That's easy.And probably it's the same shop he got the boxes from.Maybe his friend works in an electronics store. They sell video cameras there.Probably they had a couple video camera boxes lying around.So they get the idea of wrapping bricks to sell to fools like you.Twenty dollars a brick. That's a good profit if they can sell enough bricks.	You're right, Sarah. I was a fool. I can't believe it. How could I fall for such a trick?	-60.577117919921875	-60.557281494140625	4.916906590118594e-27	5.0154142324594074e-27	-0.01983642578125	0.9803590216530315	False
2030	just	[NO CONTEXT]	Yeah, I just cannot find it anywhere.	Yeah, I cannot find it anywhere.	It must have been stolen by the few thieves. I’ll get it back for you.	-59.389404296875	-57.90625	1.612536041845655e-26	7.10616287313712e-26	-1.483154296875	0.2269207827956492	False
2052	just	[NO CONTEXT]	OK. And keep doing that until most of the egg is cooked so you should have a nice thick omelet and then flip it over, you'll only have to cook that side lightly. Put your fillings on the top and fold it over and let it sit just long enough to melt the cheese.	OK. And keep doing that until most of the egg is cooked so you should have a nice thick omelet and then flip it over, you'll only have to cook that side lightly. Put your fillings on the top and fold it over and let it sit long enough to melt the cheese.	Wow. That sounds really good.	-19.00146484375	-18.935791015625	5.594595224407607e-09	5.974347108608916e-09	-0.065673828125	0.936436253652873	False
2054	just	[NO CONTEXT]	But this is how I like them, Mum. They’re just beginning to look right.	But this is how I like them, Mum. They’re beginning to look right.	Well, you’d better get another pair for work at least or you’re sacking on the spot.	-83.239501953125	-82.371826171875	7.07202236395779e-37	1.6841099015784726e-36	-0.86767578125	0.4199264167575623	False
2056	just	[NO CONTEXT]	C'mon. Just don't move.	C'mon. don't move.	I'm bleeding too much.	-26.45556640625	-27.5771484375	3.2396156935864533e-12	1.0553502247516431e-12	1.12158203125	3.069706735836282	False
2058	just	[NO CONTEXT]	I just checked in, and there's a problem with my room.	I checked in, and there's a problem with my room.	And what is the problem?	-19.06005859375	-19.12677001953125	5.276205812023092e-09	4.935706468816517e-09	0.06671142578125	1.0689869515859238	False
2066	just	[NO CONTEXT]	Yes, but sometimes he is just not reasonable.	Yes, but sometimes he is not reasonable.	I suggest you treat him with patience, affection, and respect. If he needs to do something, like go to bed, or be washed, etc., please guide or help him to get it done, but lead him with gentleness.	-139.85911178588867	-139.38308715820312	1.8195312022872272e-61	2.928831430907353e-61	-0.4760246276855469	0.6212481821541829	False
2068	just	[NO CONTEXT]	It’s just what I want. I think I am ready to sign.	It’s what I want. I think I am ready to sign.	I call the landlord right now.	-32.619140625	-32.5625	6.8184745233696514e-15	7.21582401942292e-15	-0.056640625	0.9449335938648561	False
2069	just	[NO CONTEXT]	It's not your birthday, also not mine. Hey, come on. Just tell me.	It's not your birthday, also not mine. Hey, come on. tell me.	It's our wedding anniversary, honey. How can you forget about it?	-42.8968505859375	-43.1126708984375	2.34495492730806e-19	1.8897525006307636e-19	0.2158203125	1.240879388451852	False
2070	just	[NO CONTEXT]	OK. And keep doing that until most of the egg is cooked so you should have a nice thick omelet and then flip it over, you'll only have to cook that side lightly. Put your fillings on the top and fold it over and let it sit just long enough to melt the cheese.	OK. And keep doing that until most of the egg is cooked so you should have a nice thick omelet and then flip it over, you'll only have to cook that side lightly. Put your fillings on the top and fold it over and let it sit long enough to melt the cheese.	Wow. That sounds really good.	-19.00146484375	-18.935791015625	5.594595224407607e-09	5.974347108608916e-09	-0.065673828125	0.936436253652873	False
2073	just	[NO CONTEXT]	No, of course not. Just in case. Nothing to worry about. Don't you also do this in China?	No, of course not. in case. Nothing to worry about. Don't you also do this in China?	I don't know. Maybe the same. Actually, this is my first time being in a bar.	-56.61322021484375	-56.349517822265625	2.5893505982537454e-25	3.370663140442629e-25	-0.263702392578125	0.7682021282950621	False
2086	just	[NO CONTEXT]	oh, it's really beautiful. but i just can't dance it well.	oh, it's really beautiful. but i can't dance it well.	don't be so modest. i am sure you can dance it very well. then i'll see you at six. is that all right?	-78.44683837890625	-77.24163818359375	8.530430898559618e-35	2.846969166894762e-34	-1.2052001953125	0.29963200858490174	False
2097	just	[NO CONTEXT]	no mistakes in a tango Donar.not like life, simple, that will make the tango so great. if you make a mistake, you'll get all tango done. just tango along. why don't you try? will you try it.	no mistakes in a tango Donar.not like life, simple, that will make the tango so great. if you make a mistake, you'll get all tango done. tango along. why don't you try? will you try it.	all right. i'll give it a try.	-24.60400390625	-24.25555419921875	2.0635589064898877e-11	2.9237932273770936e-11	-0.34844970703125	0.7057814099737436	False
2098	just	[NO CONTEXT]	no, just occasionally	no, occasionally	oh, i like this music very much, let's tango.	-57.671142578125	-57.614349365234375	8.989613359532087e-26	9.5149386461714e-26	-0.056793212890625	0.9447894194409029	False
2104	just	[NO CONTEXT]	No, just a super-boy.	No, a super-boy.	Mom, you always think of me as a child.	-37.142578125	-39.10546875	7.399174618130211e-17	1.0392276893587685e-17	1.962890625	7.119878246022968	False
2109	just	[NO CONTEXT]	Oh yeah and decorating the house too was colored paper and pictures. they will put a Christmas tree just inside the front door, pained toys and colored electric lights along the branches and plays all the gift packages under it	Oh yeah and decorating the house too was colored paper and pictures. they will put a Christmas tree inside the front door, pained toys and colored electric lights along the branches and plays all the gift packages under it	Woo, your home will beautiful on Christmas.	-49.18603515625	-49.24853515625	4.352876494295739e-22	4.0891490395551457e-22	0.0625	1.0644944589178593	False
2111	just	[NO CONTEXT]	Sorry, but do not worry. I think I can fix it. Just cut a little more off the temple.	Sorry, but do not worry. I think I can fix it. cut a little more off the temple.	Do it, please.	-22.3134765625	-22.92578125	2.0388264392415658e-10	1.105247929002441e-10	0.6123046875	1.844677909581555	False
2116	just	[NO CONTEXT]	Even though I really like it, it's just too modern for me.	Even though I really like it, it's too modern for me.	That's not true. Look over there! That lady chose the same one and she is surely older than you.	-79.8447265625	-79.83349609375	2.1080254260324533e-35	2.1318329744443338e-35	-0.01123046875	0.988832357554613	False
2125	just	[NO CONTEXT]	Maybe not. I think we should just focus on the retired people.	Maybe not. I think we should focus on the retired people.	I know that they already have a Range Dance team and then what we need is just to do some rehearsals.	-96.871657371521	-96.02523422241211	8.495202795902196e-43	1.9804808788757247e-42	-0.8464231491088867	0.42894646883562626	False
2126	just	[NO CONTEXT]	I told you to hurry up a thousand times. You just put a deaf ear to it.	I told you to hurry up a thousand times. You put a deaf ear to it.	Did you? I didn't hear you. It was too noisy.	-36.599853515625	-36.0361328125	1.2731676049253582e-16	2.2372080347827323e-16	-0.563720703125	0.569087713404803	False
2127	just	[NO CONTEXT]	Yes. Just look at her colorful feathers. What else can it be?	Yes. look at her colorful feathers. What else can it be?	I see. It's interesting that there is also a parrot in my English book. His mane is Polly.	-91.900390625	-91.3349609375	1.2250885103847259e-40	2.1564056447433225e-40	-0.5654296875	0.5681159819680163	False
2129	just	[NO CONTEXT]	My first job's salary will be a bit low. So the cheaper the better. Just one I can afford.	My first job's salary will be a bit low. So the cheaper the better. one I can afford.	Sure. I'll try my best to find a satisfying one for you.	-40.90345764160156	-41.544769287109375	1.7212900388587284e-18	9.06433497584306e-19	0.6413116455078125	1.898970022010505	False
2130	just	[NO CONTEXT]	Don't worry. No big deal. Just a common cold.	Don't worry. No big deal. a common cold.	Mom called just now saying that she and Dad will be back later. Do you want to speak to them on phone?	-84.03857421875	-83.029541015625	3.180613879500796e-37	8.724258031952607e-37	-1.009033203125	0.36457127561470476	False
2131	just	[NO CONTEXT]	Attaboy, that's just what I am thinking.	Attaboy, that's what I am thinking.	Wow, What a long queue this is!	-45.54736328125	-45.3759765625	1.6558899171969986e-20	1.9654580006642153e-20	-0.17138671875	0.8424957015807003	False
2134	just	[NO CONTEXT]	Just kids like that.	kids like that.	Come on baby, stop trying to pretend like a man. If you go there, you are sure to like them.	-86.67449951171875	-88.12158203125	2.2789937824211706e-38	5.361461444732779e-39	1.44708251953125	4.25069508736299	False
2138	just	[NO CONTEXT]	Oh, we've just repainted our car. It was red.	Oh, we've repainted our car. It was red.	Maybe. But the car of this space has a broken rearview mirror on the left.	-80.48887634277344	-79.73211669921875	1.1069427234106764e-35	2.3592919564576911e-35	-0.7567596435546875	0.4691842908126861	False
2140	just	[NO CONTEXT]	You've just scratched my car. Oh, God, a paint was scratched off.	You've scratched my car. Oh, God, a paint was scratched off.	Where? my car?	-31.11962890625	-30.97900390625	3.0543365353504717e-14	3.515519802900885e-14	-0.140625	0.8688150562628432	False
2141	just	[NO CONTEXT]	Don't worry about it. Just leave it to the insurance companies.	Don't worry about it. leave it to the insurance companies.	The car park in this community is over crowded, isn't it?	-54.809852600097656	-55.85209655761719	1.571749974032186e-24	5.542971713013996e-25	1.0422439575195312	2.8355727855185924	False
2142	just	[NO CONTEXT]	That's great! It's not my day. I just have very bad sense of direction.	That's great! It's not my day. I have very bad sense of direction.	Is this your first time here? Where are you going?	-35.716552734375	-35.814910888671875	3.0796278246442146e-16	2.7911413528775255e-16	0.098358154296875	1.103357886718734	False
2149	just	[NO CONTEXT]	That's OK, Ben, just let it go. I thought you were just a little too much into it.	That's OK, Ben, let it go. I thought you were a little too much into it.	I wasn't kidding before, OK, I'm fine now.	-48.781036376953125	-48.17706298828125	6.526270643692105e-22	1.193898454168536e-21	-0.603973388671875	0.5466353206929296	False
2150	just	[NO CONTEXT]	Well, the first lunar month is called Yuan-month, and in ancient times people called night Miao. And you know the festival is just in the middle of the month.	Well, the first lunar month is called Yuan-month, and in ancient times people called night Miao. And you know the festival is in the middle of the month.	Oh, I see. I also heard today is the last day for the street fair. Can’t wait to sample all the snacks.	-83.4599609375	-84.093994140625	5.672826550309362e-37	3.009139929296414e-37	0.634033203125	1.8851986559613936	False
2151	just	[NO CONTEXT]	It was boring. Just did my homework and practiced the piano.	It was boring. did my homework and practiced the piano.	Did you play football with other children?	-37.84716796875	-36.87841796875	3.65749545825331e-17	9.636217076434392e-17	-0.96875	0.3795571881830896	False
2153	just	[NO CONTEXT]	Yes, I'm just here to pick out some special presents for my foreign friends.	Yes, I'm here to pick out some special presents for my foreign friends.	Actually, I think the paper-cuts is OK, because it is easy to carry and foreign friends are also interested in it. They think that is a miracle.	-110.97872924804688	-108.5626220703125	6.34673373838023e-49	7.109716669205786e-48	-2.416107177734375	0.08926844814885167	False
2155	just	[NO CONTEXT]	Left for the fork and right for the knife. Just remember that the stronger one is for knife.	Left for the fork and right for the knife. remember that the stronger one is for knife.	Got it. It's so troublesome to have western food. I've been learning the table manners for hours but still can't really it.	-107.89669799804688	-110.95269775390625	1.3837557669735757e-47	6.5141178780714794e-49	3.055999755859375	21.24241214043305	False
2156	just	[NO CONTEXT]	No. Fashion is just part of my life, which improves its quality. But also, I'm good at financing. I have a credit card, but I never overdraft.	No. Fashion is part of my life, which improves its quality. But also, I'm good at financing. I have a credit card, but I never overdraft.	How is it that you are my mom's sis? You two are so different. She always picks up bargains and spends more than she earns. You do so much better than her.	-125.69621658325195	-126.45392227172852	2.5752935597922094e-55	1.2071447289765119e-55	0.7577056884765625	2.133375972221404	False
2158	just	[NO CONTEXT]	Oh, my wife just threw them into the washer.	Oh, my wife threw them into the washer.	Did it ever shrink or fade? Generally speaking, the dark-colored clothes always fade away gradually.	-96.80316162109375	-95.65240478515625	9.097479322734566e-43	2.8753348027329194e-42	-1.1507568359375	0.3163972179548512	False
2160	just	[NO CONTEXT]	I know. Sorry, I shouldn't have rushed you, but I just couldn't stay at home and wait.	I know. Sorry, I shouldn't have rushed you, but I couldn't stay at home and wait.	Never mind. What about taking a look around the theater?	-46.36328125	-46.0009765625	7.322894716492147e-21	1.0520338571296064e-20	-0.3623046875	0.6960702516240402	False
2163	just	[NO CONTEXT]	Just a hunch, sir.	a hunch, sir.	How much again?	-27.478515625	-26.56640625	1.1647488576298094e-12	2.89972198724165e-12	-0.912109375	0.40167604437754134	False
2164	just	[NO CONTEXT]	Yeah, just return to nature and feel the thrills of its beauty.	Yeah, return to nature and feel the thrills of its beauty.	We are nor alone here. So many other families!	-66.5859375	-66.0625	1.208077432037726e-29	2.0390167305428176e-29	-0.5234375	0.5924803921133679	False
2165	just	[NO CONTEXT]	Oh, yeah, maybe I should ask them just to walk along the railings.	Oh, yeah, maybe I should ask them to walk along the railings.	That's a good idea. And remind them to be slow at the beginning, not to run into the railings.	-65.78414916992188	-66.68125915527344	2.693438221964891e-29	1.0982396080563748e-29	0.8971099853515625	2.452505083778249	False
2166	just	[NO CONTEXT]	I just got a call from Mrs. Fitzgerald. See what your Willie has just done.	I got a call from Mrs. Fitzgerald. See what your Willie has done.	My Willie? Why has he suddenly become my Willie?	-37.3525390625	-38.466552734375	5.997888666588897e-17	1.968740201421701e-17	1.114013671875	3.0465617872066595	False
2174	just	[NO CONTEXT]	Yeah. I just can't find it anywhere.	Yeah. I can't find it anywhere.	It's an open book that it was stolen by the man in black.	-62.439453125	-61.42431640625	7.636424366988782e-28	2.1074550974413267e-27	-1.01513671875	0.36235288601214843	False
2175	just	[NO CONTEXT]	You just don't get it. Looking for bargains can be really interesting.	You don't get it. Looking for bargains can be really interesting.	Are you serious? How can that be?	-26.9014892578125	-26.58349609375	2.074109402877653e-12	2.8505872400011033e-12	-0.3179931640625	0.7276077622787824	False
2176	just	[NO CONTEXT]	Just calm down. It's just a turnover. Make up your mind and we can shoot well.	calm down. It's a turnover. Make up your mind and we can shoot well.	Yes, I got it. Come on, Benjamin, don't let him get into the paint.	-60.253334045410156	-62.08570098876953	6.79687851874354e-27	1.0877338790673402e-27	1.832366943359375	6.248659391368239	False
2177	just	[NO CONTEXT]	I’m just coming for that.	I’m coming for that.	She kept bothering me.	-29.8095703125	-30.568115234375	1.1320565070486036e-13	5.3019573703671985e-14	0.758544921875	2.1351671240808194	False
2180	just	[NO CONTEXT]	Don't worry about that. He said I can do that at spare time. Anyway, it's just a part-time job.	Don't worry about that. He said I can do that at spare time. Anyway, it's a part-time job.	Okay, then. What kind of newspaper he wants you to sell?	-50.43961715698242	-50.24134826660156	1.24266080220266e-22	1.5151641444553264e-22	-0.19826889038085938	0.820149293230123	False
2185	just	[NO CONTEXT]	That was just an accident. you are worried too much about it. I think the property management will check the elevator and improve their service from now on.	That was an accident. you are worried too much about it. I think the property management will check the elevator and improve their service from now on.	I know what you mean, but I'd better remind them again, and also remind them to repair the button in the elevator for the disabled people. That has brought the disabled people lots of inconvenience.	-110.2350902557373	-110.34945869445801	1.3350839956687548e-48	1.1908004990604558e-48	0.11436843872070312	1.1211651294420342	False
2186	just	[NO CONTEXT]	I usually come with a group of friends. We dance a little, have a few drinks, and just have a good time.	I usually come with a group of friends. We dance a little, have a few drinks, and have a good time.	Yeah, that's why I'm here. My friends dragged me here, because they think I spend too much time studying.	-64.9208927154541	-64.7695541381836	6.385788544397898e-29	7.429165657210751e-29	-0.1513385772705078	0.8595566230509141	False
