id	word	context	w_word	wo_word	followup	log_prob_with_particle	log_prob_without_particle	prob_with_particle	prob_without_particle	log_prob_diff	prob_ratio	include_context
3841	just	Oh ... I am really worried about the exam. I have no idea what will be on it.	Why? Just read your notes.You can see what the professor stressed in the lectures.Probably the exam will ask about things he stressed.	Why? read your notes.You can see what the professor stressed in the lectures.Probably the exam will ask about things he stressed.	Yes, but my notes are all nonsense. I can't figure out what is important.	-45.856201171875	-46.1044921875	1.2159196304817796e-20	9.485788824255649e-21	0.248291015625	1.2818329113258464	True
3859	just	Good afternoon, everyone. The experiment is to start at 3. Have you gone through the instructions?__eou__Yes, sir.	Ok, now some points for attention. First of all, pay attention to safety ... Now, sign your names on the lab record, and after that you can start. If there is any question, just let me know.	Ok, now some points for attention. First of all, pay attention to safety ... Now, sign your names on the lab record, and after that you can start. If there is any question, let me know.	Excuse me, sir. This air compressor doesn't work.	-33.27532958984375	-33.334922790527344	3.537593893916252e-15	3.332936023871455e-15	0.05959320068359375	1.0614046800115509	True
3877	just	How did you do on your BELTS exam?__eou__Fantastic! I got an overall score of eight.__eou__That's excellent! Have you received your conditional offers yet?	Yes. I'm just waiting until I officially get admitted to the university with a conditional offer to apply for my visa.	Yes. I'm waiting until I officially get admitted to the university with a conditional offer to apply for my visa.	Do you know where the visa office is?	-23.279052734375	-23.4454345703125	7.763112029716808e-11	6.573204445436975e-11	0.1663818359375	1.1810239730343166	True
3905	just	Hey, This is your order.__eou__Are you new here? I come to this coffeehouse often. But I didn't see you here before.	Yes. I started this part-time job just three days ago. And my internship will last 1 week. I'm still a student now.	Yes. I started this part-time job three days ago. And my internship will last 1 week. I'm still a student now.	Do you mind if I ask you why you've taken the part-time job here?	-42.30711364746094	-42.49757385253906	4.229158848179788e-19	3.4957324143556837e-19	0.190460205078125	1.2098062285351683	True
3930	just	Are these your text books? Biochemistry, General Ecology, Botany, Cell Genetics, Molecular Genetics ...	Yes. I gotta review all of them for the final exam. It is just around the corner.	Yes. I gotta review all of them for the final exam. It is around the corner.	Oh, right! Do you have many exams at the end of each semester?	-45.6221923828125	-45.868682861328125	1.536503648392869e-20	1.2008372220334675e-20	0.246490478515625	1.279527000163263	True
3935	just	Finally the class is over. Be quick. Ben must have been waiting for long.__eou__Oh, I am so tired. My back is sore and my neck hurts.__eou__That's normal. You have been sitting for three hours, with your attention highly concentrated.	You are wrong, Shirley. I was always absent-minded in the class. I meant to concentrate on the class, but I was just so tired. Maybe I am old.	You are wrong, Shirley. I was always absent-minded in the class. I meant to concentrate on the class, but I was so tired. Maybe I am old.	No. You are just burning yourself out these days. Have a good rest and you will feel energetic again.	-65.14984130859375	-65.834228515625	5.079060930154548e-29	2.561874408017006e-29	0.68438720703125	1.9825565664969294	True
3959	just	Where's Mrs. Johnson?	Just call her Lisa, Mary. She's cooking dinner.	call her Lisa, Mary. She's cooking dinner.	I see. Can I sit down?	-28.01904296875	-27.18994140625	6.783975182022813e-13	1.5543845969010019e-12	-0.8291015625	0.4364412253922304	True
3966	just	Daniel, would you like to have a look at my dorm?__eou__Of course, I'd like to.	It is a small room, just for 4 people.	It is a small room, for 4 people.	What is in it?	-21.2177734375	-21.130859375	6.098711335831731e-10	6.652492223702707e-10	-0.0869140625	0.9167558759561018	True
3975	just	Excuse me, Miss.__eou__Yes. May I help you?	I'm a graduate student here in mathematics. I've just come from China and I've never used a western library before. I'll be here for five years, so I'd like to learn to use the library as efficiently as possible. I wonder if someone might have time to show me around.	I'm a graduate student here in mathematics. I've come from China and I've never used a western library before. I'll be here for five years, so I'd like to learn to use the library as efficiently as possible. I wonder if someone might have time to show me around.	I'd be very glad to show you around, but I'm very busy right now.Could you come back about 3,30?	-72.01895141601562	-71.79745864868164	5.279184102804673e-32	6.588095624278254e-32	-0.22149276733398438	0.8013217178193318	True
3976	just	Can I help you?__eou__Yes. I'd like to borrow these books.	Just a second. I'll see if I can find them for you.	a second. I'll see if I can find them for you.	Thanks.	-12.404296875	-11.48828125	4.100929613313438e-06	1.024950393639778e-05	-0.916015625	0.4001100578878086	True
3988	just	What book is that?	I just bought a new atlas. I’m looking this map of the world. Look at Russia! That’s a vast country.	I bought a new atlas. I’m looking this map of the world. Look at Russia! That’s a vast country.	Canada, china, and the use are huge too.	-65.7628173828125	-65.62060546875	2.751511271534991e-29	3.1719997598945915e-29	-0.1422119140625	0.8674374148207458	True
3994	just	Good morning. Is this where I can get a library card issued to me?	No problem, we have a short form right here; just hand it to me when you are done.	No problem, we have a short form right here; hand it to me when you are done.	I'm done.	-19.2626953125	-18.931640625	4.308416884445593e-09	5.99919451038277e-09	-0.3310546875	0.718165893269345	True
4012	just	Are you ok, Chuck? You look pale.	I'm fine, Katherine. I just stayed up late last night working on my Chinese.	I'm fine, Katherine. I stayed up late last night working on my Chinese.	Oh, poor you. You know what? I found a new way to learn Chinese and it works very well.	-56.56597900390625	-56.02899169921875	2.714610065926929e-25	4.644276613221802e-25	-0.5369873046875	0.584506542568696	True
4038	just	Let's have some lunch; do you know of a great restaurant somewhere?__eou__Yes, I'm hungry. What types of food sound good?	Maybe just a quick sandwich, salad, or something.	Maybe a quick sandwich, salad, or something.	I have a great idea of where you might like to go.	-34.405517578125	-34.9482421875	1.1425456700646647e-15	6.640048717303536e-16	0.542724609375	1.7206886857430197	True
4044	just	I was wondering if you could help me to get a library card.	Of course, just fill out this form and let me know when you are finished.	Of course, fill out this form and let me know when you are finished.	I'm finished.	-18.4755859375	-18.1396484375	9.465748851063412e-09	1.3244963930237012e-08	-0.3359375	0.7146677711559482	True
4076	just	I'd like to purchase a parking permit for next semester.	Are you a daytime student or do you just come in the evenings?	Are you a daytime student or do you come in the evenings?	I am a daytime student.	-13.880508422851562	-13.969589233398438	9.37069464124192e-07	8.572045774161201e-07	0.089080810546875	1.0931689923411392	True
4083	just	Excuse me, Professor. I think there might be an error in my test score.__eou__Sure. Do you think that the total is wrong or that you got something marked wrong that should have been marked right?__eou__I think that the percentage is incorrect.	Let's just go over all of it to double-check.	Let's go over all of it to double-check.	Sure, let's do it.	-17.4954833984375	-18.152587890625	2.5223659888590394e-08	1.3074685371828864e-08	0.6571044921875	1.9291982308758344	True
4087	just	What do you base our grades on?__eou__All of your coursework is important, including everything from attendance and homework to all of your test results for the semester.__eou__Does the final count the most?	All of it is important; please just do your best at all times.	All of it is important; please do your best at all times.	How do you total our scores?	-31.828125	-31.783203125	1.503906869772553e-14	1.5730055886280323e-14	-0.044921875	0.9560721720539169	True
4122	just	how did you do on your BELTS exam?__eou__fantastic! I got an overall score of eight.__eou__that's excellent! Have you received your conditional offers yet?	yes. I'm just waiting until I officially get admitted to the university with a conditional offer to apply for my visa.	yes. I'm waiting until I officially get admitted to the university with a conditional offer to apply for my visa.	do you know where the visa office is?	-25.844970703125	-25.80419921875	5.965843255616879e-12	6.21410617460166e-12	-0.040771484375	0.9600484909640774	True
4126	just	You look hot and tired. Jack, have you been exercising?	Yes. We just had a basketball match with Class Two.	Yes. We had a basketball match with Class Two.	Who won?	-16.232421875	-16.3515625	8.919669273586507e-08	7.917838436983732e-08	0.119140625	1.126528325195837	True
4130	just	did you go to university?__eou__yes, I graduated with a BA in English from Qingdao University.__eou__when did you graduate?	just a few years ago. What about you?	a few years ago. What about you?	I just graduated from high school.	-19.568584442138672	-19.441993713378906	3.173012318265709e-09	3.601218007180552e-09	-0.12659072875976562	0.8810942053324643	True
4132	just	Hi.Ed, what's up?__eou__Nothing.__eou__Doesn't look like it to me.	Just get out of my face!	get out of my face!	Woo, easy.	-27.4140625	-27.5234375	1.2422926899445038e-12	1.1135839702114503e-12	0.109375	1.1155806146424807	True
4134	just	Jenny, you look terrible. What's eating you?__eou__Don't brother me!	Hey, Chillon, I'm just trying to help.	Hey, Chillon, I'm trying to help.	Sorry, Sally, it's not your fault.	-31.92822265625	-32.297607421875	1.3606583257335808e-14	9.404318258918622e-15	0.369384765625	1.4468441924997542	True
4145	just	hello! How are you today?	hi. I’m feeling very nervous. I just had a test and I’m not sure how well or how badly I did.	hi. I’m feeling very nervous. I had a test and I’m not sure how well or how badly I did.	it’s not use worrying about it now. you’Ve done test and you can’t change any of your answers.	-93.22802734375	-92.69921875	3.2477468175708523e-41	5.511132088430596e-41	-0.52880859375	0.5893066552312871	True
4148	just	What are you doing?	I’m just looking at this map of the world. I’m preparing for a geography class.	I’m looking at this map of the world. I’m preparing for a geography class.	There are no countries marked on the map.	-24.7850341796875	-24.674591064453125	1.7218543890865172e-11	1.922920181531684e-11	-0.110443115234375	0.89543726547973	True
4154	just	What are you reading about in that science magazine?	There are several interesting articles on recent scientific breakthroughs. I just finished reading one about cloning.	There are several interesting articles on recent scientific breakthroughs. I finished reading one about cloning.	I’m not sure I like the idea of that. I don’t want people copying me or other people. It could be very confusing.	-69.83460998535156	-69.73251342773438	4.690447048681457e-31	5.194625093131151e-31	-0.1020965576171875	0.9029423614966231	True
4171	just	I work so hard that I do not have the energy to exercise.	That is just an excuse.You can always find some time to exercise.	That is an excuse.You can always find some time to exercise.	But I work hard all the time for long hours. Often I have no time for lunch. Yet, I am still getting fatter.	-85.27799987792969	-85.1385498046875	9.209482463904089e-38	1.0587602372176542e-37	-0.1394500732421875	0.8698364502340914	True
4213	just	I am confused by what he said.__eou__Why do you say that?	I don’t know what he wants to do. Does he want help me or just scold me?	I don’t know what he wants to do. Does he want help me or scold me?	Think a little. I think he means well at the bottom of his heart.	-58.979736328125	-57.802001953125	2.4289913520470648e-26	7.886957649323987e-26	-1.177734375	0.30797570622878395	True
4220	just	Tom, is Jenny crying?__eou__Can you take he away from me?	I’m just coming for that.	I’m coming for that.	She kept on bothering me.	-28.012939453125	-28.4443359375	6.825507899406206e-13	4.433858824700561e-13	0.431396484375	1.539405779313951	True
4251	just	Ah! No! Damn it!__eou__It's a blackout. Now I can't see Seinfeld.	So what? I just lost one hour's worth of work.	So what? I lost one hour's worth of work.	Really? How could you do that? Don't you save every couple minutes?	-57.765167236328125	-57.349884033203125	8.182888302581726e-26	1.2395436549112498e-25	-0.415283203125	0.6601532967523934	True
4262	just	Hey, Cindy, I'm so sorry about yesterday. I shouldn't have yelled at you in front of everyone.__eou__Don't worry about it.	I don't know what happened to me. I just lost it.	I don't know what happened to me. I lost it.	I think you just need to get more sleep.	-28.28759765625	-27.69921875	5.186237864228891e-13	9.340758501205677e-13	-0.58837890625	0.5552266299957832	True
4283	just	Are you listening to me, Dan?__eou__I'm with you, Jane.	What did I just say?	What did I say?	Well, uh ... I didn't catch the last part.	-41.018280029296875	-40.642616271972656	1.5345721991842766e-18	2.2342718971890142e-18	-0.37566375732421875	0.686833236865645	True
4290	just	Hello, Dora, I haven't seen you for a long time. Where have you been?__eou__I didn’t go anywhere. I stayed at home.__eou__What's up? You look unhappy.	Nothing. I just feel very lonely in this city. I miss my family.	Nothing. I feel very lonely in this city. I miss my family.	Oh, I know. Sometimes I have the same feeling with you. But you'd better not be so emotional.	-56.25908660888672	-56.5833740234375	3.689683625258743e-25	2.6677977021950646e-25	0.32428741455078125	1.3830447571878746	True
4305	just	Mike, did you win the lottery or something? Why the big smile?	I'm so relieved. I just passed the bar exam.	I'm so relieved. I passed the bar exam.	You did? That's great! You must be very happy now?	-41.151123046875	-40.6053466796875	1.3436753085550207e-18	2.3191134852028697e-18	-0.5457763671875	0.5793917879087662	True
4306	just	Hello?__eou__Hey Tina. What are you doing?	I was just watching TV. What's going on with you?	I was watching TV. What's going on with you?	I just watched a movie and I'm scared.	-35.744140625	-35.9169921875	2.9958286254618688e-16	2.520278220538461e-16	0.1728515625	1.1886896458684653	True
4308	just	You seem really ticked off. What's up?	Just get out of my face, would you?	get out of my face, would you?	Chill out! What's eating you, anyway?	-37.05517578125	-37.6802978515625	8.074983289128246e-17	4.321699507195904e-17	0.6251220703125	1.8684740287201564	True
4311	just	I'm sorry I'm late.	Oh, that's all right. I just wondered what was keeping you.	Oh, that's all right. I wondered what was keeping you.	The bus I took.	-28.966796875	-29.326171875	2.6295410727829607e-13	1.8357155186477452e-13	0.359375	1.4324338635650782	True
4318	just	Morning, Peter. Nice suit! A new one?__eou__Oh, yes. My wife bought it for me yesterday. Hmm, you look nice in that yellow dress. Yellow suits you really well.__eou__Maybe. Several people have suggested that I get more yellow clothes. They say the color suits me because I have a fair complexion.	That's right. You know, pink, green and black could also be good for you. Actually, I think that all colors are okay for a person with your complexion. It's just that different colors can give people different impressions. For example, black could make you look mature, while pink could make you look young and energetic.	That's right. You know, pink, green and black could also be good for you. Actually, I think that all colors are okay for a person with your complexion. It's that different colors can give people different impressions. For example, black could make you look mature, while pink could make you look young and energetic.	Thank you for your compliments. It sounds like you're a clothing expert.	-44.45219421386719	-45.4290771484375	4.950594379376663e-20	1.8638136003361343e-20	0.9768829345703125	2.6561638881076064	True
4337	just	You must be new.__eou__As a matter of fact, I am.	Have you just started college?	Have you started college?	No. I transferred here from a different school.	-29.421875	-33.283203125	1.6681766588710754e-13	3.50984988904948e-15	3.861328125	47.52843316962603	True
4341	just	You’re new here, right?__eou__Yes, I am new.__eou__Is this your first semester?	I just transferred from another school.	I transferred from another school.	What school did you transfer from?	-20.984130859375	-20.5860595703125	7.703848972800817e-10	1.1470647253003772e-09	-0.3980712890625	0.6716141472124374	True
4349	just	Hey Sarah, are you all right? You look upset.	As a matter of fact, I am a bit upset. I just came out of a meeting and it didn't go very well.	As a matter of fact, I am a bit upset. I came out of a meeting and it didn't go very well.	What happened?	-10.0537109375	-9.8134765625	4.302578643391336e-05	5.4709315439309826e-05	-0.240234375	0.7864435167653075	True
4353	just	I'm going for a walk, Yi-jun. I need some time to myself.__eou__Don't you want to go to the visiting hours? This sheet says they are tonight.	I just can't right now. Everyone will be talking about Taylor and ...	I can't right now. Everyone will be talking about Taylor and ...	... and maybe that's what we both need.	-34.884033203125	-35.26318359375	7.080385000152142e-16	4.846117622378329e-16	0.379150390625	1.4610427463535856	True
4355	just	Oh, no. It looks like we're late.	Let's just sit in the back. We can still hear the service from here.	Let's sit in the back. We can still hear the service from here.	There're so many people here. Where are Rich and Cath and Taylor's parents?	-78.05853271484375	-77.61111450195312	1.2577953258057037e-34	1.9675294311377493e-34	-0.447418212890625	0.6392764986892051	True
4362	just	I've been standing here since half past seven. Where on earth have you been?	I'm terribly sorry I'm late. I just couldn't help it.	I'm terribly sorry I'm late. I couldn't help it.	It's really very easy saying you're sorry.	-38.7486572265625	-38.743408203125	1.4848137660699764e-17	1.4926280791428186e-17	-0.0052490234375	0.9947647286138891	True
4363	just	Wow! What happened to you? You look sad.	I just lost my job. My boss just told me.	I lost my job. My boss told me.	That's unbelievable. Why did this happen?	-29.742324829101562	-29.353317260742188	1.2108000988686105e-13	1.786554577871069e-13	-0.389007568359375	0.6777291406968652	True
4367	just	My goodness! What happened? You have blood on your face.	Oh, don't worry. I just killed a pigeon.	Oh, don't worry. I killed a pigeon.	How could you have the heart to kill it? We only have one!	-48.734375	-49.1162109375	6.838011998320188e-22	4.667675090241813e-22	0.3818359375	1.4649717184933577	True
4370	just	What do you think about violence in movies?__eou__Personally, I'm not for it. I feel it's bad for kids to watch.	But kids like watching things like that. It's just for fun, would't you say?	But kids like watching things like that. It's for fun, would't you say?	If you ask me, I have to disagree. Something shouldn't be watched for fun.	-52.277915954589844	-52.647621154785156	1.9769221869788725e-23	1.3659306402823752e-23	0.3697052001953125	1.4473078856845827	True
4379	just	Did Bean send these dirty jokes to you, too? Look!__eou__What a creep! Phony good luck e-mails are one thing, but sexual harassment is crossing the line.	No wonder he asked for my address first-he just wants to harass me!	No wonder he asked for my address first-he wants to harass me!	You could try using a spam filter to reject stuff that's obviously pornographic or anything else you don't want.	-68.29576873779297	-68.37477111816406	2.185367599224197e-30	2.0193621044349658e-30	0.07900238037109375	1.0822068981212665	True
4380	just	Hello. I was wondering if Taylor Smith has checked out yet?	Just one moment. I'll check with the cancer ward desk.	one moment. I'll check with the cancer ward desk.	The cancer ward!? Oh, my. It's worse than we thought.	-53.585235595703125	-53.375091552734375	5.348449127395444e-24	6.599214845302072e-24	-0.21014404296875	0.8104674954177256	True
4384	just	Sorry! Excuse me! I got your message.__eou__Taylor? Taylor! Is this a joke? Is it really you? But ... but ... everyone said you were dead!	That's OK. Just let it out. I'm OK! I was out of town with ... Femi.	That's OK. let it out. I'm OK! I was out of town with ... Femi.	Oh, Taylor! I'm so ... so happy. But then ... who's that?	-47.75830078125	-47.682861328125	1.8148197865406778e-21	1.957025316573343e-21	-0.075439453125	0.9273358761236363	True
4388	just	Brooke, are you still mad? Is your mom mad?__eou__No ... mom said that we'll have the wedding at home on the 2nd. So let's hope your mom is right about that being a lucky day ...	It will be. And today is, too. I just talked to the airlines ...	It will be. And today is, too. I talked to the airlines ...	They're going to give us back the seats?	-36.20654296875	-35.400390625	1.8866797141584022e-16	4.2247955238020333e-16	-0.80615234375	0.44657302431065743	True
4397	just	How are you, Sue?	Pretty good. I’Ve just had my new poems published.	Pretty good. I’Ve had my new poems published.	Congratulations on your success.	-18.7734375	-17.537109375	7.027481118171961e-09	2.4195253122182865e-08	-1.236328125	0.2904487538396106	True
4416	just	I'm sorry, ladies. Mr. Smith's viewing is over. It ended an hour ago.	But we just drove across town. Can't we just go in to see him one last ...	But we drove across town. Can't we go in to see him one last ...	I'm afraid not. But at tomorrow's funeral, the family requested an open casket service.	-73.08185112476349	-72.82469034194946	1.8237081092921582e-32	2.3585160617175687e-32	-0.2571607828140259	0.7732438794434406	True
4419	just	Dan, Dan, dude. You have to come over to my house right now!__eou__Is everything OK?	Just get over here!	get over here!	Come in! Quickly!	-26.50244140625	-26.162109375	3.091262889998589e-12	4.3445046209491816e-12	-0.34033203125	0.7115340320027589	True
4423	just	It smells like an ashtray in here!__eou__Hi honey! What’s wrong? Why do you have that look on your face?__eou__What’s wrong? I thought we agreed that you were gonna quit smoking.	No! I said I was going to cut down which is very different. You can’t just expect me to go cold turkey overnight!	No! I said I was going to cut down which is very different. You can’t expect me to go cold turkey overnight!	Look, there are other ways to quit. You can try the nicotine patch, or nicotine chewing gum. We spend a fortune on cigarettes every month and now laws are cracking down and not allowing smoking in any public place. It’s not like you can just light up like before.	-146.96415901184082	-147.37140464782715	1.4937458221072195e-64	9.94059021612854e-65	0.4072456359863281	1.5026731709387104	True
4446	just	John, why don’t you go and do some gardening? The lawn needs weeding.__eou__Because I’m not in the mood, that’s why.	Well, don’t just sit there, do something. Come and help me in the kitchen.	Well, don’t sit there, do something. Come and help me in the kitchen.	Help you in the kitchen, I don’t feel like it.	-37.306312561035156	-36.801979064941406	6.28165838625847e-17	1.0401681918012108e-16	-0.50433349609375	0.6039079483271658	True
4450	just	Oh, my God. I can't take it any more.__eou__What's wrong, honey? Take it easy.	I am tired of doing that boring work. I just repeat doing counting everyday. It's so terrible.	I am tired of doing that boring work. I repeat doing counting everyday. It's so terrible.	Me too. But I think we can do something else for a change.	-43.921875	-44.159423828125	8.413409986519361e-20	6.63446500152288e-20	0.237548828125	1.2681369160268599	True
4454	just	How's your new car?__eou__Perfect. Couldn't be better!__eou__You made a good choice, then?	It's just what I wanted.	It's what I wanted.	No regrets?	-24.19140625	-24.30078125	3.117494932079051e-11	2.794504396330103e-11	0.109375	1.1155806146424807	True
4461	just	You're being childish. Your nose will heal. And so will your pride, if you let it.__eou__I'll have us ready for Stars.com by the end of next week. After that, I don't know.__eou__Don't know what?	Let's just say there could be some big changes around here.	Let's say there could be some big changes around here.	Is that right? Like what kind of changes?	-30.817657470703125	-31.5587158203125	4.1310591679059265e-14	1.9689009262465605e-14	0.741058349609375	2.09815492127439	True
4462	just	Just remember. The main thing right now is to make sure Stars.com is happy.	Right. You're right. But she's just evil. Someone should drive a stake through her heart.	Right. You're right. But she's evil. Someone should drive a stake through her heart.	Elvin, please. Can I count on you to keep your cool for a week, or not?	-76.43963623046875	-76.31402587890625	6.348743576309338e-34	7.19846121391725e-34	-0.1256103515625	0.8819584335656213	True
4470	just	what? How could you forget to reserve the concert tickets?__eou__I'm sorry. I forget all about it.	How could you? I reminded you just this morning.	How could you? I reminded you this morning.	It's leap my mind. I really feel terrible about it.	-56.43505859375	-57.01806640625	3.0943217275982875e-25	1.7273024577493516e-25	0.5830078125	1.791418586661505	True
4481	just	Good morning, Loans.__eou__Good morning, Mr. Smith.__eou__I would like to compliment you on your diligence.	Well, thank you, Mr. Smith. But I was just doing my job.	Well, thank you, Mr. Smith. But I was doing my job.	Yes. And we're proud of you, Loans.	-42.9658203125	-43.43408203125	2.1886752549580623e-19	1.3703069086134996e-19	0.46826171875	1.597215369199738	True
4489	just	Say, Jim, how about going for a few beers after dinner?__eou__You know that is tempting but is really not good for our fitness.__eou__What do you mean? It will help us to relax.	Do you really think so? I don't. It will just make us fat and act silly. Remember last time?	Do you really think so? I don't. It will make us fat and act silly. Remember last time?	I guess you are right.But what shall we do? I don't feel like sitting at home.	-54.624420166015625	-54.75946044921875	1.8919765302862657e-24	1.6529834102437555e-24	0.135040283203125	1.1445828908877358	True
4496	just	Do you have to leave soon?__eou__No. Actually I can stay longer. Dave called to say that there is a beautiful Chinese girl who’s going to pick me up at the school gate tonight at ten thirty instead of eight thirty.__eou__Oh, that’s better. So you don’t have to rush.	Yeah. You know what Dave just said?	Yeah. You know what Dave said?	What?	-14.8671875	-14.5234375	3.493514155508847e-07	4.926644615480084e-07	-0.34375	0.7091061824373984	True
4500	just	They promised us a sea view.	Well, you can just see the sea. Between the factory chimneys.	Well, you can see the sea. Between the factory chimneys.	Isn't it awful? I can't bear to look at it. I don't think I can stand this place for two weeks.	-63.051021575927734	-63.18570327758789	4.142755010152822e-28	3.620743263769473e-28	0.13468170166015625	1.1441725381655188	True
4501	just	So Kim, have you ever had anything stolen?__eou__Stolen? No, why?	My uncle just had his motorcycle stolen a few nights ago. I was just thinking about how clever criminals are these days.	My uncle had his motorcycle stolen a few nights ago. I was thinking about how clever criminals are these days.	Criminals are clever? They're only successful when people are careless.	-47.5343017578125	-46.87217712402344	2.270466223172955e-21	4.402223828669723e-21	-0.6621246337890625	0.5157543804080156	True
4505	just	Er ... Alison?__eou__Ohm, hello, Marcia. I was ...	I just wanted to congratulate you! I mean, it was a good race and you deserve to win.	I wanted to congratulate you! I mean, it was a good race and you deserve to win.	Well ... thanks, Marcia.It' s very nice of you to say so. I mean ...	-53.6973876953125	-53.97161865234375	4.781022981847148e-24	3.6343256556567685e-24	0.27423095703125	1.3155185954251414	True
4508	just	Mom, have we got any cookies?	Cookies? You just ate an hour ago.	Cookies? You ate an hour ago.	I know, but I'm hungry.	-22.8564453125	-22.7021484375	1.1846005361260683e-10	1.3822360202769355e-10	-0.154296875	0.8570175561542158	True
4509	just	Are you going to tell me about the stamp, or not?__eou__120 British pounds. But there are still three days left in the auction. If you want it, you'll have to bid. Do you have the guts?	I'm just asking. It's not like I'd actually make a bid.	I'm asking. It's not like I'd actually make a bid.	Just don't come looking to me for help.	-35.57011413574219	-35.303009033203125	3.565296970794662e-16	4.656911474537667e-16	-0.2671051025390625	0.7655926015103435	True
4516	just	Hi, Monica, congratulations! Your presentation at the meeting was very successful and everyone was impressed by your speech. And it was so persuasive and I bet our clients will be convinced to invest their money in this project. You really made a big contribution to our company.	Thank you, I just tried my best. I am very happy to know you like it.	Thank you, I tried my best. I am very happy to know you like it.	You must have been prepared for a long time. Some statistics in this presentation are not easy to find, right?	-72.03779602050781	-71.91957092285156	5.180631475464076e-32	5.830787409801427e-32	-0.11822509765625	0.888496031729016	True
4518	just	How smart of you to book the tickets before hand!__eou__Oh, do you really think so?	Of course, otherwise you’ll just have to wait for hours.	Of course, otherwise you’ll have to wait for hours.	But I just got a call from my sister and I have to cancel the movie tonight.	-55.5390625	-55.2861328125	7.580391329093346e-25	9.761972811756812e-25	-0.2529296875	0.776522479141093	True
4530	just	How would you like your hair cut?__eou__I want it short.	Then, I'll just trim it.	Then, I'll trim it.	It will do.	-20.833984375	-21.728515625	8.951906755834435e-10	3.6595321264571785e-10	0.89453125	2.4461888696413343	True
4535	just	I’m tired, Larry. Can we have a break?	What? You’re tired? But we just started about twenty minutes ago.	What? You’re tired? But we started about twenty minutes ago.	I know, but I’m really tired. My stomach feels funny.	-34.07275390625	-34.58935546875	1.5936428378385372e-15	9.506787518812411e-16	0.5166015625	1.6763210860503328	True
4545	just	Isn’t he the best instructor? I think * he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m not into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	-90.44032287597656	-90.51359939575195	5.275538944862062e-40	4.90278947627367e-40	0.07327651977539062	1.0760280388118353	True
4566	just	God, I didn’t realize. I didn’t, I didn’t know ...__eou__... Who you were with? I didn’t know whom you were with.__eou__Excuse me?	Sorry, it’s from the Godfather. It’s when the, when the movie producer realizes Tom Higgins had emissary of Vito Corleone, it’s just before the horse’s head ends up in the bed with all the bloody sheets, you know, wakes up, and AAAL! Never mind.	Sorry, it’s from the Godfather. It’s when the, when the movie producer realizes Tom Higgins had emissary of Vito Corleone, it’s before the horse’s head ends up in the bed with all the bloody sheets, you know, wakes up, and AAAL! Never mind.	You were spying on me, weren’t you? You probably rented those children.	-62.648460388183594	-62.58546829223633	6.196113345053724e-28	6.598974852550119e-28	-0.06299209594726562	0.9389508951771938	True
4579	just	How's your new car?__eou__Perfect! Couldn't be better.__eou__You made a good choice, then?	It's just what I want.	It's what I want.	No regrets.	-21.23828125	-21.1826171875	5.974913853805247e-10	6.31693260127899e-10	-0.0556640625	0.9458568313037732	True
4596	just	I really don't know how to break this to you, but it’s eating me alive!	Just tell the truth. I won’t take it personally.	tell the truth. I won’t take it personally.	Well ... hum. You are sure you won’t lose control of yourself?	-67.891845703125	-67.473388671875	3.273000298423405e-30	4.973700437760117e-30	-0.41845703125	0.6580614050606927	True
4606	just	Have you followed the value of dollar lately?__eou__How could I help but follow it? The fluctuation of dollar is killing my company! The exchange rates are eating into our profits, and we can't do anything about it.__eou__It's really frustrating, isn't it? I have the same problem. I would feel a lot better if the currency was a little more stable. With the way the dollar plummeting lately, my securities have gone up in smoke.	Every day I have less money! I haven't spent anything, it is just melting away because of the shifts in exchange rate.	Every day I have less money! I haven't spent anything, it is melting away because of the shifts in exchange rate.	What we really should be making investment in is the Euro. I've followed the Euro's progress over the last quarter, I think it's about time to buy in.	-107.2802734375	-107.18560791015625	2.5631217090930464e-47	2.8176169107339584e-47	-0.09466552734375	0.9096771457214817	True
4608	just	Hi, Lander. What's wrong?__eou__I can hardly make ends meet these days.__eou__Same here. I have't brought any new clothes for three months.	My income remains the same but prices just continue to rise.	My income remains the same but prices continue to rise.	True. The news says that there is a general increase in the price of daily necessities.	-51.6824951171875	-51.7178955078125	3.585729792503167e-23	3.4610140738298205e-23	0.035400390625	1.0360344442446432	True
4614	just	Hello, is this the ABC company?__eou__Yes, may I help you?	We have just arrived from Tokyo only ... looking for a reserve car of your company. All of above, we cannot find it.	We have arrived from Tokyo only ... looking for a reserve car of your company. All of above, we cannot find it.	What is your reservation number?	-21.6787109375	-22.513671875	3.8464090256718874e-10	1.668923912459625e-10	0.8349609375	2.3047240182466617	True
4617	just	Oh, my god!__eou__What!__eou__That's the cutest little doll I've ever seen in my life!	Chill out. It's just Kenny from South Park.	Chill out. It's Kenny from South Park.	What park? You found a doll in a park? Gross!	-62.236328125	-61.3193359375	9.356342717598612e-28	2.3407270198052314e-27	-0.9169921875	0.39971951613465545	True
