source_dataset	dataset_role	source_row_index	id	word	subset	p_candidate_count	p_prime_candidate_count	exact_overlap_count	exact_overlap_jaccard	p_win_rate	p_win_rate_per_token	p_weighted_win_rate	p_weighted_win_rate_per_token	p_mean_advantage	p_mean_advantage_per_token	p_weighted_advantage	p_weighted_advantage_per_token	p_top1_win	p_top1_win_per_token	p_top1_advantage	p_top1_advantage_per_token	p_prime_win_rate	p_prime_win_rate_per_token	p_prime_weighted_win_rate	p_prime_weighted_win_rate_per_token	p_prime_mean_advantage	p_prime_mean_advantage_per_token	p_prime_weighted_advantage	p_prime_weighted_advantage_per_token	p_prime_top1_win	p_prime_top1_win_per_token	p_prime_top1_advantage	p_prime_top1_advantage_per_token	both_mean_advantages_positive	both_top1_own_context_wins	source_file	model_dir	model_label	model_order	condition	condition_label
just	discourse_particle	7	8659	just	h	50	50	0	0.0	0.66	0.66	0.6424107572710768	0.6424107572710768	0.0011477499583104	0.0011477499583104	0.0009602942815372	0.0009602942815372	1.0	1.0	0.0096073789872984	0.0096073789872984	0.7	0.7	0.7184954269615195	0.7184954269615195	0.006128439342837	0.006128439342837	0.0062868104296882	0.0062868104296882	1.0	1.0	0.0063591494279749	0.0063591494279749	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
just	discourse_particle	8	6078	just	h	50	50	0	0.0	0.66	0.66	0.6858661071656912	0.6858661071656912	0.0050537810338634	0.0050537810338634	0.0055451082293267	0.0055451082293267	1.0	1.0	0.009480324951378	0.009480324951378	0.8	0.8	0.7974924215198766	0.7974924215198766	0.013571021953077	0.013571021953077	0.0137710520099659	0.0137710520099659	1.0	1.0	0.045825856072562	0.045825856072562	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
just	discourse_particle	9	9954	just	h	50	50	0	0.0	0.68	0.68	0.6771753769415563	0.6771753769415563	0.0032222415767981	0.0032222415767981	0.0033150237283486	0.0033150237283486	0.0	0.0	-0.0062819560368856	-0.0062819560368856	0.46	0.46	0.4592098608182703	0.4592098608182703	0.0003255951010991	0.0003255951010991	0.0002214895577802	0.0002214895577802	0.0	0.0	-0.0047940218223715	-0.0047940218223715	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
just	discourse_particle	10	5138	just	h	50	50	0	0.0	0.82	0.82	0.8210480033696557	0.8210480033696557	0.0322183541916106	0.0322183541916106	0.0323932759780715	0.0323932759780715	0.0	0.0	-0.0154169201850891	-0.0154169201850891	0.78	0.78	0.7746713840298143	0.7746713840298143	0.0286969640512425	0.0286969640512425	0.0279605682222873	0.0279605682222873	1.0	1.0	0.0670275254683061	0.0670275254683061	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
just	discourse_particle	11	498	just	h	50	50	7	0.075268817204301	0.46	0.46	0.4616187707604094	0.4616187707604094	0.0071791458053274	0.0071791458053274	0.0073577704589312	0.0073577704589312	1.0	1.0	0.0354760006854408	0.0354760006854408	0.72	0.72	0.7238979678629405	0.7238979678629405	0.0114366010791872	0.0114366010791872	0.0117232250563546	0.0117232250563546	1.0	1.0	0.0481173364739669	0.0481173364739669	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
just	discourse_particle	12	7769	just	h	50	50	0	0.0	0.84	0.84	0.8278833268159386	0.8278833268159386	0.0125081489053714	0.0125081489053714	0.0120395008019201	0.0120395008019201	1.0	1.0	0.0225066457475934	0.0225066457475934	0.62	0.62	0.6273507059275818	0.6273507059275818	0.0051292610965109	0.0051292610965109	0.0050712786459267	0.0050712786459267	1.0	1.0	0.0105927456980166	0.0105927456980166	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
just	discourse_particle	13	12718	just	h	50	50	0	0.0	0.7	0.7	0.6809368381206937	0.6809368381206937	0.0201563816313931	0.0201563816313931	0.019621929213445	0.019621929213445	1.0	1.0	0.0001353180926778	0.0001353180926778	0.76	0.76	0.7450516165283264	0.7450516165283264	0.0181243712178556	0.0181243712178556	0.0179019402834256	0.0179019402834256	1.0	1.0	0.017582262771717	0.017582262771717	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
just	discourse_particle	14	8242	just	h	50	50	0	0.0	0.64	0.64	0.6160612378743202	0.6160612378743202	0.0019150438880688	0.0019150438880688	0.0017504847091104	0.0017504847091104	0.0	0.0	-0.0029694740588848	-0.0029694740588848	0.54	0.54	0.5531550631519696	0.5531550631519696	0.0005137388192243	0.0005137388192243	0.0008035805210804	0.0008035805210804	0.0	0.0	-0.0023936067802319	-0.0023936067802319	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
just	discourse_particle	15	8890	just	h	50	50	0	0.0	0.74	0.74	0.7559446658664584	0.7559446658664584	0.0143581607016666	0.0143581607016666	0.0152339799858734	0.0152339799858734	1.0	1.0	0.0080690228420754	0.0080690228420754	0.68	0.68	0.6715751411100178	0.6715751411100178	0.0091746044478982	0.0091746044478982	0.0087258926734178	0.0087258926734178	1.0	1.0	0.0099145865094835	0.0099145865094835	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
just	discourse_particle	16	10613	just	h	50	50	0	0.0	0.66	0.66	0.6470192614126816	0.6470192614126816	0.0043540635588293	0.0043540635588293	0.0039542181246447	0.0039542181246447	1.0	1.0	0.0233192373724544	0.0233192373724544	0.6	0.6	0.5962877814228478	0.5962877814228478	0.0058921554450857	0.0058921554450857	0.0060099069852261	0.0060099069852261	1.0	1.0	0.0044299102411038	0.0044299102411038	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
just	discourse_particle	17	6323	just	h	50	50	0	0.0	0.5	0.5	0.530800971643514	0.530800971643514	0.0018091087860585	0.0018091087860585	0.0021699849044398	0.0021699849044398	1.0	1.0	0.0076072723777206	0.0076072723777206	0.54	0.54	0.5398964728625145	0.5398964728625145	0.0010891621724158	0.0010891621724158	0.0011459938967568	0.0011459938967568	0.0	0.0	-0.0047212631806083	-0.0047212631806083	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
just	discourse_particle	18	4012	just	h	50	50	0	0.0	0.68	0.68	0.6769745536272338	0.6769745536272338	0.0095832777534893	0.0095832777534893	0.0093619187796386	0.0093619187796386	1.0	1.0	0.0057333089687205	0.0057333089687205	0.5	0.5	0.4898501666634949	0.4898501666634949	0.0028995948126253	0.0028995948126253	0.0025969033246929	0.0025969033246929	0.0	0.0	-0.0114918068835609	-0.0114918068835609	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
just	discourse_particle	19	9268	just	h	50	50	0	0.0	0.7	0.7	0.693398536009783	0.693398536009783	0.0084043853411936	0.0084043853411936	0.0079482437793674	0.0079482437793674	1.0	1.0	0.0004343509674072	0.0004343509674072	0.76	0.76	0.7550051110134065	0.7550051110134065	0.0106280481741942	0.0106280481741942	0.0104822479151189	0.0104822479151189	1.0	1.0	0.029885200659434	0.029885200659434	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
just	discourse_particle	20	788	just	h	50	50	0	0.0	0.6	0.6	0.6046620873005915	0.6046620873005915	0.0027943768492515	0.0027943768492515	0.0029627175604352	0.0029627175604352	1.0	1.0	0.0011685881121404	0.0011685881121404	0.6	0.6	0.5912719354655047	0.5912719354655047	0.0023879840055621	0.0023879840055621	0.0022150616036621	0.0022150616036621	1.0	1.0	0.0170827005058527	0.0170827005058527	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
just	discourse_particle	21	5758	just	h	50	50	0	0.0	0.68	0.68	0.6601285472418851	0.6601285472418851	0.0102210150720912	0.0102210150720912	0.0097874415670516	0.0097874415670516	1.0	1.0	0.011763853185317	0.011763853185317	0.88	0.88	0.8889162151425825	0.8889162151425825	0.0234818541109228	0.0234818541109228	0.0234574714599387	0.0234574714599387	1.0	1.0	0.0325808726824246	0.0325808726824246	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
just	discourse_particle	22	7873	just	h	50	50	0	0.0	0.68	0.68	0.6713399002575168	0.6713399002575168	0.0128593327812915	0.0128593327812915	0.0124758267055649	0.0124758267055649	0.0	0.0	-0.0043694702061739	-0.0043694702061739	0.56	0.56	0.5658405125618866	0.5658405125618866	0.0144400833212652	0.0144400833212652	0.0149421711488232	0.0149421711488232	1.0	1.0	0.0504771436470141	0.0504771436470141	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
just	discourse_particle	23	2141	just	h	50	50	0	0.0	0.72	0.72	0.7218102181910516	0.7218102181910516	0.0084700271286827	0.0084700271286827	0.0079709301131427	0.0079709301131427	1.0	1.0	0.0014014495046515	0.0014014495046515	0.58	0.58	0.5797573680990525	0.5797573680990525	0.0098249454284407	0.0098249454284407	0.0099048870958456	0.0099048870958456	0.0	0.0	-0.0307353394372122	-0.0307353394372122	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
just	discourse_particle	24	5388	just	h	50	50	0	0.0	0.64	0.64	0.6375931977592666	0.6375931977592666	0.0030803634744712	0.0030803634744712	0.003314473484175	0.003314473484175	1.0	1.0	0.0009767680928327	0.0009767680928327	0.6	0.6	0.5971081249095651	0.5971081249095651	0.0036066232326343	0.0036066232326343	0.0036413692860995	0.0036413692860995	1.0	1.0	0.0312742203996891	0.0312742203996891	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
just	discourse_particle	25	1001	just	h	50	50	1	0.0101010101010101	0.7	0.7	0.6748790842742602	0.6748790842742602	0.0331116228567368	0.0331116228567368	0.0292749599232243	0.0292749599232243	1.0	1.0	0.0601885680641446	0.0601885680641446	0.84	0.84	0.8484389864618103	0.8484389864618103	0.0264518992710419	0.0264518992710419	0.0261849802613176	0.0261849802613176	0.0	0.0	-0.0040672701947829	-0.0040672701947829	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
just	discourse_particle	26	9687	just	h	50	50	0	0.0	0.6	0.6	0.6058028679784728	0.6058028679784728	0.0025897132058427	0.0025897132058427	0.0027441830292486	0.0027441830292486	1.0	1.0	0.0039559094344868	0.0039559094344868	0.72	0.72	0.7187557097649158	0.7187557097649158	0.0052966233284661	0.0052966233284661	0.0051310669419504	0.0051310669419504	1.0	1.0	0.0115347259184893	0.0115347259184893	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
just	discourse_particle	27	6768	just	h	50	50	0	0.0	0.66	0.66	0.6703977941476057	0.6703977941476057	0.0103529823384592	0.0103529823384592	0.0104148975697627	0.0104148975697627	1.0	1.0	0.0062799367037686	0.0062799367037686	0.76	0.76	0.7773610386055626	0.7773610386055626	0.0132244477070475	0.0132244477070475	0.0142510007947151	0.0142510007947151	0.0	0.0	-0.0029882503592448	-0.0029882503592448	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
just	discourse_particle	28	12662	just	h	50	50	1	0.0101010101010101	0.92	0.92	0.9234380292945756	0.9234380292945756	0.0829913825950038	0.0829913825950038	0.082643111826081	0.082643111826081	0.0	0.0	-0.0021388140591708	-0.0021388140591708	0.86	0.86	0.8638340371854107	0.8638340371854107	0.0716690624023385	0.0716690624023385	0.0720858484949062	0.0720858484949062	0.0	0.0	-0.039980778327355	-0.039980778327355	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
just	discourse_particle	29	1461	just	h	50	50	0	0.0	0.92	0.92	0.916750216699254	0.916750216699254	0.0363579592923444	0.0363579592923444	0.0367133017432913	0.0367133017432913	1.0	1.0	0.0566696109193745	0.0566696109193745	0.82	0.82	0.8101272145847417	0.8101272145847417	0.025395078487577	0.025395078487577	0.0243416877654365	0.0243416877654365	1.0	1.0	0.0335012701424686	0.0335012701424686	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
just	discourse_particle	30	10555	just	h	50	50	0	0.0	0.74	0.74	0.7416029266512546	0.7416029266512546	0.0063159830644038	0.0063159830644038	0.0060429551687496	0.0060429551687496	1.0	1.0	0.0028881889123182	0.0028881889123182	0.62	0.62	0.6114257638499873	0.6114257638499873	0.0014959855976811	0.0014959855976811	0.0014764193234099	0.0014764193234099	0.0	0.0	-0.0004645586013793	-0.0004645586013793	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
just	discourse_particle	31	2164	just	h	50	50	0	0.0	0.68	0.68	0.6651278759674054	0.6651278759674054	0.003282165805179	0.003282165805179	0.0031188343638514	0.0031188343638514	0.0	0.0	-0.0069772920746734	-0.0069772920746734	0.56	0.56	0.5549790265780514	0.5549790265780514	0.0026405896669133	0.0026405896669133	0.0023504698971091	0.0023504698971091	1.0	1.0	0.0003804210303486	0.0003804210303486	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
just	discourse_particle	32	6675	just	h	50	50	0	0.0	0.66	0.66	0.6629982926749238	0.6629982926749238	0.0073742765642319	0.0073742765642319	0.0071550703873634	0.0071550703873634	1.0	1.0	0.0116023156378004	0.0116023156378004	0.66	0.66	0.6482299726888925	0.6482299726888925	0.0103125621224726	0.0103125621224726	0.009391360483527	0.009391360483527	0.0	0.0	-0.0101271569728851	-0.0101271569728851	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
just	discourse_particle	33	8011	just	h	50	50	0	0.0	0.64	0.64	0.629065835582011	0.629065835582011	0.0049029191013574	0.0049029191013574	0.004654275397483	0.004654275397483	1.0	1.0	0.0246913113245149	0.0246913113245149	0.54	0.54	0.5501470851394223	0.5501470851394223	-0.0001930022390499	-0.0001930022390499	0.0004287280236513	0.0004287280236513	0.0	0.0	-0.0100913337759069	-0.0100913337759069	False	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
just	discourse_particle	34	3966	just	h	50	50	0	0.0	0.9	0.9	0.900969225804914	0.900969225804914	0.0254842795698511	0.0254842795698511	0.0259124168763725	0.0259124168763725	1.0	1.0	0.0099361717700958	0.0099361717700958	0.72	0.72	0.7189099218030487	0.7189099218030487	0.027384041280838	0.027384041280838	0.0276258440539572	0.0276258440539572	1.0	1.0	0.0609974109608194	0.0609974109608194	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
just	discourse_particle	35	2438	just	h	50	50	0	0.0	0.86	0.86	0.848160939212794	0.848160939212794	0.0306257654934332	0.0306257654934332	0.0286629353488903	0.0286629353488903	1.0	1.0	0.1298418164253235	0.1298418164253235	0.64	0.64	0.6515323581602146	0.6515323581602146	0.0090461533199476	0.0090461533199476	0.0098665185062425	0.0098665185062425	0.0	0.0	-0.0376503974833386	-0.0376503974833386	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
just	discourse_particle	36	3236	just	h	50	50	6	0.0638297872340425	0.64	0.64	0.6315822787505663	0.6315822787505663	0.0161425237717531	0.0161425237717531	0.0135197421607399	0.0135197421607399	1.0	1.0	0.0494752302765846	0.0494752302765846	0.6	0.6	0.609006717136899	0.609006717136899	0.0095820276313468	0.0095820276313468	0.0104089072255548	0.0104089072255548	1.0	1.0	0.025001831676649	0.025001831676649	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
just	discourse_particle	37	1907	just	h	50	50	0	0.0	0.72	0.72	0.7018573951714349	0.7018573951714349	0.0018622176051149	0.0018622176051149	0.0017361166276837	0.0017361166276837	1.0	1.0	0.002483680628348	0.002483680628348	0.54	0.54	0.5491910919629409	0.5491910919629409	0.0007638940919798	0.0007638940919798	0.0007387748227536	0.0007387748227536	1.0	1.0	0.0129430795061415	0.0129430795061415	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
just	discourse_particle	38	2717	just	h	50	50	0	0.0	0.7	0.7	0.6946532471778182	0.6946532471778182	0.0196082874145268	0.0196082874145268	0.0193994419923312	0.0193994419923312	1.0	1.0	0.0345476451127425	0.0345476451127425	0.76	0.76	0.7569888724489802	0.7569888724489802	0.0171862754381611	0.0171862754381611	0.0169703748633227	0.0169703748633227	1.0	1.0	0.0118721861770185	0.0118721861770185	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
just	discourse_particle	39	4722	just	h	50	50	4	0.0416666666666666	0.7	0.7	0.7138798477192415	0.7138798477192415	0.0036582892173637	0.0036582892173637	0.0039647938247046	0.0039647938247046	1.0	1.0	0.0181057377467079	0.0181057377467079	0.6	0.6	0.5931179837049614	0.5931179837049614	0.0055238230692528	0.0055238230692528	0.0053463433903394	0.0053463433903394	1.0	1.0	0.0045952027042706	0.0045952027042706	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_just_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	just	just
only	discourse_particle	0	315	only	h	50	50	2	0.0204081632653061	0.9	0.9	0.9053197132012052	0.9053197132012052	0.129389721672819	0.129389721672819	0.1329116006672651	0.1329116006672651	0.0	0.0	-0.0456912914911906	-0.0456912914911906	0.92	0.92	0.923656336179768	0.923656336179768	0.0954349033892215	0.0954349033892215	0.0980753070902934	0.0980753070902934	1.0	1.0	0.0483102628162929	0.0483102628162929	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	1	491	only	h	50	50	5	0.0526315789473684	0.56	0.56	0.563550692813182	0.563550692813182	0.00269840093937	0.00269840093937	0.0028926402362397	0.0028926402362397	1.0	1.0	0.0212703413433499	0.0212703413433499	0.64	0.64	0.6322546281500937	0.6322546281500937	0.0065175339962249	0.0065175339962249	0.006113994784717	0.006113994784717	1.0	1.0	0.0288815214520409	0.0288815214520409	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	2	501	only	h	50	50	0	0.0	0.74	0.74	0.746078106175	0.746078106175	0.0036730854064541	0.0036730854064541	0.003763344722473	0.003763344722473	0.0	0.0	-0.0165617263542031	-0.0165617263542031	0.44	0.44	0.4059752358385588	0.4059752358385588	0.0025715888628828	0.0025715888628828	0.0014584124431621	0.0014584124431621	0.0	0.0	-0.0099129513198253	-0.0099129513198253	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	3	649	only	h	50	50	0	0.0	0.64	0.64	0.6453915516166376	0.6453915516166376	0.0037347950594512	0.0037347950594512	0.0038582194188714	0.0038582194188714	1.0	1.0	0.0109181587512676	0.0109181587512676	0.74	0.74	0.7383920194897802	0.7383920194897802	0.0050433065474619	0.0050433065474619	0.0049674898953259	0.0049674898953259	1.0	1.0	0.0078355096004627	0.0078355096004627	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	4	660	only	h	50	50	2	0.0204081632653061	0.88	0.88	0.8738199921032002	0.8738199921032002	0.0312233394594849	0.0312233394594849	0.0310226539090585	0.0310226539090585	1.0	1.0	0.0014723135579016	0.0014723135579016	0.7	0.7	0.6976818743560719	0.6976818743560719	0.0183937632163748	0.0183937632163748	0.0186698801138709	0.0186698801138709	0.0	0.0	-0.0234374686291343	-0.0234374686291343	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	5	687	only	h	50	50	2	0.0204081632653061	0.64	0.64	0.6653157297950394	0.6653157297950394	0.006263653129683	0.006263653129683	0.0071632702885221	0.0071632702885221	1.0	1.0	0.0145818243424097	0.0145818243424097	0.56	0.56	0.5650336422903595	0.5650336422903595	0.0080607896853903	0.0080607896853903	0.0088252120424061	0.0088252120424061	1.0	1.0	0.0083335328985143	0.0083335328985143	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	6	745	only	h	50	50	0	0.0	0.54	0.54	0.5232430843544236	0.5232430843544236	0.0013027545837554	0.0013027545837554	0.001102163947653	0.001102163947653	1.0	1.0	0.001661361432543	0.001661361432543	0.7	0.7	0.7005347847166161	0.7005347847166161	0.0022590751070784	0.0022590751070784	0.0023268298031215	0.0023268298031215	1.0	1.0	0.0076307846653846	0.0076307846653846	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	7	794	only	h	50	50	1	0.0101010101010101	0.86	0.86	0.8765545113596339	0.8765545113596339	0.0232887571331215	0.0232887571331215	0.0246485036371805	0.0246485036371805	1.0	1.0	0.0166671500689741	0.0166671500689741	0.7	0.7	0.7025075441584214	0.7025075441584214	0.0253811393142262	0.0253811393142262	0.026209460286777	0.026209460286777	1.0	1.0	0.1717706382274628	0.1717706382274628	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	8	965	only	h	50	50	12	0.1363636363636363	0.84	0.84	0.8617054945080681	0.8617054945080681	0.0194076088624387	0.0194076088624387	0.0205282269383765	0.0205282269383765	1.0	1.0	0.0266852527856826	0.0266852527856826	0.42	0.42	0.3876940833721889	0.3876940833721889	0.0244236840954847	0.0244236840954847	0.0207120532575368	0.0207120532575368	1.0	1.0	0.0637386876183587	0.0637386876183587	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	9	966	only	h	50	50	8	0.0869565217391304	0.5	0.5	0.496144092458776	0.496144092458776	0.0013196100350744	0.0013196100350744	0.0011660443235334	0.0011660443235334	1.0	1.0	2.011864684348108e-05	2.011864684348108e-05	0.56	0.56	0.5630020213493849	0.5630020213493849	0.0020786705893422	0.0020786705893422	0.002037752589246	0.002037752589246	1.0	1.0	0.0235369205474853	0.0235369205474853	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	10	1038	only	h	50	50	0	0.0	0.92	0.92	0.9185562706062352	0.9185562706062352	0.2715983083240094	0.2715983083240094	0.2691421115165064	0.2691421115165064	1.0	1.0	0.8637485861778259	0.8637485861778259	0.94	0.94	0.9350475861066404	0.9350475861066404	0.1541667617892765	0.1541667617892765	0.1515940437902865	0.1515940437902865	1.0	1.0	0.0635184785898994	0.0635184785898994	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	11	1142	only	h	50	50	0	0.0	0.82	0.82	0.8297468437980535	0.8297468437980535	0.0717246620295823	0.0717246620295823	0.0759270541677476	0.0759270541677476	1.0	1.0	0.0182684169096105	0.0182684169096105	0.86	0.86	0.8519107217055725	0.8519107217055725	0.0651922527952383	0.0651922527952383	0.0645645669310199	0.0645645669310199	1.0	1.0	0.0190076320729357	0.0190076320729357	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	12	1272	only	h	50	50	2	0.0204081632653061	0.68	0.68	0.6800554632904958	0.6800554632904958	0.0325181684196165	0.0325181684196165	0.0337381203589838	0.0337381203589838	1.0	1.0	0.0880639031529426	0.0880639031529426	0.76	0.76	0.7591066093159886	0.7591066093159886	0.0222515422639729	0.0222515422639729	0.0219084510686023	0.0219084510686023	1.0	1.0	0.0333456397056579	0.0333456397056579	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	13	1368	only	h	50	50	1	0.0101010101010101	0.92	0.92	0.9133316185556236	0.9133316185556236	0.0917749462059004	0.0917749462059004	0.0857604343828783	0.0857604343828783	1.0	1.0	0.1066244173049927	0.1066244173049927	0.88	0.88	0.8847549349454232	0.8847549349454232	0.1143310862431992	0.1143310862431992	0.1151998806527729	0.1151998806527729	1.0	1.0	0.0111000197274344	0.0111000197274344	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
