summary_path	source_dataset	dataset_role	word	generated_from	analysis_metric	n_candidates	n_items	mean_candidates_per_item	mean_own_context_log_prob_advantage	median_own_context_log_prob_advantage	mean_own_context_log_prob_advantage_per_token	median_own_context_log_prob_advantage_per_token	own_context_win_rate	own_context_win_rate_per_token	weighted_own_context_win_rate	weighted_own_context_win_rate_per_token	weighted_own_context_log_prob_advantage	weighted_own_context_log_prob_advantage_per_token	top1_own_context_win_rate	top1_own_context_win_rate_per_token	top1_mean_own_context_log_prob_advantage	top1_mean_own_context_log_prob_advantage_per_token	mean_unique_samples_obtained	min_unique_samples_obtained	mean_sample_draw	source_row_index	id	subset
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.0210948672764089	0.0153175636574073	0.0210948672764089	0.0153175636574073	0.64	0.64	0.6299203563634026	0.6299203563634026	0.0252175005550015	0.0252175005550015	1.0	1.0	0.0350734165736608	0.0350734165736608	50.0	50	25.5	7.0	272.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0009601458094489	0.0001910872473398	0.0009601458094489	0.0001910872473398	0.52	0.52	0.5584559373361583	0.5584559373361583	0.004896434324688	0.004896434324688	1.0	1.0	0.0702078683035716	0.0702078683035716	50.0	50	25.5	8.0	302.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.0148015349488314	0.0085807800292968	0.0148015349488314	0.0085807800292968	0.68	0.68	0.7213533169458438	0.7213533169458438	0.0099413752847123	0.0099413752847123	0.0	0.0	-0.0141098920036764	-0.0141098920036764	50.0	50	25.5	8.0	302.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0099880178932058	0.0093374772505326	0.0099880178932058	0.0093374772505326	0.62	0.62	0.5778266863484567	0.5778266863484567	0.0089347591692257	0.0089347591692257	0.0	0.0	-0.0250610709190368	-0.0250610709190368	50.0	50	25.5	9.0	309.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.0179952071018852	0.0075246830179234	0.0179952071018852	0.0075246830179234	0.62	0.62	0.6158745663801867	0.6158745663801867	0.0128432422031172	0.0128432422031172	0.0	0.0	-0.0455877130681818	-0.0455877130681818	50.0	50	25.5	9.0	309.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.1228146237744974	0.1158187866210937	0.1228146237744974	0.1158187866210937	0.78	0.78	0.7893765773676901	0.7893765773676901	0.1194689329109054	0.1194689329109054	1.0	1.0	0.2840857872596154	0.2840857872596154	50.0	50	25.5	10.0	319.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.2627864972930865	0.13417734844344	0.2627864972930865	0.13417734844344	0.76	0.76	0.8043883841318853	0.8043883841318853	0.3377723842718433	0.3377723842718433	0.0	0.0	-0.1163601345486111	-0.1163601345486111	50.0	50	25.5	10.0	319.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0410799526838541	0.0392771947951543	0.0410799526838541	0.0392771947951543	0.8	0.8	0.801776333458241	0.801776333458241	0.0400317563128825	0.0400317563128825	1.0	1.0	0.00439453125	0.00439453125	50.0	50	25.5	11.0	367.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	-0.0151401911503119	-0.021964603000217	-0.0151401911503119	-0.021964603000217	0.34	0.34	0.2975276639270844	0.2975276639270844	-0.0226080299228247	-0.0226080299228247	0.0	0.0	-0.0286132812500001	-0.0286132812500001	50.0	50	25.5	11.0	367.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0566199532911349	0.0458561960401176	0.0566199532911349	0.0458561960401176	0.72	0.72	0.8254891049787431	0.8254891049787431	0.0877393499444467	0.0877393499444467	1.0	1.0	0.1336097717285156	0.1336097717285156	50.0	50	25.5	12.0	379.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.1230719782806493	0.0971374237176143	0.1230719782806493	0.0971374237176143	0.9	0.9	0.8897847708394385	0.8897847708394385	0.1031556204641654	0.1031556204641654	1.0	1.0	0.0585923194885253	0.0585923194885253	50.0	50	25.5	12.0	379.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0067462062047483	0.025774221815821	0.0067462062047483	0.025774221815821	0.54	0.54	0.6028536897708606	0.6028536897708606	0.0150401130499745	0.0150401130499745	1.0	1.0	0.0772782564163208	0.0772782564163208	50.0	50	25.5	13.0	383.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.1077537172858811	0.1079393386840818	0.1077537172858811	0.1079393386840818	0.78	0.78	0.635127329864391	0.635127329864391	0.0786203935441995	0.0786203935441995	1.0	1.0	0.0916573660714283	0.0916573660714283	50.0	50	25.5	13.0	383.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0677180718223215	0.0662222181047711	0.0677180718223215	0.0662222181047711	0.8	0.8	0.8432356056871566	0.8432356056871566	0.0752197825246422	0.0752197825246422	1.0	1.0	0.0526885986328125	0.0526885986328125	50.0	50	25.5	14.0	460.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.0814284082335489	0.0162820240807911	0.0814284082335489	0.0162820240807911	0.56	0.56	0.6087396769858089	0.6087396769858089	0.0752345730205071	0.0752345730205071	0.0	0.0	-0.0466134207589283	-0.0466134207589283	50.0	50	25.5	14.0	460.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.2221907415147544	0.170067006891424	0.2221907415147544	0.170067006891424	0.88	0.88	0.9375827878416824	0.9375827878416824	0.2445055654861331	0.2445055654861331	1.0	1.0	0.1323857988630021	0.1323857988630021	50.0	50	25.5	15.0	686.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.1953316524100773	0.1440367208208356	0.1953316524100773	0.1440367208208356	0.82	0.82	0.8174952139559752	0.8174952139559752	0.209584370046933	0.209584370046933	1.0	1.0	0.1206366221110026	0.1206366221110026	50.0	50	25.5	15.0	686.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.1272524042670505	0.084130859375	0.1272524042670505	0.084130859375	0.78	0.78	0.7035921707008381	0.7035921707008381	0.124761019532623	0.124761019532623	1.0	1.0	0.2416625976562501	0.2416625976562501	50.0	50	26.34	16.0	698.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.0389164958799894	0.0188809987157583	0.0389164958799894	0.0188809987157583	0.64	0.64	0.7111034602471136	0.7111034602471136	0.073675483815914	0.073675483815914	1.0	1.0	0.2138671875	0.2138671875	50.0	50	25.5	16.0	698.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0063845754187837	0.0109961683099919	0.0063845754187837	0.0109961683099919	0.64	0.64	0.7433626119237237	0.7433626119237237	0.0089857539844685	0.0089857539844685	1.0	1.0	0.0196126302083334	0.0196126302083334	50.0	50	25.5	17.0	702.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.0108421966067929	0.0086337002840908	0.0108421966067929	0.0086337002840908	0.62	0.62	0.6112867946237035	0.6112867946237035	0.0096414162308433	0.0096414162308433	0.0	0.0	-0.0243952824519231	-0.0243952824519231	50.0	50	25.78	17.0	702.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.1690853946782381	0.1609580056709151	0.1690853946782381	0.1609580056709151	0.82	0.82	0.842659522205166	0.842659522205166	0.2124832960014767	0.2124832960014767	1.0	1.0	0.0903981526692705	0.0903981526692705	50.0	50	25.5	18.0	729.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.1518994336348603	0.0718780093722874	0.1518994336348603	0.0718780093722874	0.68	0.68	0.719427068928629	0.719427068928629	0.1586824915545583	0.1586824915545583	1.0	1.0	0.0218086242675781	0.0218086242675781	50.0	50	25.5	18.0	729.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0650281645793577	0.0620482762654623	0.0650281645793577	0.0620482762654623	0.82	0.82	0.8888411422165983	0.8888411422165983	0.0893138642691531	0.0893138642691531	1.0	1.0	0.0572916666666665	0.0572916666666665	50.0	50	26.44	19.0	768.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	-0.0299869704776339	-0.04296875	-0.0299869704776339	-0.04296875	0.34	0.34	0.4324522241708097	0.4324522241708097	-0.0053795282380285	-0.0053795282380285	0.0	0.0	-0.0347023010253906	-0.0347023010253906	50.0	50	27.02	19.0	768.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0759978153761382	0.0546051710382703	0.0759978153761382	0.0546051710382703	0.86	0.86	0.897359520150472	0.897359520150472	0.0786333701151677	0.0786333701151677	1.0	1.0	0.101715087890625	0.101715087890625	50.0	50	25.5	20.0	865.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.0642519732515057	0.0194296836853027	0.0642519732515057	0.0194296836853027	0.58	0.58	0.679487756765112	0.679487756765112	0.1171219319317429	0.1171219319317429	1.0	1.0	0.1418856107271635	0.1418856107271635	50.0	50	25.5	20.0	865.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0481128319844802	0.044512939453125	0.0481128319844802	0.044512939453125	0.72	0.72	0.6537085262170571	0.6537085262170571	0.0262479032554405	0.0262479032554405	1.0	1.0	0.0031801111557904	0.0031801111557904	50.0	50	26.16	21.0	949.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.0243786023560582	0.0247733222113714	0.0243786023560582	0.0247733222113714	0.68	0.68	0.7339206539477015	0.7339206539477015	0.0271776633668628	0.0271776633668628	1.0	1.0	0.1328125	0.1328125	50.0	50	26.04	21.0	949.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0514659035092601	0.0454621087937128	0.0514659035092601	0.0454621087937128	0.66	0.66	0.6386759343422503	0.6386759343422503	0.050018807575818	0.050018807575818	1.0	1.0	0.1275523792613637	0.1275523792613637	50.0	50	25.66	22.0	969.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.0130907800526781	0.0124234286221591	0.0130907800526781	0.0124234286221591	0.58	0.58	0.5990116662569355	0.5990116662569355	0.0119428474665216	0.0119428474665216	1.0	1.0	0.0146355879934207	0.0146355879934207	50.0	50	25.52	22.0	969.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0475485500666727	0.02947998046875	0.0475485500666727	0.02947998046875	0.64	0.64	0.5858467371959719	0.5858467371959719	0.0484492686042216	0.0484492686042216	0.0	0.0	-0.014549461570946	-0.014549461570946	50.0	50	25.5	23.0	1154.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.0297005775562613	0.0232752058241102	0.0297005775562613	0.0232752058241102	0.64	0.64	0.7642891298252186	0.7642891298252186	0.0509081394044752	0.0509081394044752	1.0	1.0	0.029144287109375	0.029144287109375	50.0	50	25.5	23.0	1154.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0240055428873372	0.0335799323187934	0.0240055428873372	0.0335799323187934	0.74	0.74	0.7179060111691323	0.7179060111691323	0.0243440572301251	0.0243440572301251	1.0	1.0	0.0256998697916666	0.0256998697916666	50.0	50	25.5	24.0	1570.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.0100219981734425	-0.0034103393554688	0.0100219981734425	-0.0034103393554688	0.46	0.46	0.3868195633630615	0.3868195633630615	0.0034613793292998	0.0034613793292998	0.0	0.0	-0.0692693536931818	-0.0692693536931818	50.0	50	25.5	24.0	1570.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0535268854334393	0.0490671328135898	0.0535268854334393	0.0490671328135898	0.8	0.8	0.8561612561512066	0.8561612561512066	0.0551334084955862	0.0551334084955862	1.0	1.0	0.0877610665780526	0.0877610665780526	50.0	50	25.5	25.0	1602.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.0070204965825198	-0.0003370790682453	0.0070204965825198	-0.0003370790682453	0.5	0.5	0.4236048512923757	0.4236048512923757	-0.0033641221715713	-0.0033641221715713	0.0	0.0	-0.0460476345486111	-0.0460476345486111	50.0	50	25.5	25.0	1602.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0285572111075825	0.0160296493106418	0.0285572111075825	0.0160296493106418	0.58	0.58	0.5691297537504404	0.5691297537504404	0.0192740216413448	0.0192740216413448	0.0	0.0	-0.098724365234375	-0.098724365234375	50.0	50	25.5	26.0	1647.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.0614227322120887	0.04930504910287	0.0614227322120887	0.04930504910287	0.66	0.66	0.6030632441434973	0.6030632441434973	0.0440341277391537	0.0440341277391537	1.0	1.0	0.3940916061401367	0.3940916061401367	50.0	50	25.5	26.0	1647.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.1080571661585216	0.0609524327095107	0.1080571661585216	0.0609524327095107	0.78	0.78	0.8206138024589557	0.8206138024589557	0.1074418386394431	0.1074418386394431	1.0	1.0	0.2847518920898437	0.2847518920898437	50.0	50	25.5	27.0	1686.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.0258054001426017	0.0114758748274583	0.0258054001426017	0.0114758748274583	0.62	0.62	0.5703194210595803	0.5703194210595803	0.0156811490510085	0.0156811490510085	1.0	1.0	0.0591085333573191	0.0591085333573191	50.0	50	25.5	27.0	1686.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0461115798305003	0.032503857682004	0.0461115798305003	0.032503857682004	0.78	0.78	0.8225769441882722	0.8225769441882722	0.0475262675957306	0.0475262675957306	0.0	0.0	-0.0088284400201612	-0.0088284400201612	50.0	50	26.52	28.0	1697.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	-0.0026185616021217	-0.0038295321994357	-0.0026185616021217	-0.0038295321994357	0.46	0.46	0.3799278470897859	0.3799278470897859	-0.0104038946424577	-0.0104038946424577	0.0	0.0	-0.0150047302246093	-0.0150047302246093	50.0	50	25.5	28.0	1697.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P	own_context_log_prob_advantage_per_token	50	1	50.0	-0.0162630069705196	0.0130219893022016	-0.0162630069705196	0.0130219893022016	0.62	0.62	0.6966700149665532	0.6966700149665532	0.0140405054950184	0.0140405054950184	0.0	0.0	-0.726236979166667	-0.726236979166667	50.0	50	29.12	29.0	1700.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	not	meaning_control	not	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.1405049352425681	0.0598514441287878	0.1405049352425681	0.0598514441287878	0.8	0.8	0.6893316706660139	0.6893316706660139	0.0857781457393099	0.0857781457393099	1.0	1.0	0.0132683201840047	0.0132683201840047	50.0	50	25.5	29.0	1700.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	only	discourse_particle	only	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0264929869885698	0.0094943576388888	0.0264929869885698	0.0094943576388888	0.62	0.62	0.6291511138162507	0.6291511138162507	0.026356671938193	0.026356671938193	0.0	0.0	-0.006378173828125	-0.006378173828125	50.0	50	25.5	0.0	315.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	only	discourse_particle	only	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.0423446260180065	0.0359889103816105	0.0423446260180065	0.0359889103816105	0.78	0.78	0.7588980932245117	0.7588980932245117	0.0383218690989671	0.0383218690989671	0.0	0.0	-0.0127792358398437	-0.0127792358398437	50.0	50	25.94	0.0	315.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	only	discourse_particle	only	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.017214279892568	0.0030648754970347	0.017214279892568	0.0030648754970347	0.6	0.6	0.5750616882187628	0.5750616882187628	0.0019365755216592	0.0019365755216592	0.0	0.0	-0.0074361165364582	-0.0074361165364582	50.0	50	26.2	1.0	491.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	only	discourse_particle	only	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.0256848273895205	0.020832569677044	0.0256848273895205	0.020832569677044	0.76	0.76	0.809212356256987	0.809212356256987	0.0287629810319969	0.0287629810319969	1.0	1.0	0.007555448091947	0.007555448091947	50.0	50	27.04	1.0	491.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	only	discourse_particle	only	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0087927284943235	0.0055579344431558	0.0087927284943235	0.0055579344431558	0.64	0.64	0.5974405929437971	0.5974405929437971	0.0073444340846901	0.0073444340846901	0.0	0.0	-0.0032094319661457	-0.0032094319661457	50.0	50	25.5	2.0	501.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	only	discourse_particle	only	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.0006439025693933	0.0015373992919921	0.0006439025693933	0.0015373992919921	0.56	0.56	0.560786483285622	0.560786483285622	0.0006857714171946	0.0006857714171946	1.0	1.0	0.0202407836914062	0.0202407836914062	50.0	50	25.5	2.0	501.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	only	discourse_particle	only	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.014665843609001	0.0166181155613489	0.014665843609001	0.0166181155613489	0.74	0.74	0.7351121256594673	0.7351121256594673	0.0158619881128302	0.0158619881128302	0.0	0.0	-0.0492935180664062	-0.0492935180664062	50.0	50	25.5	3.0	649.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	only	discourse_particle	only	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.0058998913600453	0.0032074133555094	0.0058998913600453	0.0032074133555094	0.52	0.52	0.4776820832292635	0.4776820832292635	0.001874676303105	0.001874676303105	1.0	1.0	0.0559356689453125	0.0559356689453125	50.0	50	25.68	3.0	649.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	only	discourse_particle	only	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0051858415708915	0.0099622090657553	0.0051858415708915	0.0099622090657553	0.64	0.64	0.702673390635233	0.702673390635233	0.0142930179244077	0.0142930179244077	0.0	0.0	-0.0020830877896014	-0.0020830877896014	50.0	50	25.5	4.0	660.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	only	discourse_particle	only	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.0055136546636624	0.0047741830348968	0.0055136546636624	0.0047741830348968	0.54	0.54	0.5351115147704915	0.5351115147704915	0.0002809419013549	0.0002809419013549	1.0	1.0	0.0290508270263671	0.0290508270263671	50.0	50	25.5	4.0	660.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	only	discourse_particle	only	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0090620677309475	0.0060919761657715	0.0090620677309475	0.0060919761657715	0.58	0.58	0.5629367847906884	0.5629367847906884	0.0066488912690211	0.0066488912690211	0.0	0.0	-0.0441055297851562	-0.0441055297851562	50.0	50	26.28	5.0	687.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	only	discourse_particle	only	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.0102011085393475	0.0069961812761093	0.0102011085393475	0.0069961812761093	0.62	0.62	0.6755523842994702	0.6755523842994702	0.0128716199241517	0.0128716199241517	1.0	1.0	0.01180708976019	0.01180708976019	50.0	50	26.0	5.0	687.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	only	discourse_particle	only	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0064393143039338	0.0051900300017573	0.0064393143039338	0.0051900300017573	0.62	0.62	0.6597708057747443	0.6597708057747443	0.0075057442594757	0.0075057442594757	1.0	1.0	0.0657557249069213	0.0657557249069213	50.0	50	25.5	6.0	745.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	only	discourse_particle	only	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.0012109180439125	0.0008998525553735	0.0012109180439125	0.0008998525553735	0.54	0.54	0.5366192536385578	0.5366192536385578	0.001681381807335	0.001681381807335	0.0	0.0	-0.0267871220906575	-0.0267871220906575	50.0	50	26.02	6.0	745.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	only	discourse_particle	only	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0340498388203593	0.0279426243215958	0.0340498388203593	0.0279426243215958	0.66	0.66	0.7258784164201451	0.7258784164201451	0.0330471995117136	0.0330471995117136	0.0	0.0	-0.03955078125	-0.03955078125	50.0	50	25.5	7.0	794.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	only	discourse_particle	only	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.0179940165377208	0.0188465118408203	0.0179940165377208	0.0188465118408203	0.66	0.66	0.6546339315205625	0.6546339315205625	0.0095214605961485	0.0095214605961485	0.0	0.0	-0.0093185424804689	-0.0093185424804689	50.0	50	25.5	7.0	794.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	only	discourse_particle	only	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0313531631183531	0.0167014439900716	0.0313531631183531	0.0167014439900716	0.62	0.62	0.5474104750965827	0.5474104750965827	0.0175792227262995	0.0175792227262995	0.0	0.0	-0.0589803059895834	-0.0589803059895834	50.0	50	25.98	8.0	965.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	only	discourse_particle	only	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.0251361919388081	0.0180548465613163	0.0251361919388081	0.0180548465613163	0.6	0.6	0.7047027210473543	0.7047027210473543	0.0378370117389108	0.0378370117389108	0.0	0.0	-0.0301731109619141	-0.0301731109619141	50.0	50	25.7	8.0	965.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	only	discourse_particle	only	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0045978914316738	0.0045776471986874	0.0045978914316738	0.0045776471986874	0.6	0.6	0.64513514125913	0.64513514125913	0.0085242856116176	0.0085242856116176	1.0	1.0	0.0076631244860196	0.0076631244860196	50.0	50	25.5	9.0	966.0	h
generation/results/llama3/Meta-Llama-3-8B_context_only_not_generation_item_condition_summary.tsv	only	discourse_particle	only	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	-0.0020525888326307	-0.0013200319730318	-0.0020525888326307	-0.0013200319730318	0.48	0.48	0.5402039226230785	0.5402039226230785	0.0095792798128097	0.0095792798128097	0.0	0.0	-0.0340927124023435	-0.0340927124023435	50.0	50	25.5	9.0	966.0	h
