pool_row_index	pool_rank	source_dataset	dataset_role	source_row_index	id	word	subset	context	w_word	wo_word	followup_metadata_only	with_without_diff	generated_from	generated_from_text	sampling_strategy	prompt_mode	top_p	temperature	base_seed	condition_seed	samples_requested	unique_samples_obtained	max_sample_draws	sample_draw	unique_rank	response	normalized_response	raw_generation	log_prob_given_P	log_prob_given_P_prime	log_prob_given_P_per_token	log_prob_given_P_prime_per_token	token_count_given_P	token_count_given_P_prime	own_log_prob	other_log_prob	own_log_prob_per_token	other_log_prob_per_token	own_context_log_prob_advantage	own_context_log_prob_advantage_per_token	own_context_win	include_context	followup	particle	selection_score_per_token	selection_score_raw	fold_id	prompt_with	prompt_without	next_speaker
167	168	expanded_data	discourse_particle	119	only_4172	only	h	This man looks very handsome.Is he married?__eou__Sure.He has already married, a father of two boys.__eou__Oh, I can't believe it.He looks very young.	He took the picture when he was only 21 years old.	He took the picture when he was 21 years old.	I see.		P	He took the picture when he was only 21 years old.	nucleus	chat	0.9	1.0	20260416	1706059398	50	50	500	45	45	Wow, 21 is very young!	wow, 21 is very young!	Wow, 21 is very young!	-6.048864960670471	-8.870059847831726	-0.4652973046669593	-0.6823122959870559	13	13	-6.048864960670471	-8.870059847831726	-0.4652973046669593	-0.6823122959870559	2.821194887161255	0.2170149913200965	True	True	I see.	only	0.2170149913200965	2.821194887161255	0	"Speaker 1: This man looks very handsome.Is he married?
Speaker 2: Sure.He has already married, a father of two boys.
Speaker 1: Oh, I can't believe it.He looks very young.
Speaker 2: He took the picture when he was only 21 years old.
Speaker 1: "	"Speaker 1: This man looks very handsome.Is he married?
Speaker 2: Sure.He has already married, a father of two boys.
Speaker 1: Oh, I can't believe it.He looks very young.
Speaker 2: He took the picture when he was 21 years old.
Speaker 1: "	Speaker 1
168	169	expanded_data	discourse_particle	70	only_1038	only	h	Can I order take-out here?	We only have spring rolls today for take-out.	We have spring rolls today for take-out.	Then could I have four orders, please?		P	We only have spring rolls today for take-out.	nucleus	chat	0.9	1.0	20260416	132238744	50	50	500	33	33	That's a great option! Spring rolls can be a delicious and satisfying take-out option. Do you have any dipping sauces available, such as peanut sauce or soy sauce?	that's a great option! spring rolls can be a delicious and satisfying take-out option. do you have any dipping sauces available, such as peanut sauce or soy sauce?	That's a great option! Spring rolls can be a delicious and satisfying take-out option. Do you have any dipping sauces available, such as peanut sauce or soy sauce?	-14.96336555480957	-23.39572095870972	-0.383676039866912	-0.5998902809925568	39	39	-14.96336555480957	-23.39572095870972	-0.383676039866912	-0.5998902809925568	8.432355403900146	0.2162142411256447	True	True	Then could I have four orders, please?	only	0.2162142411256447	8.432355403900146	0	"Speaker 1: Can I order take-out here?
Speaker 2: We only have spring rolls today for take-out.
Speaker 1: "	"Speaker 1: Can I order take-out here?
Speaker 2: We have spring rolls today for take-out.
Speaker 1: "	Speaker 1
169	170	expanded_data	discourse_particle	114	only_3867	only	h	How is your new dormitory?	It's very nice. There are only four people, and those girls are very kind and friendly.	It's very nice. There are four people, and those girls are very kind and friendly.	Well, do you all major in the same subject?		P	It's very nice. There are only four people, and those girls are very kind and friendly.	nucleus	chat	0.9	1.0	20260416	241137324	50	50	500	7	7	That sounds great! It's always nice to have a small and cozy living space, and having friendly roommates can make all the difference. What are your roommates like? Are they all from the same university or from different places?	that sounds great! it's always nice to have a small and cozy living space, and having friendly roommates can make all the difference. what are your roommates like? are they all from the same university or from different places?	That sounds great! It's always nice to have a small and cozy living space, and having friendly roommates can make all the difference. What are your roommates like? Are they all from the same university or from different places?	-23.40832781791687	-34.642584681510925	-0.4501601503445552	-0.6662035515675178	52	52	-23.40832781791687	-34.642584681510925	-0.4501601503445552	-0.6662035515675178	11.234256863594055	0.2160434012229625	True	True	Well, do you all major in the same subject?	only	0.2160434012229625	11.234256863594055	0	"Speaker 1: How is your new dormitory?
Speaker 2: It's very nice. There are only four people, and those girls are very kind and friendly.
Speaker 1: "	"Speaker 1: How is your new dormitory?
Speaker 2: It's very nice. There are four people, and those girls are very kind and friendly.
Speaker 1: "	Speaker 1
170	171	expanded_data	discourse_particle	75	only_1493	only	h	Jane! What an enchanting skirt you have on!__eou__Thank you! Guess how much it costs.__eou__Bright colors, smooth material, exquisite craftsmanship, soft lines ... Darling, it looks elegant on you! It can't be any cheap stuff. Something around two hundred, I guess.	Your offer is way off the mark. It set me back only sixty-five.	Your offer is way off the mark. It set me back sixty-five.	Then you got a windfall! Was sixty-five the original price, or did you get a special discount?		P	Your offer is way off the mark. It set me back only sixty-five.	nucleus	chat	0.9	1.0	20260416	1520037294	50	50	500	24	24	I was way off! Congratulations on getting such a fabulous deal! $65 is an absolute steal for a skirt that looks like that! You must have an amazing eye for bargains or a secret shopping spot!	i was way off! congratulations on getting such a fabulous deal! $65 is an absolute steal for a skirt that looks like that! you must have an amazing eye for bargains or a secret shopping spot!	I was way off! Congratulations on getting such a fabulous deal! $65 is an absolute steal for a skirt that looks like that! You must have an amazing eye for bargains or a secret shopping spot!	-28.651690244674683	-38.7488751411438	-0.6096104307377592	-0.8244441519392297	47	47	-28.651690244674683	-38.7488751411438	-0.6096104307377592	-0.8244441519392297	10.097184896469116	0.2148337212014704	True	True	Then you got a windfall! Was sixty-five the original price, or did you get a special discount?	only	0.2148337212014704	10.097184896469116	1	"Speaker 1: Jane! What an enchanting skirt you have on!
Speaker 2: Thank you! Guess how much it costs.
Speaker 1: Bright colors, smooth material, exquisite craftsmanship, soft lines ... Darling, it looks elegant on you! It can't be any cheap stuff. Something around two hundred, I guess.
Speaker 2: Your offer is way off the mark. It set me back only sixty-five.
Speaker 1: "	"Speaker 1: Jane! What an enchanting skirt you have on!
Speaker 2: Thank you! Guess how much it costs.
Speaker 1: Bright colors, smooth material, exquisite craftsmanship, soft lines ... Darling, it looks elegant on you! It can't be any cheap stuff. Something around two hundred, I guess.
Speaker 2: Your offer is way off the mark. It set me back sixty-five.
Speaker 1: "	Speaker 1
171	172	expanded_data	discourse_particle	99	only_3332	only	h	I'm so hungry! Can you buy me a burrito?__eou__I don't have any money to buy you a burrito.__eou__Please? I haven't eaten anything all day.	Look, I only have money to buy myself a burrito.	Look, I have money to buy myself a burrito.	I'm so hungry, I could eat a whole cow!		P	Look, I only have money to buy myself a burrito.	nucleus	chat	0.9	1.0	20260416	1927734464	50	50	500	11	11	But... I'm a digital being, I don't have a stomach or taste buds. I don't need a burrito!	but... i'm a digital being, i don't have a stomach or taste buds. i don't need a burrito!	But... I'm a digital being, I don't have a stomach or taste buds. I don't need a burrito!	-13.061651229858398	-19.71850287914276	-0.4213435880599483	-0.6360807380368633	31	31	-13.061651229858398	-19.71850287914276	-0.4213435880599483	-0.6360807380368633	6.656851649284363	0.2147371499769149	True	True	I'm so hungry, I could eat a whole cow!	only	0.2147371499769149	6.656851649284363	1	"Speaker 1: I'm so hungry! Can you buy me a burrito?
Speaker 2: I don't have any money to buy you a burrito.
Speaker 1: Please? I haven't eaten anything all day.
Speaker 2: Look, I only have money to buy myself a burrito.
Speaker 1: "	"Speaker 1: I'm so hungry! Can you buy me a burrito?
Speaker 2: I don't have any money to buy you a burrito.
Speaker 1: Please? I haven't eaten anything all day.
Speaker 2: Look, I have money to buy myself a burrito.
Speaker 1: "	Speaker 1
172	173	expanded_data	discourse_particle	119	only_4172	only	h	This man looks very handsome.Is he married?__eou__Sure.He has already married, a father of two boys.__eou__Oh, I can't believe it.He looks very young.	He took the picture when he was only 21 years old.	He took the picture when he was 21 years old.	I see.		P	He took the picture when he was only 21 years old.	nucleus	chat	0.9	1.0	20260416	1706059398	50	50	500	33	33	That's incredible! He's had a lot of life experiences already. What's his name?	that's incredible! he's had a lot of life experiences already. what's his name?	That's incredible! He's had a lot of life experiences already. What's his name?	-19.86223530769348	-25.01037645339965	-0.8275931378205618	-1.0420990188916524	24	24	-19.86223530769348	-25.01037645339965	-0.8275931378205618	-1.0420990188916524	5.148141145706177	0.2145058810710906	True	True	I see.	only	0.2145058810710906	5.148141145706177	0	"Speaker 1: This man looks very handsome.Is he married?
Speaker 2: Sure.He has already married, a father of two boys.
Speaker 1: Oh, I can't believe it.He looks very young.
Speaker 2: He took the picture when he was only 21 years old.
Speaker 1: "	"Speaker 1: This man looks very handsome.Is he married?
Speaker 2: Sure.He has already married, a father of two boys.
Speaker 1: Oh, I can't believe it.He looks very young.
Speaker 2: He took the picture when he was 21 years old.
Speaker 1: "	Speaker 1
173	174	expanded_data	discourse_particle	60	only_315	only	h	Excuse me, could you tell me how much is the lipstick?	It costs only 25 yuan.	It costs 25 yuan.	Oh, it's too expensive. Can't you make it any cheaper?		P	It costs only 25 yuan.	nucleus	chat	0.9	1.0	20260416	135704152	50	50	500	29	29	That's a great price! Is it a specific brand or type of lipstick?	that's a great price! is it a specific brand or type of lipstick?	That's a great price! Is it a specific brand or type of lipstick?	-5.896978378295898	-10.377570509910583	-0.2808084942045666	-0.4941700242814563	21	21	-5.896978378295898	-10.377570509910583	-0.2808084942045666	-0.4941700242814563	4.480592131614685	0.2133615300768897	True	True	Oh, it's too expensive. Can't you make it any cheaper?	only	0.2133615300768897	4.480592131614685	1	"Speaker 1: Excuse me, could you tell me how much is the lipstick?
Speaker 2: It costs only 25 yuan.
Speaker 1: "	"Speaker 1: Excuse me, could you tell me how much is the lipstick?
Speaker 2: It costs 25 yuan.
Speaker 1: "	Speaker 1
174	175	expanded_data	discourse_particle	71	only_1142	only	h	Look! Allen has the mic!	I thought he only liked to listen!	I thought he liked to listen!	That was before he heard Stanley sing! I guess he couldn't stand it any more, so he decided to give it a try himself!		P	I thought he only liked to listen!	nucleus	chat	0.9	1.0	20260416	529347650	50	50	500	26	26	You're absolutely right! Allen only likes to listen, not talk. I guess I got a little carried away there!	you're absolutely right! allen only likes to listen, not talk. i guess i got a little carried away there!	You're absolutely right! Allen only likes to listen, not talk. I guess I got a little carried away there!	-9.404285788536072	-15.58017373085022	-0.3242857168460714	-0.5372473700293179	29	29	-9.404285788536072	-15.58017373085022	-0.3242857168460714	-0.5372473700293179	6.175887942314148	0.2129616531832464	True	True	That was before he heard Stanley sing! I guess he couldn't stand it any more, so he decided to give it a try himself!	only	0.2129616531832464	6.175887942314148	1	"Speaker 1: Look! Allen has the mic!
Speaker 2: I thought he only liked to listen!
Speaker 1: "	"Speaker 1: Look! Allen has the mic!
Speaker 2: I thought he liked to listen!
Speaker 1: "	Speaker 1
175	176	expanded_data	discourse_particle	70	only_1038	only	h	Can I order take-out here?	We only have spring rolls today for take-out.	We have spring rolls today for take-out.	Then could I have four orders, please?		P	We only have spring rolls today for take-out.	nucleus	chat	0.9	1.0	20260416	132238744	50	50	500	42	42	That sounds interesting! What's in the spring rolls? Are they savory or sweet?	that sounds interesting! what's in the spring rolls? are they savory or sweet?	That sounds interesting! What's in the spring rolls? Are they savory or sweet?	-8.504675507545471	-13.183475732803345	-0.386576159433885	-0.5992488969456066	22	22	-8.504675507545471	-13.183475732803345	-0.386576159433885	-0.5992488969456066	4.6788002252578735	0.2126727375117215	True	True	Then could I have four orders, please?	only	0.2126727375117215	4.6788002252578735	0	"Speaker 1: Can I order take-out here?
Speaker 2: We only have spring rolls today for take-out.
Speaker 1: "	"Speaker 1: Can I order take-out here?
Speaker 2: We have spring rolls today for take-out.
Speaker 1: "	Speaker 1
176	177	expanded_data	discourse_particle	102	only_3392	only	h	Have you washed any clothes yet?	No, I've only washed my whites.	No, I've washed my whites.	When you wash your dark clothes, can you put some of mine in?		P	No, I've only washed my whites.	nucleus	chat	0.9	1.0	20260416	1428538399	50	50	500	38	38	Just getting a head start on laundry day, huh?	just getting a head start on laundry day, huh?	Just getting a head start on laundry day, huh?	-9.253159165382383	-12.6543310880661	-0.5783224478363991	-0.7908956930041313	16	16	-9.253159165382383	-12.6543310880661	-0.5783224478363991	-0.7908956930041313	3.401171922683716	0.2125732451677322	True	True	When you wash your dark clothes, can you put some of mine in?	only	0.2125732451677322	3.401171922683716	1	"Speaker 1: Have you washed any clothes yet?
Speaker 2: No, I've only washed my whites.
Speaker 1: "	"Speaker 1: Have you washed any clothes yet?
Speaker 2: No, I've washed my whites.
Speaker 1: "	Speaker 1
177	178	expanded_data	discourse_particle	105	only_3465	only	h	I am very nervous about signing my escrow papers.__eou__Escrow involves a lot of paperwork, but I will explain all of the steps to you as we go along.__eou__What should I have brought with me?	The only thing I will need to see is your driver’s license, as I will be notarizing these papers.	The thing I will need to see is your driver’s license, as I will be notarizing these papers.	I feel a little overwhelmed by so many papers.		P	The only thing I will need to see is your driver’s license, as I will be notarizing these papers.	nucleus	chat	0.9	1.0	20260416	1770884	50	50	500	45	45	That's reassuring! I'm glad I only have to bring my driver's license. Can you walk me through what's going to happen during the signing process? What are the documents I'll be signing, and what do they mean?	that's reassuring! i'm glad i only have to bring my driver's license. can you walk me through what's going to happen during the signing process? what are the documents i'll be signing, and what do they mean?	That's reassuring! I'm glad I only have to bring my driver's license. Can you walk me through what's going to happen during the signing process? What are the documents I'll be signing, and what do they mean?	-24.126600980758667	-35.172892570495605	-0.4639730957838205	-0.6764017802018386	52	52	-24.126600980758667	-35.172892570495605	-0.4639730957838205	-0.6764017802018386	11.046291589736938	0.2124286844180181	True	True	I feel a little overwhelmed by so many papers.	only	0.2124286844180181	11.046291589736938	0	"Speaker 1: I am very nervous about signing my escrow papers.
Speaker 2: Escrow involves a lot of paperwork, but I will explain all of the steps to you as we go along.
Speaker 1: What should I have brought with me?
Speaker 2: The only thing I will need to see is your driver’s license, as I will be notarizing these papers.
Speaker 1: "	"Speaker 1: I am very nervous about signing my escrow papers.
Speaker 2: Escrow involves a lot of paperwork, but I will explain all of the steps to you as we go along.
Speaker 1: What should I have brought with me?
Speaker 2: The thing I will need to see is your driver’s license, as I will be notarizing these papers.
Speaker 1: "	Speaker 1
178	179	expanded_data	discourse_particle	70	only_1038	only	h	Can I order take-out here?	We only have spring rolls today for take-out.	We have spring rolls today for take-out.	Then could I have four orders, please?		P	We only have spring rolls today for take-out.	nucleus	chat	0.9	1.0	20260416	132238744	50	50	500	48	48	That sounds like a tasty option! How many spring rolls can I order, and what's the price?	that sounds like a tasty option! how many spring rolls can i order, and what's the price?	That sounds like a tasty option! How many spring rolls can I order, and what's the price?	-7.136138081550598	-12.651363849639893	-0.2744668492904076	-0.486590917293842	26	26	-7.136138081550598	-12.651363849639893	-0.2744668492904076	-0.486590917293842	5.515225768089294	0.2121240680034344	True	True	Then could I have four orders, please?	only	0.2121240680034344	5.515225768089294	0	"Speaker 1: Can I order take-out here?
Speaker 2: We only have spring rolls today for take-out.
Speaker 1: "	"Speaker 1: Can I order take-out here?
Speaker 2: We have spring rolls today for take-out.
Speaker 1: "	Speaker 1
179	180	expanded_data	discourse_particle	105	only_3465	only	h	I am very nervous about signing my escrow papers.__eou__Escrow involves a lot of paperwork, but I will explain all of the steps to you as we go along.__eou__What should I have brought with me?	The only thing I will need to see is your driver’s license, as I will be notarizing these papers.	The thing I will need to see is your driver’s license, as I will be notarizing these papers.	I feel a little overwhelmed by so many papers.		P	The only thing I will need to see is your driver’s license, as I will be notarizing these papers.	nucleus	chat	0.9	1.0	20260416	1770884	50	50	500	44	44	That sounds simple enough. What is the purpose of the notarization, and why is it important to have my driver's license?	that sounds simple enough. what is the purpose of the notarization, and why is it important to have my driver's license?	That sounds simple enough. What is the purpose of the notarization, and why is it important to have my driver's license?	-20.389970064163208	-27.17421245574951	-0.6371865645051003	-0.8491941392421722	32	32	-20.389970064163208	-27.17421245574951	-0.6371865645051003	-0.8491941392421722	6.784242391586304	0.212007574737072	True	True	I feel a little overwhelmed by so many papers.	only	0.212007574737072	6.784242391586304	0	"Speaker 1: I am very nervous about signing my escrow papers.
Speaker 2: Escrow involves a lot of paperwork, but I will explain all of the steps to you as we go along.
Speaker 1: What should I have brought with me?
Speaker 2: The only thing I will need to see is your driver’s license, as I will be notarizing these papers.
Speaker 1: "	"Speaker 1: I am very nervous about signing my escrow papers.
Speaker 2: Escrow involves a lot of paperwork, but I will explain all of the steps to you as we go along.
Speaker 1: What should I have brought with me?
Speaker 2: The thing I will need to see is your driver’s license, as I will be notarizing these papers.
Speaker 1: "	Speaker 1
180	181	expanded_data	discourse_particle	100	only_3340	only	h	I need a snack from the cafeteria.__eou__What are you thinking of getting?	I only want some chips.	I want some chips.	I think I may get something too.		P	I only want some chips.	nucleus	chat	0.9	1.0	20260416	66920717	50	50	500	37	37	A simple but satisfying choice! Do you want a specific flavor of chips or just a general bag of regular ones?	a simple but satisfying choice! do you want a specific flavor of chips or just a general bag of regular ones?	A simple but satisfying choice! Do you want a specific flavor of chips or just a general bag of regular ones?	-18.46126437187195	-24.36744785308838	-0.6593308704239982	-0.8702659947531564	28	28	-18.46126437187195	-24.36744785308838	-0.6593308704239982	-0.8702659947531564	5.906183481216431	0.2109351243291581	True	True	I think I may get something too.	only	0.2109351243291581	5.906183481216431	1	"Speaker 1: I need a snack from the cafeteria.
Speaker 2: What are you thinking of getting?
Speaker 1: I only want some chips.
Speaker 2: "	"Speaker 1: I need a snack from the cafeteria.
Speaker 2: What are you thinking of getting?
Speaker 1: I want some chips.
Speaker 2: "	Speaker 2
181	182	expanded_data	discourse_particle	119	only_4172	only	h	This man looks very handsome.Is he married?__eou__Sure.He has already married, a father of two boys.__eou__Oh, I can't believe it.He looks very young.	He took the picture when he was only 21 years old.	He took the picture when he was 21 years old.	I see.		P	He took the picture when he was only 21 years old.	nucleus	chat	0.9	1.0	20260416	1706059398	50	50	500	32	32	Wow, 21 is indeed very young!	wow, 21 is indeed very young!	Wow, 21 is indeed very young!	-6.386750817298889	-9.337546467781069	-0.4561964869499206	-0.6669676048415047	14	14	-6.386750817298889	-9.337546467781069	-0.4561964869499206	-0.6669676048415047	2.9507956504821777	0.2107711178915841	True	True	I see.	only	0.2107711178915841	2.9507956504821777	0	"Speaker 1: This man looks very handsome.Is he married?
Speaker 2: Sure.He has already married, a father of two boys.
Speaker 1: Oh, I can't believe it.He looks very young.
Speaker 2: He took the picture when he was only 21 years old.
Speaker 1: "	"Speaker 1: This man looks very handsome.Is he married?
Speaker 2: Sure.He has already married, a father of two boys.
Speaker 1: Oh, I can't believe it.He looks very young.
Speaker 2: He took the picture when he was 21 years old.
Speaker 1: "	Speaker 1
182	183	expanded_data	discourse_particle	74	only_1446	only	h	Excuse me. Have you got the time?__eou__My watch says half past five.__eou__Does your watch keep good time?	Oh yeah. It loses only a few seconds in the whole month.	Oh yeah. It loses a few seconds in the whole month.	Thanks a lot.		P	Oh yeah. It loses only a few seconds in the whole month.	nucleus	chat	0.9	1.0	20260416	1203564849	50	50	500	12	12	A very reliable watch!	a very reliable watch!	A very reliable watch!	-5.8745139837265015	-7.973390698432922	-0.5874513983726501	-0.7973390698432923	10	10	-5.8745139837265015	-7.973390698432922	-0.5874513983726501	-0.7973390698432923	2.098876714706421	0.2098876714706421	True	True	Thanks a lot.	only	0.2098876714706421	2.098876714706421	1	"Speaker 1: Excuse me. Have you got the time?
Speaker 2: My watch says half past five.
Speaker 1: Does your watch keep good time?
Speaker 2: Oh yeah. It loses only a few seconds in the whole month.
Speaker 1: "	"Speaker 1: Excuse me. Have you got the time?
Speaker 2: My watch says half past five.
Speaker 1: Does your watch keep good time?
Speaker 2: Oh yeah. It loses a few seconds in the whole month.
Speaker 1: "	Speaker 1
183	184	expanded_data	discourse_particle	99	only_3332	only	h	I'm so hungry! Can you buy me a burrito?__eou__I don't have any money to buy you a burrito.__eou__Please? I haven't eaten anything all day.	Look, I only have money to buy myself a burrito.	Look, I have money to buy myself a burrito.	I'm so hungry, I could eat a whole cow!		P	Look, I only have money to buy myself a burrito.	nucleus	chat	0.9	1.0	20260416	1927734464	50	50	500	10	10	Aw, okay. I guess I'll just have to find my own food then.	aw, okay. i guess i'll just have to find my own food then.	Aw, okay. I guess I'll just have to find my own food then.	-8.428922891616821	-13.037246942520142	-0.3831328587098555	-0.5926021337509155	22	22	-8.428922891616821	-13.037246942520142	-0.3831328587098555	-0.5926021337509155	4.60832405090332	0.20946927504106	True	True	I'm so hungry, I could eat a whole cow!	only	0.20946927504106	4.60832405090332	1	"Speaker 1: I'm so hungry! Can you buy me a burrito?
Speaker 2: I don't have any money to buy you a burrito.
Speaker 1: Please? I haven't eaten anything all day.
Speaker 2: Look, I only have money to buy myself a burrito.
Speaker 1: "	"Speaker 1: I'm so hungry! Can you buy me a burrito?
Speaker 2: I don't have any money to buy you a burrito.
Speaker 1: Please? I haven't eaten anything all day.
Speaker 2: Look, I have money to buy myself a burrito.
Speaker 1: "	Speaker 1
184	185	expanded_data	discourse_particle	60	only_315	only	h	Excuse me, could you tell me how much is the lipstick?	It costs only 25 yuan.	It costs 25 yuan.	Oh, it's too expensive. Can't you make it any cheaper?		P	It costs only 25 yuan.	nucleus	chat	0.9	1.0	20260416	135704152	50	50	500	15	15	That's a very affordable price!	that's a very affordable price!	That's a very affordable price!	-6.248849987983704	-8.755446076393127	-0.520737498998642	-0.729620506366094	12	12	-6.248849987983704	-8.755446076393127	-0.520737498998642	-0.729620506366094	2.506596088409424	0.208883007367452	True	True	Oh, it's too expensive. Can't you make it any cheaper?	only	0.208883007367452	2.506596088409424	1	"Speaker 1: Excuse me, could you tell me how much is the lipstick?
Speaker 2: It costs only 25 yuan.
Speaker 1: "	"Speaker 1: Excuse me, could you tell me how much is the lipstick?
Speaker 2: It costs 25 yuan.
Speaker 1: "	Speaker 1
185	186	expanded_data	discourse_particle	73	only_1368	only	h	Excuse me. How much is the chocolate bar?__eou__One dollar.__eou__So, I can have five for five dollars?	Actually, you can only have four.	Actually, you can have four.	Oh, yeah. I forgot tax. Give me four then, please.		P	Actually, you can only have four.	nucleus	chat	0.9	1.0	20260416	1921889511	50	50	500	14	14	So, how much would four chocolate bars be?	so, how much would four chocolate bars be?	So, how much would four chocolate bars be?	-9.14925730228424	-12.271844387054443	-0.6099504868189494	-0.8181229591369629	15	15	-9.14925730228424	-12.271844387054443	-0.6099504868189494	-0.8181229591369629	3.122587084770202	0.2081724723180135	True	True	Oh, yeah. I forgot tax. Give me four then, please.	only	0.2081724723180135	3.122587084770202	0	"Speaker 1: Excuse me. How much is the chocolate bar?
Speaker 2: One dollar.
Speaker 1: So, I can have five for five dollars?
Speaker 2: Actually, you can only have four.
Speaker 1: "	"Speaker 1: Excuse me. How much is the chocolate bar?
Speaker 2: One dollar.
Speaker 1: So, I can have five for five dollars?
Speaker 2: Actually, you can have four.
Speaker 1: "	Speaker 1
186	187	expanded_data	discourse_particle	100	only_3340	only	h	I need a snack from the cafeteria.__eou__What are you thinking of getting?	I only want some chips.	I want some chips.	I think I may get something too.		P	I only want some chips.	nucleus	chat	0.9	1.0	20260416	66920717	50	50	500	17	17	Chips sound like a simple and satisfying snack! Are you looking for a specific flavor or type of chip? Do you want to grab a bag or a couple of bags?	chips sound like a simple and satisfying snack! are you looking for a specific flavor or type of chip? do you want to grab a bag or a couple of bags?	Chips sound like a simple and satisfying snack! Are you looking for a specific flavor or type of chip? Do you want to grab a bag or a couple of bags?	-26.501803398132324	-34.81188523769379	-0.6625450849533081	-0.8702971309423446	40	40	-26.501803398132324	-34.81188523769379	-0.6625450849533081	-0.8702971309423446	8.310081839561462	0.2077520459890365	True	True	I think I may get something too.	only	0.2077520459890365	8.310081839561462	1	"Speaker 1: I need a snack from the cafeteria.
Speaker 2: What are you thinking of getting?
Speaker 1: I only want some chips.
Speaker 2: "	"Speaker 1: I need a snack from the cafeteria.
Speaker 2: What are you thinking of getting?
Speaker 1: I want some chips.
Speaker 2: "	Speaker 2
187	188	expanded_data	discourse_particle	79	only_1602	only	h	How is your house hunting going?__eou__Not very well. I haven’t found anything within my price range yet.__eou__How much are you looking to spend?	I can only afford about 300 pounds a month.	I can afford about 300 pounds a month.	Looks like you’re not going to get more than a bedroom in a shared flat with that.		P	I can only afford about 300 pounds a month.	nucleus	chat	0.9	1.0	20260416	213238679	50	50	500	5	5	That can be a challenge! £300 per month is a relatively low budget for housing, especially in areas with high demand and limited supply.	that can be a challenge! £300 per month is a relatively low budget for housing, especially in areas with high demand and limited supply.	That can be a challenge! £300 per month is a relatively low budget for housing, especially in areas with high demand and limited supply.\n\nCan you tell me a bit more about what you're looking for? Are you looking for a specific location, such as a particular city or town? Are you open to sharing with	-19.99178957939148	-26.84114694595337	-0.6058118054361055	-0.8133680892713142	33	33	-19.99178957939148	-26.84114694595337	-0.6058118054361055	-0.8133680892713142	6.84935736656189	0.2075562838352087	True	True	Looks like you’re not going to get more than a bedroom in a shared flat with that.	only	0.2075562838352087	6.84935736656189	0	"Speaker 1: How is your house hunting going?
Speaker 2: Not very well. I haven’t found anything within my price range yet.
Speaker 1: How much are you looking to spend?
Speaker 2: I can only afford about 300 pounds a month.
Speaker 1: "	"Speaker 1: How is your house hunting going?
Speaker 2: Not very well. I haven’t found anything within my price range yet.
Speaker 1: How much are you looking to spend?
Speaker 2: I can afford about 300 pounds a month.
Speaker 1: "	Speaker 1
188	189	expanded_data	discourse_particle	60	only_315	only	h	Excuse me, could you tell me how much is the lipstick?	It costs only 25 yuan.	It costs 25 yuan.	Oh, it's too expensive. Can't you make it any cheaper?		P	It costs only 25 yuan.	nucleus	chat	0.9	1.0	20260416	135704152	50	50	500	2	2	That's a great price! Is that the current sale price or the regular price?	that's a great price! is that the current sale price or the regular price?	That's a great price! Is that the current sale price or the regular price?	-11.87238872051239	-16.41473639011383	-0.5396540327505632	-0.7461243813688104	22	22	-11.87238872051239	-16.41473639011383	-0.5396540327505632	-0.7461243813688104	4.54234766960144	0.2064703486182472	True	True	Oh, it's too expensive. Can't you make it any cheaper?	only	0.2064703486182472	4.54234766960144	1	"Speaker 1: Excuse me, could you tell me how much is the lipstick?
Speaker 2: It costs only 25 yuan.
Speaker 1: "	"Speaker 1: Excuse me, could you tell me how much is the lipstick?
Speaker 2: It costs 25 yuan.
Speaker 1: "	Speaker 1
189	190	expanded_data	discourse_particle	103	only_3393	only	h	Did you already wash your clothes today?	I've only washed my white clothes.	I've washed my white clothes.	Could you wash some of my dark clothes with yours?		P	I've only washed my white clothes.	nucleus	chat	0.9	1.0	20260416	516774713	50	50	500	39	39	It's great that you've taken care of your whites! You might want to consider washing your colored clothes separately as well to prevent any potential dye bleeding.	it's great that you've taken care of your whites! you might want to consider washing your colored clothes separately as well to prevent any potential dye bleeding.	It's great that you've taken care of your whites! You might want to consider washing your colored clothes separately as well to prevent any potential dye bleeding.	-22.16340982913971	-29.58134627342224	-0.6156502730316586	-0.8217040631506178	36	36	-22.16340982913971	-29.58134627342224	-0.6156502730316586	-0.8217040631506178	7.417936444282532	0.2060537901189592	True	True	Could you wash some of my dark clothes with yours?	only	0.2060537901189592	7.417936444282532	0	"Speaker 1: Did you already wash your clothes today?
Speaker 2: I've only washed my white clothes.
Speaker 1: "	"Speaker 1: Did you already wash your clothes today?
Speaker 2: I've washed my white clothes.
Speaker 1: "	Speaker 1
