Unnamed: 0	id	word	word sense	context	w_word	wo_word	followup
405	2141	just		I am sorry for damaging your car, sir.	Don't worry about it. Just leave it to the insurance companies.	Don't worry about it. Leave it to the insurance companies.	The car park in this community is over crowded, isn't it?
406	2142	just		Excuse me, I'm lost. Can you show me where I am in this map?__eou__Er, let me see. Oh, look, you're right here. Pretty close to the Olympic Park.	That's great! It's not my day. I just have very bad sense of direction.	That's great! It's not my day. I have very bad sense of direction.	Is this your first time here? Where are you going?
410	2150	just		Aunt Shirley, I heard the Yuan Miao Festival is the name for the festival. Why did it get its name?	Well, the first lunar month is called Yuan-month, and in ancient times people called night Miao. And you know the festival is just in the middle of the month.	Well, the first lunar month is called Yuan-month, and in ancient times people called night Miao. And you know the festival is in the middle of the month.	Oh, I see. I also heard today is the last day for the street fair. Can’t wait to sample all the snacks.
413	2155	just		Honey, which hand should I use to hold the fork?	Left for the fork and right for the knife. Just remember that the stronger one is for knife.	Left for the fork and right for the knife. Remember that the stronger one is for knife.	Got it. It's so troublesome to have western food. I've been learning the table manners for hours but still can't really it.
416	2160	just		We came too early. There're still three hours before the performance starts.	I know. Sorry, I shouldn't have rushed you, but I just couldn't stay at home and wait.	I know. Sorry, I shouldn't have rushed you, but I couldn't stay at home and wait.	Never mind. What about taking a look around the theater?
418	2164	just		I love breathing fresh air in the suburb places, while sitting in the morning sunshine.__eou__I can't agree more, honey. We need to get away from work from time to time.	Yeah, just return to nature and feel the thrills of its beauty.	Yeah, return to nature and feel the thrills of its beauty.	We are nor alone here. So many other families!
422	2174	just		What? Your golden watch is lost?	Yeah. I just can't find it anywhere.	Yeah. I can't find it anywhere.	It's an open book that it was stolen by the man in black.
423	2175	just		Sis, why did you ask me to come to this bargain market? It's so crowded, and you can't find anything that you really want.	You just don't get it. Looking for bargains can be really interesting.	You don't get it. Looking for bargains can be really interesting.	Are you serious? How can that be?
425	2177	just		Tom, is Jenny crying?__eou__Can you take he away from me?	I’m just coming for that.	I’m coming for that.	She kept bothering me.
426	2180	just		What did the boss say?__eou__He asked me if I'd like to be a newspaper salesperson?__eou__You are still student so I don't think you should have time for that.	Don't worry about that. He said I can do that at spare time. Anyway, it's just a part-time job.	Don't worry about that. He said I can do that at spare time. Anyway, it's a part-time job.	Okay, then. What kind of newspaper he wants you to sell?
431	2190	just		Hey Joe, what are you doing in this department store?	Hi, Rita, I'm just looking for a pair of shoes. I won't be here for long.	Hi, Rita, I'm looking for a pair of shoes. I won't be here for long.	Why not? When I go shoe shopping, I have so many options for sneakers that I spend awhile looking at all of the choices.
433	2196	just		Hey there Chris, what are you up to?	I'm just poring over some brochures about various car models.	I'm poring over some brochures about various car models.	Oh, so you're thinking about buying a new car?
435	2199	just		Are you looking for an apartment?__eou__Yes, I am interested in finding a one-bedroom apartment near Washington Square.	I think I have just a right apartment for you.	I think I have a right apartment for you.	Oh, good. Can you describe it?
437	2203	just		Is there anything wrong?__eou__I’m worried about my daughter. She can’t decide about college.	Don’t worry. That’s just a part of being a teenager.	Don’t worry. That’s a part of being a teenager.	I don’t mind that. But she disagrees with me about everything.
439	2214	just		Hi. You said that you might need some help with preparing dinner. What would you like me to do?__eou__Thanks for coming over to help. I really appreciate it. First, could you peel the vegetables? I’Ve put them all in the skin and there’s a peeler.	Ok, I’ll peel the vegetables and you chop them. I’m terrible at chopping vegetables. I always seem to chop them into pieces that are either too big or too small. ... wow! You can chop vegetable really quickly, just like professional chefs on TV!	Ok, I’ll peel the vegetables and you chop them. I’m terrible at chopping vegetables. I always seem to chop them into pieces that are either too big or too small. ... wow! You can chop vegetable really quickly, like professional chefs on TV!	After you’Ve chopped the vegetables, could you fry the meat in a little oil? Just use a very small amount of oil. Fry the meat until it is cooked, then we’ll add some spices to flavor it.
440	2216	just		Are you ready to go shopping?	Just a minute. I need to make a list of thinks that we need.	A minute. I need to make a list of thinks that we need.	Good idea. Have you written down potatoes, carrots, and onions?
444	2221	just		Hey there, you look a little lost. Are you new here?__eou__Yeah how’d you know?__eou__You can always spot the newbies. I can give you a few pointers if you want. Were you trying to use this machine here?	Yeah! I just started my training today and I’m not really sure where to begin.	Yeah! I started my training today and I’m not really sure where to begin.	It’s ok, I know how it is. This machine here will work out your upper body, mainly your triceps and biceps. Are you looking to develop strength or muscle tone and definition?
445	2223	just		So can you fix it?	I’m sorry sir. This computer is not broken or damaged. It’s simply just too old! That’s why your programs and applications are running slow. There really isn’t much I can do.	I’m sorry sir. This computer is not broken or damaged. It’s simply too old! That’s why your programs and applications are running slow. There really isn’t much I can do.	What do you mean? I bought this computer just three years ago!
447	2225	just		Hello baseball fans, and welcome back to today’s game! My name is Rick Fields and of course, I am here, once again, with the man that seals the deal, Bob Copeland.'__eou__It’s a beautiful day to see two world class teams face each other and fight for their right to be called champions.	Well, the national anthem has just been sung, and the umpire has started the game. It’s time to play ball!	Well, the national anthem has been sung, and the umpire has started the game. It’s time to play ball!	Roger Vargas is up at bat. The pitcher winds up and strike one!
457	2246	just		What do we need to get from the supermarket?__eou__We need lots of things. I’ll make a list. We need a bag of sugar, a loaf of bread and a crate of beer.__eou__A crate of beer? Why do we need that?	Just joking. I would like to get a few bottles of beer though. We also need a liter of cooking oil.	Joking. I would like to get a few bottles of beer though. We also need a liter of cooking oil.	we can buy a three-liter bottle. It works out cheaper per liter. We should buy a packet of butter and a few pints of milk too.
458	2257	just		I think I should join a fitness centre. I am getting a little fat and I'm totally out of shape. Even a quick walk of a few hundred metres leaves me out of breath.__eou__I'm afraid you are beginning to look a little overweight. You really need to stop smoking. That's the main reason you're unhealthy.	I guess you're right. I've tried stopping, but I just can't seem to quit.	I guess you're right. I've tried stopping, but I can't seem to quit.	Why don't you try smoking one cigarette less each day? How many do you smoke each day now?
459	2260	just		Do you like cooking?__eou__I love it. I really enjoy creating a meal from various ingredients and watching my friends enjoy it. It gives me a real sense of satisfaction. Do you enjoy cooking?__eou__I don’t like it. It takes up too much time and I really hate having to clean up after the meal. I can’t stand doing the washing up, drying up, and putting all the dishes and cutlery away.	You can ask the guests to help. My guests usually insist on doing the washing up. I just have to remind them where everything goes.	You can ask the guests to help. My guests usually insist on doing the washing up. I have to remind them where everything goes.	So, what kind of dishes do you usually make? I know you like Italian food.
463	2272	just		Have you seen Bill recently?	Yes. He’s in hospital with a bad back. One morning, he just couldn’t get out of bed. His wife called an ambulance and they took him to hospital. He’s been there for a few days now.	Yes. He’s in hospital with a bad back. One morning, he couldn’t get out of bed. His wife called an ambulance and they took him to hospital. He’s been there for a few days now.	Daisy’s in hospital too. She god food poisoning last week. She thinks she got it from some bad seafood.
464	2273	just		How do you use an ATM card, Billy?__eou__It’s easy grandpa. Insert you card into the machine here. Then wait a moment. Ok. Now you enter your PIN. It should have four numbers.	Oh yes. I’Ve got it written down here. Just a minute.	Oh yes. I’Ve got it written down here. A minute.	You really shouldn’t write it down. You should memorise it. You can change it to a more convenient number if you like.
471	2292	just		Is there anything wrong?__eou__I’m worried about my daughter. She can’t decide about college.	Don’t worry. That’s just a part of being a teenager.	Don’t worry. That’s a part of being a teenager.	I don’t mind that. But she disagrees with me about everything.
478	2330	just		May I come in?__eou__Yeah, Please do. Now let me show you the house.__eou__This seems a pretty nice room, I should say.	You bet. This is the nicest room in the district. You know what, I just had all the walls repainted last month.	You bet. This is the nicest room in the district. You know what, I had all the walls repainted last month.	What about the kitchen?
479	2331	just		Good morning, sir.__eou__Good morning.__eou__How do you want it, sir?	Just take a little off on the top and shorten the back. But please don't make it too short.	Take a little off on the top and shorten the back. But please don't make it too short.	How about your sideburns?
482	2335	just		I would like to have a new suit made. something in a dark blue wool.__eou__Certainly, sir. Double or single breasted?__eou__I think I would like the pants pleated. I am not sure about the jacket though as I'm a little overweight.	I see, sir. For a gentleman of your size I would recommend a single-breasted jacket as it does tend to make one look a little slimmer. Just let me take your measurements, Let's see, neck 41cm, chest 110cm, wait 120cm and inside leg 70cm. You do have short legs, sir.	I see, sir. For a gentleman of your size I would recommend a single-breasted jacket as it does tend to make one look a little slimmer. Let me take your measurements, Let's see, neck 41cm, chest 110cm, wait 120cm and inside leg 70cm. You do have short legs, sir.	Yes, that is why I usually choose dark colours for my business suits.
484	2360	just		Excuse me, I'd like to send this parcel.__eou__What's in it, please?	Just a few shirts.	A few shirts.	OK. You may wrap it now. Please fill in this form and label it. ( after a moment ) Would you like it registered?
485	2361	just		Give me a pack of first-class stamps, please.__eou__Here you are. That will be five dollars. Anything else?__eou__Yes. I want some post cards and some airmail stamps. I want to send some letters to South America.	Just a moment, I'll look up the rate for air-mail letters to South America.	A moment, I'll look up the rate for air-mail letters to South America.	Can you tell me how much it will cost to send a package to Colombia? Also, I what to know how long it will take.
487	2368	just		Excuse me. I am looking for a book called Little Women, but I can't find it anywhere.	Let me see. I am sorry we just have sold it out.	Let me see. I am sorry we have sold it out.	Will you have it later?
488	2373	just		Excuse me, but could you tell me the way to the railway station?	The railway station? Just go down this street and turn left at the second corner. The station is at the end of that street.	The railway station? Go down this street and turn left at the second corner. The station is at the end of that street.	How long will it take me to get there?
489	2374	just		Hey. Why did you take that money? You are such a cheater! I should send you to jail!__eou__I am not cheating. When you pass go, you collect $ 200, Everyone knows that!	Well you can’t just take the money. You have to ask the bank for money. And I’m the banker.	Well you can’t take the money. You have to ask the bank for money. And I’m the banker.	Banker?
490	2377	just		Hi, did you call for an exterminator?__eou__Yes! Thank goodness you’re here.These bugs are driving us crazy!__eou__What sort of pest are we dealing with?	We just bought this house and it is infected with just about everything. We have termites in the wood, cockroaches all over the place, and last night I saw a huge rat out in the backyard!	We bought this house and it is infected with about everything. We have termites in the wood, cockroaches all over the place, and last night I saw a huge rat out in the backyard!	Well, there’s nothing we can’t handle. I’ll spray the floorboards and walls to get rid of the cockroaches, but the termites will be harder to get rid of. We will have to cover the entire house and fumigate it. Unfortunately that means you will have to find a place to stay for the next three days.
497	2393	just		You bet it is. And we got four thousand for our car space! Awesome!__eou__Let's play some music! I feel like dancing.	That's just what was running through my mind. Moonlight and dancing.	That's what was running through my mind. Moonlight and dancing.	Ahh! Now that's more like it. Atmosphere!
499	2401	just		This motor oil case is still really slippery.__eou__Yeah, time for more coffee!__eou__Sure, why not? I think I want a chocolate chip cookie, too.	By the way, I heard Kitty's just got in a shipment of Jamaican Blue Mountain.	By the way, I heard Kitty's got in a shipment of Jamaican Blue Mountain.	So what?
500	2403	just		This is a very spacious apartment. It's forty pings, including the parking space. That's about one thousand four hundred square feet.	Wow. It's just the two of us. I don't know if we need that much room.	Wow. It's the two of us. I don't know if we need that much room.	You never know when two might turn into three.
503	2416	just		Johnny, I can't believe you would do that.	I know, Grandma, I just ...	I know, Grandma, I ...	You're darn Toomin', you know! Now, you're on housework duty while I'm here!
505	2424	just		Egg, this bathroom is a pigsty!__eou__Helen, why do you keep flushing the toilet? What's wrong?	I just can't stand it. It's really gross in here! There' s a stain on the toilet seat, and the floor was wet and slippery. So I cleaned it!	I can't stand it. It's really gross in here! There' s a stain on the toilet seat, and the floor was wet and slippery. So I cleaned it!	You did what? Helen, I know it's gross, but I' Ve seen many public washrooms that are much worse. Why are you cleaning the counter top? are you out of your mind?
507	2428	just		Hey, Trev! How did the shopping go?__eou__“ You ain't nothing' but a hound-dog ... ”__eou__Trev, are you OK?	Of course I'm OK! I just bought a bunch of classic Elvis records!	Of course I'm OK! I bought a bunch of classic Elvis records!	Aren't you lucky. The vintage-clock guy is driving a hard bargain. So I have nothing.
508	2435	just		Why didn't you text me last night?__eou__What? I sent you three or four messages!__eou__I didn't get any of them. I was waiting for you to text me the address of where the party was and I never got your message.	Why didn't you just call? I hate sending SMS messages.	Why didn't you call? I hate sending SMS messages.	Well, because I didn't have any credit on my phone. I used it all up this month.
509	2438	just		OK, so are you ready to learn how to bake a cake?	Almost, let me just put my apron on.	Almost, let me put my apron on.	OK, so the first thing we are going to do is pre-heat the oven, that way we have it at the desired temperature once we finish preparing everything. Set it to three hundred and seventy five degrees Fahrenheit.
515	2447	just		Hello Mrs Parker, how have you been?	Hello Dr Peters. Just fine thank you. Ricky and I are here for his vaccines.	Hello Dr Peters. Fine thank you. Ricky and I are here for his vaccines.	Very well. Let's see, according to his vaccination record, Ricky has received his Polio, Tetanus and Hepatitis B shots. He is 14 months old, so he is due for Hepatitis A, Chickenpox and Measles shots.
516	2449	just		I think we should home school our children when we decide to have kids.__eou__What? Why?	Well, our public schools here are not very good and private school are just too expensive. I have been reading up on home schooling and it has a lot of advantages.	Well, our public schools here are not very good and private school are too expensive. I have been reading up on home schooling and it has a lot of advantages.	Like what? I think that by doing something like that we would be isolating our children from social interaction.
517	2451	just		What's wrong?__eou__I have a headache. These past few days I've been living off painkillers. Man, I feel like my head is going to explode.__eou__You should get acupuncture treatment. My mom was always having headache issues and it was acupuncture that cured her.	The results are too slow. On top of that, just the thought of smoking needles poking into my flesh frightens me.	The results are too slow. On top of that, the thought of smoking needles poking into my flesh frightens me.	"They don't just randomly stick you, they find your pressure points. The heat allows the body to immediately respond to the treatment, restoring the body's "" chi ""."
522	2456	just		Do you want to go catch a movie tonight?__eou__I can't, I have to go to the gym.	Come on! You can go tomorrow, just skip it today. It's not as if you are gonna get in trouble!	Come on! You can go tomorrow, skip it today. It's not as if you are gonna get in trouble!	Actually I will! I am working out with a personal trainer that gets on my case if I don't go. I like it, because it makes me feel more obligated to go and get healthy.
523	2460	just		Good evening Ms. Jackson. Fancy meeting’you here.__eou__Hi, Clyde. This is my friend, Wen. She's visiting from UCLA.__eou__Clyde Smith. Pleasure to meet you. May I treat you ladies to dinner?	OK! I was just tellin’Wen about African-American food.	OK! I was tellin’Wen about African-American food.	You weren't going to tell her about chitterlings and hog maws, were you? Well, my Creole ancestors never ate that stuff. We have refined French tastes.
528	2472	just		Honey, can you set the table?__eou__Um, sure. What are we having for dinner? Do I need to put out anything in particular?	Well, make sure to put out the pepper and salt shakers. I don’t know if your brother is coming tonight so set an extra place mat just in case.	Well, make sure to put out the pepper and salt shakers. I don’t know if your brother is coming tonight so set an extra place mat in case.	Ok, should I use the fancy silverware?
530	2476	just		We have been over this a hundred times! We are not getting a pet!	Why not? Come on! Just a cute little puppy or a kitty!	Why not? Come on! A cute little puppy or a kitty!	Who is going to look after a dog or a cat?
531	2477	just		I need to purchase some business cards.__eou__No problem. How many are you thinking about?__eou__I think 2,000 would be fine.	If you'll just fill out this form, please.	If you'll fill out this form, please.	I want the new cards to be exactly like this card.
533	2479	just		Hey, what are you doing here?	I'm just shopping.	I'm shopping.	What are you shopping for?
535	2485	just		I'm looking for some fresh produce that's on sale.	Well, we just got in some mangoes.	Well, we got in some mangoes.	Mangoes. What are they?
536	2499	just		I'm about to run out of business cards. I need some new ones.	We can print as many as you like. Just tell me how many.	We can print as many as you like. Tell me how many.	Two thousand should get me through the year.
538	2505	just		It’s freezing in here! Can I turn up the heat?__eou__Don’t touch that thermostat! You don’t pay the bills around here!__eou__Dad! Are you serious? What’s the point of having central heating if we can’t use it! Look, I can see my breath!	Put on a sweater! I’m not gonna let you run up my heating bill just because it’s a bit chilly.	Put on a sweater! I’m not gonna let you run up my heating bill because it’s a bit chilly.	Dad! I’m gonna catch a cold!
541	2512	just		Welcome to Galant. How can I help you?__eou__Hi. I would like to get an internet plan for my house.__eou__Of course. We have three different plans with different prices you can choose from. The first one is the cheapest but most basic plan which is thirty dollars a month. This is for broadband internet with a download speed of five hundred and twelve kbps.	I have no idea what kbps means. I just want to be able to get online, play games and chat with my friends. Oh, and watch movies online as well.	I have no idea what kbps means. I want to be able to get online, play games and chat with my friends. Oh, and watch movies online as well.	Well, this connection might be a bit too slow for your needs. I suggest you get the premium package for fifty dollars a month which includes a connection speed of two megabytes. That way you can play games online without any lag. This package also includes a wireless router and a personal firewall absolutely free!
542	2513	just		What are you doing?	I’m just looking for a nice pillow on Ebay.	I’m looking for a nice pillow on Ebay.	You are shopping for a pillow online? That’s absurd!
545	2522	just		I'm searching for an old music box.__eou__You came to the right place. Any particular decade?__eou__If you had a box made in the' 20s, that would be nice.	We just got one in yesterday, so now we have six.	We got one in yesterday, so now we have six.	Would any of them have dancing figures?
546	2525	just		How about this floor lamp?	Fine, just get it! We have been shopping for furniture for five hours! I’m so tired!	Fine, get it! We have been shopping for furniture for five hours! I’m so tired!	We still need to find an armoire and a dresser.
548	2530	just		I'm sorry, sir. I'm going to have to ask you to leave.	What? I was just having a friendly conversation with the lady here ...	What? I was having a friendly conversation with the lady here ...	Well, she apparently doesn't think it's so friendly. Let's go.
550	2532	just		How's the bride-to-be?__eou__Tired and stressed. This wedding is giving me a headache.	Just relax. With me as your maid of honor, everything will be fine!	Relax. With me as your maid of honor, everything will be fine!	I'm worried that everything will be chaotic!
551	2533	just		Ahhs! I'm beat!__eou__What happened to you? You look like you got hit by a tornado!	I just got back from fighting the crowds.	I got back from fighting the crowds.	You mean at the mall? Was there a sale?
554	2547	just		It's your turn, sir.Sorry to keep you waiting.__eou__That's all right.__eou__How do you want your hair cut? Any particular way?	I'd just like a trim and don't make it too short.	I'd like a trim and don't make it too short.	How about the sides?
555	2554	just		Do you think this blouse really suits me?	Sure.It' s just right.	Sure.It' s right.	Not too tight in the waist?
557	2573	just		Anything I can do for you?	Yes, I just forgot where the bed linens department is.	Yes, I forgot where the bed linens department is.	It's on the third floor.
558	2589	just		Drop me at the Manhattan Post Office.	Well, that's an hour's ride.Why not just post your mail here.	Well, that's an hour's ride.Why not post your mail here.	Oh, I'm visiting a friend there.
561	2612	just		Can I bring you anything else?	No, thank you. Just the check.	No, thank you. The check.	Let me get this.
562	2619	just		Excuse me, is there a Post Office around here?__eou__Yes. There's one on the corner of 23th street.__eou__How do I get there from here?	Just walk north for 3 blocks. It's next to the Mexico restaurant.	Walk north for 3 blocks. It's next to the Mexico restaurant.	How far is that?
565	2632	just		Hi, I'd like two tickets to Providence, please.__eou__Sure, what time will you like to depart?__eou__What time does the next train leave?	Actually, one just left ten minutes ago. The next one is at two forty-five, debates at five thirty-five.	Actually, one left ten minutes ago. The next one is at two forty-five, debates at five thirty-five.	Ok, could you give me two tickets for that?
568	2636	just		Excuse me. Do you mind if I try this on?	Not at all. The changing rooms are just this way.	Not at all. The changing rooms are this way.	Thanks. It's a little tight. Do you have any in a larger size?
569	2639	just		Excuse me. I bought the CD here two days ago. It's scratched, and doesn't play properly.__eou__I'm sorry about that, sir. I'll get you another one.	The thing is I've replaced once already. I think it's just a faulty batch.	The thing is I've replaced once already. I think it's a faulty batch.	I see. Maybe I can offer you a credit note.
570	2640	just		Hello, sir. Is there anything I can help you find?	Um ... Uh ... I'm just looking, thanks.	Um ... Uh ... I'm looking, thanks.	Need a gift for your girlfriend or wife ...
571	2646	just		Hello, jewelry department. How may I help you?__eou__It's me, Ali. There's this strange guy who keeps coming around. He's been here three times this week.	He's probably a pervert. Just ignore him.	He's probably a pervert. Ignore him.	He makes me nervous. He looks at me funny. And he never buys anything!
572	2647	just		I don't know, but he gives me the creeps.	Just take it easy. If he starts to bother you, let me know and I'll call security.	Take it easy. If he starts to bother you, let me know and I'll call security.	But what if he knows my name, where I live ...
576	2659	just		Besides, yours don't have side pockets like mine.__eou__Cool! They're big! What have you got in there?	Just the necessities	The necessities	Are you planning a trip to the Outback?
578	2661	just		Gross! What are you doing to yourself?	Chill! I'm just curling my eyelashes.	Chill! I'm curling my eyelashes.	It looks like some kind of primitive form of torture.
584	2677	just		Taylor, you're looking a little pale. Are you sure you want to hand out nametags?__eou__Do I have a choice? You said the guy who was supposed to do it didn't show.__eou__True. Keep up the good work. Hello, welcome to the reunion of the Class of' 93.	Just come over here, sir. First you need to sign in and get your photo nametag.	Come over here, sir. First you need to sign in and get your photo nametag.	And don't forget to put in an order for your reunion memory book.
585	2679	just		Hit' em high, hit' em low. Class of' 93 — let's go!__eou__Hi there, everyone. We hope you're having a good night!	Wasn't that football game great! I just knew we'd win!	Wasn't that football game great! I knew we'd win!	The night is young, folks. Get some food and mingle with those faces from yesterday.
586	2680	just		Holly? Holly Madison, is that you? You look great! You haven't changed a bit.__eou__Uh ... Andrew. Hello. I can't quite remember you.__eou__It's me. The D-man! I sat behind you in English. Are you and Taylor still dating?	Um ... we never were. We're just friends.	Um ... we never were. We're friends.	Well, if you're not seeing anyone, maybe we could ...
587	2682	just		Only one. But I wanted to make sure I'd get it.	Yeah, I really wanted that Chanel bag, too. But just in case you should bid low.	Yeah, I really wanted that Chanel bag, too. But in case you should bid low.	But there are only two more days until the bidding closes!
588	2683	just		"So, got any more ideas for the website?__eou__Well, since we're collecting gifts instead of red envelopes, I made a "" for guests only "" gift chat room."	But we registered at Macy's. People can just buy gifts there.	But we registered at Macy's. People can buy gifts there.	The Taiwanese won't have time to buy gifts in America. The chat room is more convenient.
590	2690	just		How much are you planning to buy?__eou__Well, it's not how much, but what I'm going to buy that matters. I'm going ski shopping!__eou__Cool! Can I come?	No. The front seat folds down all the way so there's just enough space for the skis ...	No. The front seat folds down all the way so there's enough space for the skis ...	But not enough space for me?
594	2699	just		Good Morning, Mrs. Schmidt! I see you're standing on your head again.	Hi, Kathy! I'm just doing my morning yoga! You're up awfully early today.	Hi, Kathy! I'm doing my morning yoga! You're up awfully early today.	I have to finish preparing a paper for my Western Civilization class.
595	2700	just		Isn't this fun?__eou__I have no idea what I'm doing.	Just follow the foot movements. Brush left, brush right ... yeah! That's it!	Follow the foot movements. Brush left, brush right ... yeah! That's it!	Whoa! We're changing partners now? Where do I go?
597	2702	just		So people can go and root for their old school team?__eou__Yep. And relive those good old high school days.__eou__You don't sound too excited about going to your reunion.	I'm not. I get a stomachache just thinking about it.	I'm not. I get a stomachache thinking about it.	Are you nervous about meeting up with your ex, Femi?
598	2705	just		Excuse me, could you tell me the bookshop’s address?	Yes, the bookshop is just around the corner.Turn left and you’ll see the bookshop.	Yes, the bookshop is around the corner.Turn left and you’ll see the bookshop.	Thank you very much.By the way, is the hospital beside the bookshop.
601	2712	just		Operator! Operator!__eou__Can I help you?__eou__Yes, I was talking to a party. We were disconnected.	I'm sorry, sir. Just hold the line, please. Now the line is connected. Go ahead please.	I'm sorry, sir. Hold the line, please. Now the line is connected. Go ahead please.	Thank you.
602	2717	just		Hmm. Not bad. I think I look younger with shorter hair.__eou__Yes, you do. The Hot Cap is back here in the corner. I think we're ready to put the curlers in. What kind of perm would you like?	I just want a light wave. I look really silly if my hair is too curly.	I want a light wave. I look really silly if my hair is too curly.	All right. What if we leave your bangs straight and just perm the sides and back?
604	2728	just		Excuse me, I’Ve been waiting my main dish for quite a time.	Yes sir, just a minute, please. I’ll check with the kitchen. Thank you for waiting. It takes another 10 to 15 minutes, I’m afraid.	Yes sir, a minute, please. I’ll check with the kitchen. Thank you for waiting. It takes another 10 to 15 minutes, I’m afraid.	I have an appointment in half an hour.
610	2744	just		Should I go now?	Nice and easy. Just give it a little gas.	Nice and easy. Give it a little gas.	Nothing is happening!
612	2751	just		Good evening. Do you have a reservation?__eou__No, we don't.__eou__How many people are you together?	Just two people.	Two people.	Would you like to sit in a smoking section, a non-smoking section or whatever comes open first?
613	2753	just		Excuse me, sir. But please call an ambulance. My friend suddenly got a sharp pain in the stomach.	Is he all right? There's a big hospital just around the corner.	Is he all right? There's a big hospital around the corner.	Oh, is there? Will you find someone to take us to the hospital then?
618	2762	just		Hi, can I help you?	No, thanks. I'm just looking.	No, thanks. I'm looking.	All right. If you need any help, just let me know. My name is Greg.
619	2769	just		Mmm. Nice and crunchy. And they leave a space uncovered for you to hold ...__eou__They're so much fun to eat. You can suck all the coating off first ...	Or just stuff the whole thing in your mouth at once!	Or stuff the whole thing in your mouth at once!	But that way you're not savoring it.
620	2774	just		No-no-no, sorry! That's a handicapped parking space. Are you handicapped?__eou__No, but this is an emergency! Please!__eou__Sorry, but you'll have to park in a normal space.	OK, OK, fine! Just open the gate!	OK, OK, fine! Open the gate!	Be patient, miss. It'll just be a second.
623	2783	just		Could you introduce some whitening products for me?	Please forgive me just being frankly, madam. You don't need whitening products because you look pretty white. But you have freckles on your face.	Please forgive me being frankly, madam. You don't need whitening products because you look pretty white. But you have freckles on your face.	Then what kind of product can fade freckles?
624	2795	just		Ahhs! I'm beat!__eou__What happened to you? You look like you got hit by a tornado!	I just got back from fighting the crowds.	I got back from fighting the crowds.	You mean at the mall? Was there a sale?
625	2798	just		Hello, sir. Is there anything I can help you find?	Um ... Uh ... I'm just looking, thanks.	Um ... Uh ... I'm looking, thanks.	Need a gift for your girlfriend or wife?
626	2802	just		Can I help you?__eou__I'd like a pair of sports shoes.__eou__Well, we have all kinds of sports shoes.Could you tell me what kind of sport you usually do?	I just like jogging.	I like jogging.	OK, then you can buy a pair of jogging shoes.Here are jogging shoes.Which pair do you like best?
628	2807	just		What kind of car is best for me?__eou__For you, I would recommend this one here.__eou__The compact? Why do you think that one is better than the others?	This automobile is just right for your needs because not only is it compact for ease in city driving, but also, it has many safety features. I know that as a parent, you are concerned about safety in driving your kids to and from school.	This automobile is right for your needs because not only is it compact for ease in city driving, but also, it has many safety features. I know that as a parent, you are concerned about safety in driving your kids to and from school.	That's true. What kind of safety features are we talking about?
636	2828	just		Why is there no water coming out when you turn on the faucet?__eou__Not even a single drop?	Well, it's just drip drip drip. But that's not water.	Well, it's drip drip drip. But that's not water.	I don't know. Since yesterday morning, the water pressure has dropped to a little more than a drip.
637	2829	just		It's Sunday today.__eou__Yes, I know.__eou__I think we should have a house cleaning today. What's your opinion?	Oh, no. We just did it last week.	Oh, no. We did it last week.	Come on. What do you want to do? Washing clothes or cleaning the house?
639	2847	just		Hey Joe, what are you doing in this department store?	Hi, Rita, I’m just looking for a pair of shoes. I won’t be here for long.	Hi, Rita, I’m looking for a pair of shoes. I won’t be here for long.	Why not? When I go shoe shopping, I have so many options for sneakers that I spend awhile looking at all of the choices.
647	2887	just		Oh, damn. There’s another traffic jam on the highway.__eou__How can there be a traffic jam on a 16 - lane highway every day?	There are just too many people, and too many cars.	There are too many people, and too many cars.	I wonder if there was an accident.
648	2889	just		I need to find a new place to live.__eou__Yeah? Why? Don’t you like living with me?	Oh, it’s not you. I just want my own place.	Oh, it’s not you. I want my own place.	Well, check the newspaper.
651	2898	just		Can you put me through to May Flower Restaurant, please?	Just a second ... Sorry, the line is engaged.	A second ... Sorry, the line is engaged.	OK, I’ll try later. Thanks anyway.
653	2901	just		Dear, time is up, let’s go there now.	Just a minute. I’m putting on my clothes.	A minute. I’m putting on my clothes.	Have you taken the key to the door?
655	2904	just		So am I on the right road to Piccadilly Circus?__eou__I think so, ‘ cause I remember the policeman told me this is the very way.__eou__What did he say?	Just head straight up the street about two blocks and then turn left.	Head straight up the street about two blocks and then turn left.	That’s it. I think we’re one block beyond.
658	2925	just		Is there any meat?	Yes, just tinned meat.	Yes, tinned meat.	Is it chicken?
659	2928	just		Hello, is this the ABC Company?__eou__Yes.May I help you?	We have just arrived from Tokyo and we've been looking for our reserved car of your company all over, but we cannot find it.	We have arrived from Tokyo and we've been looking for our reserved car of your company all over, but we cannot find it.	What is your reservation number?
661	2931	just		Excuse me, What time does the next bus for Boston leave?__eou__It leaves at 8__eou__I see. Are there any seat available?	Just a moment please. Yes. You can have a seat.	A moment please. Yes. You can have a seat.	Good. How much is it when we take it?
662	2934	just		It’s time to get up.	I just went to bed.	I went to bed.	You shouldn’t stay up so late watching TV. I told you we had to get an early start.
665	2941	just		Is your turn, Sir. I ‘ m sorry that you have to wait. Saturday is busy day for us.__eou__I suppose so. Hair cut, please.__eou__How so you want to your hair cut? Any particular way?	I’d just like to trim. Don’t cut too short.	I’d like to trim. Don’t cut too short.	Yes, sir. How about the sideburns?
666	2942	just		Are you being served, Sir?	No, not yet. I just want to hair cut.	No, not yet. I want to hair cut.	Would you sit here, please? How would you like it cut?
