pool_row_index	pool_rank	source_dataset	dataset_role	source_row_index	id	word	subset	context	w_word	wo_word	followup_metadata_only	with_without_diff	generated_from	generated_from_text	sampling_strategy	prompt_mode	top_p	temperature	base_seed	condition_seed	samples_requested	unique_samples_obtained	max_sample_draws	sample_draw	unique_rank	response	normalized_response	raw_generation	log_prob_given_P	log_prob_given_P_prime	log_prob_given_P_per_token	log_prob_given_P_prime_per_token	token_count_given_P	token_count_given_P_prime	own_log_prob	other_log_prob	own_log_prob_per_token	other_log_prob_per_token	own_context_log_prob_advantage	own_context_log_prob_advantage_per_token	own_context_win	include_context	followup	particle	selection_score_per_token	selection_score_raw	fold_id	prompt_with	prompt_without	next_speaker
119	120	expanded_data	discourse_particle	18	just_e_5758	just	o	Do you like the Harry potter books and movies?__eou__Not really!__eou__Why not? They are very fun and exiting.	Maybe, but I think they are just for kids.	Maybe, but I think they are for kids.	No, that’s not true. Many adults like the Harry potter books too.		P	Maybe, but I think they are just for kids.	nucleus	base	0.9	1.0	20260416	1795033904	50	50	200	19	19	Do you think Harry potter is just for kids?	do you think harry potter is just for kids?	 Do you think Harry potter is just for kids?\nSpeaker 2: It doesn’t seem like for adults and I don’t think adults like to read it. I think they’re just for kids, that’s my opinion.\nSpeaker 1:   But that’s not true. There are many adults who love	-12.425935745239258	-14.331811904907228	-1.129630522294478	-1.3028919913552024	11	11	-12.425935745239258	-14.331811904907228	-1.129630522294478	-1.3028919913552024	1.9058761596679688	0.1732614690607243	True	True	No, that’s not true. Many adults like the Harry potter books too.	just	0.1732614690607243	1.9058761596679688	0	"Speaker 1: Do you like the Harry potter books and movies?
Speaker 2: Not really!
Speaker 1: Why not? They are very fun and exiting.
Speaker 2: Maybe, but I think they are just for kids.
Speaker 1: "	"Speaker 1: Do you like the Harry potter books and movies?
Speaker 2: Not really!
Speaker 1: Why not? They are very fun and exiting.
Speaker 2: Maybe, but I think they are for kids.
Speaker 1: "	Speaker 1
120	121	expanded_data	discourse_particle	48	just_e_976	just	o	Is there anything I can do for you?__eou__I'm looking for a black, leather bag.__eou__How's this?	I'm just looking.	I'm looking.	If you need any help, let me know.		P	I'm just looking.	nucleus	base	0.9	1.0	20260416	711530636	50	50	200	8	8	15 francs, madam.	15 francs, madam.	15 francs, madam.\nSpeaker 2: Not that one.\nSpeaker 1: You're not serious!\nSpeaker 2: It's too small.\nSpeaker 1: Ah, a woman! I can't stand women.\nSpeaker 2: What?\nSpeaker 1: I'm not going to say	-15.113777160644531	-16.32653045654297	-2.1591110229492188	-2.332361493791853	7	7	-15.113777160644531	-16.32653045654297	-2.1591110229492188	-2.332361493791853	1.2127532958984375	0.1732504708426341	True	True	If you need any help, let me know.	just	0.1732504708426341	1.2127532958984375	1	"Speaker 1: Is there anything I can do for you?
Speaker 2: I'm looking for a black, leather bag.
Speaker 1: How's this?
Speaker 2: I'm just looking.
Speaker 1: "	"Speaker 1: Is there anything I can do for you?
Speaker 2: I'm looking for a black, leather bag.
Speaker 1: How's this?
Speaker 2: I'm looking.
Speaker 1: "	Speaker 1
121	122	expanded_data	discourse_particle	48	just_e_976	just	o	Is there anything I can do for you?__eou__I'm looking for a black, leather bag.__eou__How's this?	I'm just looking.	I'm looking.	If you need any help, let me know.		P	I'm just looking.	nucleus	base	0.9	1.0	20260416	711530636	50	50	200	20	20	35?	35?	35?\nSpeaker 2: This one?\nSpeaker 2: I don't have 35 euros.\nSpeaker 2: I don't have 35.\nSpeaker 1: Do you want to haggle?\nSpeaker 2: Do you think 20 is fair?\nSpeaker 1: We can go higher	-8.556640625	-8.896484375	-4.2783203125	-4.4482421875	2	2	-8.556640625	-8.896484375	-4.2783203125	-4.4482421875	0.33984375	0.169921875	True	True	If you need any help, let me know.	just	0.169921875	0.33984375	1	"Speaker 1: Is there anything I can do for you?
Speaker 2: I'm looking for a black, leather bag.
Speaker 1: How's this?
Speaker 2: I'm just looking.
Speaker 1: "	"Speaker 1: Is there anything I can do for you?
Speaker 2: I'm looking for a black, leather bag.
Speaker 1: How's this?
Speaker 2: I'm looking.
Speaker 1: "	Speaker 1
122	123	expanded_data	discourse_particle	42	just_e_4966	just	o	Is my hair done yet?	Yeah, I just need to make the final touches.	Yeah, I need to make the final touches.	How long until you're finished?		P	Yeah, I just need to make the final touches.	nucleus	base	0.9	1.0	20260416	1831970959	50	50	200	38	38	30 minutes late and my hair’s not even done?	30 minutes late and my hair’s not even done?	30 minutes late and my hair’s not even done?\nSpeaker 2: Have some patience.\nSpeaker 1: I think we’re going to be late.\nSpeaker 2: Patience, dear.\nSpeaker 1: Patience? Please don’t use that word again.\nSpeaker 2: Well, I’m	-21.0189208984375	-22.8748779296875	-1.9108109907670447	-2.0795343572443183	11	11	-21.0189208984375	-22.8748779296875	-1.9108109907670447	-2.0795343572443183	1.85595703125	0.1687233664772729	True	True	How long until you're finished?	just	0.1687233664772729	1.85595703125	0	"Speaker 1: Is my hair done yet?
Speaker 2: Yeah, I just need to make the final touches.
Speaker 1: "	"Speaker 1: Is my hair done yet?
Speaker 2: Yeah, I need to make the final touches.
Speaker 1: "	Speaker 1
123	124	expanded_data	discourse_particle	37	just_e_569	just	o	May I help you?	I'm just browsing, thanks.	I'm browsing, thanks.	We're on clearance sale now. Prices have up to twenty percent off. Do not miss the chance.		P	I'm just browsing, thanks.	nucleus	base	0.9	1.0	20260416	794732814	50	50	200	31	31	30 quid. It's a 60 quid shirt.	30 quid. it's a 60 quid shirt.	30 quid. It's a 60 quid shirt.\nSpeaker 2: I'm just browsing, okay?\nSpeaker 1: No point being cheeky.\nSpeaker 2: The ultimate goal of our life is peace and happiness.\nTranslator 1: For just 60 dollars, you can buy a shirt	-29.51085662841797	-31.69951820373535	-2.27006589449369	-2.438424477210412	13	13	-29.51085662841797	-31.69951820373535	-2.27006589449369	-2.438424477210412	2.188661575317383	0.1683585827167215	True	True	We're on clearance sale now. Prices have up to twenty percent off. Do not miss the chance.	just	0.1683585827167215	2.188661575317383	1	"Speaker 1: May I help you?
Speaker 2: I'm just browsing, thanks.
Speaker 1: "	"Speaker 1: May I help you?
Speaker 2: I'm browsing, thanks.
Speaker 1: "	Speaker 1
124	125	expanded_data	discourse_particle	35	just_j_8362	just	h	let's go swimming.	But, we just finished eating lunch.	But, we finished eating lunch.	I know, but I'm really hot.		P	But, we just finished eating lunch.	nucleus	base	0.9	1.0	20260416	1023332715	50	50	200	43	43	Swimming is good for your body.	swimming is good for your body.	 Swimming is good for your body.\nSpeaker 2: And our lunch was a big salad.\nSpeaker 1:  Well, let's have ice cream instead.\nSpeaker 2: Ice cream after a salad?\nSpeaker 1:  Sometimes, it's okay.\nSpeaker 2:  	-11.73291015625	-12.90869140625	-1.6761300223214286	-1.8440987723214288	7	7	-11.73291015625	-12.90869140625	-1.6761300223214286	-1.8440987723214288	1.17578125	0.16796875	True	True	I know, but I'm really hot.	just	0.16796875	1.17578125	1	"Speaker 1: let's go swimming.
Speaker 2: But, we just finished eating lunch.
Speaker 1: "	"Speaker 1: let's go swimming.
Speaker 2: But, we finished eating lunch.
Speaker 1: "	Speaker 1
125	126	expanded_data	discourse_particle	2	just_j_2485	just	h	I'm looking for some fresh produce that's on sale.	Well, we just got in some mangoes.	Well, we got in some mangoes.	Mangoes. What are they?		P	Well, we just got in some mangoes.	nucleus	base	0.9	1.0	20260416	545491132	50	50	200	38	38	20% off for card members.	20% off for card members.	20% off for card members.\nSpeaker 2: We're not even members.\nSpeaker 1: Right. Well, I'd love to be.\nSpeaker 2: You know, I bet this would be cheaper if we just went to the corner store.\nSpeaker 1: Yeah, but they only have kale	-16.65252685546875	-17.824951171875	-2.378932407924107	-2.546421595982143	7	7	-16.65252685546875	-17.824951171875	-2.378932407924107	-2.546421595982143	1.17242431640625	0.1674891880580356	True	True	Mangoes. What are they?	just	0.1674891880580356	1.17242431640625	1	"Speaker 1: I'm looking for some fresh produce that's on sale.
Speaker 2: Well, we just got in some mangoes.
Speaker 1: "	"Speaker 1: I'm looking for some fresh produce that's on sale.
Speaker 2: Well, we got in some mangoes.
Speaker 1: "	Speaker 1
126	127	expanded_data	discourse_particle	48	just_e_976	just	o	Is there anything I can do for you?__eou__I'm looking for a black, leather bag.__eou__How's this?	I'm just looking.	I'm looking.	If you need any help, let me know.		P	I'm just looking.	nucleus	base	0.9	1.0	20260416	711530636	50	50	200	14	14	95?	95?	95?\nSpeaker 2: It's not quite what I'm looking for.\nSpeaker 1: OK.\nSpeaker 2: Thank you.\nSpeaker 1: You're welcome.\nUnit: Whose Hat?\nKim Sook looks at a woman sitting next to her on the subway and says to herself: That looks	-10.74609375	-11.078125	-5.373046875	-5.5390625	2	2	-10.74609375	-11.078125	-5.373046875	-5.5390625	0.33203125	0.166015625	True	True	If you need any help, let me know.	just	0.166015625	0.33203125	1	"Speaker 1: Is there anything I can do for you?
Speaker 2: I'm looking for a black, leather bag.
Speaker 1: How's this?
Speaker 2: I'm just looking.
Speaker 1: "	"Speaker 1: Is there anything I can do for you?
Speaker 2: I'm looking for a black, leather bag.
Speaker 1: How's this?
Speaker 2: I'm looking.
Speaker 1: "	Speaker 1
127	128	expanded_data	discourse_particle	37	just_e_569	just	o	May I help you?	I'm just browsing, thanks.	I'm browsing, thanks.	We're on clearance sale now. Prices have up to twenty percent off. Do not miss the chance.		P	I'm just browsing, thanks.	nucleus	base	0.9	1.0	20260416	794732814	50	50	200	14	14	10% off everything, in today only!	10% off everything, in today only!	10% off everything, in today only!\nSpeaker 2: What do you have to offer?\nSpeaker 1: Glasses, suits, tuxedos, belts, shoes, watches, I have a special offer on the watches, only £50, a bargain.\nSpeaker 2: OK, thanks, I	-22.523681640625	-24.015869140625	-2.5026312934027777	-2.668429904513889	9	9	-22.523681640625	-24.015869140625	-2.5026312934027777	-2.668429904513889	1.4921875	0.1657986111111111	True	True	We're on clearance sale now. Prices have up to twenty percent off. Do not miss the chance.	just	0.1657986111111111	1.4921875	1	"Speaker 1: May I help you?
Speaker 2: I'm just browsing, thanks.
Speaker 1: "	"Speaker 1: May I help you?
Speaker 2: I'm browsing, thanks.
Speaker 1: "	Speaker 1
128	129	expanded_data	discourse_particle	8	just_j_498	just	h	I'm hungry. Do we have anything to eat?	Just a few cookies.	A few cookies.	That's fine with me.		P	Just a few cookies.	nucleus	base	0.9	1.0	20260416	470286339	50	50	200	39	39	That should be enough.	that should be enough.	 That should be enough.\nSpeaker 2: But you don't have a spoon.\nSpeaker 1: What's a spoon?\nSpeaker 2: A round stick that you use to put things in your mouth.\nSpeaker 1: Oh, I think I have some. What else is for dessert?\nSpeaker 2	-9.0059814453125	-9.8338623046875	-1.8011962890625	-1.9667724609375	5	5	-9.0059814453125	-9.8338623046875	-1.8011962890625	-1.9667724609375	0.827880859375	0.1655761718749999	True	True	That's fine with me.	just	0.1655761718749999	0.827880859375	0	"Speaker 1: I'm hungry. Do we have anything to eat?
Speaker 2: Just a few cookies.
Speaker 1: "	"Speaker 1: I'm hungry. Do we have anything to eat?
Speaker 2: A few cookies.
Speaker 1: "	Speaker 1
129	130	expanded_data	discourse_particle	25	just_j_12662	just	h	Is everything all right?__eou__Not at all.__eou__What's the problem?	Someone just robbed me.	Someone robbed me.	What do you mean?		P	Someone just robbed me.	nucleus	base	0.9	1.0	20260416	310199087	50	50	200	42	37	Then why are you standing there?	then why are you standing there?	 Then why are you standing there?\nSpeaker 2:  I am too shocked to move.\nSpeaker 1: You mean you are too afraid to move.\nSpeaker 2: No, I am in a state of shock.\nSpeaker 1:  It means that you are stunned, surprised or amazed	-14.95245361328125	-16.107589721679688	-2.1360648018973216	-2.301084245954241	7	7	-14.95245361328125	-16.107589721679688	-2.1360648018973216	-2.301084245954241	1.1551361083984375	0.1650194440569192	True	True	What do you mean?	just	0.1650194440569192	1.1551361083984375	0	"Speaker 1: Is everything all right?
Speaker 2: Not at all.
Speaker 1: What's the problem?
Speaker 2: Someone just robbed me.
Speaker 1: "	"Speaker 1: Is everything all right?
Speaker 2: Not at all.
Speaker 1: What's the problem?
Speaker 2: Someone robbed me.
Speaker 1: "	Speaker 1
130	131	expanded_data	discourse_particle	43	just_e_2762	just	o	Hi, can I help you?	No, thanks. I'm just looking.	No, thanks. I'm looking.	All right. If you need any help, just let me know. My name is Greg.		P	No, thanks. I'm just looking.	nucleus	base	0.9	1.0	20260416	892431323	50	50	200	44	44	100% pure silk. Imported from Italy. Isn't it beautiful? This material is so elegant.	100% pure silk. imported from italy. isn't it beautiful? this material is so elegant.	100% pure silk. Imported from Italy. Isn't it beautiful? This material is so elegant.\nSpeaker 2: Yes, it is beautiful. But it's too expensive.\nSpeaker 1: Are you sure? This blouse is only $15.\nSpeaker 2: No, thank you. It's too expensive	-45.94774627685547	-49.2386474609375	-2.2973873138427736	-2.461932373046875	20	20	-45.94774627685547	-49.2386474609375	-2.2973873138427736	-2.461932373046875	3.2909011840820312	0.1645450592041015	True	True	All right. If you need any help, just let me know. My name is Greg.	just	0.1645450592041015	3.2909011840820312	0	"Speaker 1: Hi, can I help you?
Speaker 2: No, thanks. I'm just looking.
Speaker 1: "	"Speaker 1: Hi, can I help you?
Speaker 2: No, thanks. I'm looking.
Speaker 1: "	Speaker 1
131	132	expanded_data	discourse_particle	35	just_j_8362	just	h	let's go swimming.	But, we just finished eating lunch.	But, we finished eating lunch.	I know, but I'm really hot.		P	But, we just finished eating lunch.	nucleus	base	0.9	1.0	20260416	1023332715	50	50	200	25	25	16:10:00 Right, so we should eat some more food, right?	16:10:00 right, so we should eat some more food, right?	16:10:00 Right, so we should eat some more food, right?\nSpeaker 2: All right.\nWe're going to start a new conversation in a moment, but you have some exercises to do first. Please turn to page 39 in your workbook. In number 7 of Chapter 6.	-46.498046875	-49.294921875	-2.7351792279411766	-2.899701286764706	17	17	-46.498046875	-49.294921875	-2.7351792279411766	-2.899701286764706	2.796875	0.1645220588235294	True	True	I know, but I'm really hot.	just	0.1645220588235294	2.796875	1	"Speaker 1: let's go swimming.
Speaker 2: But, we just finished eating lunch.
Speaker 1: "	"Speaker 1: let's go swimming.
Speaker 2: But, we finished eating lunch.
Speaker 1: "	Speaker 1
132	133	expanded_data	discourse_particle	48	just_e_976	just	o	Is there anything I can do for you?__eou__I'm looking for a black, leather bag.__eou__How's this?	I'm just looking.	I'm looking.	If you need any help, let me know.		P	I'm just looking.	nucleus	base	0.9	1.0	20260416	711530636	50	50	200	1	1	50 cents.	50 cents.	50 cents.\nSpeaker 2: I'll take it.\nSpeaker 3: I am being harassed by an unknown individual. Please send help to the following coordinates.\nSpeaker 2: I'm on it.\nSpeaker 3: Thanks.	-9.11328125	-9.60546875	-3.0377604166666665	-3.2018229166666665	3	3	-9.11328125	-9.60546875	-3.0377604166666665	-3.2018229166666665	0.4921875	0.1640625	True	True	If you need any help, let me know.	just	0.1640625	0.4921875	1	"Speaker 1: Is there anything I can do for you?
Speaker 2: I'm looking for a black, leather bag.
Speaker 1: How's this?
Speaker 2: I'm just looking.
Speaker 1: "	"Speaker 1: Is there anything I can do for you?
Speaker 2: I'm looking for a black, leather bag.
Speaker 1: How's this?
Speaker 2: I'm looking.
Speaker 1: "	Speaker 1
133	134	expanded_data	discourse_particle	48	just_e_976	just	o	Is there anything I can do for you?__eou__I'm looking for a black, leather bag.__eou__How's this?	I'm just looking.	I'm looking.	If you need any help, let me know.		P	I'm just looking.	nucleus	base	0.9	1.0	20260416	711530636	50	50	200	21	21	20,000 won.	20,000 won.	20,000 won.\nSpeaker 2: Please.\nSpeaker 1: Here you go.\nSpeaker 2: Please.\nSpeaker 1: Here you go. Thank you. Bye bye.\nSpeaker 2: Bye bye. Bye bye. Bye bye. Bye bye.\nSpeaker 3: Hi there.\nSpeaker 	-9.78271484375	-10.59912109375	-1.95654296875	-2.11982421875	5	5	-9.78271484375	-10.59912109375	-1.95654296875	-2.11982421875	0.81640625	0.1632812499999998	True	True	If you need any help, let me know.	just	0.1632812499999998	0.81640625	1	"Speaker 1: Is there anything I can do for you?
Speaker 2: I'm looking for a black, leather bag.
Speaker 1: How's this?
Speaker 2: I'm just looking.
Speaker 1: "	"Speaker 1: Is there anything I can do for you?
Speaker 2: I'm looking for a black, leather bag.
Speaker 1: How's this?
Speaker 2: I'm looking.
Speaker 1: "	Speaker 1
134	135	expanded_data	discourse_particle	43	just_e_2762	just	o	Hi, can I help you?	No, thanks. I'm just looking.	No, thanks. I'm looking.	All right. If you need any help, just let me know. My name is Greg.		P	No, thanks. I'm just looking.	nucleus	base	0.9	1.0	20260416	892431323	50	50	200	49	49	10% off for a full order today!	10% off for a full order today!	10% off for a full order today!\nSpeaker 2: Not today, thanks.\nSpeaker 1: Ok, have a good day.\nSpeaker 2: Thanks, you too.\nSpeak the correct and natural sounding English in every situation.\nLearn the exact phrases and sentences which are used every day in every situation.\n	-25.229248046875	-26.69873046875	-2.803249782986111	-2.966525607638889	9	9	-25.229248046875	-26.69873046875	-2.803249782986111	-2.966525607638889	1.469482421875	0.1632758246527776	True	True	All right. If you need any help, just let me know. My name is Greg.	just	0.1632758246527776	1.469482421875	0	"Speaker 1: Hi, can I help you?
Speaker 2: No, thanks. I'm just looking.
Speaker 1: "	"Speaker 1: Hi, can I help you?
Speaker 2: No, thanks. I'm looking.
Speaker 1: "	Speaker 1
135	136	expanded_data	discourse_particle	39	just_e_1246	just	o	Good afternoon, ma'am. Can I help you find anything?	No, thanks. I'm just looking.	No, thanks. I'm looking.	We have a special on these skirts this week. Would you like to try one on?		P	No, thanks. I'm just looking.	nucleus	base	0.9	1.0	20260416	1062489368	50	50	200	37	37	30% off tops for girls.	30% off tops for girls.	30% off tops for girls.\nSpeaker 2: Nice choice. Oh, you'd like a smaller size?\nSpeaker 1: You said you were looking for your friend. I'm sure she'll be here soon. Her mom dropped her off. Just wait for a moment.\nSpeaker 2: Yes, of	-22.726806640625	-23.869384765625	-3.2466866629464284	-3.409912109375	7	7	-22.726806640625	-23.869384765625	-3.2466866629464284	-3.409912109375	1.142578125	0.1632254464285716	True	True	We have a special on these skirts this week. Would you like to try one on?	just	0.1632254464285716	1.142578125	0	"Speaker 1: Good afternoon, ma'am. Can I help you find anything?
Speaker 2: No, thanks. I'm just looking.
Speaker 1: "	"Speaker 1: Good afternoon, ma'am. Can I help you find anything?
Speaker 2: No, thanks. I'm looking.
Speaker 1: "	Speaker 1
136	137	expanded_data	discourse_particle	3	just_e_2798	just	o	Hello, sir. Is there anything I can help you find?	Um ... Uh ... I'm just looking, thanks.	Um ... Uh ... I'm looking, thanks.	Need a gift for your girlfriend or wife?		P	Um ... Uh ... I'm just looking, thanks.	nucleus	base	0.9	1.0	20260416	1422891503	50	50	200	32	32	Are you having any difficulty finding anything in particular?	are you having any difficulty finding anything in particular?	 Are you having any difficulty finding anything in particular?\nSpeaker 2:  Well, the …, do you have any …?\nSpeaker 1:  Would you like to look around for a while and then ask me for assistance when you need it?\nSpeaker 2:  I don't know	-15.94158935546875	-17.564453125	-1.594158935546875	-1.7564453125	10	10	-15.94158935546875	-17.564453125	-1.594158935546875	-1.7564453125	1.62286376953125	0.1622863769531248	True	True	Need a gift for your girlfriend or wife?	just	0.1622863769531248	1.62286376953125	1	"Speaker 1: Hello, sir. Is there anything I can help you find?
Speaker 2: Um ... Uh ... I'm just looking, thanks.
Speaker 1: "	"Speaker 1: Hello, sir. Is there anything I can help you find?
Speaker 2: Um ... Uh ... I'm looking, thanks.
Speaker 1: "	Speaker 1
137	138	expanded_data	discourse_particle	36	just_j_8556	just	h	I think I'm going to go home.	Why? We just got here.	Why? We got here.	I know, but it's 12		P	Why? We just got here.	nucleus	base	0.9	1.0	20260416	1188910665	50	50	200	29	29	8:00 is my bedtime.	8:00 is my bedtime.	8:00 is my bedtime.\nSpeaker 2: I'm serious. I think we just got here, like two minutes ago.\nSpeaker 1: My parents say that two hours of sleep is not worth a movie.\nSpeaker 2: [chuckles] Two hours of sleep is not worth a movie?\nSpeaker	-12.92919921875	-14.05908203125	-1.8470284598214288	-2.008440290178572	7	7	-12.92919921875	-14.05908203125	-1.8470284598214288	-2.008440290178572	1.1298828125	0.161411830357143	True	True	I know, but it's 12	just	0.161411830357143	1.1298828125	1	"Speaker 1: I think I'm going to go home.
Speaker 2: Why? We just got here.
Speaker 1: "	"Speaker 1: I think I'm going to go home.
Speaker 2: Why? We got here.
Speaker 1: "	Speaker 1
138	139	expanded_data	discourse_particle	41	just_e_2612	just	o	Can I bring you anything else?	No, thank you. Just the check.	No, thank you. The check.	Let me get this.		P	No, thank you. Just the check.	nucleus	base	0.9	1.0	20260416	289692236	50	50	200	10	10	Okay. Can I get you to sign here?	okay. can i get you to sign here?	 Okay. Can I get you to sign here?\nSpeaker 2: Oh, you’re not finished. You still have the roast.\nSpeaker 1:   Sorry, but I was trying to help.\nIt’s understandable that we’re keen to be nice. It’s just that in some cultures the desire to be	-13.75482177734375	-15.3653564453125	-1.375482177734375	-1.53653564453125	10	10	-13.75482177734375	-15.3653564453125	-1.375482177734375	-1.53653564453125	1.61053466796875	0.1610534667968748	True	True	Let me get this.	just	0.1610534667968748	1.61053466796875	1	"Speaker 1: Can I bring you anything else?
Speaker 2: No, thank you. Just the check.
Speaker 1: "	"Speaker 1: Can I bring you anything else?
Speaker 2: No, thank you. The check.
Speaker 1: "	Speaker 1
139	140	expanded_data	discourse_particle	30	just_e_3966	just	o	Daniel, would you like to have a look at my dorm?__eou__Of course, I'd like to.	It is a small room, just for 4 people.	It is a small room, for 4 people.	What is in it?		P	It is a small room, just for 4 people.	nucleus	base	0.9	1.0	20260416	1247985298	50	50	200	16	15	4 people, that's not too many.	4 people, that's not too many.	4 people, that's not too many.\nSpeaker 1: Yes, 4 people for 3 square meters.\nSpeaker 2: That's a bit small, isn't it?\nSpeaker 1: Exactly, that's why we have to keep everything in order.\nSpeaker 2: OK, then let's	-12.61981201171875	-14.05322265625	-1.4022013346354167	-1.5614691840277777	9	9	-12.61981201171875	-14.05322265625	-1.4022013346354167	-1.5614691840277777	1.43341064453125	0.1592678493923609	True	True	What is in it?	just	0.1592678493923609	1.43341064453125	0	"Speaker 1: Daniel, would you like to have a look at my dorm?
Speaker 2: Of course, I'd like to.
Speaker 1: It is a small room, just for 4 people.
Speaker 2: "	"Speaker 1: Daniel, would you like to have a look at my dorm?
Speaker 2: Of course, I'd like to.
Speaker 1: It is a small room, for 4 people.
Speaker 2: "	Speaker 2
140	141	expanded_data	discourse_particle	30	just_e_3966	just	o	Daniel, would you like to have a look at my dorm?__eou__Of course, I'd like to.	It is a small room, just for 4 people.	It is a small room, for 4 people.	What is in it?		P	It is a small room, just for 4 people.	nucleus	base	0.9	1.0	20260416	1247985298	50	50	200	54	49	4 people is small number of people.	4 people is small number of people.	4 people is small number of people.\nSpeaker 1: The room is have one bed and one double bed.\nSpeaker 1: There is a small table, a small cabinet and one big mirror.\nSpeaker 2: The room is very tidy. I really like it.	-14.84320068359375	-16.116943359375	-1.8554000854492188	-2.014617919921875	8	8	-14.84320068359375	-16.116943359375	-1.8554000854492188	-2.014617919921875	1.27374267578125	0.1592178344726562	True	True	What is in it?	just	0.1592178344726562	1.27374267578125	0	"Speaker 1: Daniel, would you like to have a look at my dorm?
Speaker 2: Of course, I'd like to.
Speaker 1: It is a small room, just for 4 people.
Speaker 2: "	"Speaker 1: Daniel, would you like to have a look at my dorm?
Speaker 2: Of course, I'd like to.
Speaker 1: It is a small room, for 4 people.
Speaker 2: "	Speaker 2
141	142	expanded_data	discourse_particle	13	just_j_10613	just	h	Oh, I think I broke my leg.__eou__Here, sir. Sit down in this wheel chair.__eou__Thanks.	The doctor will be with you in a moment. I just need to ask you a few questions.	The doctor will be with you in a moment. I need to ask you a few questions.	All right.		P	The doctor will be with you in a moment. I just need to ask you a few questions.	nucleus	base	0.9	1.0	20260416	1855650930	50	50	200	29	29	30?	30?	30?\nSpeaker 2: I'll do my best. Age and sex.\nSpeaker 1: 41.\nSpeaker 2: What is the name of the drug that you've been prescribed for your pain?\nSpeaker 1: Hydromorphone. Is there anything else I can do for you?\nSpeaker	-7.94140625	-8.259765625	-3.970703125	-4.1298828125	2	2	-7.94140625	-8.259765625	-3.970703125	-4.1298828125	0.318359375	0.1591796875	True	True	All right.	just	0.1591796875	0.318359375	1	"Speaker 1: Oh, I think I broke my leg.
Speaker 2: Here, sir. Sit down in this wheel chair.
Speaker 1: Thanks.
Speaker 2: The doctor will be with you in a moment. I just need to ask you a few questions.
Speaker 1: "	"Speaker 1: Oh, I think I broke my leg.
Speaker 2: Here, sir. Sit down in this wheel chair.
Speaker 1: Thanks.
Speaker 2: The doctor will be with you in a moment. I need to ask you a few questions.
Speaker 1: "	Speaker 1
142	143	expanded_data	discourse_particle	23	just_e_9687	just	o	Excuse me, here is my claim tag, but I can't find my baggage.__eou__How many pieces of baggage have you lost?	Just one piece.	One piece.	Can you tell me the features of your baggage?		P	Just one piece.	nucleus	base	0.9	1.0	20260416	187948156	50	50	200	44	44	你们找到我的行李了吗？Here is my claim tag, but I can't find my baggage. 我有多行李包被遗失了？Just one piece.	你们找到我的行李了吗？here is my claim tag, but i can't find my baggage. 我有多行李包被遗失了？just one piece.	你们找到我的行李了吗？Here is my claim tag, but I can't find my baggage. 我有多行李包被遗失了？Just one piece.\nSpeaker 1: Excuse me, here is my claim tag, but I can't find my baggage.\nSpeaker 2: How	-46.44974136352539	-52.33400535583496	-1.255398415230416	-1.4144325771847286	37	37	-46.44974136352539	-52.33400535583496	-1.255398415230416	-1.4144325771847286	5.88426399230957	0.1590341619543125	True	True	Can you tell me the features of your baggage?	just	0.1590341619543125	5.88426399230957	1	"Speaker 1: Excuse me, here is my claim tag, but I can't find my baggage.
Speaker 2: How many pieces of baggage have you lost?
Speaker 1: Just one piece.
Speaker 2: "	"Speaker 1: Excuse me, here is my claim tag, but I can't find my baggage.
Speaker 2: How many pieces of baggage have you lost?
Speaker 1: One piece.
Speaker 2: "	Speaker 2
143	144	expanded_data	discourse_particle	5	just_e_4508	just	o	Mom, have we got any cookies?	Cookies? You just ate an hour ago.	Cookies? You ate an hour ago.	I know, but I'm hungry.		P	Cookies? You just ate an hour ago.	nucleus	base	0.9	1.0	20260416	1255810015	50	50	200	40	38	I had a snack.	i had a snack.	 I had a snack.\nSpeaker 2: When you snack on cookies, that’s called a meal.\nI think that once kids hit about two and a half years old, they just get hungry all the time. If you’re going out for the day, chances are they’re going to be asking for a snack	-10.6025390625	-11.3974609375	-2.1205078125	-2.2794921875	5	5	-10.6025390625	-11.3974609375	-2.1205078125	-2.2794921875	0.794921875	0.1589843749999997	True	True	I know, but I'm hungry.	just	0.1589843749999997	0.794921875	0	"Speaker 1: Mom, have we got any cookies?
Speaker 2: Cookies? You just ate an hour ago.
Speaker 1: "	"Speaker 1: Mom, have we got any cookies?
Speaker 2: Cookies? You ate an hour ago.
Speaker 1: "	Speaker 1
