particle	train_fold	source_row_index	pool_row_index	component	layer_index	position_label	position_order	corruption_mode	clean_prompt_boundary_position	corrupted_prompt_boundary_position	clean_log_prob_per_token	corrupted_log_prob_per_token	patched_log_prob_per_token	raw_delta_per_token	restoration	restoration_clipped
only	0	29	109	resid	28	prompt_boundary	0	prompt_without	80	79	-2.042306339039522	-2.1330315085018383	-2.135989918428309	-0.002958409926470562	-0.03260848057935429	0.0
only	0	26	1	resid	29	prompt_boundary	0	prompt_without	57	56	-5.8984375	-6.4765625	-6.00390625	0.47265625	0.8175675675675675	0.8175675675675675
only	0	28	105	resid	29	prompt_boundary	0	prompt_without	43	42	-1.73193359375	-1.822998046875	-1.736572265625	0.08642578125	0.9490616621983914	0.9490616621983914
only	0	29	109	resid	29	prompt_boundary	0	prompt_without	80	79	-2.042306339039522	-2.1330315085018383	-2.137982536764706	-0.0049510282628677516	-0.054571716891906444	0.0
only	0	26	1	resid	30	prompt_boundary	0	prompt_without	57	56	-5.8984375	-6.4765625	-6.01171875	0.46484375	0.8040540540540541	0.8040540540540541
only	0	28	105	resid	30	prompt_boundary	0	prompt_without	43	42	-1.73193359375	-1.822998046875	-1.738525390625	0.08447265625	0.9276139410187667	0.9276139410187667
only	0	29	109	resid	30	prompt_boundary	0	prompt_without	80	79	-2.042306339039522	-2.1330315085018383	-2.1361586626838234	-0.003127154181985059	-0.03446843032113556	0.0
only	0	26	1	resid	31	prompt_boundary	0	prompt_without	57	56	-5.8984375	-6.4765625	-5.8984375	0.578125	1.0	1.0
only	0	28	105	resid	31	prompt_boundary	0	prompt_without	43	42	-1.73193359375	-1.822998046875	-1.737060546875	0.0859375	0.9436997319034852	0.9436997319034852
only	0	29	109	resid	31	prompt_boundary	0	prompt_without	80	79	-2.042306339039522	-2.1330315085018383	-2.1350995232077206	-0.0020680147058822484	-0.02279427768653797	0.0
only	1	0	9	resid	0	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.515692138671875	-0.0023132324218748668	-0.006888091235403302	0.0
only	1	2	136	resid	0	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6983599662780762	-3.6716461181640625e-05	-0.0004647036458113303	0.0
only	1	3	80	resid	0	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.1420166015625	-0.0003906249999998668	-0.0037523452157585653	0.0
only	1	4	62	resid	0	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.428894769577753	-0.000751677013579144	-0.0064001237336656245	0.0
only	1	0	9	resid	1	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5152587890625	-0.0018798828124999556	-0.005597710027715802	0.0
only	1	2	136	resid	1	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6983067989349365	1.6450881958007812e-05	0.00020821137377260903	0.00020821137377260903
only	1	3	80	resid	1	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.14373779296875	-0.002111816406249911	-0.02028611632270081	0.0
only	1	4	62	resid	1	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.4282935006277904	-0.0001504080636163252	-0.0012806434150512663	0.0
only	1	0	9	resid	2	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.514874267578125	-0.001495361328125	-0.00445272388568313	0.0
only	1	2	136	resid	2	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.698836088180542	-0.0005128383636474609	-0.006490763260650464	0.0
only	1	3	80	resid	2	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.14322509765625	-0.0015991210937498224	-0.015361163227015159	0.0
only	1	4	62	resid	2	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.4279403686523438	0.0002027239118302937	0.0017260846028917328	0.0017260846028917328
only	1	0	9	resid	3	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5156097412109375	-0.0022308349609374556	-0.006642737062110823	0.0
only	1	2	136	resid	3	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6967382431030273	0.0015850067138671875	0.020060713229569635	0.020060713229569635
only	1	3	80	resid	3	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.14215087890625	-0.0005249023437499112	-0.005042213883676439	0.0
only	1	4	62	resid	3	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.4266666230701266	0.0014764694940474499	0.012571340190239056	0.012571340190239056
only	1	0	9	resid	4	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5135101318359374	-0.00013122558593736677	-0.0003907492389473065	0.0
only	1	2	136	resid	4	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6968605518341064	0.001462697982788086	0.018512706928912413	0.018512706928912413
only	1	3	80	resid	4	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.143798828125	-0.002172851562499911	-0.020872420262663286	0.0
only	1	4	62	resid	4	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.4281463623046875	-3.2697405134562985e-06	-2.7840074240738117e-05	0.0
only	1	0	9	resid	5	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5134429931640625	-6.408691406245559e-05	-0.0001908310236720019	0.0
only	1	2	136	resid	5	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6970970630645752	0.001226186752319336	0.015519291236413454	0.015519291236413454
only	1	3	80	resid	5	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.1431396484375	-0.0015136718749999556	-0.014540337711068973	0.0
only	1	4	62	resid	5	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.428647722516741	-0.0005046299525668374	-0.004296651457736137	0.0
only	1	0	9	resid	6	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.513836669921875	-0.000457763671875	-0.0013630787405152437	0.0
only	1	2	136	resid	6	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6978518962860107	0.00047135353088378906	0.005965708492006494	0.005965708492006494
only	1	3	80	resid	6	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.14146728515625	0.00015869140625013323	0.001524390243903717	0.001524390243903717
only	1	4	62	resid	6	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.4280929565429688	5.01360212052937e-05	0.0004268811383491617	0.0004268811383491617
only	1	0	9	resid	7	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5132843017578126	9.460449218745559e-05	0.00028170293970635146	0.00028170293970635146
only	1	2	136	resid	7	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6968224048614502	0.001500844955444336	0.018995515911573536	0.018995515911573536
only	1	3	80	resid	7	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.141552734375	7.324218750004441e-05	0.0007035647279553975	0.0007035647279553975
only	1	4	62	resid	7	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.428286597842262	-0.00014350527808781877	-0.0012218699249866456	0.0
only	1	0	9	resid	8	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5134033203125	-2.4414062499866773e-05	-7.269753282708296e-05	0.0
only	1	2	136	resid	8	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6953842639923096	0.002938985824584961	0.03719741455789785	0.03719741455789785
only	1	3	80	resid	8	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.14097900390625	0.0006469726562501332	0.006214821763603523	0.006214821763603523
only	1	4	62	resid	8	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.428401402064732	-0.0002583095005581626	-0.0021993658649767183	0.0
only	1	0	9	resid	9	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5106719970703124	0.0027069091796876332	0.008060338952247205	0.008060338952247205
only	1	2	136	resid	9	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6965856552124023	0.0017375946044921875	0.021991949160214127	0.021991949160214127
only	1	3	80	resid	9	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.13883056640625	0.0027954101562501776	0.0268527204502831	0.0268527204502831
only	1	4	62	resid	9	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.428530738467262	-0.00038764590308781877	-0.003300595468254759	0.0
only	1	0	9	resid	10	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.514788818359375	-0.0014099121093749112	-0.004198282520786687	0.0
only	1	2	136	resid	10	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6971845626831055	0.0011386871337890625	0.014411848132434504	0.014411848132434504
only	1	3	80	resid	10	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.14278564453125	-0.00115966796875	-0.01113977485928704	0.0
only	1	4	62	resid	10	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.4289023989722844	-0.000759306408110394	-0.0064650839068927535	0.0
only	1	0	9	resid	11	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5134521484375	-7.324218750004441e-05	-0.00021809259848257123	0.0
only	1	2	136	resid	11	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6981914043426514	0.00013184547424316406	0.0016687085463225042	0.0016687085463225042
only	1	3	80	resid	11	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.14410400390625	-0.002478027343749911	-0.023803939962475665	0.0
only	1	4	62	resid	11	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.4308242797851562	-0.0026811872209822063	-0.02282886087696286	0.0
only	1	0	9	resid	12	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.51417236328125	-0.00079345703125	-0.002362669816893089	0.0
only	1	2	136	resid	12	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6966543197631836	0.0016689300537109375	0.021122892991424107	0.021122892991424107
only	1	3	80	resid	12	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.14169921875	-7.324218749982236e-05	-0.0007035647279532646	0.0
only	1	4	62	resid	12	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.4261300223214284	0.0020130702427456626	0.017140205707216284	0.017140205707216284
only	1	0	9	resid	13	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.512322998046875	0.0010559082031249556	0.0031441682947883636	0.0031441682947883636
only	1	2	136	resid	13	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6952273845672607	0.003095865249633789	0.03918296649909172	0.03918296649909172
only	1	3	80	resid	13	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.1456787109375	-0.004052734374999867	-0.03893058161350711	0.0
only	1	4	62	resid	13	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.4270008632114957	0.001142229352678381	0.009725465934574197	0.009725465934574197
only	1	0	9	resid	14	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.51270751953125	0.00067138671875	0.001999182152755691	0.001999182152755691
only	1	2	136	resid	14	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6993625164031982	-0.001039266586303711	-0.013153527221373954	0.0
only	1	3	80	resid	14	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.14820556640625	-0.006579589843749956	-0.06320356472795446	0.0
only	1	4	62	resid	14	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.4265892392113093	0.0015538533528647314	0.013230221947259774	0.013230221947259774
only	1	0	9	resid	15	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5119720458984376	0.0014068603515624556	0.004189195329183383	0.004189195329183383
only	1	2	136	resid	15	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6982104778289795	0.00011277198791503906	0.0014273040549919432	0.0014273040549919432
only	1	3	80	resid	15	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.146875	-0.0052490234375	-0.05042213883677292	0.0
only	1	4	62	resid	15	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.4286317371186756	-0.0004886445545015938	-0.004160544428119372	0.0
only	1	0	9	resid	16	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5113555908203125	0.002023315429687589	0.006024808033077642	0.006024808033077642
only	1	2	136	resid	16	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6961276531219482	0.002195596694946289	0.027788674508289226	0.027788674508289226
only	1	3	80	resid	16	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.14686279296875	-0.005236816406249956	-0.05030487804878	0.0
only	1	4	62	resid	16	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.42698487781343	0.0011582147507440688	0.009861572964194742	0.009861572964194742
only	1	0	9	resid	17	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5136138916015625	-0.00023498535156241118	-0.0006997137534642273	0.0
only	1	2	136	resid	17	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6972181797027588	0.0011050701141357422	0.01398637271646439	0.01398637271646439
only	1	3	80	resid	17	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.149755859375	-0.008129882812499822	-0.07809568480300007	0.0
only	1	4	62	resid	17	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.428701854887463	-0.0005587623232887751	-0.0047575593534923254	0.0
only	1	0	9	resid	18	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5134429931640625	-6.408691406245559e-05	-0.0001908310236720019	0.0
only	1	2	136	resid	18	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6968214511871338	0.0015017986297607422	0.019007586136140064	0.019007586136140064
only	1	3	80	resid	18	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.1498046875	-0.0081787109375	-0.07856472795497176	0.0
only	1	4	62	resid	18	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.4284068516322543	-0.0002637590680802937	-0.002245765988708761	0.0
only	1	0	9	resid	19	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5107666015625	0.0026123046874999556	0.007778636012540192	0.007778636012540192
only	1	2	136	resid	19	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6957652568817139	0.002557992935180664	0.03237535984356989	0.03237535984356989
only	1	3	80	resid	19	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.1486328125	-0.007006835937499956	-0.06730769230769179	0.0
only	1	4	62	resid	19	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.426570347377232	0.0015727451869418374	0.013391075709534133	0.013391075709534133
only	1	0	9	resid	20	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5123382568359376	0.0010406494140624556	0.0030987323367711885	0.0030987323367711885
only	1	2	136	resid	20	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6962151527404785	0.0021080970764160156	0.026681231404310276	0.026681231404310276
only	1	3	80	resid	20	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.14705810546875	-0.00543212890625	-0.052181050656660344	0.0
only	1	4	62	resid	20	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.4266517275855657	0.001491364978608356	0.012698167195110167	0.012698167195110167
only	1	0	9	resid	21	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.51395263671875	-0.0005737304687498668	-0.0017083920214453754	0.0
only	1	2	136	resid	21	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6961126327514648	0.0022106170654296875	0.027978780545212044	0.027978780545212044
only	1	3	80	resid	21	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.14771728515625	-0.006091308593749956	-0.05851313320825466	0.0
only	1	4	62	resid	21	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.425628662109375	0.0025144304547990437	0.021409017090711684	0.021409017090711684
only	1	0	9	resid	22	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5136444091796875	-0.0002655029296874112	-0.0007905856694985769	0.0
only	1	2	136	resid	22	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6968369483947754	0.0014863014221191406	0.018811444986933983	0.018811444986933983
only	1	3	80	resid	22	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.1485107421875	-0.006884765624999956	-0.06613508442776685	0.0
only	1	4	62	resid	22	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.425470624651228	0.002672467912946175	0.022754620678986297	0.022754620678986297
only	1	0	9	resid	23	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.514031982421875	-0.0006530761718750444	-0.0019446590031352133	0.0
only	1	2	136	resid	23	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6951053142547607	0.003217935562133789	0.040727955243607304	0.040727955243607304
only	1	3	80	resid	23	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.148095703125	-0.0064697265625	-0.062148217636022435	0.0
only	1	4	62	resid	23	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.4253118605840776	0.0028312319800964936	0.0241064109504272	0.0241064109504272
only	1	0	9	resid	24	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5139404296875	-0.0005615234375000444	-0.0016720432550321647	0.0
only	1	2	136	resid	24	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6961655616760254	0.0021576881408691406	0.027308883081769736	0.027308883081769736
only	1	3	80	resid	24	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.14713134765625	-0.005505371093749822	-0.05288461538461361	0.0
only	1	4	62	resid	24	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.4239113217308406	0.004231770833333481	0.036031242749981894	0.036031242749981894
only	1	0	9	resid	25	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.51334228515625	3.662109375013323e-05	0.00010904629924161621	0.00010904629924161621
only	1	2	136	resid	25	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6970808506011963	0.0012423992156982422	0.015724485054044432	0.015724485054044432
only	1	3	80	resid	25	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.147021484375	-0.005395507812499867	-0.05182926829268158	0.0
only	1	4	62	resid	25	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.4243026006789434	0.0038404918852306125	0.03269971386590325	0.03269971386590325
only	1	0	9	resid	26	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.513970947265625	-0.0005920410156250444	-0.0017629151710665141	0.0
only	1	2	136	resid	26	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6964483261108398	0.0018749237060546875	0.023730061497794167	0.023730061497794167
only	1	3	80	resid	26	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.1469970703125	-0.00537109375	-0.05159474671669787	0.0
only	1	4	62	resid	26	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.423927670433408	0.0042154221307662	0.0358920423787782	0.0358920423787782
only	1	0	9	resid	27	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5149810791015625	-0.0016021728515625	-0.004770775591803353	0.0
only	1	2	136	resid	27	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6962997913360596	0.002023458480834961	0.025609998974030913	0.025609998974030913
only	1	3	80	resid	27	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.14619140625	-0.004565429687499956	-0.04385553470919276	0.0
only	1	4	62	resid	27	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.420829409644717	0.0073136829194568875	0.062272059392158685	0.062272059392158685
only	1	0	9	resid	28	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5140625	-0.0006835937500000444	-0.0020355309191695628	0.0
only	1	2	136	resid	28	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6960630416870117	0.0022602081298828125	0.028606432222671504	0.028606432222671504
only	1	3	80	resid	28	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.144921875	-0.0032958984375	-0.03166041275797369	0.0
only	1	4	62	resid	28	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.4213434855143228	0.006799607049851275	0.05789498105328348	0.05789498105328348
only	1	0	9	resid	29	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5153717041015624	-0.0019927978515623668	-0.0059339361170426316	0.0
only	1	2	136	resid	29	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6961827278137207	0.002140522003173828	0.02709161903957223	0.02709161903957223
only	1	3	80	resid	29	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.14443359375	-0.0028076171875	-0.026969981238273887	0.0
only	1	4	62	resid	29	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.4222132364908853	0.005929856073288775	0.05048952130539082	0.05048952130539082
only	1	0	9	resid	30	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5132080078125	0.0001708984374999556	0.0005088827297922255	0.0005088827297922255
only	1	2	136	resid	30	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6978774070739746	0.0004458427429199219	0.005642829984851868	0.005642829984851868
only	1	3	80	resid	30	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.14464111328125	-0.0030151367187498668	-0.028963414634145025	0.0
only	1	4	62	resid	30	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.4277205694289434	0.00042252313523061247	0.0035975562601496635	0.0035975562601496635
only	1	0	9	resid	31	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5131195068359375	0.0002593994140625	0.0007724112862919714	0.0007724112862919714
only	1	2	136	resid	31	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.697270393371582	0.0010528564453125	0.013325527921446978	0.013325527921446978
only	1	3	80	resid	31	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.145751953125	-0.004125976562499911	-0.03963414634146251	0.0
only	1	4	62	resid	31	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.4272130330403647	0.0009300595238093123	0.007918954450543393	0.007918954450543393
only	1	6	42	resid	0	prompt_boundary	0	prompt_without	90	89	-1.4871477399553572	-1.6293770926339286	-1.6331787109375	-0.003801618303571397	-0.02672878862187325	0.0
only	1	7	6	resid	0	prompt_boundary	0	prompt_without	48	47	-3.033482142857143	-3.3914620535714284	-3.3917410714285716	-0.0002790178571432378	-0.0007794232268132226	0.0
only	1	8	17	resid	0	prompt_boundary	0	prompt_without	56	55	-2.3904506138392856	-2.637486049107143	-2.639369419642857	-0.0018833705357144126	-0.0076238881829738285	0.0
only	1	11	20	resid	0	prompt_boundary	0	prompt_without	27	26	-2.3826381138392856	-2.5936104910714284	-2.58935546875	0.004255022321428381	0.020168622912877264	0.020168622912877264
only	1	6	42	resid	1	prompt_boundary	0	prompt_without	90	89	-1.4871477399553572	-1.6293770926339286	-1.6341029575892858	-0.004725864955357206	-0.033227072094164256	0.0
only	1	7	6	resid	1	prompt_boundary	0	prompt_without	48	47	-3.033482142857143	-3.3914620535714284	-3.394252232142857	-0.002790178571428825	-0.007794232268122302	0.0
only	1	8	17	resid	1	prompt_boundary	0	prompt_without	56	55	-2.3904506138392856	-2.637486049107143	-2.637486049107143	0.0	0.0	0.0
only	1	11	20	resid	1	prompt_boundary	0	prompt_without	27	26	-2.3826381138392856	-2.5936104910714284	-2.5887625558035716	0.004847935267856762	0.02297900479417906	0.02297900479417906
only	1	6	42	resid	2	prompt_boundary	0	prompt_without	90	89	-1.4871477399553572	-1.6293770926339286	-1.6318359375	-0.002458844866071397	-0.017287886218734453	0.0
only	1	7	6	resid	2	prompt_boundary	0	prompt_without	48	47	-3.033482142857143	-3.3914620535714284	-3.3920200892857144	-0.0005580357142860315	-0.0015588464536252047	0.0
only	1	8	17	resid	2	prompt_boundary	0	prompt_without	56	55	-2.3904506138392856	-2.637486049107143	-2.6392299107142856	-0.0017438616071427937	-0.007059155724975034	0.0
only	1	11	20	resid	2	prompt_boundary	0	prompt_without	27	26	-2.3826381138392856	-2.5936104910714284	-2.5918666294642856	0.0017438616071427937	0.008265829062654686	0.008265829062654686
only	1	6	42	resid	3	prompt_boundary	0	prompt_without	90	89	-1.4871477399553572	-1.6293770926339286	-1.6316266741071428	-0.0022495814732141906	-0.01581657675330978	0.0
only	1	7	6	resid	3	prompt_boundary	0	prompt_without	48	47	-3.033482142857143	-3.3914620535714284	-3.3911830357142856	0.0002790178571427937	0.0007794232268119821	0.0007794232268119821
only	1	8	17	resid	3	prompt_boundary	0	prompt_without	56	55	-2.3904506138392856	-2.637486049107143	-2.636683872767857	0.0008021763392855874	0.0032472116334881203	0.0032472116334881203
only	1	11	20	resid	3	prompt_boundary	0	prompt_without	27	26	-2.3826381138392856	-2.5936104910714284	-2.5911690848214284	0.00244140625	0.011572160687716982	0.011572160687716982
only	1	6	42	resid	4	prompt_boundary	0	prompt_without	90	89	-1.4871477399553572	-1.6293770926339286	-1.6345040457589286	-0.005126953125	-0.03604708190289358	0.0
only	1	7	6	resid	4	prompt_boundary	0	prompt_without	48	47	-3.033482142857143	-3.3914620535714284	-3.388671875	0.002790178571428381	0.007794232268121061	0.007794232268121061
only	1	8	17	resid	4	prompt_boundary	0	prompt_without	56	55	-2.3904506138392856	-2.637486049107143	-2.6324986049107144	0.004987444196428381	0.02018918537342856	0.02018918537342856
only	1	11	20	resid	4	prompt_boundary	0	prompt_without	27	26	-2.3826381138392856	-2.5936104910714284	-2.591343470982143	0.0022670200892855874	0.01074557778145088	0.01074557778145088
only	1	6	42	resid	5	prompt_boundary	0	prompt_without	90	89	-1.4871477399553572	-1.6293770926339286	-1.6312953404017858	-0.0019182477678572063	-0.013487003433055868	0.0
