source_dataset	dataset_role	source_row_index	id	word	subset	context	w_word	wo_word	followup_metadata_only	with_without_diff	generated_from	generated_from_text	sampling_strategy	prompt_mode	top_p	temperature	base_seed	condition_seed	samples_requested	unique_samples_obtained	max_sample_draws	sample_draw	unique_rank	response	normalized_response	raw_generation	log_prob_given_P	log_prob_given_P_prime	log_prob_given_P_per_token	log_prob_given_P_prime_per_token	token_count_given_P	token_count_given_P_prime	own_log_prob	other_log_prob	own_log_prob_per_token	other_log_prob_per_token	own_context_log_prob_advantage	own_context_log_prob_advantage_per_token	own_context_win	include_context	candidate_weight_unnormalized	candidate_weight
only	discourse_particle	6	745	only	h	Good morning, I want to send this parcel to Taiwan.__eou__Airmail or surface mail?__eou__How long would surface mail take, compared with airmail?	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would take 1 to 2 weeks.	How much would this parcel cost me by airmail?		P	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	nucleus	base	0.9	1.0	20260416	1274530783	50	50	200	24	24	3 to 4 months! Then it's best to send it by airmail.	3 to 4 months! then it's best to send it by airmail.	3 to 4 months! Then it's best to send it by airmail.\nSpeaker 2: I'm sorry, how much does it weigh?\nSpeaker 1: It weighs 20 kilos. How much is it?\nSpeaker 2: Let's see. 30	-18.26802635192871	-18.640331268310547	-1.0148903528849285	-1.035573959350586	18	18	-18.26802635192871	-18.640331268310547	-1.0148903528849285	-1.035573959350586	0.3723049163818359	0.0206836064656574	True	True	8.324026492928661e-08	8.017531037523449e-08
only	discourse_particle	6	745	only	h	Good morning, I want to send this parcel to Taiwan.__eou__Airmail or surface mail?__eou__How long would surface mail take, compared with airmail?	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would take 1 to 2 weeks.	How much would this parcel cost me by airmail?		P	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	nucleus	base	0.9	1.0	20260416	1274530783	50	50	200	25	25	1 to 2 weeks. I’d better send it by airmail.	1 to 2 weeks. i’d better send it by airmail.	1 to 2 weeks. I’d better send it by airmail.\nSpeaker 2: What’s the weight?\nSpeaker 1: 50 grams.\nSpeaker 2: Yes, sir.\n\n<b>1. What is this?</b>\n1. A service of sending letters and	-10.878509521484377	-10.399847030639648	-0.6799068450927734	-0.649990439414978	16	16	-10.878509521484377	-10.399847030639648	-0.6799068450927734	-0.649990439414978	-0.4786624908447265	-0.0299164056777954	False	True	0.00013475963846100637	0.00012979771086557698
only	discourse_particle	6	745	only	h	Good morning, I want to send this parcel to Taiwan.__eou__Airmail or surface mail?__eou__How long would surface mail take, compared with airmail?	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would take 1 to 2 weeks.	How much would this parcel cost me by airmail?		P	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	nucleus	base	0.9	1.0	20260416	1274530783	50	50	200	26	26	1 to 2 weeks? OK, I’ll take airmail.	1 to 2 weeks? ok, i’ll take airmail.	1 to 2 weeks? OK, I’ll take airmail.\nSpeaker 2: All right. Are you sending this by parcel post or registered post?\nSpeaker 1: Parcel post. I don’t need it registered.\nSpeaker 2: Well, this package looks rather heavy to me	-9.4847412109375	-9.240530014038086	-0.6323160807291667	-0.6160353342692058	15	15	-9.4847412109375	-9.240530014038086	-0.6323160807291667	-0.6160353342692058	-0.244211196899414	-0.0162807464599609	False	True	0.0005430823936376759	0.0005230857867429315
only	discourse_particle	6	745	only	h	Good morning, I want to send this parcel to Taiwan.__eou__Airmail or surface mail?__eou__How long would surface mail take, compared with airmail?	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would take 1 to 2 weeks.	How much would this parcel cost me by airmail?		P	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	nucleus	base	0.9	1.0	20260416	1274530783	50	50	200	27	27	1 to 2 weeks?	1 to 2 weeks?	1 to 2 weeks?\nSpeaker 2: Yes.\nSpeaker 1: All right, then. I'll take airmail.\nSpeaker 2: How much does it weigh?\nSpeaker 1: 230 grams, I think.\nSpeaker 2: That's £	-1.96649169921875	-1.7921257019042969	-0.3277486165364583	-0.2986876169840495	6	6	-1.96649169921875	-1.7921257019042969	-0.3277486165364583	-0.2986876169840495	-0.1743659973144531	-0.0290609995524088	False	True	1.0	0.9631794233637311
only	discourse_particle	6	745	only	h	Good morning, I want to send this parcel to Taiwan.__eou__Airmail or surface mail?__eou__How long would surface mail take, compared with airmail?	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would take 1 to 2 weeks.	How much would this parcel cost me by airmail?		P	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	nucleus	base	0.9	1.0	20260416	1274530783	50	50	200	29	28	"3 or 4 months! Oh my god, my father's going to be mad, I just got a letter from him the other day and he says, ""Hurry, you've got to get this parcel to me by the 31st of December, or my old coat is going to freeze to"	"3 or 4 months! oh my god, my father's going to be mad, i just got a letter from him the other day and he says, ""hurry, you've got to get this parcel to me by the 31st of december, or my old coat is going to freeze to"	"3 or 4 months! Oh my god, my father's going to be mad, I just got a letter from him the other day and he says, ""Hurry, you've got to get this parcel to me by the 31st of December, or my old coat is going to freeze to"	-113.1778130531311	-113.53177833557127	-1.7684033289551735	-1.7739340364933014	64	64	-113.1778130531311	-113.53177833557127	-1.7684033289551735	-1.7739340364933014	0.3539652824401855	0.0055307075381278	True	True	5.029638952940084e-49	4.844444746420591e-49
only	discourse_particle	6	745	only	h	Good morning, I want to send this parcel to Taiwan.__eou__Airmail or surface mail?__eou__How long would surface mail take, compared with airmail?	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would take 1 to 2 weeks.	How much would this parcel cost me by airmail?		P	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	nucleus	base	0.9	1.0	20260416	1274530783	50	50	200	30	29	1 to 2 weeks? Well, that's all right, then, I'll take airmail.	1 to 2 weeks? well, that's all right, then, i'll take airmail.	1 to 2 weeks? Well, that's all right, then, I'll take airmail.\nSpeaker 2: Where would you like the parcel sent to?\nSpeaker 1: Oh, I've got the address on my letter. I sent it to Taipei some weeks ago.\n	-18.361724853515625	-18.05571556091309	-0.7983358631963315	-0.7850311113440472	23	23	-18.361724853515625	-18.05571556091309	-0.7983358631963315	-0.7850311113440472	-0.306009292602539	-0.0133047518522843	False	True	7.579502692523522e-08	7.300421032768653e-08
only	discourse_particle	6	745	only	h	Good morning, I want to send this parcel to Taiwan.__eou__Airmail or surface mail?__eou__How long would surface mail take, compared with airmail?	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would take 1 to 2 weeks.	How much would this parcel cost me by airmail?		P	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	nucleus	base	0.9	1.0	20260416	1274530783	50	50	200	31	30	1 to 2 weeks. In that case, I'd like to take airmail.	1 to 2 weeks. in that case, i'd like to take airmail.	1 to 2 weeks. In that case, I'd like to take airmail.\nSpeaker 2: That'll be a little bit more expensive.\nSpeaker 1: Never mind. It doesn't really matter. How much is it?\nSpeaker 2: That will be $2	-14.99106216430664	-14.632492065429688	-0.7890032718056127	-0.7701311613384046	19	19	-14.99106216430664	-14.632492065429688	-0.7890032718056127	-0.7701311613384046	-0.3585700988769531	-0.018872110467208	False	True	2.205468797498204e-06	2.1242621646210214e-06
only	discourse_particle	6	745	only	h	Good morning, I want to send this parcel to Taiwan.__eou__Airmail or surface mail?__eou__How long would surface mail take, compared with airmail?	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would take 1 to 2 weeks.	How much would this parcel cost me by airmail?		P	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	nucleus	base	0.9	1.0	20260416	1274530783	50	50	200	32	31	3 or 4 months! I'm afraid that's much too long. What is the cost of airmail?	3 or 4 months! i'm afraid that's much too long. what is the cost of airmail?	3 or 4 months! I'm afraid that's much too long. What is the cost of airmail?\nSpeaker 2: It's 10 yuan per half kilo.\nSpeaker 1: Then I'll send it by airmail.\nSpeaker 2: Very well.	-22.976327896118164	-23.61007499694824	-0.9190531158447266	-0.9444029998779296	25	25	-22.976327896118164	-23.61007499694824	-0.9190531158447266	-0.9444029998779296	0.6337471008300781	0.025349884033203	True	True	7.508342480101326e-10	7.231880980401401e-10
only	discourse_particle	6	745	only	h	Good morning, I want to send this parcel to Taiwan.__eou__Airmail or surface mail?__eou__How long would surface mail take, compared with airmail?	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would take 1 to 2 weeks.	How much would this parcel cost me by airmail?		P	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	nucleus	base	0.9	1.0	20260416	1274530783	50	50	200	33	32	1 or 2 weeks sounds reasonable, so I'd like to send it by airmail, if you don't mind.	1 or 2 weeks sounds reasonable, so i'd like to send it by airmail, if you don't mind.	1 or 2 weeks sounds reasonable, so I'd like to send it by airmail, if you don't mind.\n\nSpeaker 3: Good morning, Madam. Could you tell me what to do?\nSpeaker 4: I'm afraid that I can't understand your request. Could	-22.984015464782715	-22.98624897003174	-0.8512598320289895	-0.8513425544456199	27	27	-22.984015464782715	-22.98624897003174	-0.8512598320289895	-0.8513425544456199	0.0022335052490234	8.27224166304319e-05	True	True	7.450842880965927e-10	7.176498549662522e-10
only	discourse_particle	6	745	only	h	Good morning, I want to send this parcel to Taiwan.__eou__Airmail or surface mail?__eou__How long would surface mail take, compared with airmail?	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would take 1 to 2 weeks.	How much would this parcel cost me by airmail?		P	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	nucleus	base	0.9	1.0	20260416	1274530783	50	50	200	34	33	1 to 2 weeks? I see.	1 to 2 weeks? i see.	1 to 2 weeks? I see.\nSpeaker 2: May I have your name, please?\nSpeaker 1: My name is Mr. Wong.\nSpeaker 2: Could you please spell your surname, sir?\nSpeaker 1: Oh, sure. W-O-N-G	-6.39459228515625	-6.135021209716797	-0.71051025390625	-0.6816690233018663	9	9	-6.39459228515625	-6.135021209716797	-0.71051025390625	-0.6816690233018663	-0.2595710754394531	-0.0288412306043837	False	True	0.011937141728027493	0.011497609286212651
only	discourse_particle	6	745	only	h	Good morning, I want to send this parcel to Taiwan.__eou__Airmail or surface mail?__eou__How long would surface mail take, compared with airmail?	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would take 1 to 2 weeks.	How much would this parcel cost me by airmail?		P	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	nucleus	base	0.9	1.0	20260416	1274530783	50	50	200	35	34	1 to 2 weeks! That's really fast. Well, I'll take airmail then.	1 to 2 weeks! that's really fast. well, i'll take airmail then.	1 to 2 weeks! That's really fast. Well, I'll take airmail then.\nSpeaker 2: How much does it weigh?\nSpeaker 1: Well, I haven't weighed it. But I think it's 1 kilogram.\nSpeaker 2: Right.	-16.700241088867188	-17.181509017944336	-0.7591018676757812	-0.7809776826338335	22	22	-16.700241088867188	-17.181509017944336	-0.7591018676757812	-0.7809776826338335	0.4812679290771484	0.0218758149580522	True	True	3.9922151860192925e-07	3.845219520813992e-07
only	discourse_particle	6	745	only	h	Good morning, I want to send this parcel to Taiwan.__eou__Airmail or surface mail?__eou__How long would surface mail take, compared with airmail?	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would take 1 to 2 weeks.	How much would this parcel cost me by airmail?		P	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	nucleus	base	0.9	1.0	20260416	1274530783	50	50	200	36	35	1 to 2 weeks! Well, let me see the postal rates for airmail. It's NT$82, NT$92 and NT$108 for parcels under one kg.	1 to 2 weeks! well, let me see the postal rates for airmail. it's nt$82, nt$92 and nt$108 for parcels under one kg.	1 to 2 weeks! Well, let me see the postal rates for airmail. It's NT$82, NT$92 and NT$108 for parcels under one kg.\nSpeaker 2: That's the weight of your parcel?\nSpeaker 1: Yes, 	-68.470703125	-68.7198543548584	-1.6302548363095235	-1.6361870084490096	42	42	-68.470703125	-68.7198543548584	-1.6302548363095235	-1.6361870084490096	0.2491512298583984	0.0059321721394858	True	True	1.310955513627574e-29	1.2626853756713107e-29
only	discourse_particle	6	745	only	h	Good morning, I want to send this parcel to Taiwan.__eou__Airmail or surface mail?__eou__How long would surface mail take, compared with airmail?	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would take 1 to 2 weeks.	How much would this parcel cost me by airmail?		P	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	nucleus	base	0.9	1.0	20260416	1274530783	50	50	200	37	36	2 weeks? Oh well, I suppose I'd better take airmail.	2 weeks? oh well, i suppose i'd better take airmail.	2 weeks? Oh well, I suppose I'd better take airmail.	-19.511734008789062	-19.28695678710937	-1.2194833755493164	-1.205434799194336	16	16	-19.511734008789062	-19.28695678710937	-1.2194833755493164	-1.205434799194336	-0.2247772216796875	-0.0140485763549804	False	True	2.3999272739694804e-08	2.3115605678568152e-08
only	discourse_particle	6	745	only	h	Good morning, I want to send this parcel to Taiwan.__eou__Airmail or surface mail?__eou__How long would surface mail take, compared with airmail?	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would take 1 to 2 weeks.	How much would this parcel cost me by airmail?		P	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	nucleus	base	0.9	1.0	20260416	1274530783	50	50	200	38	37	1 to 2 weeks for airmail? Oh, I'm afraid I must send it by airmail then.	1 to 2 weeks for airmail? oh, i'm afraid i must send it by airmail then.	1 to 2 weeks for airmail? Oh, I'm afraid I must send it by airmail then.\nSpeaker 2: How much is it going to cost?\nSpeaker 1: Well, the weight of the parcel is 3 kilos and it's a letter with printed matter. That	-23.331268310546875	-22.26752281188965	-0.9721361796061198	-0.927813450495402	24	24	-23.331268310546875	-22.26752281188965	-0.9721361796061198	-0.927813450495402	-1.0637454986572266	-0.0443227291107177	False	True	5.264964056106654e-10	5.071105043591577e-10
only	discourse_particle	6	745	only	h	Good morning, I want to send this parcel to Taiwan.__eou__Airmail or surface mail?__eou__How long would surface mail take, compared with airmail?	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would take 1 to 2 weeks.	How much would this parcel cost me by airmail?		P	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	nucleus	base	0.9	1.0	20260416	1274530783	50	50	200	40	38	2 weeks for airmail? That's pretty fast.	2 weeks for airmail? that's pretty fast.	2 weeks for airmail? That's pretty fast.\nSpeaker 2: Yes. And airmail is more reliable. Surface mail has no insurance. So if your parcel is lost or damaged, we can't compensate you for it.\nSpeaker 1: Oh I see.\nSpeaker 2:	-13.486190795898438	-13.286880493164062	-1.1238492329915364	-1.1072400410970051	12	12	-13.486190795898438	-13.286880493164062	-1.1238492329915364	-1.1072400410970051	-0.199310302734375	-0.0166091918945312	False	True	9.932492576233458e-06	9.56677247214108e-06
only	discourse_particle	6	745	only	h	Good morning, I want to send this parcel to Taiwan.__eou__Airmail or surface mail?__eou__How long would surface mail take, compared with airmail?	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would take 1 to 2 weeks.	How much would this parcel cost me by airmail?		P	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	nucleus	base	0.9	1.0	20260416	1274530783	50	50	200	41	39	2 weeks. OK, airmail then. So you can send it by airmail?	2 weeks. ok, airmail then. so you can send it by airmail?	2 weeks. OK, airmail then. So you can send it by airmail?\nSpeaker 2: Oh, yes, certainly. How much is it, for 2.2 lbs?\nSpeaker 1: Let me see. That's $6.80. Can I pay by cheque	-28.424560546875	-28.22694396972656	-1.5791422526041667	-1.568163553873698	18	18	-28.424560546875	-28.22694396972656	-1.5791422526041667	-1.568163553873698	-0.1976165771484375	-0.0109786987304687	False	True	3.2315188802602787e-12	3.112532491678105e-12
only	discourse_particle	6	745	only	h	Good morning, I want to send this parcel to Taiwan.__eou__Airmail or surface mail?__eou__How long would surface mail take, compared with airmail?	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would take 1 to 2 weeks.	How much would this parcel cost me by airmail?		P	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	nucleus	base	0.9	1.0	20260416	1274530783	50	50	200	42	40	1 or 2 weeks, alright. I'll take airmail.	1 or 2 weeks, alright. i'll take airmail.	1 or 2 weeks, alright. I'll take airmail.	-13.641695976257324	-13.593656539916992	-0.9094463984171548	-0.9062437693277996	15	15	-13.641695976257324	-13.593656539916992	-0.9094463984171548	-0.9062437693277996	-0.048039436340332	-0.0032026290893554	False	True	8.502041243209376e-06	8.188991182049066e-06
only	discourse_particle	6	745	only	h	Good morning, I want to send this parcel to Taiwan.__eou__Airmail or surface mail?__eou__How long would surface mail take, compared with airmail?	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would take 1 to 2 weeks.	How much would this parcel cost me by airmail?		P	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	nucleus	base	0.9	1.0	20260416	1274530783	50	50	200	43	41	2 weeks, that's fine. I'll take the airmail.	2 weeks, that's fine. i'll take the airmail.	2 weeks, that's fine. I'll take the airmail.\nSpeaker 2: All right, where is your parcel?\nSpeaker 1: Here it is, it's in this small box.\nSpeaker 2: Do you want to register the parcel?\nSpeaker 1:	-12.528350830078123	-12.8780517578125	-0.7830219268798828	-0.8048782348632812	16	16	-12.528350830078123	-12.8780517578125	-0.7830219268798828	-0.8048782348632812	0.349700927734375	0.0218563079833984	True	True	2.5884683603134276e-05	2.4931594626819496e-05
only	discourse_particle	6	745	only	h	Good morning, I want to send this parcel to Taiwan.__eou__Airmail or surface mail?__eou__How long would surface mail take, compared with airmail?	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would take 1 to 2 weeks.	How much would this parcel cost me by airmail?		P	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	nucleus	base	0.9	1.0	20260416	1274530783	50	50	200	44	42	3 or 4 months? That's too long! I'll take airmail, please.	3 or 4 months? that's too long! i'll take airmail, please.	3 or 4 months? That's too long! I'll take airmail, please.\nSpeaker 2: Do you have your passport? I'll need to stamp this letter before you pay.\nSpeaker 1: OK, here it is.\nSpeaker 2: Oh, I'	-13.263452529907228	-13.726118087768556	-0.6315929776146298	-0.6536246708461216	21	21	-13.263452529907228	-13.726118087768556	-0.6315929776146298	-0.6536246708461216	0.4626655578613281	0.0220316932314917	True	True	1.241058487299752e-05	1.1953619981580394e-05
only	discourse_particle	6	745	only	h	Good morning, I want to send this parcel to Taiwan.__eou__Airmail or surface mail?__eou__How long would surface mail take, compared with airmail?	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would take 1 to 2 weeks.	How much would this parcel cost me by airmail?		P	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	nucleus	base	0.9	1.0	20260416	1274530783	50	50	200	45	43	1 or 2 weeks? Do you have a chart, showing the time?	1 or 2 weeks? do you have a chart, showing the time?	1 or 2 weeks? Do you have a chart, showing the time?\nSpeaker 2: Yes, let me show you the chart. I can't tell you the exact time, but 1 or 2 weeks is quite safe.\nSpeaker 1: Well, I think I would prefer air	-29.1521635055542	-29.33782768249512	-1.8220102190971368	-1.8336142301559448	16	16	-29.1521635055542	-29.33782768249512	-1.8220102190971368	-1.8336142301559448	0.1856641769409179	0.0116040110588073	True	True	1.56103538524241e-12	1.5035571622081643e-12
only	discourse_particle	6	745	only	h	Good morning, I want to send this parcel to Taiwan.__eou__Airmail or surface mail?__eou__How long would surface mail take, compared with airmail?	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would take 1 to 2 weeks.	How much would this parcel cost me by airmail?		P	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	nucleus	base	0.9	1.0	20260416	1274530783	50	50	200	46	44	1 to 2 weeks? That’s good. Please post it by airmail. And do I have to buy special postage stamps?	1 to 2 weeks? that’s good. please post it by airmail. and do i have to buy special postage stamps?	1 to 2 weeks? That’s good. Please post it by airmail. And do I have to buy special postage stamps?\nSpeaker 2: No, there’s a special stamp for airmail on the counter here, please take a packet of stamps and post it yourself.\nSpeaker 1	-39.16989135742188	-39.29794883728027	-1.3989246913364954	-1.4034981727600098	28	28	-39.16989135742188	-39.29794883728027	-1.3989246913364954	-1.4034981727600098	0.1280574798583984	0.0045734814235143	True	True	6.962557910432444e-17	6.706192513306905e-17
only	discourse_particle	6	745	only	h	Good morning, I want to send this parcel to Taiwan.__eou__Airmail or surface mail?__eou__How long would surface mail take, compared with airmail?	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would take 1 to 2 weeks.	How much would this parcel cost me by airmail?		P	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	nucleus	base	0.9	1.0	20260416	1274530783	50	50	200	47	45	3 or 4 months! I'm sorry, I can't afford to wait that long, I'll have to send it by air.	3 or 4 months! i'm sorry, i can't afford to wait that long, i'll have to send it by air.	3 or 4 months! I'm sorry, I can't afford to wait that long, I'll have to send it by air.\nSpeaker 2: OK. Well, your package weighs 400 grams. The airmail rate is 15 dollars a pound, but if you	-24.808152437210083	-25.508039474487305	-0.8002629818454865	-0.8228399830479776	31	31	-24.808152437210083	-25.508039474487305	-0.8002629818454865	-0.8228399830479776	0.6998870372772217	0.022577001202491	True	True	1.2022444585701978e-10	1.1579771243478841e-10
only	discourse_particle	6	745	only	h	Good morning, I want to send this parcel to Taiwan.__eou__Airmail or surface mail?__eou__How long would surface mail take, compared with airmail?	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would take 1 to 2 weeks.	How much would this parcel cost me by airmail?		P	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	nucleus	base	0.9	1.0	20260416	1274530783	50	50	200	48	46	1 to 2 weeks? That's quick. I'll take airmail.	1 to 2 weeks? that's quick. i'll take airmail.	1 to 2 weeks? That's quick. I'll take airmail.\nSpeaker 2: Okay. Is that all?\nSpeaker 1: No, there's one thing more. I want to know how much it costs to send the parcel to Taiwan by airmail.\nSpeaker 	-11.918533325195312	-11.607580184936523	-0.6621407402886285	-0.6448655658298068	18	18	-11.918533325195312	-11.607580184936523	-0.6621407402886285	-0.6448655658298068	-0.310953140258789	-0.0172751744588216	False	True	4.763029136193367e-05	4.587651656863377e-05
only	discourse_particle	6	745	only	h	Good morning, I want to send this parcel to Taiwan.__eou__Airmail or surface mail?__eou__How long would surface mail take, compared with airmail?	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would take 1 to 2 weeks.	How much would this parcel cost me by airmail?		P	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	nucleus	base	0.9	1.0	20260416	1274530783	50	50	200	49	47	1 to 2 weeks! But I’m in a hurry!	1 to 2 weeks! but i’m in a hurry!	1 to 2 weeks! But I’m in a hurry!\nSpeaker 2: You can try the next-day airmail. But it’s very expensive.\nSpeaker 1: Do you have any special service?\nSpeaker 2: You mean registered mail?\nSpeaker 1: Yeah	-16.67156982421875	-16.189830780029297	-1.190826416015625	-1.1564164842878069	14	14	-16.67156982421875	-16.189830780029297	-1.190826416015625	-1.1564164842878069	-0.4817390441894531	-0.0344099317278181	False	True	4.1083337223829693e-07	3.957062505710599e-07
