source_dataset	dataset_role	source_row_index	id	word	subset	context	w_word	wo_word	followup_metadata_only	with_without_diff	generated_from	generated_from_text	sampling_strategy	prompt_mode	top_p	temperature	base_seed	condition_seed	samples_requested	unique_samples_obtained	max_sample_draws	sample_draw	unique_rank	response	normalized_response	raw_generation	log_prob_given_P	log_prob_given_P_prime	log_prob_given_P_per_token	log_prob_given_P_prime_per_token	token_count_given_P	token_count_given_P_prime	own_log_prob	other_log_prob	own_log_prob_per_token	other_log_prob_per_token	own_context_log_prob_advantage	own_context_log_prob_advantage_per_token	own_context_win	include_context	candidate_weight_unnormalized	candidate_weight
just	discourse_particle	8	6078	just	h	Steven, why are you so depressed?	I'm feeling very sad. I just read the newspaper.	I'm feeling very sad. I read the newspaper.	What's the news?	0.1190309152	P_prime	I'm feeling very sad. I read the newspaper.	nucleus	base	0.9	1.0	20260416	1672455180	50	50	200	31	30	<em>Oh! You must be feeling very sad because of the news that someone has committed suicide</em>.	<em>oh! you must be feeling very sad because of the news that someone has committed suicide</em>.	<em>Oh! You must be feeling very sad because of the news that someone has committed suicide</em>.\nSpeaker 2: No, I'm not thinking about that.\nSpeaker 1: Then, <em>what</em>?\nSpeaker 2: <em>I'm feeling very sad because I have been	-39.829833984375	-40.294921875	-1.99149169921875	-2.01474609375	20	20	-40.294921875	-39.829833984375	-2.01474609375	-1.99149169921875	-0.465087890625	-0.02325439453125	False	True	4.7391900172143424e-15	2.0489745458827908e-15
just	discourse_particle	8	6078	just	h	Steven, why are you so depressed?	I'm feeling very sad. I just read the newspaper.	I'm feeling very sad. I read the newspaper.	What's the news?	0.1190309152	P_prime	I'm feeling very sad. I read the newspaper.	nucleus	base	0.9	1.0	20260416	1672455180	50	50	200	32	31	<em>You read the newspaper</em>.	<em>you read the newspaper</em>.	<em>You read the newspaper</em>.\nSpeaker 2: <em>That's what you do when you're feeling sad</em>.\nSpeaker 1: <em>You read the newspaper</em>, that's what you do when you're feeling sad.\nSpeaker 2: <em>That's	-12.3970947265625	-10.6539306640625	-1.7710135323660714	-1.5219900948660714	7	7	-10.6539306640625	-12.3970947265625	-1.5219900948660714	-1.7710135323660714	1.7431640625	0.2490234375	True	True	0.03536902134163558	0.015291689967813087
just	discourse_particle	8	6078	just	h	Steven, why are you so depressed?	I'm feeling very sad. I just read the newspaper.	I'm feeling very sad. I read the newspaper.	What's the news?	0.1190309152	P_prime	I'm feeling very sad. I read the newspaper.	nucleus	base	0.9	1.0	20260416	1672455180	50	50	200	33	32	<i>Oh, did you read it? I always feel better when I read it.</i>	<i>oh, did you read it? i always feel better when i read it.</i>	<i>Oh, did you read it? I always feel better when I read it.</i>\nSpeaker 2: <i>No, no. I feel so bad, Steven.</i>\nSpeaker 1: <i>Why, do you think it's the end of the world?</i>\nSpeaker 2:	-31.832000732421875	-31.051513671875	-1.7684444851345489	-1.7250840928819444	18	18	-31.051513671875	-31.832000732421875	-1.7250840928819444	-1.7684444851345489	0.780487060546875	0.0433603922526042	True	True	4.898524659145075e-11	2.1178623989563244e-11
just	discourse_particle	8	6078	just	h	Steven, why are you so depressed?	I'm feeling very sad. I just read the newspaper.	I'm feeling very sad. I read the newspaper.	What's the news?	0.1190309152	P_prime	I'm feeling very sad. I read the newspaper.	nucleus	base	0.9	1.0	20260416	1672455180	50	50	200	34	33	<i>Oh</i>.	<i>oh</i>.	<i>Oh</i>.\n\nSpeaker 1: Steven, why are you so depressed?\nSpeaker 2: I'm feeling very sad. I read the newspaper.\nSpeaker 1: <i>Oh</i>.\n\nWell, we have a winner.\n\n<i>The Onion</i> has published the answer to the question	-7.9326171875	-7.86328125	-1.983154296875	-1.9658203125	4	4	-7.86328125	-7.9326171875	-1.9658203125	-1.983154296875	0.0693359375	0.017333984375	True	True	0.5762178193076111	0.24912604060120894
just	discourse_particle	8	6078	just	h	Steven, why are you so depressed?	I'm feeling very sad. I just read the newspaper.	I'm feeling very sad. I read the newspaper.	What's the news?	0.1190309152	P_prime	I'm feeling very sad. I read the newspaper.	nucleus	base	0.9	1.0	20260416	1672455180	50	50	200	35	34	<b>So what?</b>	<b>so what?</b>	<b>So what?</b>\nSpeaker 2: There's been a robbery and somebody's dead.\nSpeaker 1: What kind of thing?\nSpeaker 2: <b>Well,</b> an old woman was robbed and she fell and hit her head and she died.\nSpeaker 1: And	-7.60986328125	-7.31201171875	-1.52197265625	-1.46240234375	5	5	-7.31201171875	-7.60986328125	-1.46240234375	-1.52197265625	0.2978515625	0.0595703125	True	True	1.0	0.43234699145639266
just	discourse_particle	8	6078	just	h	Steven, why are you so depressed?	I'm feeling very sad. I just read the newspaper.	I'm feeling very sad. I read the newspaper.	What's the news?	0.1190309152	P_prime	I'm feeling very sad. I read the newspaper.	nucleus	base	0.9	1.0	20260416	1672455180	50	50	200	36	35	<b>The newspaper?</b>	<b>the newspaper?</b>	<b>The newspaper?</b>\nSpeaker 2: Yeah, I always read the news and I feel down when I read about all these sad things that happen in the world.\nSpeaker 1: Hmm, it might be the way you read the news. Do you <b>jump from article to article</b>?\n	-9.2744140625	-9.17919921875	-1.8548828125	-1.83583984375	5	5	-9.17919921875	-9.2744140625	-1.83583984375	-1.8548828125	0.09521484375	0.01904296875	True	True	0.15455774475698483	0.06682257595196743
just	discourse_particle	8	6078	just	h	Steven, why are you so depressed?	I'm feeling very sad. I just read the newspaper.	I'm feeling very sad. I read the newspaper.	What's the news?	0.1190309152	P_prime	I'm feeling very sad. I read the newspaper.	nucleus	base	0.9	1.0	20260416	1672455180	50	50	200	37	36	<strong>You should see a psychologist.</strong>	<strong>you should see a psychologist.</strong>	<strong>You should see a psychologist.</strong>\nSpeaker 2: I feel very sad. I'm losing hope.\nSpeaker 1: <strong>You should be optimistic.</strong>\nSpeaker 2: I'm having a crisis of identity. I can't decide what to do.\nSpeaker 1	-15.396240234375	-15.0455322265625	-1.924530029296875	-1.8806915283203125	8	8	-15.0455322265625	-15.396240234375	-1.8806915283203125	-1.924530029296875	0.3507080078125	0.0438385009765625	True	True	0.00043789977069128217	0.00018932464841782008
just	discourse_particle	8	6078	just	h	Steven, why are you so depressed?	I'm feeling very sad. I just read the newspaper.	I'm feeling very sad. I read the newspaper.	What's the news?	0.1190309152	P_prime	I'm feeling very sad. I read the newspaper.	nucleus	base	0.9	1.0	20260416	1672455180	50	50	200	38	37	986 killed. 1705 injured. Thousands homeless.	986 killed. 1705 injured. thousands homeless.	986 killed. 1705 injured. Thousands homeless.\nSpeaker 2: Yes, that's terrible.\nSpeaker 1: But a few days later there was another 800 people died.\nSpeaker 2: Yes. What about the earthquake in China?\nSpeaker 	-38.64508056640625	-38.13470458984375	-2.576338704427083	-2.542313639322917	15	15	-38.13470458984375	-38.64508056640625	-2.542313639322917	-2.576338704427083	0.5103759765625	0.0340250651041662	True	True	4.1103099151976225e-14	1.7770801257890725e-14
just	discourse_particle	8	6078	just	h	Steven, why are you so depressed?	I'm feeling very sad. I just read the newspaper.	I'm feeling very sad. I read the newspaper.	What's the news?	0.1190309152	P_prime	I'm feeling very sad. I read the newspaper.	nucleus	base	0.9	1.0	20260416	1672455180	50	50	200	39	38	<b>What</b> newspaper did you read?	<b>what</b> newspaper did you read?	<b>What</b> newspaper did you read?\nSpeaker 2: The newspaper. It was the newspaper.\nSpeaker 1: What newspaper was that?\nSpeaker 2: That newspaper.\nSpeaker 1: Where was that newspaper?\nSpeaker 2: The newspaper was in my mailbox.\nSpeaker 	-8.775886535644531	-8.713844299316406	-1.0969858169555664	-1.0892305374145508	8	8	-8.713844299316406	-8.775886535644531	-1.0892305374145508	-1.0969858169555664	0.062042236328125	0.0077552795410156	True	True	0.24614546896456924	0.10642025296745437
just	discourse_particle	8	6078	just	h	Steven, why are you so depressed?	I'm feeling very sad. I just read the newspaper.	I'm feeling very sad. I read the newspaper.	What's the news?	0.1190309152	P_prime	I'm feeling very sad. I read the newspaper.	nucleus	base	0.9	1.0	20260416	1672455180	50	50	200	40	39	<b>Did you really read</b> the newspaper?	<b>did you really read</b> the newspaper?	<b>Did you really read</b> the newspaper?\nSpeaker 2: Yes, I did. I can't help it. It makes me feel sad.\nSpeaker 1: Why did you read it if it makes you feel so bad?\nSpeaker 2: I couldn't help it. I felt	-16.3875732421875	-15.957275390625	-1.8208414713541667	-1.7730305989583333	9	9	-15.957275390625	-16.3875732421875	-1.7730305989583333	-1.8208414713541667	0.4302978515625	0.0478108723958334	True	True	0.00017595827377202405	7.607503028719488e-05
just	discourse_particle	8	6078	just	h	Steven, why are you so depressed?	I'm feeling very sad. I just read the newspaper.	I'm feeling very sad. I read the newspaper.	What's the news?	0.1190309152	P_prime	I'm feeling very sad. I read the newspaper.	nucleus	base	0.9	1.0	20260416	1672455180	50	50	200	42	40	<strong>Why so downcast?</strong> It's not that bad.	<strong>why so downcast?</strong> it's not that bad.	<strong>Why so downcast?</strong> It's not that bad.\nSpeaker 2: It's just terrible. There's so much bad news.\nSpeaker 1: What's happened?\nSpeaker 2: There's a report that the economy is in crisis.\nSpeaker 1	-21.963836669921875	-23.285171508789062	-1.568845476422991	-1.663226536342076	14	14	-23.285171508789062	-21.963836669921875	-1.663226536342076	-1.568845476422991	-1.3213348388671875	-0.0943810599190848	False	True	1.1559654253305019e-07	4.997781738692518e-08
just	discourse_particle	8	6078	just	h	Steven, why are you so depressed?	I'm feeling very sad. I just read the newspaper.	I'm feeling very sad. I read the newspaper.	What's the news?	0.1190309152	P_prime	I'm feeling very sad. I read the newspaper.	nucleus	base	0.9	1.0	20260416	1672455180	50	50	200	43	41	495 deaths in the last 24 hours. Why are you so depressed?	495 deaths in the last 24 hours. why are you so depressed?	495 deaths in the last 24 hours. Why are you so depressed?\nSpeaker 2: Yes, but it could be you, or me. Or your brother, or me.\nSpeaker 1: And?\nSpeaker 2: And it's not fair. We're supposed	-28.031402587890625	-27.768112182617188	-1.5573001437717011	-1.5426728990342882	18	18	-27.768112182617188	-28.031402587890625	-1.5426728990342882	-1.5573001437717011	0.2632904052734375	0.0146272447374131	True	True	1.306256448120803e-09	5.647560454155425e-10
just	discourse_particle	8	6078	just	h	Steven, why are you so depressed?	I'm feeling very sad. I just read the newspaper.	I'm feeling very sad. I read the newspaper.	What's the news?	0.1190309152	P_prime	I'm feeling very sad. I read the newspaper.	nucleus	base	0.9	1.0	20260416	1672455180	50	50	200	44	42	<strong>Oh, it's the usual</strong>. People were killed in a war. Someone fell from the top of a building. Someone was stabbed to death. A person was hit by a truck. Someone's pet was killed by a car. Someone lost their baby. A child drowned in a well. A farmer	<strong>oh, it's the usual</strong>. people were killed in a war. someone fell from the top of a building. someone was stabbed to death. a person was hit by a truck. someone's pet was killed by a car. someone lost their baby. a child drowned in a well. a farmer	<strong>Oh, it's the usual</strong>. People were killed in a war. Someone fell from the top of a building. Someone was stabbed to death. A person was hit by a truck. Someone's pet was killed by a car. Someone lost their baby. A child drowned in a well. A farmer	-116.22727108001708	-116.27037572860718	-1.816051110625267	-1.8167246207594872	64	64	-116.27037572860718	-116.22727108001708	-1.8167246207594872	-1.816051110625267	-0.0431046485900878	-0.0006735101342201	False	True	4.7861218740305255e-48	2.0692653929807297e-48
just	discourse_particle	8	6078	just	h	Steven, why are you so depressed?	I'm feeling very sad. I just read the newspaper.	I'm feeling very sad. I read the newspaper.	What's the news?	0.1190309152	P_prime	I'm feeling very sad. I read the newspaper.	nucleus	base	0.9	1.0	20260416	1672455180	50	50	200	45	43	<em>You're</em> reading <em>the newspaper</em>?	<em>you're</em> reading <em>the newspaper</em>?	<em>You're</em> reading <em>the newspaper</em>?\nSpeaker 2: Yeah.\nSpeaker 1: You read <em>the</em> newspaper?\nSpeaker 2: No, <em>the</em> newspaper. I read it.\nSpeaker 1: Oh, <em>the</em> newspaper <em>is	-15.332061767578123	-15.272796630859377	-1.2776718139648438	-1.2727330525716145	12	12	-15.272796630859377	-15.332061767578123	-1.2727330525716145	-1.2776718139648438	0.05926513671875	0.0049387613932292	True	True	0.00034887917047612255	0.00015083685973715352
just	discourse_particle	8	6078	just	h	Steven, why are you so depressed?	I'm feeling very sad. I just read the newspaper.	I'm feeling very sad. I read the newspaper.	What's the news?	0.1190309152	P_prime	I'm feeling very sad. I read the newspaper.	nucleus	base	0.9	1.0	20260416	1672455180	50	50	200	46	44	<b>It's a good thing</b> to read the newspaper, so <b>I think</b> you should read a book.	<b>it's a good thing</b> to read the newspaper, so <b>i think</b> you should read a book.	<b>It's a good thing</b> to read the newspaper, so <b>I think</b> you should read a book.\nSpeaker 2: I can't read books.\nSpeaker 1: Why?\nSpeaker 2: I was told that people who read a lot of books always fall in love	-42.15711975097656	-40.92084503173828	-1.6862847900390625	-1.6368338012695312	25	25	-40.92084503173828	-42.15711975097656	-1.6368338012695312	-1.6862847900390625	1.2362747192382812	0.0494509887695313	True	True	2.534364922333221e-15	1.0957250494233824e-15
just	discourse_particle	8	6078	just	h	Steven, why are you so depressed?	I'm feeling very sad. I just read the newspaper.	I'm feeling very sad. I read the newspaper.	What's the news?	0.1190309152	P_prime	I'm feeling very sad. I read the newspaper.	nucleus	base	0.9	1.0	20260416	1672455180	50	50	200	47	45	<strong>How could you feel bad reading the newspaper? You know that is full of sad news.</strong>	<strong>how could you feel bad reading the newspaper? you know that is full of sad news.</strong>	<strong>How could you feel bad reading the newspaper? You know that is full of sad news.</strong>\nSpeaker 2: You are right. I should read more about positive news.\nSpeaker 1: <strong>Well, you should read the news or watch the news. But I think they are going to use	-37.875633239746094	-37.45122528076172	-1.893781661987305	-1.872561264038086	20	20	-37.45122528076172	-37.875633239746094	-1.872561264038086	-1.893781661987305	0.424407958984375	0.0212203979492187	True	True	8.141526880694753e-14	3.519964652729726e-14
just	discourse_particle	8	6078	just	h	Steven, why are you so depressed?	I'm feeling very sad. I just read the newspaper.	I'm feeling very sad. I read the newspaper.	What's the news?	0.1190309152	P_prime	I'm feeling very sad. I read the newspaper.	nucleus	base	0.9	1.0	20260416	1672455180	50	50	200	48	46	<em>I'm sorry to hear that</em>.	<em>i'm sorry to hear that</em>.	<em>I'm sorry to hear that</em>.\nSpeaker 2: I heard on the radio.\nSpeaker 1: <em>That's really terrible.</em>\nSpeaker 2: I saw it on television.\nSpeaker 1: <em>Really?</em>\nSpeaker 2: You know what	-10.959503173828123	-11.302581787109377	-1.0959503173828125	-1.1302581787109376	10	10	-11.302581787109377	-10.959503173828123	-1.1302581787109376	-1.0959503173828125	-0.34307861328125	-0.0343078613281251	False	True	0.018489171023570335	0.007993737466563346
just	discourse_particle	8	6078	just	h	Steven, why are you so depressed?	I'm feeling very sad. I just read the newspaper.	I'm feeling very sad. I read the newspaper.	What's the news?	0.1190309152	P_prime	I'm feeling very sad. I read the newspaper.	nucleus	base	0.9	1.0	20260416	1672455180	50	50	200	50	47	<strong>Don't</strong> be so depressed.	<strong>don't</strong> be so depressed.	<strong>Don't</strong> be so depressed.\nSpeaker 2: Do you know what happened?\nSpeaker 1: No.\nSpeaker 2: <strong>There was an earthquake in Japan. Thousands of people died.</strong>\nSpeaker 1: I read the newspaper, too. But I'm not	-13.379493236541748	-13.416619300842283	-1.4866103596157498	-1.490735477871365	9	9	-13.416619300842283	-13.379493236541748	-1.490735477871365	-1.4866103596157498	-0.0371260643005371	-0.0041251182556152	False	True	0.0022325572936535477	0.0009652394291651375
just	discourse_particle	8	6078	just	h	Steven, why are you so depressed?	I'm feeling very sad. I just read the newspaper.	I'm feeling very sad. I read the newspaper.	What's the news?	0.1190309152	P_prime	I'm feeling very sad. I read the newspaper.	nucleus	base	0.9	1.0	20260416	1672455180	50	50	200	51	48	300 people were killed by a terrorist attack.	300 people were killed by a terrorist attack.	"300 people were killed by a terrorist attack.\nSpeaker 2: And all of the information was on social media.\nSpeaker 1: What is this feeling?\nSpeaker 2: This feeling is called ""depression.""\nSpeaker 1: We always hear it.\nSpeaker 2: Yeah"	-16.14501953125	-16.189697265625	-1.4677290482954546	-1.4717906605113635	11	11	-16.189697265625	-16.14501953125	-1.4717906605113635	-1.4677290482954546	-0.044677734375	-0.0040616122159089	False	True	0.00013946658117455654	6.029795677952829e-05
just	discourse_particle	8	6078	just	h	Steven, why are you so depressed?	I'm feeling very sad. I just read the newspaper.	I'm feeling very sad. I read the newspaper.	What's the news?	0.1190309152	P_prime	I'm feeling very sad. I read the newspaper.	nucleus	base	0.9	1.0	20260416	1672455180	50	50	200	52	49	<i>What's wrong?</i>	<i>what's wrong?</i>	<i>What's wrong?</i>\nSpeaker 2: The sky is falling. There's going to be a huge earthquake that will destroy every building in the city and I'll die.\nSpeaker 1: <i>Calm down.</i> Why are you so worried?\nSpeaker 2: Because the	-8.042266845703125	-8.777999877929688	-1.148895263671875	-1.253999982561384	7	7	-8.777999877929688	-8.042266845703125	-1.253999982561384	-1.148895263671875	-0.7357330322265625	-0.1051047188895089	False	True	0.23084976242071817	0.09980720026102051
just	discourse_particle	8	6078	just	h	Steven, why are you so depressed?	I'm feeling very sad. I just read the newspaper.	I'm feeling very sad. I read the newspaper.	What's the news?	0.1190309152	P_prime	I'm feeling very sad. I read the newspaper.	nucleus	base	0.9	1.0	20260416	1672455180	50	50	200	53	50	<i>Well, read a better newspaper then.</i>	<i>well, read a better newspaper then.</i>	<i>Well, read a better newspaper then.</i>\nSpeaker 2: I've read it. It's all bad news.\nSpeaker 1: <i>It's better than no news.</i>\nSpeaker 2: I suppose.\nSpeaker 1: <i>Did you hear the report	-23.6455078125	-22.742919921875	-2.36455078125	-2.2742919921875	10	10	-22.742919921875	-23.6455078125	-2.2742919921875	-2.36455078125	0.902587890625	0.0902587890625001	True	True	1.9881159825058413e-07	8.595559637027706e-08
just	discourse_particle	9	9954	just	h	I made a reservation three days ago.My name is George Smith.	Just a moment, please.Yes, I can let you have Room 560 with a view of the sea.	A moment, please.Yes, I can let you have Room 560 with a view of the sea.	That's very kind of you.	0.1184268641	P	Just a moment, please.Yes, I can let you have Room 560 with a view of the sea.	nucleus	base	0.9	1.0	20260416	596717100	50	50	200	1	1	<b>Great.</b> I'll stay for two nights.Can you make it a non-smoking room, please?	<b>great.</b> i'll stay for two nights.can you make it a non-smoking room, please?	<b>Great.</b> I'll stay for two nights.Can you make it a non-smoking room, please?\nSpeaker 2: Certainly.Please fill in the form.\nSpeaker 1: Here you are.\nSpeaker 2: What time is your flight arriving?\nSpeaker 1: At	-31.6011962890625	-31.93585205078125	-1.3167165120442708	-1.3306605021158855	24	24	-31.6011962890625	-31.93585205078125	-1.3167165120442708	-1.3306605021158855	0.33465576171875	0.0139439900716147	True	True	9.351021446254981e-14	6.972615649667924e-14
just	discourse_particle	9	9954	just	h	I made a reservation three days ago.My name is George Smith.	Just a moment, please.Yes, I can let you have Room 560 with a view of the sea.	A moment, please.Yes, I can let you have Room 560 with a view of the sea.	That's very kind of you.	0.1184268641	P	Just a moment, please.Yes, I can let you have Room 560 with a view of the sea.	nucleus	base	0.9	1.0	20260416	596717100	50	50	200	2	2	560 is too big for just one person. Could I have a smaller room?	560 is too big for just one person. could i have a smaller room?	560 is too big for just one person. Could I have a smaller room?\nSpeaker 2: Unfortunately, we are fully booked. We do have a few small rooms on the top floor. If you would like to, I can take you there.\nSpeaker 1: Okay, I'd	-19.79413604736328	-20.05841445922852	-1.0996742248535156	-1.1143563588460286	18	18	-19.79413604736328	-20.05841445922852	-1.0996742248535156	-1.1143563588460286	0.2642784118652344	0.0146821339925129	True	True	1.2548741223757303e-08	9.357004466655923e-09
just	discourse_particle	9	9954	just	h	I made a reservation three days ago.My name is George Smith.	Just a moment, please.Yes, I can let you have Room 560 with a view of the sea.	A moment, please.Yes, I can let you have Room 560 with a view of the sea.	That's very kind of you.	0.1184268641	P	Just a moment, please.Yes, I can let you have Room 560 with a view of the sea.	nucleus	base	0.9	1.0	20260416	596717100	50	50	200	3	3	560, OK, what time is check in?	560, ok, what time is check in?	560, OK, what time is check in?\nSpeaker 2: It's from 2.30 p.m. to 6.30 p.m.\nSpeaker 1: I'll be there between 3.30 and 4.30, then	-18.16841506958008	-18.1763916015625	-1.514034589131673	-1.5146993001302085	12	12	-18.16841506958008	-18.1763916015625	-1.514034589131673	-1.5146993001302085	0.0079765319824218	0.0006647109985351	True	True	6.3773729194181e-08	4.755306195935608e-08
just	discourse_particle	9	9954	just	h	I made a reservation three days ago.My name is George Smith.	Just a moment, please.Yes, I can let you have Room 560 with a view of the sea.	A moment, please.Yes, I can let you have Room 560 with a view of the sea.	That's very kind of you.	0.1184268641	P	Just a moment, please.Yes, I can let you have Room 560 with a view of the sea.	nucleus	base	0.9	1.0	20260416	596717100	50	50	200	4	4	560?Is that possible?	560?is that possible?	560?Is that possible?\nSpeaker 2: Sure.It is our best room and it’s not yet occupied.It was held for another customer but he canceled his reservation.\nSpeaker 1: Good.I’ll stay three nights.I’d like to get a bill at the	-9.76089096069336	-9.737346649169922	-1.22011137008667	-1.2171683311462402	8	8	-9.76089096069336	-9.737346649169922	-1.22011137008667	-1.2171683311462402	-0.0235443115234375	-0.0029430389404296	False	True	0.00028574796108511334	0.00021306877722119958
just	discourse_particle	9	9954	just	h	I made a reservation three days ago.My name is George Smith.	Just a moment, please.Yes, I can let you have Room 560 with a view of the sea.	A moment, please.Yes, I can let you have Room 560 with a view of the sea.	That's very kind of you.	0.1184268641	P	Just a moment, please.Yes, I can let you have Room 560 with a view of the sea.	nucleus	base	0.9	1.0	20260416	596717100	50	50	200	5	5	560 is my favorite number, and I've heard a lot about the beauty of this area.	560 is my favorite number, and i've heard a lot about the beauty of this area.	560 is my favorite number, and I've heard a lot about the beauty of this area.\nSpeaker 2: Well, we're lucky to have this room available for you. I'll give it to you for $225.\nSpeaker 1: That's fine.	-34.44038391113281	-34.59590530395508	-1.5654719959605825	-1.5725411501797764	22	22	-34.44038391113281	-34.59590530395508	-1.5654719959605825	-1.5725411501797764	0.1555213928222656	0.007069154219194	True	True	5.4678367005338876e-15	4.07710793597207e-15
just	discourse_particle	9	9954	just	h	I made a reservation three days ago.My name is George Smith.	Just a moment, please.Yes, I can let you have Room 560 with a view of the sea.	A moment, please.Yes, I can let you have Room 560 with a view of the sea.	That's very kind of you.	0.1184268641	P	Just a moment, please.Yes, I can let you have Room 560 with a view of the sea.	nucleus	base	0.9	1.0	20260416	596717100	50	50	200	6	6	560!That's exactly the room I want.	560!that's exactly the room i want.	560!That's exactly the room I want.\nSpeaker 2: The rate is 100 yuan a night, and we will need your credit card details as a guarantee.\nSpeaker 1: I see.I'll pay in cash when I check in.\nSpeaker 2	-14.391239166259766	-14.411460876464844	-1.1070183974045973	-1.1085739135742188	13	13	-14.391239166259766	-14.411460876464844	-1.1070183974045973	-1.1085739135742188	0.0202217102050781	0.0015555161696214	True	True	2.7864321042587814e-06	2.0777109975159955e-06
just	discourse_particle	9	9954	just	h	I made a reservation three days ago.My name is George Smith.	Just a moment, please.Yes, I can let you have Room 560 with a view of the sea.	A moment, please.Yes, I can let you have Room 560 with a view of the sea.	That's very kind of you.	0.1184268641	P	Just a moment, please.Yes, I can let you have Room 560 with a view of the sea.	nucleus	base	0.9	1.0	20260416	596717100	50	50	200	7	7	700 dollars a night?Oh,no!	700 dollars a night?oh,no!	700 dollars a night?Oh,no!\nSpeaker 2: Then I’m afraid we can offer only a small single room with a bathroom.It’s cheaper.\nSpeaker 1: How much is it?\nSpeaker 2: Only 200 dollars a night.\nSpeaker	-20.709228515625	-20.8919677734375	-1.8826571377840908	-1.8992697975852275	11	11	-20.709228515625	-20.8919677734375	-1.8826571377840908	-1.8992697975852275	0.1827392578125	0.0166126598011364	True	True	5.025514774524915e-09	3.747289337949648e-09
just	discourse_particle	9	9954	just	h	I made a reservation three days ago.My name is George Smith.	Just a moment, please.Yes, I can let you have Room 560 with a view of the sea.	A moment, please.Yes, I can let you have Room 560 with a view of the sea.	That's very kind of you.	0.1184268641	P	Just a moment, please.Yes, I can let you have Room 560 with a view of the sea.	nucleus	base	0.9	1.0	20260416	596717100	50	50	200	8	8	560, okay.	560, okay.	560, okay.\nSpeaker 2: I understand. It's three thousand six hundred yen per night.\nSpeaker 1: Fine. That's okay.\nSpeaker 2: Would you like me to hold the room for you?\nSpeaker 1: Yes, please.\nSpeaker	-6.708889007568359	-6.814067840576172	-1.1181481679280598	-1.135677973429362	6	6	-6.708889007568359	-6.814067840576172	-1.1181481679280598	-1.135677973429362	0.1051788330078125	0.0175298055013022	True	True	0.006045757833074984	0.0045080364667416896
just	discourse_particle	9	9954	just	h	I made a reservation three days ago.My name is George Smith.	Just a moment, please.Yes, I can let you have Room 560 with a view of the sea.	A moment, please.Yes, I can let you have Room 560 with a view of the sea.	That's very kind of you.	0.1184268641	P	Just a moment, please.Yes, I can let you have Room 560 with a view of the sea.	nucleus	base	0.9	1.0	20260416	596717100	50	50	200	9	9	560, right.Will the hotel pick me up at the airport?	560, right.will the hotel pick me up at the airport?	560, right.Will the hotel pick me up at the airport?\nSpeaker 2: Yes, a driver will meet you in the arrival hall with a sign.His name is Tom.\n\n<strong>参考译文</strong>\n\n<strong>宾馆预订</strong>\n\n（经理）先生，您好！请进	-19.098365783691406	-19.350631713867188	-1.193647861480713	-1.2094144821166992	16	16	-19.098365783691406	-19.350631713867188	-1.193647861480713	-1.2094144821166992	0.2522659301757812	0.0157666206359863	True	True	2.5163401647848435e-08	1.876316177190846e-08
just	discourse_particle	9	9954	just	h	I made a reservation three days ago.My name is George Smith.	Just a moment, please.Yes, I can let you have Room 560 with a view of the sea.	A moment, please.Yes, I can let you have Room 560 with a view of the sea.	That's very kind of you.	0.1184268641	P	Just a moment, please.Yes, I can let you have Room 560 with a view of the sea.	nucleus	base	0.9	1.0	20260416	596717100	50	50	200	10	10	560, you say? I’m not sure I like it.I’d rather have a single room.	560, you say? i’m not sure i like it.i’d rather have a single room.	560, you say? I’m not sure I like it.I’d rather have a single room.\nSpeaker 2: I’m sorry.We don’t have any single rooms left for tomorrow.\nSpeaker 1: That’s too bad.Well, how much is it	-32.14691162109375	-32.220401763916016	-1.28587646484375	-1.2888160705566407	25	25	-32.14691162109375	-32.220401763916016	-1.28587646484375	-1.2888160705566407	0.0734901428222656	0.0029396057128907	True	True	5.4182357272910596e-14	4.0401228296647575e-14
just	discourse_particle	9	9954	just	h	I made a reservation three days ago.My name is George Smith.	Just a moment, please.Yes, I can let you have Room 560 with a view of the sea.	A moment, please.Yes, I can let you have Room 560 with a view of the sea.	That's very kind of you.	0.1184268641	P	Just a moment, please.Yes, I can let you have Room 560 with a view of the sea.	nucleus	base	0.9	1.0	20260416	596717100	50	50	200	11	11	560 with a view of the sea.	560 with a view of the sea.	560 with a view of the sea.\nSpeaker 2: Oh, yes, sir. And I can give you this room, but you'll have to pay a hundred dollars more a night for it.\nSpeaker 1: No, I can't do that. I'll have to	-4.74261474609375	-4.7850341796875	-0.474261474609375	-0.47850341796875	10	10	-4.74261474609375	-4.7850341796875	-0.474261474609375	-0.47850341796875	0.04241943359375	0.004241943359375	True	True	0.04319095519991742	0.032205458182502665
